<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170118,3104.7700,3123.7200,3098.5901,3113.0100,131800
AAA,20170118,15.4958,15.4958,14.4111,14.4111,2651130
AAM,20170118,6.7770,6.8087,6.7770,6.8087,30
ABC,20170118,17.3949,17.3949,17.3949,17.3949,0
ABI,20170118,18.3158,18.3158,17.5960,18.2358,2400
ABT,20170118,32.1967,32.9122,31.3381,32.0536,3430
ACB,20170118,8.6068,8.8687,8.5694,8.6442,1360520
ACC,20170118,15.8279,15.8279,15.5684,15.5684,20
ACE,20170118,16.0760,16.0760,16.0760,16.0759,100
ACL,20170118,3.4108,3.4108,3.4108,3.4108,10
ACM,20170118,1.8000,1.8000,1.7000,1.8000,272500
ACV,20170118,46.5562,47.5261,46.3622,47.4291,225099
ADC,20170118,10.1676,10.1676,10.1676,10.1676,0
ADP,20170118,14.2184,14.3025,14.2184,14.3025,6494
ADS,20170118,12.6283,12.6583,12.4779,12.6283,176170
AFX,20170118,3.0359,3.0359,3.0359,3.0359,0
AGF,20170118,7.8000,7.8000,7.6000,7.6000,610
AGM,20170118,8.0254,8.0254,8.0254,8.0254,0
AGP,20170118,16.7497,16.7497,16.7497,16.7497,0
AGR,20170118,2.5300,2.5400,2.5200,2.5300,134050
AGX,20170118,17.0434,17.0434,17.0434,17.0434,0
ALT,20170118,9.3784,9.5347,9.3784,9.5347,3500
ALV,20170118,2.6889,2.6889,2.6889,2.6889,0
AMC,20170118,18.3209,18.3209,18.3209,18.3209,3500
AMD,20170118,14.9500,14.9500,14.4000,14.4500,291290
AME,20170118,2.7766,2.7766,2.7766,2.7766,0
AMP,20170118,19.1662,19.1662,18.6871,18.6871,3500
AMV,20170118,3.6962,3.6962,3.6962,3.6963,1000
ANT,20170118,14.2274,14.2274,14.2274,14.2274,0
ANV,20170118,1.9632,1.9632,1.9104,1.9104,590
APC,20170118,18.6293,19.0215,18.6293,19.0215,8610
APG,20170118,4.4043,4.4122,4.3728,4.3886,29280
API,20170118,10.3582,10.5518,10.3582,10.5518,30900
APL,20170118,13.1662,13.1662,13.1662,13.1662,0
APP,20170118,7.8423,7.8423,7.8423,7.8423,0
APS,20170118,2.3000,2.3000,2.1000,2.3000,800
ARM,20170118,22.6080,22.6080,22.6080,22.6080,0
ASA,20170118,1.6000,1.7000,1.6000,1.7000,15300
ASD,20170118,0.5000,0.5000,0.5000,0.5000,0
ASM,20170118,11.8591,11.8989,11.8591,11.8989,1874850
ASP,20170118,2.8211,2.8821,2.8211,2.8820,4980
ATA,20170118,0.5800,0.6000,0.5800,0.6000,272630
ATG,20170118,2.2600,2.2600,2.2600,2.2600,60
ATS,20170118,10.3000,10.3000,9.4000,10.3000,17600
AUD-X,20170118,1.3244,1.3244,1.3244,1.3244,0
AUM,20170118,10.5184,10.5184,10.5184,10.5184,0
AVF,20170118,0.3000,0.3000,0.3000,0.3000,0
B82,20170118,4.2000,4.2000,4.2000,4.2000,0
BBC,20170118,91.4559,92.4393,91.4559,92.4393,4950
BBS,20170118,11.8418,11.8418,11.8418,11.8418,100
BCC,20170118,12.2877,12.3675,12.2079,12.2878,115732
BCE,20170118,3.7645,3.7645,3.6777,3.6777,9250
BCG,20170118,3.8302,3.8302,3.7169,3.8302,890210
BCP,20170118,7.0132,7.0132,7.0132,7.0132,0
BDB,20170118,6.5273,6.5273,6.5273,6.5273,0
BDG,20170118,16.9163,16.9163,16.9163,16.9163,0
BDW,20170118,6.2169,6.2169,6.2169,6.2169,0
BED,20170118,23.4448,23.4448,23.4448,23.4448,0
BEL,20170118,5.2248,5.2248,5.2248,5.2248,0
BFC,20170118,21.2832,21.7717,21.1436,21.2832,133080
BHC,20170118,3.2000,3.2000,3.2000,3.2000,0
BHN,20170118,118.3599,118.3599,118.3599,118.3599,0
BHP,20170118,11.1280,11.1280,10.4829,11.1280,2800
BHT,20170118,7.4613,7.4613,7.4613,7.4613,0
BIC,20170118,36.6565,36.6565,36.6565,36.6564,1500
BID,20170118,15.7425,16.2110,15.4145,15.4145,5523490
BII,20170118,2.0000,2.0000,2.0000,2.0000,17300
BKC,20170118,7.1000,7.1000,7.1000,7.1000,0
BLF,20170118,6.3000,6.3000,6.3000,6.3000,100
BLI,20170118,5.0773,5.0773,5.0773,5.0773,6200
BLN,20170118,9.5637,9.5637,9.5637,9.5637,0
BMC,20170118,11.8902,11.8902,11.8902,11.8902,6100
BMI,20170118,21.3151,21.4730,21.0783,21.3940,17260
BMJ,20170118,3.9959,3.9959,3.9959,3.9959,0
BMN,20170118,5.5955,5.5955,5.5955,5.5955,0
BMP,20170118,71.2677,72.7316,71.2677,71.2677,41970
BPC,20170118,13.8336,14.4070,13.8336,14.4070,5900
BRC,20170118,6.9551,6.9551,6.9551,6.9551,500
BRL-X,20170118,3.2098,3.2098,3.2098,3.2098,0
BSC,20170118,29.9784,29.9784,29.9784,29.9784,100
BSG,20170118,9.8746,10.6646,9.8746,10.6646,3000
BSI,20170118,7.3886,7.4236,7.3886,7.4236,110
BSP,20170118,13.7364,16.8891,13.7364,16.7765,1410
BST,20170118,9.8585,9.8585,9.8585,9.8585,0
BT1,20170118,11.5959,11.5959,11.5959,11.5959,0
BTB,20170118,20.3000,20.3000,20.3000,20.3000,3500
BTCUSD-X,20170118,909.3730,858.3041,917.4991,886.6180,22567699200
BTG,20170118,3.2430,3.2430,3.2430,3.2430,0
BTP,20170118,9.4447,9.4447,8.9791,9.3116,41780
BTR,20170118,4.7964,4.7964,4.7964,4.7964,0
BTS,20170118,8.6407,8.6407,8.6407,8.6408,200
BTT,20170118,22.4802,22.4802,22.4802,22.4802,1200
BTU,20170118,7.5862,7.5862,7.5862,7.5862,0
BTW,20170118,11.5397,11.5397,11.5397,11.5397,0
BVG,20170118,1.0000,1.0000,1.0000,1.0000,0
BVH,20170118,58.7736,58.7736,57.3585,57.3585,164310
BVN,20170118,5.6709,5.6709,5.6709,5.6709,100
BVS,20170118,13.4115,13.4115,13.0051,13.2490,17800
BWA,20170118,4.4800,4.4800,4.4800,4.4800,0
BXH,20170118,23.2529,23.2529,23.2529,23.2529,0
C12,20170118,18.6047,18.6047,18.6047,18.6047,0
C21,20170118,10.4455,10.4455,10.4455,10.4455,0
C32,20170118,25.6864,25.7122,25.2992,25.2992,90300
C47,20170118,7.0253,7.4156,7.0253,7.4156,3200
C71,20170118,9.7528,9.7528,9.7528,9.7528,0
C92,20170118,32.5000,32.5000,32.5000,32.5000,0
CAD,20170118,0.5000,0.5000,0.5000,0.5000,0
CAD-X,20170118,1.3062,1.3062,1.3062,1.3062,0
