<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210124,3605.3601,3637.1001,3591.0200,3624.2400,327300
AUD-X,20210124,1.2960,1.2960,1.2960,1.2960,0
BRL-X,20210124,5.4655,5.4655,5.4655,5.4655,0
BTCUSD-X,20210124,32064.3809,32944.0117,31106.6895,32289.3809,48643830599
CAD-X,20210124,1.2723,1.2723,1.2723,1.2723,0
CL-F,20210124,52.1700,52.3500,52.0400,52.2500,6298
CNY-X,20210124,6.4808,6.4808,6.4808,6.4808,0
DOGE-USD,20210124,0.0086,0.0090,0.0085,0.0087,162191977
ETHUSD-X,20210124,1231.2100,1395.1100,1225.2700,1391.6100,36418163554
EUR-X,20210124,0.8217,0.8217,0.8217,0.8217,0
GBP-X,20210124,0.7306,0.7306,0.7306,0.7306,0
GC-F,20210124,1855.3000,1858.5000,1853.1000,1855.7000,2852
HKD-X,20210124,7.7517,7.7517,7.7517,7.7517,0
INR-X,20210124,72.9959,72.9959,72.9959,72.9959,0
JPY-X,20210124,103.7770,103.7770,103.7770,103.7770,0
KRW-X,20210124,1104.6400,1104.6400,1104.6400,1104.6400,0
LINK-USD,20210124,24.7700,24.8700,23.3800,24.7000,3727726940
RUB-X,20210124,75.3149,75.3149,75.3149,75.3149,0
SAR-X,20210124,3.7509,3.7509,3.7509,3.7509,0
SGD-X,20210124,1.3282,1.3282,1.3282,1.3282,0
SI-F,20210124,25.5350,25.6800,25.5200,25.6150,1661
VND-X,20210124,23070.0000,23070.0000,23070.0000,23070.0000,0
XRP-USD,20210124,0.2718,0.2774,0.2702,0.2735,2472431875
ZAR-X,20210124,15.1333,15.1333,15.1333,15.1333,0
^AORD,20210124,7078.8999,7118.6001,7078.8999,7111.3999,654733700
^BSESN,20210124,49253.6797,49263.1484,48274.9219,48347.5898,15500
^HSI,20210124,29677.3008,30191.1602,29673.2598,30159.0098,3066515300
^JKSE,20210124,6322.5200,6322.7300,6148.3101,6258.5698,154806200
^KS11,20210124,3144.0100,3212.2200,3142.8000,3208.9900,1093700
^N225,20210124,28698.8906,28822.2891,28566.8496,28822.2891,57300000
^NZ50,20210124,13399.0996,13399.0996,13399.0996,13399.0996,0
^TWII,20210124,16006.2100,16014.9600,15772.6299,15946.5400,4667900
