<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170919,3365.5300,3370.3999,3344.7100,3356.8401,191100
AAA,20170919,22.7679,23.1604,22.6370,22.6370,1588240
AAM,20170919,6.7737,6.7737,6.7737,6.7737,0
ABC,20170919,15.5591,15.5591,15.3121,15.5591,17400
ABI,20170919,25.0959,25.0959,25.0959,25.0959,1020
ABT,20170919,26.2859,27.0545,26.2090,27.0161,540
AC4,20170919,6.8646,6.8646,6.8646,6.8646,0
ACB,20170919,10.5527,10.7398,10.5153,10.5152,1331569
ACC,20170919,13.7785,13.7785,13.7785,13.7785,10
ACE,20170919,17.3665,17.3665,17.3665,17.3666,203
ACL,20170919,3.4962,3.4962,3.3133,3.4149,600
ACM,20170919,2.0000,2.1000,1.9000,2.1000,244227
ACS,20170919,11.2705,11.2705,11.2705,11.2705,0
ACV,20170919,55.6734,58.1952,55.6734,58.1953,60938
ADC,20170919,10.9795,10.9795,10.9795,10.9795,58
ADP,20170919,13.5521,13.5521,13.5521,13.5521,5000
ADS,20170919,12.7799,12.8129,12.6809,12.8129,162740
AFX,20170919,3.4696,3.4696,3.4696,3.4696,100
AGF,20170919,8.8100,8.8100,8.8000,8.8000,4990
AGM,20170919,7.2957,7.5389,7.2957,7.5390,650
AGP,20170919,13.9019,13.9019,13.9019,13.9019,0
AGR,20170919,6.1000,6.1300,6.0000,6.0000,1141550
AGX,20170919,30.1086,30.1086,30.1086,30.1086,0
ALT,20170919,10.9016,10.9016,10.9016,10.9016,3300
ALV,20170919,11.4000,12.5000,10.9000,12.5000,48400
AMC,20170919,16.7836,16.7836,16.7836,16.7836,0
AMD,20170919,10.9500,10.9500,10.8500,10.9000,580620
AME,20170919,2.9190,2.9190,2.9190,2.9190,900
AMP,20170919,16.7000,16.7000,16.7000,16.7000,0
AMS,20170919,7.1302,7.1302,7.1302,7.1302,200
AMV,20170919,6.4008,6.4008,6.0853,6.4008,5500
ANT,20170919,9.9000,10.0000,9.9000,9.9000,4200
ANV,20170919,6.7170,6.9101,6.7170,6.8377,235130
APC,20170919,42.0000,42.6000,41.6000,42.6000,26670
APF,20170919,23.8109,23.8109,22.4881,23.8109,4400
APG,20170919,4.8220,4.9165,4.8220,4.9165,217050
API,20170919,33.6883,36.7861,33.6883,35.8180,5000
APL,20170919,13.1658,13.1658,13.1658,13.1658,0
APP,20170919,8.9961,8.9961,8.9961,8.9961,0
APS,20170919,4.0000,4.1000,3.9000,3.9000,546400
ARM,20170919,16.7728,16.7728,16.7728,16.7728,0
ART,20170919,14.1736,14.2366,13.3547,13.6067,510191
ASA,20170919,3.1000,3.3000,3.0000,3.2000,197631
ASD,20170919,0.5000,0.5000,0.5000,0.5000,0
ASM,20170919,9.6305,9.7499,9.5111,9.5509,3536320
ASP,20170919,5.2227,5.2989,5.2227,5.2456,60610
ATA,20170919,0.8000,0.8000,0.8000,0.8000,0
ATB,20170919,9.6000,9.6000,9.6000,9.6000,100
ATG,20170919,4.3500,4.3800,4.1100,4.3000,357120
ATS,20170919,24.5000,27.0000,24.5000,24.5000,5424
AUD-X,20170919,1.2545,1.2545,1.2545,1.2545,0
AUM,20170919,10.4867,10.4867,10.4867,10.4867,0
AVF,20170919,0.4000,0.4000,0.4000,0.4000,0
B82,20170919,2.7000,2.7000,2.7000,2.7000,0
BAX,20170919,12.4034,12.4034,12.4034,12.4034,0
BBC,20170919,110.7132,112.4925,110.7132,110.7131,170
BBS,20170919,10.8155,10.8155,10.8155,10.8155,2504
BCC,20170919,6.8620,6.8620,6.7024,6.8620,79750
BCE,20170919,3.8707,3.8707,3.8118,3.8119,14350
BCG,20170919,5.4619,5.4846,5.2882,5.4317,915620
BCP,20170919,6.0237,6.0237,6.0237,6.0237,0
BDB,20170919,6.8196,6.8196,6.8196,6.8196,0
BDG,20170919,17.2064,17.2064,17.2064,17.2064,0
BDT,20170919,8.4203,8.4203,8.4203,8.4203,0
BDW,20170919,5.5954,5.5954,5.5954,5.5954,0
BED,20170919,25.9139,25.9139,25.9139,25.9139,0
BEL,20170919,6.1826,6.1826,6.1826,6.1826,0
BFC,20170919,29.0251,29.5970,29.0251,29.3111,131990
BHA,20170919,12.4604,12.4604,12.4604,12.4604,4000
BHC,20170919,2.8000,2.8000,2.8000,2.8000,0
BHN,20170919,87.5346,90.2419,87.5346,90.2406,47310
BHP,20170919,10.3660,10.3660,10.3660,10.3660,0
BHT,20170919,4.8000,4.8000,4.8000,4.8000,0
BIC,20170919,31.5792,31.9887,30.9421,31.9887,16100
BID,20170919,19.9210,20.1628,19.7759,19.9693,1771760
BII,20170919,3.0000,3.1000,2.9000,3.0000,538800
BKC,20170919,6.9000,7.1000,6.9000,7.1000,600
BLF,20170919,4.5000,4.5000,4.5000,4.5000,0
BLI,20170919,5.5542,5.5542,5.5542,5.5542,100
BLN,20170919,9.0638,9.0638,9.0638,9.0638,0
BLT,20170919,25.2790,25.2790,25.2790,25.2790,0
BMC,20170919,13.6436,14.3551,13.6436,14.1876,47270
BMD,20170919,5.2969,5.2969,5.2969,5.2969,0
BMI,20170919,23.8206,23.8206,23.3295,23.6569,19020
BMJ,20170919,4.9456,4.9456,4.9456,4.9456,0
BMN,20170919,5.5751,5.5751,5.5751,5.5751,0
BMP,20170919,53.2793,56.6443,53.2793,55.1020,624420
BMV,20170919,9.9522,9.9522,9.9522,9.9522,0
BPC,20170919,13.3134,13.3917,13.3134,13.3134,7500
BRC,20170919,8.3062,8.3062,8.3062,8.3062,0
BRL-X,20170919,3.1349,3.1349,3.1349,3.1349,0
BRR,20170919,8.7016,8.7016,8.7016,8.7016,200
BRS,20170919,4.7831,4.7831,4.7831,4.7831,0
BSC,20170919,15.4727,15.4727,15.4727,15.4727,0
BSD,20170919,31.0641,31.0641,31.0641,31.0641,0
BSG,20170919,8.7884,8.7884,8.7884,8.7884,0
BSI,20170919,11.1163,11.2607,10.8275,11.0441,65120
BSL,20170919,11.1610,11.1610,11.1610,11.1611,100
BSP,20170919,14.2030,14.2030,14.2030,14.2030,0
BSQ,20170919,19.6823,19.6823,19.6823,19.6823,200
BST,20170919,11.0539,11.0539,11.0539,11.0539,0
BT1,20170919,12.3238,12.3238,12.3238,12.3238,900
BT6,20170919,5.2000,5.2000,5.2000,5.2000,4200
BTB,20170919,9.9000,9.9000,9.9000,9.9000,200
BTCUSD-X,20170919,4073.7896,3868.8704,4094.0703,3924.9702,156398003200
BTD,20170919,10.7759,10.9914,10.7759,10.7759,9800
BTG,20170919,4.8144,4.8144,4.8144,4.8144,100
BTP,20170919,8.5713,8.5713,8.2485,8.5354,131730
BTR,20170919,4.9403,4.9403,4.9403,4.9403,0
BTS,20170919,6.2136,6.2136,6.2136,6.2136,0
BTT,20170919,33.7421,34.1981,33.7421,34.1980,760
BTU,20170919,3.9910,3.9910,3.9910,3.9910,100
BTV,20170919,19.1489,19.1489,19.1489,19.1489,0
BTW,20170919,13.0013,13.0013,13.0013,13.0013,0
BVG,20170919,1.4000,1.5000,1.4000,1.5000,10100
BVH,20170919,53.7442,54.6079,53.7442,53.9361,178600
BVN,20170919,8.0144,8.0144,8.0144,8.0144,1000
BVS,20170919,16.8254,16.9879,16.7441,16.9879,17007
BWA,20170919,3.5266,3.5266,3.5266,3.5266,0
BWE,20170919,23.0016,23.1765,22.6517,22.7392,1038800
BXH,20170919,14.4768,14.4768,14.4768,14.4768,0
C12,20170919,16.0000,16.0000,16.0000,16.0000,0
C21,20170919,14.8140,14.8140,14.3708,14.5608,78000
C32,20170919,22.7038,22.9574,22.6086,22.6086,91780
C36,20170919,11.1154,11.1154,11.1154,11.1154,0
C47,20170919,16.8608,16.8608,16.4705,16.7828,115940
C69,20170919,5.7569,6.1539,5.5584,5.5584,299200
C71,20170919,8.6854,8.6854,8.6854,8.6854,0
C92,20170919,7.5000,7.5000,7.2000,7.2000,300
CAD,20170919,1.2000,1.2000,1.2000,1.2000,0
CAD-X,20170919,1.2280,1.2280,1.2280,1.2280,0
CAN,20170919,27.4737,27.4737,27.4737,27.4737,0
CAP,20170919,21.6444,21.8258,21.6444,21.7653,1600
CAV,20170919,41.6564,42.6234,40.9125,42.4002,300910
CBS,20170919,14.8568,14.8568,14.8568,14.8568,0
CC1,20170919,15.7667,15.7667,15.7667,15.7667,200
CC4,20170919,6.7000,6.7000,6.7000,6.7000,0
CCH,20170919,10.6403,10.6403,10.6403,10.6403,0
CCI,20170919,11.3349,11.3349,11.2983,11.3349,1510
CCL,20170919,4.4317,4.4642,4.2284,4.3016,610640
CCM,20170919,44.8978,44.8978,44.8978,44.8978,0
CCP,20170919,14.1532,14.1532,14.1532,14.1532,0
CCR,20170919,16.0609,16.0609,16.0609,16.0609,0
