<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210330,3432.5300,3457.6299,3423.3201,3456.6799,285400
A32,20210330,30.3000,30.3000,30.3000,30.3000,0
AAA,20210330,16.2500,16.7000,16.2000,16.4500,3733700
AAM,20210330,11.2000,11.2000,11.0000,11.0000,3000
AAS,20210330,8.7000,8.8000,8.5000,8.8000,1000180
AAV,20210330,16.0000,16.2000,15.7000,16.2000,243700
ABB,20210330,14.5000,14.7000,14.3000,14.5000,3520350
ABC,20210330,17.3000,17.4000,17.0000,17.2000,50017
ABI,20210330,46.0000,46.5000,45.1000,45.7000,13650
ABR,20210330,23.6000,26.4000,23.6000,26.4000,400
ABS,20210330,44.5000,45.0000,43.2000,44.9500,107500
ABT,20210330,30.4000,30.4000,30.4000,30.4000,0
AC4,20210330,4.2000,4.2000,4.2000,4.2000,0
ACB,20210330,26.4800,26.8000,26.2000,26.6400,8053200
ACC,20210330,17.2500,17.2500,16.9000,16.9000,52900
ACE,20210330,31.9000,31.9000,30.9000,31.4000,1400
ACL,20210330,13.5500,13.5500,13.3500,13.4500,20900
ACM,20210330,1.9000,1.9000,1.8000,1.9000,3655778
ACS,20210330,15.4000,15.4000,15.4000,15.4000,0
ACV,20210330,74.1000,74.1000,73.7000,74.0000,117787
ADC,20210330,22.1780,22.1780,22.1780,22.1780,120
ADG,20210330,58.6000,58.6000,57.3000,57.3000,89100
ADP,20210330,20.3802,20.3802,20.3802,20.3802,9
ADS,20210330,15.8395,15.8395,15.6475,15.7915,54200
AFX,20210330,13.6000,13.9000,13.3000,13.5000,71600
AG1,20210330,8.1000,8.7000,8.0000,8.6000,54300
AGF,20210330,4.0000,4.0000,4.0000,4.0000,0
AGG,20210330,40.2000,41.6000,39.9000,41.3000,1887300
AGM,20210330,13.9500,14.0000,13.7000,13.9500,15900
AGP,20210330,17.2000,17.2000,17.0000,17.0000,7700
AGR,20210330,11.8500,11.9500,11.5000,11.8000,940100
AGX,20210330,31.7000,31.7000,31.7000,31.7000,0
AIC,20210330,15.9000,15.9000,15.8000,15.8000,8960
ALT,20210330,13.3000,13.3000,13.3000,13.3000,0
ALV,20210330,3.3000,3.3000,3.3000,3.3000,0
AMC,20210330,21.0681,21.0681,21.0681,21.0681,0
AMD,20210330,4.0000,4.0300,3.8900,4.0300,14491300
AME,20210330,7.8000,8.2000,7.8000,8.1000,8463
AMP,20210330,10.2000,10.2000,10.2000,10.2000,0
AMS,20210330,12.0000,12.3000,12.0000,12.3000,27075
AMV,20210330,12.1000,12.6000,11.9000,12.4000,1215349
ANT,20210330,10.0000,10.0000,10.0000,10.0000,100
ANV,20210330,22.5000,22.7000,22.4500,22.6000,152200
APC,20210330,23.5000,24.4500,23.3000,24.3000,51400
APF,20210330,54.4134,54.8419,54.4134,54.4135,21233
APG,20210330,7.9674,8.0189,7.4614,7.9160,833400
APH,20210330,48.8000,49.0000,48.2000,48.7000,641000
API,20210330,23.7000,23.8000,23.7000,23.7000,54400
APL,20210330,11.0000,11.0000,11.0000,11.0000,0
APP,20210330,7.8000,8.0000,7.8000,7.9000,18362
APS,20210330,8.9000,9.0000,8.7000,8.9000,1069903
APT,20210330,3.6000,3.6000,3.6000,3.6000,0
AQN,20210330,7.5000,7.5000,7.5000,7.5000,0
