<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190808,2784.1799,2799.6899,2782.2500,2794.5500,145000
A32,20190808,22.2056,22.2056,22.2056,22.2056,100
AAA,20190808,15.4984,15.6761,15.3208,15.5428,2482830
AAM,20190808,11.0111,11.0589,11.0111,11.0111,240
AAV,20190808,11.1000,11.2000,10.8000,11.0000,284747
ABC,20190808,10.1330,10.4949,9.5902,9.7711,57100
ABI,20190808,27.6176,28.6370,27.0615,27.0616,800
ABR,20190808,21.0000,21.0000,21.0000,21.0000,2600
ABT,20190808,32.5996,32.6441,32.5996,32.6441,40
AC4,20190808,3.0000,3.0000,3.0000,3.0000,0
ACB,20190808,12.6769,13.5385,12.3077,13.5385,1066927
ACC,20190808,12.8784,13.7769,12.8784,13.0116,1120
ACE,20190808,20.0196,20.0196,20.0196,20.0196,0
ACL,20190808,14.3966,15.2991,14.3966,15.1701,53290
ACM,20190808,0.5000,0.5000,0.4000,0.4000,83800
ACS,20190808,12.8523,12.8523,12.8523,12.8523,0
ACV,20190808,82.1389,85.4996,81.5459,84.8077,346886
ADC,20190808,12.5402,12.5402,12.5402,12.5402,0
ADP,20190808,8.4514,8.4514,8.4514,8.4514,700
ADS,20190808,11.3014,11.3451,11.2578,11.2578,9620
AFX,20190808,4.2000,4.3000,4.1000,4.3000,17800
AG1,20190808,4.7470,4.7470,4.7470,4.7470,0
AGF,20190808,3.0500,3.0500,3.0000,3.0000,220
AGM,20190808,8.3205,8.5466,8.3205,8.5466,590
AGP,20190808,20.7645,20.7645,20.7645,20.7645,100
AGR,20190808,4.2000,4.2000,4.1800,4.1900,110700
AGX,20190808,24.1833,24.1833,24.1833,24.1833,0
ALT,20190808,15.4248,15.4248,15.4248,15.4248,0
ALV,20190808,2.3000,2.3000,2.3000,2.3000,0
AMC,20190808,16.9829,16.9829,16.9829,16.9829,0
AMD,20190808,1.6500,1.6700,1.6300,1.6500,272510
AME,20190808,7.3000,7.3000,7.3000,7.3000,0
AMP,20190808,14.0000,14.0000,14.0000,14.0000,0
AMS,20190808,6.7271,6.7271,6.7271,6.7271,100
AMV,20190808,12.8468,12.9370,12.7116,12.7115,150210
ANT,20190808,10.4000,10.4000,10.4000,10.4000,100
ANV,20190808,22.9748,22.9748,22.7045,22.8847,395640
APC,20190808,24.1000,24.1000,22.9000,24.0000,162840
APF,20190808,16.5115,16.5115,16.5115,16.5115,800
APG,20190808,7.6329,7.7959,7.4614,7.7959,251640
API,20190808,21.9748,21.9748,21.8780,21.8780,200
APL,20190808,12.7994,12.7994,12.7994,12.7994,0
APP,20190808,7.5490,7.5490,7.5490,7.5490,100
APS,20190808,2.3000,2.4000,2.3000,2.4000,2100
APT,20190808,2.8000,2.8000,2.8000,2.8000,0
AQN,20190808,12.4138,12.4138,12.4138,12.4138,0
ARM,20190808,46.6200,46.6200,46.6200,46.6200,0
ART,20190808,2.3000,2.3000,2.1000,2.3000,492804
ASA,20190808,1.6000,1.6000,1.6000,1.6000,0
ASD,20190808,9.9000,9.9000,9.9000,9.9000,0
ASM,20190808,5.4543,5.4631,5.3756,5.4456,1639420
ASP,20190808,5.6237,5.6838,5.6237,5.6666,10050
AST,20190808,62.7099,64.0401,62.2348,63.7550,133810
ATA,20190808,0.2000,0.2000,0.2000,0.2000,0
ATB,20190808,0.8000,0.9000,0.8000,0.8000,705
ATD,20190808,9.6000,9.6000,9.6000,9.6000,0
ATG,20190808,1.1600,1.1800,1.1500,1.1800,140280
ATS,20190808,19.7000,19.7000,19.7000,19.7000,0
AUD-X,20190808,1.4797,1.4797,1.4797,1.4797,0
AUDUSD,20190808,0.0000,0.0000,0.0000,0.6800,82091
AUM,20190808,10.5000,10.5000,10.5000,10.5000,0
AVC,20190808,26.8037,26.8037,26.8037,26.8037,0
AVF,20190808,0.5000,0.5000,0.5000,0.5000,0
B82,20190808,1.1000,1.1000,1.1000,1.1000,0
BAB,20190808,18.7156,18.7156,18.7156,18.7156,4600
BAL,20190808,6.0000,6.0000,6.0000,6.0000,0
