<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161123,3247.9500,3262.8799,3231.5901,3241.1399,250000
AAA,20161123,17.2181,17.2181,17.2181,17.2181,0
AAM,20161123,6.3970,6.7770,6.3970,6.7771,30
ABC,20161123,16.4102,16.8791,16.4102,16.8791,6100
ABI,20161123,20.5553,20.5553,17.9959,17.9959,1400
ABT,20161123,30.8015,32.1967,30.8015,32.1967,80
ACB,20161123,6.4976,6.5656,6.4976,6.5656,184640
ACC,20161123,14.1673,14.9457,14.1673,14.9457,18780
ACE,20161123,17.7493,17.7493,17.7493,17.7493,0
ACL,20161123,3.3742,3.4108,3.2726,3.2726,20030
ACM,20161123,2.2000,2.2000,2.0000,2.2000,952709
ACV,20161123,44.8103,44.8103,41.2216,42.6765,3216615
ADC,20161123,10.3683,10.3683,10.3683,10.3683,200
ADP,20161123,15.7815,15.7815,15.7815,15.7815,100
ADS,20161123,12.5080,12.6283,12.5080,12.5982,126710
AGF,20161123,8.4900,8.6600,8.2100,8.6600,3530
AGM,20161123,8.2686,8.2686,8.2686,8.2686,5000
AGP,20161123,15.7063,15.7063,15.7063,15.7063,800
AGR,20161123,2.2500,2.2500,2.2300,2.2300,6920
AGX,20161123,17.7108,17.7108,17.7108,17.7108,100
ALT,20161123,8.5187,8.5187,8.5187,8.5187,100
ALV,20161123,2.9770,2.9770,2.9770,2.9770,0
AMC,20161123,18.5528,18.5528,18.5528,18.5528,100
AMD,20161123,14.9571,15.0064,14.8090,14.9077,438400
AME,20161123,2.7766,2.7766,2.7766,2.7766,0
AMV,20161123,3.7413,3.7413,3.7413,3.7413,0
ANV,20161123,2.5057,2.6150,2.5057,2.6151,330
APC,20161123,18.1390,18.5312,18.1390,18.3351,26420
APG,20161123,5.1214,5.1214,5.1214,5.1214,0
API,20161123,8.3253,8.4221,8.3253,8.4221,900
APL,20161123,13.1662,13.1662,13.1662,13.1662,0
APP,20161123,6.5353,6.5353,6.5353,6.5353,0
APS,20161123,2.5000,2.6000,2.4000,2.6000,171500
ARM,20161123,19.8196,19.8196,19.8196,19.8196,0
ASA,20161123,1.8000,1.9000,1.8000,1.8000,118400
ASD,20161123,0.5000,0.5000,0.5000,0.5000,0
ASM,20161123,12.4560,12.5754,12.3764,12.4958,1408960
ASP,20161123,2.8211,2.9507,2.7829,2.9506,7010
ATA,20161123,1.0400,1.0400,0.9200,0.9200,244550
ATG,20161123,13.3000,13.6000,13.1000,13.1000,356550
ATS,20161123,10.4000,10.4000,10.2000,10.4000,101300
AUD-X,20161123,1.3495,1.3495,1.3495,1.3495,0
AUM,20161123,10.5184,10.5184,10.5184,10.5184,0
AVF,20161123,0.3000,0.3000,0.3000,0.3000,0
B82,20161123,4.9000,4.9000,4.9000,4.9000,0
BBC,20161123,87.9156,88.5056,82.6053,87.8173,1970
BBS,20161123,11.6050,11.6050,11.6050,11.6050,200
BCC,20161123,12.1282,12.1282,11.9686,11.9686,170219
BCE,20161123,3.5274,3.5274,3.3829,3.3828,35040
BCG,20161123,4.2608,4.2684,4.1928,4.2608,1235570
BCP,20161123,5.8777,5.8777,5.8777,5.8777,0
BDB,20161123,5.1331,5.1331,5.1331,5.1331,0
BDG,20161123,19.5819,19.5819,19.5819,19.5819,0
BDW,20161123,8.4311,8.4311,8.4311,8.4311,1700
BED,20161123,23.5688,23.5688,23.5688,23.5688,0
BEL,20161123,5.2248,5.2248,5.2248,5.2248,0
BFC,20161123,23.1768,23.9351,23.1768,23.9350,122630
BHC,20161123,2.6000,2.6000,2.6000,2.6000,0
BHN,20161123,95.6802,97.4521,94.7943,95.0600,55428
BHP,20161123,16.1274,16.1274,14.5147,14.5954,19730
BHT,20161123,2.7389,2.7389,2.7389,2.7389,0
BIC,20161123,30.8451,30.8451,30.8451,30.8451,13500
BID,20161123,15.1802,15.3208,15.0865,15.0865,3221530
BII,20161123,2.6000,2.6000,2.5000,2.6000,258300
BKC,20161123,6.5000,6.5000,6.5000,6.5000,0
BLF,20161123,4.7000,4.7000,4.6000,4.6000,3000
BLI,20161123,4.7146,4.7146,4.7146,4.7146,0
BLN,20161123,9.5637,9.5637,9.5637,9.5637,0
BMC,20161123,12.1280,12.5243,11.7317,12.0487,8330
BMI,20161123,19.7362,19.8151,19.4204,19.7362,164690
BMJ,20161123,3.9057,3.9057,3.9057,3.9057,0
BMN,20161123,5.5955,5.5955,5.5955,5.5955,0
BMP,20161123,73.9582,74.3776,73.1958,74.3395,21140
BPC,20161123,15.0521,16.0556,15.0521,15.0521,16000
BRC,20161123,7.2333,7.6506,7.1985,7.6506,11000
BRL-X,20161123,3.3636,3.3636,3.3636,3.3636,0
BSC,20161123,32.2993,32.2993,32.2993,32.2993,0
BSG,20161123,11.6520,11.6520,11.6520,11.6520,4700
BSI,20161123,7.6337,7.6337,7.2135,7.5987,380
BSP,20161123,24.1515,24.1515,22.8004,23.5885,14900
BST,20161123,8.9979,8.9979,8.9979,8.9979,0
BT1,20161123,10.5984,10.5984,10.5984,10.5984,0
BT6,20161123,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20161123,751.7411,738.9240,752.2500,744.5940,7654380000
BTG,20161123,3.2430,3.2430,3.2430,3.2430,0
