<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170913,3374.7200,3387.1399,3366.5400,3384.1499,194600
AAA,20170913,22.7679,23.2913,22.5716,22.9641,2577230
AAM,20170913,6.8401,6.8401,6.8401,6.8401,10
ABC,20170913,15.2298,15.3944,15.1475,15.3944,19120
ABI,20170913,24.6762,25.1798,24.4244,25.0959,3200
ABT,20170913,27.8616,27.8616,26.4397,27.6310,420
AC4,20170913,6.8645,6.8645,6.8645,6.8646,100
ACB,20170913,10.4404,10.6275,10.4030,10.6275,677371
ACC,20170913,13.0007,13.8341,13.0007,13.7230,520
ACE,20170913,17.4334,17.4334,17.4334,17.4334,0
ACL,20170913,3.4555,3.4758,3.4555,3.4759,30
ACM,20170913,2.1000,2.1000,1.9000,2.0000,90300
ACS,20170913,11.2705,11.2705,11.2705,11.2705,0
ACV,20170913,56.2554,56.2554,55.7704,56.0614,39030
ADC,20170913,10.9795,10.9795,10.9795,10.9795,0
ADP,20170913,12.7215,12.7215,12.7215,12.7215,50
ADS,20170913,12.6478,12.7469,12.5488,12.6478,92620
AFX,20170913,3.2094,3.2961,3.2094,3.2961,600
AGF,20170913,8.9200,8.9200,8.9200,8.9200,100
AGM,20170913,7.3931,7.6201,6.8986,7.4579,1330
AGP,20170913,13.9019,13.9019,13.9019,13.9019,0
AGR,20170913,5.6000,5.6400,5.5800,5.6100,346310
AGX,20170913,30.1086,30.1086,30.1086,30.1086,0
ALT,20170913,10.9016,10.9016,10.9016,10.9016,0
ALV,20170913,11.2360,12.1003,11.1399,12.1003,68200
AMC,20170913,16.7183,16.7183,16.7183,16.7183,0
AMD,20170913,11.0000,11.0500,10.9000,11.0000,560020
AME,20170913,2.9902,2.9902,2.9902,2.9902,0
AMP,20170913,16.7000,16.7000,16.7000,16.7000,0
AMS,20170913,7.2122,7.2122,7.0483,7.2122,7200
AMV,20170913,5.9951,6.2205,5.9951,6.2205,10700
ANT,20170913,9.5000,9.5000,9.5000,9.5000,50
ANV,20170913,6.0171,6.2263,5.9930,6.1941,199580
APC,20170913,37.1500,38.0000,37.1500,37.2000,32080
APF,20170913,25.1337,25.1337,25.1337,25.1337,2200
APG,20170913,4.9638,4.9638,4.8062,4.9559,512550
API,20170913,31.1713,34.0755,31.1713,33.3011,16500
APL,20170913,13.1658,13.1658,13.1658,13.1658,0
APP,20170913,8.2394,8.2394,8.2394,8.2394,0
APS,20170913,3.8000,3.9000,3.8000,3.8000,504200
ARM,20170913,16.7728,16.7728,16.7728,16.7728,0
ART,20170913,14.8036,14.9926,13.7327,13.9216,353280
ASA,20170913,3.0000,3.2000,3.0000,3.0000,152850
ASD,20170913,0.5000,0.5000,0.5000,0.5000,0
ASM,20170913,9.6305,10.1876,9.6305,9.9489,6557040
ASP,20170913,5.3371,5.3752,5.1922,5.2990,193840
ATA,20170913,0.9000,0.9000,0.9000,0.9000,0
ATB,20170913,11.2000,11.2000,11.2000,11.2000,0
ATG,20170913,3.8900,3.9000,3.7900,3.8500,114580
ATS,20170913,30.2000,30.2000,26.8000,26.8000,12100
AUD-X,20170913,1.2469,1.2469,1.2469,1.2469,0
AUM,20170913,10.4867,10.4867,10.4867,10.4867,0
AVF,20170913,0.4000,0.4000,0.4000,0.4000,0
B82,20170913,2.8000,2.8000,2.8000,2.8000,100
BAX,20170913,12.4034,12.4034,12.4034,12.4034,0
BBC,20170913,113.4810,113.4810,113.4810,113.4810,0
BBS,20170913,11.7629,11.7629,11.7629,11.7629,0
BCC,20170913,6.9418,6.9418,6.7822,6.7822,131100
BCE,20170913,3.8185,3.8446,3.8185,3.8250,10630
BCG,20170913,5.4846,5.5752,5.4846,5.5299,394790
BCP,20170913,6.0237,6.0237,6.0237,6.0237,0
BDB,20170913,6.8196,6.8196,6.8196,6.8196,0
BDG,20170913,17.2064,17.2064,17.2064,17.2064,0
BDT,20170913,9.8675,9.8675,9.8675,9.8675,0
BDW,20170913,4.8849,4.8849,4.8849,4.8849,0
BED,20170913,25.9139,25.9139,25.9139,25.9139,0
BEL,20170913,6.1826,6.1826,6.1826,6.1826,0
BFC,20170913,28.5962,28.8464,28.4532,28.5962,106720
BHA,20170913,12.3616,12.3616,12.3616,12.3616,0
BHC,20170913,2.8000,2.8000,2.8000,2.8000,0
BHN,20170913,92.0479,92.0479,87.2639,88.8585,103610
BHP,20170913,8.9449,8.9449,8.9449,8.9449,0
BHT,20170913,4.8000,4.8000,4.8000,4.8000,0
BIC,20170913,32.0342,32.1252,31.6702,32.0342,9360
BID,20170913,19.9694,20.0177,19.6792,19.8243,865900
BII,20170913,2.7000,2.9000,2.7000,2.9000,489700
BKC,20170913,7.1000,7.1000,7.1000,7.1000,200
BLF,20170913,4.2000,4.5000,4.2000,4.2000,8100
BLI,20170913,5.1839,5.1839,5.1839,5.1839,100
BLN,20170913,9.0638,9.0638,9.0638,9.0638,0
BLT,20170913,25.2790,25.2790,25.2790,25.2790,0
BMC,20170913,13.5599,13.6017,13.3925,13.6017,22670
BMD,20170913,5.5176,5.5176,5.5176,5.5176,0
BMI,20170913,24.0252,24.0252,24.0252,24.0253,10
BMJ,20170913,4.9456,4.9456,4.9456,4.9456,0
BMN,20170913,5.5751,5.5751,5.5751,5.5751,0
BMP,20170913,50.4752,53.0690,50.4050,53.0690,987590
BMV,20170913,9.9522,9.9522,9.9522,9.9522,0
BPC,20170913,13.3134,13.3134,13.3134,13.3134,14000
BRC,20170913,8.5705,8.5705,8.5705,8.5705,150
BRL-X,20170913,3.1219,3.1219,3.1219,3.1219,0
BRR,20170913,8.1795,8.1795,8.1795,8.1795,700
BRS,20170913,4.7831,4.7831,4.7831,4.7831,0
BSC,20170913,15.4727,15.4727,15.4727,15.4727,0
BSD,20170913,31.0641,31.0641,31.0641,31.0641,0
BSG,20170913,8.7884,8.7884,8.7884,8.7884,0
BSI,20170913,10.8997,11.1885,10.7554,10.7554,48480
BSL,20170913,11.3888,11.3888,11.3888,11.3888,6800
BSP,20170913,14.5736,14.5736,14.5736,14.5735,500
BSQ,20170913,19.3674,19.3674,19.3674,19.3674,0
BST,20170913,11.0539,11.0539,11.0539,11.0539,0
BT1,20170913,12.3238,12.3238,12.3238,12.3238,0
BT6,20170913,5.0000,5.0000,5.0000,5.0000,0
BTB,20170913,11.6000,11.6000,11.6000,11.6000,2100
BTCUSD-X,20170913,3882.5906,3882.5906,3882.5906,3882.5906,0
BTD,20170913,11.4225,11.4225,10.7759,10.7759,21100
BTG,20170913,3.4518,3.4518,3.4518,3.4518,0
BTP,20170913,8.4278,8.4278,8.4278,8.4278,21250
BTR,20170913,4.9403,4.9403,4.9403,4.9403,0
BTS,20170913,6.3106,6.3106,5.2427,6.2136,2300
BTT,20170913,31.4166,34.6540,31.4166,34.6540,730
BTU,20170913,4.6347,4.6347,4.6347,4.6347,0
BTV,20170913,19.1489,19.1489,19.1489,19.1489,0
BTW,20170913,13.0013,13.0013,13.0013,13.0013,0
BVG,20170913,1.5000,1.6000,1.5000,1.5000,6400
BVH,20170913,54.3200,54.4160,53.7442,54.1281,148220
BVN,20170913,9.4287,9.4287,9.4287,9.4287,0
BVS,20170913,16.3377,16.8254,16.3377,16.8254,14800
BWA,20170913,3.5266,3.5266,3.5266,3.5266,0
BWE,20170913,23.3951,23.6138,22.4768,23.1765,585880
BXH,20170913,11.9264,14.4768,11.9264,14.4768,10500
C12,20170913,16.0000,16.0000,16.0000,16.0000,0
C21,20170913,14.9407,14.9407,14.7508,14.9407,9700
C32,20170913,23.0208,23.4647,22.9891,23.2111,122730
C36,20170913,11.1154,11.1154,11.1154,11.1154,0
C47,20170913,17.4853,17.4853,16.9389,17.1731,76420
C69,20170913,5.2937,5.3599,5.1614,5.2937,35100
C71,20170913,8.6854,8.6854,8.6854,8.6854,0
C92,20170913,6.8000,6.8000,6.8000,6.8000,0
CAD,20170913,1.1000,1.1000,1.1000,1.1000,0
CAD-X,20170913,1.2174,1.2174,1.2174,1.2174,0
CAN,20170913,27.4736,27.4736,27.4736,27.4737,53600
CAP,20170913,20.8584,21.2817,20.8584,21.2816,2780
CAV,20170913,39.4247,40.1686,38.9040,40.1686,43850
