<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161027,3112.6001,3114.7600,3100.3899,3112.3501,158000
AAA,20161027,17.7561,17.9355,17.4572,17.6964,175410
AAM,20161027,6.7771,6.7771,6.7771,6.7771,0
ABC,20161027,15.2381,15.4726,15.2381,15.4725,2000
ABI,20161027,16.9561,16.9561,15.9963,16.5562,10010
ABT,20161027,30.7657,32.1252,30.7657,32.1251,2010
ACB,20161027,6.4976,6.5316,6.4636,6.5316,184931
ACC,20161027,16.0355,16.0355,14.9976,14.9976,3380
ACE,20161027,17.5102,17.5102,17.5102,17.5102,0
ACL,20161027,3.4962,3.5328,3.3743,3.5328,1440
ACM,20161027,1.9000,1.9000,1.8000,1.9000,257400
ADC,20161027,10.3683,10.3683,10.3683,10.3683,0
ADP,20161027,18.6886,18.6886,18.6886,18.6887,100
ADS,20161027,9.8220,9.8793,9.6216,9.7361,110630
AGF,20161027,8.9000,8.9000,8.9000,8.9000,330
AGM,20161027,8.0253,8.0253,7.6200,7.9443,2380
AGP,20161027,12.3771,12.3771,12.3771,12.3771,0
AGR,20161027,2.3500,2.4000,2.3500,2.4000,2490
AGX,20161027,18.4630,18.4630,18.4630,18.4630,0
ALT,20161027,9.3784,9.3784,9.3784,9.3784,0
ALV,20161027,3.4572,3.4572,3.0731,3.4572,21900
AMC,20161027,18.6687,19.4804,18.6687,19.4804,1100
AMD,20161027,14.6609,14.7596,14.6115,14.6115,511240
AME,20161027,2.9902,2.9902,2.9902,2.9902,0
AMV,20161027,2.2538,2.3890,2.2538,2.3890,6200
ANV,20161027,2.7884,2.9014,2.7695,2.9014,430
APC,20161027,19.8549,19.8549,19.5117,19.5117,22960
APG,20161027,5.9881,6.1457,5.5154,6.1456,95700
API,20161027,8.3253,8.3253,8.1317,8.2285,1300
APL,20161027,13.1662,13.1662,13.1662,13.1662,0
APP,20161027,7.2614,7.2614,7.2614,7.2614,0
APS,20161027,2.5000,2.6000,2.5000,2.6000,3000
ARM,20161027,20.0770,20.0770,20.0770,20.0770,0
ASA,20161027,1.9000,2.0000,1.8000,1.8000,17800
ASD,20161027,0.5000,0.5000,0.5000,0.5000,0
ASM,20161027,12.5356,12.5356,12.3366,12.4560,1313470
ASP,20161027,3.1260,3.1260,2.9735,3.1031,120
ATA,20161027,0.6900,0.6900,0.6700,0.6900,81570
ATG,20161027,13.7000,14.0000,13.6500,13.8000,162980
ATS,20161027,8.7000,8.8000,8.1000,8.6000,17200
AUD-X,20161027,1.3072,1.3072,1.3072,1.3072,0
AUM,20161027,10.5184,10.5184,10.5184,10.5184,0
AVF,20161027,0.4000,0.4000,0.4000,0.4000,0
B82,20161027,4.8000,4.8000,4.8000,4.8000,100
BBC,20161027,86.5389,86.5389,85.5555,85.5555,120
BBS,20161027,10.2629,10.2629,9.7892,10.2629,400
BCC,20161027,12.2878,12.3676,11.8888,12.0484,246775
BCE,20161027,3.2961,3.3944,3.2440,3.3655,9060
BCG,20161027,4.1852,4.3363,4.1550,4.2910,232350
BCP,20161027,5.8777,5.8777,5.8777,5.8777,0
BDB,20161027,4.3093,4.3093,4.3093,4.3093,0
BDG,20161027,17.5669,17.5669,17.5669,17.5669,1200
BDW,20161027,8.4311,8.4311,8.4311,8.4311,0
BED,20161027,23.1347,23.1347,23.1347,23.1347,0
BEL,20161027,5.4860,5.4860,5.4860,5.4860,0
BFC,20161027,21.7591,22.3525,21.6932,22.0888,165110
BHC,20161027,2.3000,2.3000,2.3000,2.3000,0
BHP,20161027,10.4829,10.4829,10.4829,10.4829,0
BHT,20161027,2.4557,2.4557,2.4557,2.4556,200
BIC,20161027,30.3086,30.3086,28.1629,28.1629,33530
BID,20161027,15.2156,15.2601,14.8597,14.8597,2307600
BII,20161027,2.7000,2.7000,2.7000,2.7000,1119762
BKC,20161027,7.2000,7.2000,7.2000,7.2000,0
BLF,20161027,3.5000,3.5000,3.4000,3.5000,2300
BLI,20161027,4.7458,4.9583,4.7458,4.9583,900
BLN,20161027,9.1083,9.1083,9.1083,9.1083,0
BMC,20161027,11.3354,11.4939,11.2561,11.2561,6890
BMI,20161027,20.9204,20.9204,20.5256,20.8809,7050
BMJ,20161027,3.7555,3.7555,3.7555,3.7555,0
BMN,20161027,5.5955,5.5955,5.5955,5.5955,0
BMP,20161027,76.0550,76.6268,76.0550,76.5506,52300
BPC,20161027,16.0556,16.4856,15.7689,16.4857,7320
BRC,20161027,7.6506,7.6506,7.6506,7.6506,190
BRL-X,20161027,3.1388,3.1388,3.1388,3.1388,0
BSC,20161027,32.2993,32.2993,32.2993,32.2993,0
BSI,20161027,8.0889,8.0889,7.5637,8.0189,6970
BSP,20161027,13.4550,17.8461,13.4550,17.4521,3700
BST,20161027,8.2937,8.2937,8.2937,8.2937,3000
BT6,20161027,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20161027,678.2140,678.0400,688.5940,688.3130,9610529600
BTG,20161027,3.2430,3.2430,3.2430,3.2430,0
BTH,20161027,9.3000,9.3000,9.3000,9.3000,0
BTP,20161027,8.9126,8.9126,8.6465,8.7130,5610
BTR,20161027,4.7964,4.7964,4.7964,4.7964,0
