<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160429,2935.3799,2950.5801,2930.3601,2938.3201,109300
AAA,20160429,11.1798,11.2396,11.0602,11.1798,200605
AAM,20160429,6.4604,6.7771,6.4604,6.7771,1570
ABI,20160429,12.7971,13.5169,12.7971,13.5169,27910
ABT,20160429,33.6761,33.7440,33.6761,33.7440,310
ACB,20160429,6.0213,6.0893,5.9873,6.0894,75474
ACC,20160429,13.6440,13.9768,13.6440,13.9768,170
ACE,20160429,17.2385,17.2385,16.5293,16.5293,3600
ACL,20160429,3.9028,3.9028,3.9028,3.9027,1000
ACM,20160429,3.8672,3.8672,3.7729,3.7729,299300
ADC,20160429,14.6494,14.6494,14.6494,14.6494,200
ADP,20160429,8.7371,8.7371,8.7371,8.7371,0
AGF,20160429,10.0000,10.2000,9.9000,9.9000,1920
AGM,20160429,9.5246,9.5246,9.3845,9.5246,231230
AGP,20160429,11.8851,11.8851,11.8851,11.8851,0
AGR,20160429,2.9000,3.0000,2.9000,3.0000,67990
AGX,20160429,21.9712,21.9712,21.9712,21.9712,0
ALT,20160429,9.6724,10.4164,9.6724,10.4165,71200
ALV,20160429,4.2255,4.3215,4.2255,4.3215,2000
AMC,20160429,17.1124,17.1124,17.1124,17.1124,0
AMD,20160429,11.7923,11.8837,11.6095,11.7009,1537000
AME,20160429,2.7766,2.7766,2.7766,2.7766,0
AMV,20160429,1.5776,1.6227,1.5776,1.6227,200
ANV,20160429,2.7884,2.7884,2.7508,2.7507,220
APC,20160429,16.1860,16.4716,15.9004,16.1860,45760
APG,20160429,4.4122,4.5698,4.4122,4.5698,109800
API,20160429,8.1317,8.3253,8.0349,8.0348,5300
APP,20160429,7.6703,7.6703,7.6703,7.6703,0
APS,20160429,2.7000,2.7000,2.6000,2.7000,161400
ARM,20160429,19.8816,19.8816,19.8816,19.8816,0
ASA,20160429,3.0000,3.0000,2.9000,3.0000,75300
ASD,20160429,0.4000,0.4000,0.4000,0.4000,0
