<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20180711,2780.7000,2794.3601,2752.4399,2777.7700,126800
AAA,20180711,15.8537,15.8537,14.8767,14.9211,2185710
AAM,20180711,7.3758,7.3758,7.0975,7.1323,10030
AAV,20180711,12.9914,13.0697,12.7566,12.9914,82500
ABC,20180711,5.7626,5.7626,5.5157,5.5157,8315
ABI,20180711,20.6907,20.6907,20.6907,20.6907,400
ABR,20180711,5.9000,6.1000,5.9000,6.0000,800
ABT,20180711,30.0974,30.7310,29.7014,30.7310,2840
AC4,20180711,3.0001,3.0001,3.0001,3.0001,0
ACB,20180711,13.7484,13.7895,12.7605,13.1309,7023863
ACC,20180711,10.8778,10.8778,10.8778,10.8778,200
ACE,20180711,13.2808,13.2808,13.2808,13.2808,0
ACL,20180711,4.0654,4.0654,4.0654,4.0654,100850
ACM,20180711,0.9000,0.9000,0.7000,0.8000,307841
ACS,20180711,10.8434,10.8434,10.8434,10.8434,0
ACV,20180711,82.1414,82.1414,79.7945,80.1857,16600
ADC,20180711,14.6583,14.6583,14.6583,14.6583,0
ADP,20180711,9.9895,9.9895,9.9895,9.9895,0
ADS,20180711,11.8485,11.8485,11.6592,11.7728,11230
AFX,20180711,2.9398,2.9398,2.9398,2.9398,2000
AG1,20180711,7.3577,7.3577,7.3577,7.3577,1000
AGF,20180711,3.4000,3.4300,3.4000,3.4300,2460
AGM,20180711,7.2654,7.7109,7.2654,7.7109,20
AGP,20180711,19.6105,19.6105,19.6105,19.6105,0
AGR,20180711,3.1800,3.3100,3.1800,3.2000,11180
AGX,20180711,23.9252,23.9252,23.9252,23.9252,0
ALT,20180711,10.4098,10.4098,10.4098,10.4098,0
ALV,20180711,3.8000,4.0000,3.8000,3.9000,1700
AMC,20180711,14.3832,14.3832,14.3832,14.3832,300
AMD,20180711,3.3200,3.3200,3.2000,3.2000,362450
AME,20180711,9.8961,9.8961,9.8961,9.8961,0
AMP,20180711,18.5000,18.5000,18.5000,18.5000,0
AMS,20180711,5.4911,5.5730,5.4911,5.5730,1300
AMV,20180711,6.7164,6.7164,6.5812,6.5811,4400
ANT,20180711,7.8000,7.8000,7.8000,7.8000,0
ANV,20180711,16.7902,16.7902,16.0231,16.0657,963830
