<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170109,3148.5300,3173.1399,3147.7400,3171.2400,171700
AAA,20170109,15.1859,16.2396,14.9380,16.1156,777440
AAM,20170109,6.9671,6.9671,6.7771,6.9671,130
ABC,20170109,19.5985,19.5985,19.5985,19.5985,0
ABI,20170109,19.1156,19.1156,16.4762,19.1156,1300
ABT,20170109,32.1967,32.1967,32.1967,32.1967,30
ACB,20170109,7.5216,7.8210,7.5216,7.7835,970791
ACC,20170109,15.8279,15.8279,15.8279,15.8279,10
ACE,20170109,15.5381,15.8967,15.5381,15.8967,7100
ACL,20170109,3.3905,3.3905,3.3905,3.3905,20
ACM,20170109,1.8000,1.9000,1.8000,1.8000,434400
ACV,20170109,46.5562,47.3321,45.5863,46.6532,173894
ADC,20170109,10.1676,10.1676,10.1676,10.1676,100
ADP,20170109,14.0080,14.5549,14.0080,14.3025,1200
ADS,20170109,12.5080,12.5681,12.4178,12.4780,176370
AFX,20170109,3.0359,3.0359,3.0359,3.0359,0
AGF,20170109,7.3200,7.3300,7.2200,7.2200,9000
AGM,20170109,8.0983,8.0983,8.0983,8.0983,3150
AGP,20170109,15.2856,15.2856,15.2856,15.2856,0
AGR,20170109,2.5000,2.5100,2.4700,2.4800,107450
AGX,20170109,17.0434,17.0434,17.0434,17.0434,0
ALT,20170109,9.6910,9.6910,9.6910,9.6910,0
ALV,20170109,2.6889,2.6889,2.6889,2.6889,100
AMC,20170109,17.9730,17.9730,17.9730,17.9730,0
AMD,20170109,16.4873,16.5367,16.2405,16.3886,492010
AME,20170109,2.7766,2.7766,2.7766,2.7766,0
AMV,20170109,4.3274,4.4626,3.6963,3.7413,13600
ANT,20170109,14.2274,14.2274,14.2274,14.2274,0
ANV,20170109,2.1855,2.2609,2.1855,2.2232,2800
APC,20170109,18.3842,18.4332,18.2371,18.2371,4310
APG,20170109,4.0971,4.1444,4.0971,4.1444,222220
API,20170109,9.6805,9.7773,9.5837,9.6805,34400
APL,20170109,13.1662,13.1662,13.1662,13.1662,0
APP,20170109,7.8423,7.8423,7.8423,7.8423,0
APS,20170109,2.3000,2.4000,2.3000,2.4000,5000
ARM,20170109,20.6853,20.6853,20.6853,20.6853,100
ASA,20170109,1.7000,1.7000,1.6000,1.7000,21800
ASD,20170109,0.5000,0.5000,0.5000,0.5000,0
ASM,20170109,11.9785,12.0979,11.8989,11.9785,1385050
ASP,20170109,2.9507,2.9507,2.9507,2.9506,1720
ATA,20170109,0.7400,0.7400,0.7400,0.7400,115040
ATG,20170109,3.7000,3.7000,3.7000,3.7000,330
ATS,20170109,9.4000,10.2000,9.4000,10.2000,300
AUD-X,20170109,1.3676,1.3676,1.3676,1.3676,0
AUM,20170109,10.5184,10.5184,10.5184,10.5184,0
AVF,20170109,0.3000,0.3000,0.3000,0.3000,0
B82,20170109,4.1000,4.1000,4.1000,4.1000,0
BBC,20170109,93.4227,93.4227,93.4227,93.4227,0
BBS,20170109,11.2103,11.2103,10.8945,10.8945,200
BCC,20170109,11.6494,11.7292,11.6494,11.7292,20656
BCE,20170109,3.6603,3.7876,3.6430,3.7876,67260
BCG,20170109,3.8604,3.9208,3.8604,3.8906,457810
BCP,20170109,7.0132,7.0132,7.0132,7.0132,0
BDB,20170109,6.5273,6.5273,6.5273,6.5273,0
BDG,20170109,16.9163,16.9163,16.9163,16.9163,0
BDW,20170109,7.2388,7.2388,7.2388,7.2388,0
BED,20170109,21.3360,21.3360,21.3360,21.3360,0
BEL,20170109,5.2248,5.2248,5.2248,5.2248,0
BFC,20170109,21.1785,21.4227,21.0738,21.2134,63640
BHC,20170109,3.2000,3.2000,3.2000,3.2000,0
BHN,20170109,116.8539,128.4595,111.2725,128.4595,33410
BHP,20170109,11.4505,11.4505,11.2892,11.4505,1000
BHT,20170109,6.2335,6.2335,6.2335,6.2335,200
BIC,20170109,34.8683,34.8683,34.8683,34.8683,9610
BID,20170109,14.8055,15.3677,14.8055,15.1802,6160700
BII,20170109,2.2000,2.3000,2.2000,2.2000,77200
BKC,20170109,7.1000,7.1000,7.1000,7.1000,0
BLF,20170109,6.8000,6.8000,6.8000,6.8000,0
BLI,20170109,5.0773,5.0773,5.0773,5.0773,500
BLN,20170109,9.5637,9.5637,9.5637,9.5637,0
BMC,20170109,11.8902,11.8902,11.4939,11.8902,12910
BMI,20170109,20.0520,20.6836,20.0520,20.4467,117470
BMJ,20170109,3.9959,3.9959,3.9959,3.9959,0
BMN,20170109,5.5955,5.5955,5.5955,5.5955,0
BMP,20170109,71.9612,72.0382,69.7269,71.2677,106200
BPC,20170109,14.4070,14.4070,14.4070,14.4070,0
BRC,20170109,7.1637,7.1637,7.1637,7.1637,0
BRL-X,20170109,3.2222,3.2222,3.2222,3.2222,0
BSC,20170109,29.1081,29.1081,29.1081,29.1081,0
BSG,20170109,10.2696,10.8621,9.9734,10.8621,1000
BSI,20170109,7.4236,7.4236,7.0034,7.4236,510
BSP,20170109,15.7631,16.0446,15.7631,16.0447,6282
BST,20170109,9.8585,9.8585,9.8585,9.8585,0
BT1,20170109,11.3465,11.3465,11.3465,11.3465,0
BTCUSD-X,20170109,913.2440,879.8071,913.6860,902.8280,14187699200
BTG,20170109,3.2430,3.2430,3.2430,3.2430,0
BTP,20170109,8.9791,9.5444,8.9791,9.5444,109430
BTR,20170109,4.7964,4.7964,4.7964,4.7964,0
BTS,20170109,9.3204,9.3204,9.3204,9.3204,0
BTT,20170109,23.3589,25.1163,23.3589,25.1163,50
BTU,20170109,7.5862,7.5862,7.5862,7.5862,0
BTW,20170109,12.1007,12.1007,12.1007,12.1006,100
BVG,20170109,1.0000,1.0000,1.0000,1.0000,0
BVH,20170109,57.9246,58.9623,57.6416,58.1132,339830
BVN,20170109,7.5316,7.5316,7.5316,7.5316,0
BVS,20170109,12.9239,13.2490,12.9239,13.1677,10280
BWA,20170109,4.4800,4.4800,4.4800,4.4800,0
BXH,20170109,19.2774,19.2774,19.2774,19.2774,100
C12,20170109,18.6047,18.6047,18.6047,18.6047,0
C21,20170109,10.0894,10.0894,9.7926,9.7926,4000
C32,20170109,25.9704,26.0220,25.5057,25.5573,205860
C47,20170109,7.0254,7.3376,7.0254,7.3376,8890
C71,20170109,9.0303,9.0303,9.0303,9.0303,0
C92,20170109,35.0000,35.0000,35.0000,35.0000,0
CAD,20170109,0.6000,0.6000,0.6000,0.6000,0
CAD-X,20170109,1.3242,1.3242,1.3242,1.3242,0
CAN,20170109,21.5016,21.5016,21.5016,21.5016,0
CAP,20170109,21.8402,21.8402,21.6764,21.8402,2200
CAV,20170109,41.7192,41.8594,41.4387,41.7191,19720
CCI,20170109,7.6706,7.6706,7.6706,7.6706,0
CCL,20170109,2.2768,2.2768,2.2361,2.2362,11220
CCM,20170109,10.6015,10.6015,10.6015,10.6015,0
CCR,20170109,12.8063,12.8063,12.8063,12.8063,0
CCV,20170109,10.6612,10.6612,10.6612,10.6612,0
CDC,20170109,6.5047,6.7898,6.5047,6.6084,77470
CDH,20170109,6.4469,6.4469,6.4469,6.4469,0
