<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
BRL-X,20201003,5.6802,5.6802,5.6802,5.6802,0
BTCUSD-X,20201003,10569.2588,10569.2588,10569.2588,10569.2588,0
CAD-X,20201003,1.3300,1.3300,1.3300,1.3300,0
CNY-X,20201003,6.7898,6.7898,6.7898,6.7898,0
DOGE-USD,20201003,0.0026,0.0026,0.0026,0.0026,28617216
ETHUSD-X,20201003,349.3245,349.3245,349.3245,349.3245,0
HKD-X,20201003,7.7498,7.7498,7.7498,7.7498,0
INR-X,20201003,73.3460,73.3460,73.3460,73.3460,0
KRW-X,20201003,1166.2600,1166.2600,1166.2600,1166.2600,0
LINK-USD,20201003,9.3100,9.4600,9.1900,9.4200,753626156
RUB-X,20201003,78.0540,78.0540,78.0540,78.0540,0
SAR-X,20201003,3.7506,3.7506,3.7506,3.7506,0
VND-X,20201003,23176.0000,23176.0000,23176.0000,23176.0000,0
XRP-USD,20201003,0.2335,0.2507,0.2326,0.2485,1481572450
ZAR-X,20201003,16.5399,16.5399,16.5399,16.5399,0
