<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190612,2917.2200,2924.7000,2903.8799,2909.3799,240300
A32,20190612,22.2056,22.2056,22.2056,22.2056,0
AAA,20190612,15.8093,15.8981,15.5873,15.5873,2052640
AAM,20190612,11.9686,11.9686,11.9686,11.9686,20
AAV,20190612,9.0901,9.0901,8.9101,9.0001,148000
ABC,20190612,8.2323,8.2323,7.9854,7.9853,11570
ABI,20190612,22.7058,23.7252,21.5937,21.5936,4700
ABR,20190612,7.4000,7.4000,5.8000,5.8000,9300
ABT,20190612,35.6280,35.6280,35.1827,35.1826,40
AC4,20190612,3.0000,3.0000,3.0000,3.0000,0
ACB,20190612,13.5385,13.5858,13.4912,13.4911,557708
ACC,20190612,12.6402,12.6402,12.6402,12.6402,0
ACE,20190612,19.2188,19.2188,19.2188,19.2188,5000
ACL,20190612,16.2445,16.2445,15.9007,16.1156,16720
ACM,20190612,0.5000,0.6000,0.5000,0.6000,71400
ACS,20190612,12.8523,12.8523,12.8523,12.8523,0
ACV,20190612,79.4702,80.5574,79.1736,79.8656,78610
ADC,20190612,14.7023,14.7023,14.7023,14.7023,210
ADP,20190612,7.4181,7.4181,7.4181,7.4181,0
ADS,20190612,11.8687,11.8687,11.6942,11.7378,5700
AFX,20190612,2.7000,2.7000,2.7000,2.7000,0
AG1,20190612,8.9566,8.9566,8.9566,8.9566,0
AGF,20190612,3.6000,3.7200,3.4600,3.7200,12820
AGM,20190612,8.2250,8.2250,7.7966,7.7966,1460
AGP,20190612,16.4574,16.4574,16.4574,16.4574,10
AGR,20190612,3.6400,3.8900,3.6400,3.8900,313980
AGX,20190612,24.1833,24.1833,24.1833,24.1833,0
ALT,20190612,8.4449,8.4449,8.4449,8.4449,0
ALV,20190612,2.1000,2.1000,2.1000,2.1000,0
AMC,20190612,15.9563,16.4058,15.9563,16.4058,500
AMD,20190612,1.6800,1.7700,1.6700,1.7700,804240
AME,20190612,8.1000,8.1000,8.1000,8.1000,0
AMP,20190612,16.2000,16.2000,16.2000,16.2000,0
AMS,20190612,6.8122,6.8122,6.8122,6.8122,200
AMV,20190612,13.7934,13.9737,13.2976,13.7032,30100
ANT,20190612,5.5000,5.5000,5.5000,5.5000,0
ANV,20190612,24.0497,24.4059,24.0497,24.1388,455250
