<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AUD-X,20210101,1.2982,1.2982,1.2982,1.2982,0
BRL-X,20210101,5.1921,5.1921,5.1921,5.1921,0
BTCUSD-X,20210101,28994.0098,29600.6309,28803.5898,29374.1504,40730301359
CAD-X,20210101,1.2350,1.2350,1.2350,1.2350,0
CNY-X,20210101,6.5317,6.5317,6.5317,6.5317,0
DOGE-USD,20210101,0.0047,0.0057,0.0046,0.0057,228961515
ETHUSD-X,20210101,737.7100,749.2000,719.7900,730.3700,13652004358
EUR-X,20210101,0.8210,0.8210,0.8210,0.8210,0
GBP-X,20210101,0.7314,0.7314,0.7314,0.7314,0
HKD-X,20210101,7.7532,7.7532,7.7532,7.7532,0
INR-X,20210101,73.0892,73.0892,73.0892,73.0892,0
JPY-X,20210101,103.2260,103.2260,103.2260,103.2260,0
KRW-X,20210101,1084.6500,1084.6500,1084.6500,1084.6500,0
LINK-USD,20210101,11.2700,12.3900,11.1200,11.8700,1376173841
RUB-X,20210101,73.9112,73.9112,73.9112,73.9112,0
SAR-X,20210101,3.7474,3.7474,3.7474,3.7474,0
SGD-X,20210101,1.3216,1.3216,1.3216,1.3216,0
VND-X,20210101,23070.0000,23070.0000,23070.0000,23070.0000,0
XRP-USD,20210101,0.2198,0.2493,0.2173,0.2374,5888429287
ZAR-X,20210101,14.4812,14.4812,14.4812,14.4812,0
^BSESN,20210101,47868.9805,47868.9805,47868.9805,47868.9805,0
