<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210604,3565.4700,3618.8000,3561.8899,3591.8401,330900
A32,20210604,30.0000,30.0000,30.0000,30.0000,0
AAA,20210604,16.5000,16.7000,16.1500,16.3000,5496500
AAM,20210604,10.4000,10.4000,10.3500,10.3500,1600
AAS,20210604,14.5000,14.5000,12.5000,12.9000,3563792
AAT,20210604,19.0500,19.5000,19.0000,19.4500,460400
AAV,20210604,18.0000,18.5000,17.1000,17.5000,636801
ABB,20210604,24.8000,25.9000,24.3000,24.7000,5990691
ABC,20210604,13.2000,14.0000,13.2000,13.9000,37931
ABI,20210604,46.0000,53.0000,46.0000,53.0000,594460
ABR,20210604,22.3000,23.5000,22.3000,23.5000,2100
ABS,20210604,45.1000,46.5000,44.0000,46.2000,113700
ABT,20210604,31.0000,31.0000,31.0000,31.0000,100
AC4,20210604,4.2000,4.2000,4.2000,4.2000,0
ACB,20210604,36.0000,36.7200,36.0000,36.2400,9488100
ACC,20210604,14.9000,14.9000,14.7000,14.8500,34100
ACE,20210604,32.5000,32.8000,32.5000,32.8000,6700
ACL,20210604,12.6000,12.6000,12.2500,12.3000,69500
ACM,20210604,3.6000,3.8000,3.4000,3.6000,3591960
ACS,20210604,13.0000,13.0000,13.0000,13.0000,2
ACV,20210604,68.6000,69.0000,58.2000,67.0000,257543
ADC,20210604,27.0000,27.0000,27.0000,27.0000,0
ADG,20210604,47.9000,49.8000,47.8500,49.8000,130100
ADP,20210604,31.6807,31.7460,31.5500,31.5501,7700
ADS,20210604,22.7513,22.7513,22.0793,22.3673,355800
AFX,20210604,14.3000,14.4000,13.9000,14.1000,191800
AG1,20210604,7.5000,7.6000,7.3000,7.6000,45100
AGF,20210604,3.0000,3.4000,3.0000,3.4000,21301
AGG,20210604,48.0000,49.1000,47.9500,49.1000,2764400
AGM,20210604,30.5000,30.5000,29.8000,29.9500,7200
AGP,20210604,18.5000,20.0000,18.4000,19.0000,6100
AGR,20210604,15.2000,15.2000,14.5000,15.0000,5976400
