<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201019,3351.1001,3371.0901,3307.8401,3312.6699,212300
A32,20201019,28.5440,28.5440,28.5440,28.5440,0
AAA,20201019,11.7100,12.0000,11.8500,11.9000,1699360
AAM,20201019,11.0000,11.0000,11.0000,11.0000,0
AAS,20201019,6.8000,7.0000,6.7000,6.8000,56700
AAV,20201019,8.1000,8.1000,7.6000,7.7000,217522
ABC,20201019,13.4000,13.5000,13.2000,13.3000,18200
ABI,20201019,36.6663,38.6483,36.6663,37.1618,4800
ABR,20201019,25.5000,25.5000,25.5000,25.5000,100
ABS,20201019,10.7500,10.7500,10.1000,10.4000,230180
ABT,20201019,29.6425,29.6425,29.6425,29.6425,0
AC4,20201019,3.0000,3.0000,3.0000,3.0000,0
ACB,20201019,20.0000,20.5600,19.9200,20.2400,14160428
ACC,20201019,13.1779,13.1779,13.1779,13.1779,10
ACE,20201019,27.7186,27.7186,27.7186,27.7186,0
ACL,20201019,12.4000,12.5000,12.0000,12.3500,152620
ACM,20201019,0.9000,0.9000,0.8000,0.8000,476160
ACS,20201019,12.0000,12.0000,12.0000,12.0000,0
ACV,20201019,62.2000,62.6000,61.8000,62.5000,157000
ADC,20201019,13.1741,13.1741,13.1741,13.1741,0
ADG,20201019,50.2000,50.6000,50.0000,50.5000,30500
ADP,20201019,14.2808,14.2808,12.5423,12.5423,200
ADS,20201019,8.8797,8.8989,8.6397,8.8317,35960
AFX,20201019,8.3000,8.5000,8.1000,8.3000,76200
AG1,20201019,10.0000,10.0000,10.0000,10.0000,0
AGF,20201019,3.7000,3.7000,3.7000,3.7000,0
AGG,20201019,29.1000,29.7000,28.9000,29.3000,711810
AGM,20201019,12.3500,12.5000,12.3500,12.4000,26060
AGP,20201019,15.0000,15.0000,15.0000,15.0000,400
AGR,20201019,5.1000,5.1000,5.0400,5.0800,597980
AGX,20201019,30.0000,30.0000,30.0000,30.0000,0
ALT,20201019,12.5000,12.5000,12.5000,12.5000,0
ALV,20201019,2.3000,2.3000,2.3000,2.3000,0
AMC,20201019,15.1140,15.1140,15.0224,15.1140,2200
AMD,20201019,2.6600,2.7300,2.6600,2.6600,1438250
AME,20201019,6.4000,6.4000,6.4000,6.4000,0
AMP,20201019,10.2000,10.2000,10.2000,10.2000,0
AMS,20201019,7.0000,7.0000,7.0000,7.0000,300
AMV,20201019,11.3436,11.4795,11.2077,11.3436,386951
ANT,20201019,9.0000,9.0000,9.0000,9.0000,0
ANV,20201019,18.6406,18.9274,17.6847,18.3539,567670
APC,20201019,20.6000,21.4500,20.5500,20.8000,8720
APF,20201019,28.3961,28.7253,28.3961,28.3962,3800
APG,20201019,8.9194,8.9194,8.8336,8.8336,859190
APH,20201019,54.4408,55.2737,54.4408,55.1223,405950
API,20201019,9.2933,9.6805,9.1965,9.1965,52300
APL,20201019,12.9000,12.9000,12.9000,12.9000,0
APP,20201019,3.3000,3.3000,3.3000,3.3000,300
APS,20201019,2.6000,2.7000,2.6000,2.7000,18600
APT,20201019,3.2000,3.2000,3.2000,3.2000,0
AQN,20201019,7.5000,7.5000,7.5000,7.5000,0
ARM,20201019,14.0000,14.0000,14.0000,14.0000,0
ART,20201019,2.5000,2.5000,2.4000,2.4000,414752
ASA,20201019,1.4000,1.4000,1.4000,1.4000,0
ASD,20201019,3.1000,3.1000,3.1000,3.1000,0
ASG,20201019,41.0000,41.0000,39.8000,40.8000,18310
ASM,20201019,9.6500,9.6500,9.3300,9.3300,1969590
ASP,20201019,5.6481,5.7033,5.6113,5.6665,45040
AST,20201019,50.7000,50.8000,50.0000,50.0000,82490
ATA,20201019,0.3000,0.3000,0.3000,0.3000,0
ATB,20201019,0.7000,0.7000,0.7000,0.7000,0
ATD,20201019,9.6000,9.6000,9.6000,9.6000,0
ATG,20201019,0.6100,0.6100,0.6100,0.6100,0
ATS,20201019,26.4000,26.4000,26.4000,26.4000,0
AUD-X,20201019,1.4172,1.4172,1.4172,1.4172,0
AUM,20201019,10.5000,10.5000,10.5000,10.5000,0
AVC,20201019,24.4087,24.4087,24.3186,24.3186,1600
AVF,20201019,0.4000,0.4000,0.4000,0.4000,0
B82,20201019,0.4000,0.4000,0.4000,0.4000,0
BAB,20201019,17.6000,17.6000,17.6000,17.6000,2100
BAL,20201019,6.5000,6.5000,6.5000,6.5000,1300
BAX,20201019,56.6198,56.6198,54.2401,55.6351,52710
BBC,20201019,51.0000,51.0000,50.0000,50.0000,1480
BBH,20201019,15.6000,15.6000,15.6000,15.6000,0
BBM,20201019,8.9454,8.9454,8.9454,8.9454,0
BBS,20201019,11.5244,11.5244,11.5244,11.5244,0
BBT,20201019,22.0000,22.0000,22.0000,22.0000,100
BCB,20201019,6.6000,6.6000,6.6000,6.6000,0
BCC,20201019,7.1000,7.2000,7.1000,7.1000,30020
BCE,20201019,7.9000,7.9000,7.7500,7.8800,111350
BCF,20201019,34.8859,36.8187,34.7893,36.8187,4800
BCG,20201019,6.9233,6.9403,6.8724,6.8979,584690
BCM,20201019,39.4776,39.5765,39.0818,39.4776,22990
BCP,20201019,11.5000,11.5000,11.5000,11.5000,0
BDB,20201019,10.1247,10.1247,10.1247,10.1247,0
BDG,20201019,27.5053,27.5053,27.5053,27.5053,0
BDT,20201019,16.0022,16.0969,16.0022,16.0970,8000
BDW,20201019,13.0000,13.0000,13.0000,13.0000,0
BED,20201019,30.3644,30.3644,30.3644,30.3644,0
BEL,20201019,11.6457,11.6457,11.6457,11.6457,0
BFC,20201019,16.1665,16.2633,15.7793,15.9729,236810
BGW,20201019,23.0009,23.0009,23.0009,23.0009,0
BHA,20201019,10.0000,10.0000,10.0000,10.0000,1000
BHC,20201019,2.9000,2.9000,2.9000,2.9000,0
BHG,20201019,12.0278,12.0278,12.0278,12.0278,0
BHK,20201019,11.2000,11.2000,11.2000,11.2000,0
BHN,20201019,68.7083,68.7083,68.7083,68.7083,3430
BHP,20201019,5.7000,5.7000,5.7000,5.7000,0
BHT,20201019,8.4000,8.4000,8.4000,8.4000,0
BIC,20201019,19.9846,20.4650,19.8885,20.1768,196030
BID,20201019,41.7445,41.7445,41.0070,41.2037,2690250
BII,20201019,1.2000,1.2000,1.1000,1.2000,112700
BIO,20201019,9.4507,9.4507,9.4507,9.4507,0
BKC,20201019,7.3000,7.3000,6.1000,6.1000,400
BKH,20201019,41.9053,41.9053,41.9053,41.9053,0
BLF,20201019,3.4000,3.4000,3.4000,3.4000,0
BLI,20201019,6.0499,6.0499,6.0499,6.0499,100
BLN,20201019,1.6000,1.6000,1.6000,1.6000,100
BLT,20201019,18.9000,18.9000,18.9000,18.9000,0
BLU,20201019,10.0000,10.0000,10.0000,10.0000,0
BLW,20201019,17.0493,17.0493,17.0493,17.0493,0
BMC,20201019,10.7000,10.7500,10.6500,10.7500,14810
BMD,20201019,8.0000,8.0000,8.0000,8.0000,0
BMF,20201019,17.7000,17.7000,17.7000,17.7000,0
BMG,20201019,26.5001,26.5001,26.5001,26.5001,0
BMI,20201019,25.8686,25.9630,25.0189,25.9630,421480
BMJ,20201019,13.8101,13.8101,13.8101,13.8101,100
BMN,20201019,5.0000,5.0000,5.0000,5.0000,0
BMP,20201019,51.7001,51.7001,50.8510,50.9454,83860
BMS,20201019,6.9000,8.2000,6.9000,8.0000,56800
BMV,20201019,9.9522,9.9522,9.9522,9.9522,0
BNA,20201019,24.4287,24.5272,23.4437,23.4437,90800
BNW,20201019,8.9416,8.9416,8.9416,8.9416,0
BOT,20201019,51.7000,51.7000,51.4000,51.6000,14600
BPC,20201019,9.4545,9.4545,9.3636,9.3636,1000
BPW,20201019,23.0000,23.0000,23.0000,23.0000,0
BQB,20201019,5.4000,5.4000,5.4000,5.4000,0
BRC,20201019,11.0000,11.0000,10.8000,10.8000,1300
BRL-X,20201019,5.6056,5.6056,5.6056,5.6056,0
BRR,20201019,11.4773,11.4773,11.4773,11.4773,0
BRS,20201019,12.8384,12.8384,12.8384,12.8384,0
BSA,20201019,12.0656,12.0656,12.0656,12.0656,1000
BSC,20201019,11.7000,11.7000,11.7000,11.7000,0
BSD,20201019,26.2493,26.2493,26.2493,26.2493,0
BSG,20201019,10.2000,10.2000,10.2000,10.2000,0
BSH,20201019,17.3097,17.3097,17.3097,17.3097,0
BSI,20201019,9.4700,10.1000,9.4000,10.1000,394760
BSL,20201019,9.5329,9.5329,9.5329,9.5329,100
BSP,20201019,16.9816,16.9816,16.9816,16.9816,0
BSQ,20201019,19.5000,19.5000,19.5000,19.5000,0
BSR,20201019,7.0000,7.1000,6.9000,7.0000,1062600
BST,20201019,11.6888,11.6888,11.6888,11.6888,200
BT1,20201019,10.7507,10.7507,10.7507,10.7507,0
BT6,20201019,1.2000,1.2000,1.2000,1.2000,0
BTB,20201019,5.8000,5.8000,5.8000,5.8000,0
BTCUSD-X,20201019,11916.3379,11916.3379,11916.3379,11916.3379,0
BTD,20201019,23.9568,23.9568,23.6133,23.7850,12200
BTG,20201019,5.5000,5.5000,5.5000,5.5000,0
BTH,20201019,2.8000,2.8000,2.8000,2.8000,0
BTN,20201019,3.0000,3.0000,3.0000,3.0000,0
BTP,20201019,14.3500,14.4000,14.2000,14.2500,5780
BTR,20201019,2.5417,2.5417,2.5417,2.5417,0
BTS,20201019,4.5000,4.5000,4.5000,4.5000,232
BTT,20201019,37.6000,37.6000,37.6000,37.6000,0
BTU,20201019,9.9846,9.9846,9.9846,9.9846,0
BTV,20201019,15.6114,15.6114,15.6114,15.6114,0
BTW,20201019,26.6974,26.6974,26.6974,26.6974,0
BUD,20201019,5.5494,5.6375,5.5494,5.6374,700
BVB,20201019,13.2752,13.5659,12.9845,13.0814,1987600
BVG,20201019,1.3000,1.3000,1.3000,1.3000,25600
BVH,20201019,54.3071,55.1942,54.3071,54.7014,1599020
BVN,20201019,7.1000,7.1000,7.1000,7.1000,0
BVS,20201019,11.3000,11.3000,11.1000,11.2000,242899
BWA,20201019,4.8911,4.8911,4.8911,4.8911,0
BWE,20201019,24.8890,24.9855,24.5996,24.7926,97280
BWS,20201019,35.0998,35.0998,35.0998,35.0999,500
BXH,20201019,12.7685,12.7685,12.7685,12.7685,0
BXT,20201019,10.6000,10.6000,10.6000,10.6000,0
C12,20201019,3.6000,3.6000,3.6000,3.6000,0
C21,20201019,14.9037,15.0005,14.9037,15.0005,3200
C22,20201019,14.2030,14.2030,14.2030,14.2030,0
C32,20201019,23.3641,23.7278,23.1823,23.7277,105120
C36,20201019,9.1000,9.1000,9.1000,9.1000,0
C47,20201019,8.5534,8.7379,8.4952,8.5049,77840
C4G,20201019,7.3054,7.5760,7.3054,7.4858,199200
C69,20201019,6.7000,7.2000,6.1000,7.0000,448750
C71,20201019,6.7000,6.7000,5.4000,5.4000,200
C92,20201019,3.6000,3.6000,3.6000,3.6000,2400
CAB,20201019,140.9000,140.9000,140.9000,140.9000,0
CAD,20201019,0.3000,0.3000,0.3000,0.3000,0
CAD-X,20201019,1.3190,1.3190,1.3190,1.3190,0
CAG,20201019,84.4169,84.4169,84.4169,84.4169,0
CAM,20201019,15.7000,15.7000,15.7000,15.7000,0
CAN,20201019,29.4000,29.4000,29.4000,29.4000,100
CAP,20201019,30.9018,30.9018,30.7145,30.9018,7560
CAT,20201019,12.3606,12.3606,12.3606,12.3606,0
CAV,20201019,68.0974,68.0974,66.6787,66.6787,1050
CBC,20201019,9.7000,9.7000,9.7000,9.7000,0
CBI,20201019,3.2000,3.2000,3.2000,3.2000,0
CBS,20201019,7.3000,7.3000,7.3000,7.3000,0
CC1,20201019,16.0000,16.0000,16.0000,16.0000,100
CC4,20201019,12.5000,12.5000,12.5000,12.5000,0
CCA,20201019,9.0000,9.0000,9.0000,9.0000,0
CCH,20201019,3.9000,3.9000,3.9000,3.9000,0
CCI,20201019,12.9390,12.9390,12.9390,12.9390,2350
CCL,20201019,7.5200,7.8100,7.5200,7.6400,257680
CCM,20201019,31.6746,31.6746,31.6746,31.6746,100
CCP,20201019,6.7000,6.7000,6.7000,6.7000,200
CCR,20201019,11.9947,11.9947,11.9947,11.9947,0
CCT,20201019,10.0000,10.0000,10.0000,10.0000,0
CCV,20201019,17.5000,17.5000,17.5000,17.5000,0
CDC,20201019,18.1749,18.1749,18.1062,18.1406,650
CDG,20201019,3.2000,3.2000,3.2000,3.2000,0
CDH,20201019,3.1000,3.1000,3.1000,3.1000,0
CDN,20201019,23.2000,23.2000,23.2000,23.2000,110
CDO,20201019,0.9000,0.9000,0.9000,0.9000,0
CDP,20201019,9.2036,9.2036,9.2036,9.2036,500
CDR,20201019,5.7000,5.7000,5.7000,5.7000,0
CE1,20201019,8.0000,8.0000,8.0000,8.0000,0
CEC,20201019,15.0000,15.0000,15.0000,15.0000,0
