<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AUD-X,20200712,1.4388,1.4388,1.4388,1.4388,0
BRL-X,20200712,5.3269,5.3269,5.3269,5.3269,0
BTCUSD-X,20200712,9243.6133,9243.6133,9243.6133,9243.6133,0
CAD-X,20200712,1.3598,1.3598,1.3598,1.3598,0
CL-F,20200712,40.3500,40.7200,39.4700,40.1000,370715
CNY-X,20200712,6.9920,6.9920,6.9920,6.9920,0
DOGE-USD,20200712,0.0038,0.0038,0.0036,0.0036,87562043
ETHUSD-X,20200712,239.6046,239.6046,239.6046,239.6046,0
EUR-X,20200712,0.8842,0.8842,0.8842,0.8842,0
GBP-X,20200712,0.7919,0.7919,0.7919,0.7919,0
GC-F,20200712,1805.0000,1811.0000,1805.0000,1811.0000,164
HKD-X,20200712,7.7514,7.7514,7.7514,7.7514,0
INR-X,20200712,75.1585,75.1585,75.1585,75.1585,0
JPY-X,20200712,106.9100,106.9100,106.9100,106.9100,0
KRW-X,20200712,1199.5200,1199.5200,1199.5200,1199.5200,0
LINK-USD,20200712,6.1100,7.3200,6.1100,7.3100,949141174
RUB-X,20200712,70.6975,70.6975,70.6975,70.6975,0
SAR-X,20200712,3.7498,3.7498,3.7498,3.7498,0
SGD-X,20200712,1.3909,1.3909,1.3909,1.3909,0
SI-F,20200712,19.1550,19.7090,19.1550,19.7090,58
VND-X,20200712,22824.3008,22824.3008,22824.3008,22824.3008,0
XRP-USD,20200712,0.2012,0.2033,0.1984,0.2005,850245454
ZAR-X,20200712,16.8074,16.8074,16.8074,16.8074,0
