<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191018,2982.3401,2987.2000,2933.2400,2938.1399,150000
A32,20191018,23.5379,23.5379,23.5379,23.5379,0
AAA,20191018,14.0366,14.0823,13.8080,13.8537,2593930
AAM,20191018,11.4420,11.4420,11.4420,11.4420,10
AAV,20191018,9.2000,9.3000,9.1000,9.1000,73300
ABC,20191018,8.4140,8.4140,8.4140,8.4140,1380
ABI,20191018,26.8762,26.8762,26.8762,26.8762,3100
ABR,20191018,25.0000,25.0000,25.0000,25.0000,0
ABT,20191018,35.2583,35.2583,35.2583,35.2583,270
AC4,20191018,3.0000,3.0000,3.0000,3.0000,0
ACB,20191018,15.0769,15.0769,14.7692,14.8308,1865732
ACC,20191018,14.5756,14.5756,14.5756,14.5756,0
ACE,20191018,23.1667,23.1667,23.1667,23.1667,0
ACL,20191018,11.7107,12.0330,11.6677,11.9470,38260
ACM,20191018,0.4000,0.5000,0.4000,0.5000,246900
ACS,20191018,7.8000,7.8000,7.8000,7.8000,0
ACV,20191018,76.2083,77.5922,76.2083,76.9003,29510
ADC,20191018,14.7023,14.7023,14.7023,14.7023,0
ADP,20191018,8.9856,8.9856,8.9856,8.9856,0
ADS,20191018,9.2506,9.3379,8.9015,9.3379,9620
AFX,20191018,4.5000,4.6000,4.5000,4.6000,3200
AG1,20191018,3.5826,3.5826,3.5826,3.5826,0
AGF,20191018,3.0800,3.0800,3.0700,3.0700,70
AGM,20191018,9.4510,9.9484,9.4510,9.5867,1810
AGP,20191018,19.8207,19.8207,19.8207,19.8207,0
AGR,20191018,4.3100,4.3100,4.2300,4.2900,77460
AGX,20191018,19.5327,19.5327,19.5327,19.5327,0
ALT,20191018,9.6511,9.6511,9.6511,9.6511,0
ALV,20191018,2.3000,2.4000,2.3000,2.4000,42000
AMC,20191018,15.6638,15.6638,15.6638,15.6638,0
AMD,20191018,1.5800,1.6600,1.5400,1.5800,1711700
AME,20191018,6.0000,6.0000,6.0000,6.0000,500
AMP,20191018,14.0000,14.0000,14.0000,14.0000,0
AMS,20191018,7.6364,7.6364,7.6364,7.6364,500
AMV,20191018,12.8379,12.8379,12.4304,12.7700,100700
ANT,20191018,6.0000,6.0000,6.0000,6.0000,0
ANV,20191018,23.4253,24.2362,23.4253,24.2362,1164230
APC,20191018,23.4500,25.0000,22.5500,24.2000,42360
APF,20191018,14.6305,14.6305,14.6305,14.6305,1100
APG,20191018,7.1955,7.1955,6.9468,7.1612,511290
API,20191018,10.4550,10.4550,10.4550,10.4550,100
APL,20191018,12.7994,12.7994,12.7994,12.7994,0
APP,20191018,7.0000,7.0000,7.0000,7.0000,0
APS,20191018,2.3000,2.3000,2.1000,2.3000,12500
APT,20191018,3.2000,3.2000,3.2000,3.2000,0
AQN,20191018,12.4138,12.4138,12.4138,12.4138,0
ARM,20191018,38.4615,38.4615,38.4615,38.4615,0
ART,20191018,2.1000,2.1000,2.0000,2.0000,771160
ASA,20191018,1.7000,1.7000,1.6000,1.7000,25100
ASD,20191018,4.0000,4.0000,4.0000,4.0000,0
ASM,20191018,7.1617,7.3805,7.1617,7.2754,4781420
ASP,20191018,7.1567,7.4511,7.1291,7.4510,100680
AST,20191018,65.4653,66.1304,65.4653,66.0354,58210
ATA,20191018,0.3000,0.3000,0.2000,0.3000,31400
ATB,20191018,0.8000,0.9000,0.8000,0.8000,8000
ATD,20191018,9.6000,9.6000,9.6000,9.6000,0
ATG,20191018,0.9400,0.9600,0.9400,0.9500,22770
ATS,20191018,21.6000,21.6000,21.6000,21.6000,0
AUD-X,20191018,1.4651,1.4651,1.4651,1.4651,0
AUDUSD,20191018,0.0000,0.0000,0.0000,0.6900,37118
AUM,20191018,10.5000,10.5000,10.5000,10.5000,0
AVC,20191018,24.2098,24.2098,24.2098,24.2098,0
AVF,20191018,0.4000,0.5000,0.4000,0.5000,161830
B82,20191018,0.4000,0.4000,0.4000,0.4000,0
BAB,20191018,16.6972,16.6972,16.6972,16.6972,4300
BAL,20191018,12.8000,12.8000,12.8000,12.8000,200
BAX,20191018,31.5593,33.0203,31.5593,32.7281,6005
BBC,20191018,62.5000,64.0000,60.0000,63.4000,410
BBM,20191018,10.9137,10.9137,10.9137,10.9137,0
BBS,20191018,10.8685,10.8685,10.8685,10.8685,0
BBT,20191018,17.9000,17.9000,17.9000,17.9000,0
BCB,20191018,6.5964,6.5964,6.5964,6.5964,0
BCC,20191018,6.4286,6.4286,6.3393,6.4286,53150
BCE,20191018,6.1858,6.1858,6.0464,6.0986,81820
BCG,20191018,6.1872,6.2023,6.0361,6.0512,664520
BCM,20191018,29.5834,29.7813,29.4845,29.7813,44450
BCP,20191018,12.5000,12.5000,12.5000,12.5000,0
BDB,20191018,8.6795,8.6795,8.6795,8.6795,0
BDG,20191018,28.0122,28.0122,28.0122,28.0122,1500
BDT,20191018,13.0146,13.0146,12.9284,12.9285,9900
BDW,20191018,10.5922,10.5922,10.5922,10.5922,0
BED,20191018,29.4970,29.4970,29.4970,29.4970,0
BEL,20191018,11.4945,11.4945,11.4945,11.4945,5500
BFC,20191018,13.6866,13.6866,13.5989,13.6867,24570
BGW,20191018,17.9225,17.9225,17.9225,17.9225,0
BHA,20191018,8.0000,8.0000,8.0000,8.0000,0
BHC,20191018,3.2000,3.2000,3.2000,3.2000,0
BHG,20191018,11.9284,11.9284,11.9284,11.9284,0
BHK,20191018,9.6797,9.6797,9.6797,9.6797,0
BHN,20191018,74.4995,75.4810,74.4995,74.5976,1090
BHP,20191018,9.2980,9.2980,9.2980,9.2980,0
BHT,20191018,2.7000,2.7000,2.7000,2.7000,0
