<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191105,2977.7000,3008.3101,2968.0300,2991.5601,179900
A32,20191105,23.9820,23.9820,23.9820,23.9820,0
AAA,20191105,14.3109,14.5853,14.1280,14.5395,5843530
AAM,20191105,11.3941,11.9686,11.3941,11.9686,110
AAV,20191105,9.0000,9.0000,8.9000,9.0000,50300
ABC,20191105,8.6855,9.0474,8.6855,9.0473,34400
ABI,20191105,28.7298,28.7298,27.9884,28.2664,16530
ABR,20191105,25.0000,25.0000,25.0000,25.0000,0
ABT,20191105,32.6257,32.9078,32.6257,32.9078,120
AC4,20191105,3.0000,3.0000,3.0000,3.0000,0
ACB,20191105,15.2000,15.3231,15.1385,15.1385,3578931
ACC,20191105,12.2795,13.1780,12.2129,13.1114,3340
ACE,20191105,22.1056,22.1056,22.1056,22.1056,0
ACL,20191105,10.9545,11.3636,10.9091,11.3182,7630
ACM,20191105,0.4000,0.5000,0.4000,0.5000,64900
ACS,20191105,7.8000,7.8000,7.8000,7.8000,0
ACV,20191105,78.6795,79.9645,78.6795,78.6795,26061
ADC,20191105,13.8375,13.8375,13.8375,13.8374,500
ADP,20191105,9.4160,9.4160,9.4160,9.4160,0
ADS,20191105,8.9888,8.9888,8.8143,8.9888,11320
AFX,20191105,4.2000,4.2000,4.2000,4.2000,4300
AG1,20191105,3.5826,3.5826,3.5826,3.5826,0
AGF,20191105,3.0500,3.0500,2.8800,2.8800,10680
AGM,20191105,9.3606,9.3606,8.9536,9.2249,6110
AGP,20191105,17.9330,17.9330,17.9330,17.9330,1200
AGR,20191105,4.2200,4.2200,4.2000,4.2000,47810
AGX,20191105,22.4163,22.4163,22.4163,22.4163,0
ALT,20191105,12.4350,12.4350,12.4350,12.4350,0
ALV,20191105,1.8000,1.8000,1.8000,1.8000,0
AMC,20191105,15.6638,15.6638,15.6638,15.6638,100
AMD,20191105,1.6600,1.6800,1.5900,1.6200,1307250
AME,20191105,6.0000,6.0000,6.0000,6.0000,0
AMP,20191105,14.0000,14.0000,14.0000,14.0000,0
AMS,20191105,7.0000,7.0000,7.0000,7.0000,1000
AMV,20191105,11.7511,11.8190,11.6831,11.8190,82480
ANT,20191105,7.2000,7.2000,7.2000,7.2000,2000
ANV,20191105,23.1550,23.2451,22.5694,22.7946,584030
APC,20191105,22.3000,23.0000,22.3000,22.4000,7330
APF,20191105,14.6305,14.6305,14.6305,14.6305,7
APG,20191105,7.7015,7.8902,7.6758,7.7616,667560
API,20191105,11.5198,11.5198,11.5198,11.5198,100
APL,20191105,12.7994,12.7994,12.7994,12.7994,0
APP,20191105,7.0000,7.0000,7.0000,7.0000,0
APS,20191105,2.1000,2.2000,2.1000,2.2000,700
APT,20191105,3.2000,3.2000,3.2000,3.2000,0
AQN,20191105,7.5000,7.5000,7.5000,7.5000,0
ARM,20191105,32.6340,32.6340,32.6340,32.6340,0
ART,20191105,2.3000,2.3000,2.1000,2.1000,1217000
ASA,20191105,1.4000,1.4000,1.4000,1.4000,0
ASD,20191105,3.7000,3.7000,3.7000,3.7000,0
ASM,20191105,6.4000,6.4900,6.3200,6.4900,1961740
ASP,20191105,6.4851,6.4851,6.3287,6.4392,46060
AST,20191105,70.1210,70.3111,69.5509,70.3110,52340
ATA,20191105,0.2000,0.2000,0.2000,0.2000,0
ATB,20191105,0.8000,0.8000,0.7000,0.8000,7400
ATD,20191105,9.6000,9.6000,9.6000,9.6000,0
ATG,20191105,1.0400,1.0400,0.9400,1.0000,34140
ATS,20191105,21.6000,21.6000,21.6000,21.6000,0
AUD-X,20191105,1.4513,1.4513,1.4513,1.4513,0
AUDUSD,20191105,0.0000,0.0000,0.0000,0.6900,72065
AUM,20191105,10.5000,10.5000,10.5000,10.5000,0
AVC,20191105,25.9390,25.9390,25.9390,25.9390,0
AVF,20191105,0.4000,0.4000,0.4000,0.4000,0
B82,20191105,0.3000,0.3000,0.3000,0.3000,0
BAB,20191105,16.6972,16.6972,16.6972,16.6972,3400
BAL,20191105,8.8000,8.8000,8.8000,8.8000,0
BAX,20191105,30.4635,32.4359,30.4635,31.9245,7100
BBC,20191105,63.1000,63.1000,60.7000,60.7000,20
BBM,20191105,10.9137,10.9137,10.9137,10.9137,0
BBS,20191105,10.8685,10.8685,10.8685,10.8685,0
BBT,20191105,16.9000,16.9000,16.9000,16.9000,0
BCB,20191105,6.5964,6.5964,6.5964,6.5964,0
BCC,20191105,6.4286,6.5179,6.4286,6.5179,53400
BCE,20191105,5.9244,5.9680,5.8809,5.9244,9560
BCG,20191105,6.0815,6.0815,6.0286,6.0437,390990
BCM,20191105,29.6824,29.6824,28.8909,29.2866,26920
BCP,20191105,12.5000,12.5000,12.5000,12.5000,100
BDB,20191105,8.6795,8.6795,8.6795,8.6795,0
BDG,20191105,28.2544,28.2544,28.2544,28.2544,0
BDT,20191105,11.5495,11.5495,11.4633,11.4632,4000
BDW,20191105,6.3553,6.3553,6.3553,6.3553,0
BED,20191105,29.4970,29.4970,29.4970,29.4970,0
BEL,20191105,10.8849,10.8849,10.7978,10.8849,15900
BFC,20191105,13.2480,13.2480,13.0725,13.0725,30340
BGW,20191105,17.9225,17.9225,17.9225,17.9225,0
BHA,20191105,10.5000,10.5000,10.5000,10.5000,0
BHC,20191105,4.1000,4.1000,4.1000,4.1000,0
BHG,20191105,12.0278,12.0278,12.0278,12.0278,0
BHK,20191105,9.6797,9.6797,9.6797,9.6797,0
BHN,20191105,71.0640,75.5792,71.0640,75.5791,1150
BHP,20191105,7.9033,7.9033,7.9033,7.9033,0
BHT,20191105,2.7000,2.7000,2.7000,2.7000,0
BIC,20191105,24.9808,24.9808,24.9808,24.9808,1040
BID,20191105,40.9057,41.0991,40.7606,41.0991,898400
BII,20191105,0.9000,1.0000,0.9000,0.9000,82800
BIO,20191105,9.4507,9.4507,9.4507,9.4507,0
BKC,20191105,6.2000,6.2000,6.2000,6.2000,0
BKH,20191105,55.6972,55.6972,55.6972,55.6972,0
BLF,20191105,4.0000,4.0000,4.0000,4.0000,0
BLI,20191105,5.4380,5.4380,5.4380,5.4380,1700
BLN,20191105,2.0000,2.0000,2.0000,2.0000,0
BLT,20191105,8.8669,8.8669,8.8669,8.8669,0
BLU,20191105,10.0000,10.0000,10.0000,10.0000,0
BLW,20191105,17.0015,17.0015,17.0015,17.0015,0
BMC,20191105,13.6948,14.1606,13.6948,14.1606,4330
BMD,20191105,9.0610,9.0610,9.0610,9.0610,0
BMF,20191105,20.6000,20.6000,20.6000,20.6000,0
BMG,20191105,21.0697,21.0697,21.0697,21.0697,0
BMI,20191105,23.4150,24.0335,23.4150,23.9893,669450
BMJ,20191105,5.8946,5.8946,5.8946,5.8946,0
BMN,20191105,4.9657,4.9657,4.9657,4.9657,0
BMP,20191105,42.7165,43.2850,42.6353,42.8790,142560
BMS,20191105,4.5000,4.5000,4.5000,4.5000,0
BMV,20191105,9.9522,9.9522,9.9522,9.9522,0
BNW,20191105,8.0474,8.0474,8.0474,8.0474,0
BOT,20191105,54.0000,55.8000,54.0000,55.6000,42200
BPC,20191105,13.5455,13.5455,13.5455,13.5455,0
BPW,20191105,21.4764,21.4764,21.4764,21.4764,0
BQB,20191105,9.0000,9.0000,9.0000,9.0000,0
BRC,20191105,9.0612,9.0612,9.0612,9.0613,30
BRL-X,20191105,4.0108,4.0108,4.0108,4.0108,0
BRR,20191105,8.0416,8.0416,8.0416,8.0416,0
BRS,20191105,11.1360,11.1360,11.1360,11.1360,0
BSA,20191105,12.4201,12.4201,12.3373,12.3373,4500
BSC,20191105,15.2000,15.2000,15.2000,15.2000,0
BSD,20191105,31.0619,31.0619,31.0619,31.0619,0
BSG,20191105,9.1000,9.1000,9.1000,9.1000,0
BSH,20191105,21.5197,21.5197,21.5197,21.5197,0
BSI,20191105,6.3658,6.3658,6.2815,6.3658,10030
BSL,20191105,11.0641,11.0641,10.9796,10.9797,5300
BSP,20191105,20.6589,20.6589,20.6589,20.6589,1000
BSQ,20191105,24.6077,24.6077,24.6077,24.6077,0
BSR,20191105,10.0000,10.1000,9.9000,10.0000,2141491
BST,20191105,45.8178,45.8178,45.8178,45.8178,0
BT1,20191105,12.7100,12.7100,12.7100,12.7100,0
BT6,20191105,1.4000,1.4000,1.4000,1.4000,0
BTB,20191105,6.0000,6.0000,6.0000,6.0000,0
BTCUSD,20191105,0.0000,0.0000,0.0000,9333.8096,32141
BTCUSD-X,20191105,9342.5293,9342.5293,9342.5293,9342.5293,0
BTD,20191105,14.8549,14.8549,14.8549,14.8549,0
BTG,20191105,5.5000,5.5000,5.5000,5.5000,0
BTH,20191105,15.8000,15.8000,15.8000,15.8000,0
BTN,20191105,5.7000,5.7000,5.7000,5.7000,0
BTP,20191105,11.4766,11.4766,11.3837,11.4766,1860
BTR,20191105,2.5756,2.5756,2.5756,2.5756,0
BTS,20191105,4.5631,4.5631,4.4660,4.5631,1710
BTT,20191105,34.3371,34.3371,34.3371,34.3371,10
BTU,20191105,8.8910,8.8910,8.8910,8.8910,0
BTV,20191105,22.7773,22.7773,22.7773,22.7773,0
BTW,20191105,29.1096,29.1096,29.1096,29.1096,100
BUD,20191105,4.2391,4.2391,4.2391,4.2391,199
BVG,20191105,1.6000,1.6000,1.6000,1.6000,3400
BVH,20191105,71.9423,73.4006,71.7479,73.1090,365140
BVN,20191105,12.2000,12.2000,12.2000,12.2000,0
BVS,20191105,9.8509,9.9429,9.6667,9.9429,105695
BWA,20191105,7.4270,7.4270,7.4270,7.4270,0
