<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191101,2924.3401,2959.8301,2917.1499,2958.2000,159900
A32,20191101,23.9820,23.9820,23.9820,23.9820,0
AAA,20191101,13.8994,14.4481,13.8994,14.4024,6550740
AAM,20191101,11.0111,11.2505,10.8675,10.8675,2300
AAV,20191101,9.0000,9.1000,8.9000,9.1000,129632
ABC,20191101,9.0473,9.0473,8.6854,8.7759,24410
ABI,20191101,27.9883,27.9883,27.8029,27.9883,36200
ABR,20191101,25.0000,25.0000,25.0000,25.0000,0
ABT,20191101,32.6257,32.6257,32.6257,32.6257,200
AC4,20191101,3.0000,3.0000,3.0000,3.0000,0
ACB,20191101,14.5846,14.9539,14.5846,14.8923,1907428
ACC,20191101,14.2429,14.2429,13.3111,13.3111,20
ACE,20191101,22.1056,22.1056,22.1056,22.1056,0
ACL,20191101,11.1818,11.7272,11.1818,11.3636,5960
ACM,20191101,0.5000,0.5000,0.4000,0.4000,41000
ACS,20191101,7.8000,7.8000,7.8000,7.8000,0
ACV,20191101,78.3829,79.5690,78.3829,79.0748,64700
ADC,20191101,13.6644,13.6644,13.6644,13.6645,200
ADP,20191101,9.4160,9.4160,9.4160,9.4160,0
ADS,20191101,8.8579,9.0761,8.8579,8.9888,7360
AFX,20191101,4.4000,4.4000,4.3000,4.3000,32300
AG1,20191101,3.5826,3.5826,3.5826,3.5826,0
AGF,20191101,3.0700,3.0700,2.8600,3.0400,1550
AGM,20191101,9.3605,9.3605,9.1344,9.3606,3100
AGP,20191101,20.2926,20.2926,20.2926,20.2926,0
AGR,20191101,4.2100,4.2500,4.2000,4.2100,65850
AGX,20191101,22.4161,22.4161,22.4161,22.4161,100
ALT,20191101,11.4142,11.4142,11.4142,11.4143,200
ALV,20191101,1.9000,2.0000,1.8000,2.0000,16300
AMC,20191101,15.4989,15.4989,15.4989,15.4989,0
AMD,20191101,1.5800,1.6800,1.5600,1.6000,1390510
AME,20191101,6.0000,6.0000,6.0000,6.0000,0
AMP,20191101,14.0000,14.0000,14.0000,14.0000,0
AMS,20191101,6.8181,6.8181,6.8181,6.8182,200
AMV,20191101,11.6832,11.8191,11.5474,11.8190,13640
ANT,20191101,6.5000,6.5000,6.5000,6.5000,100
ANV,20191101,23.6055,23.9659,23.6055,23.7857,567520
APC,20191101,24.2000,24.3000,23.2000,23.2000,9660
APF,20191101,14.6305,14.6305,14.6305,14.6305,5500
APG,20191101,7.0240,7.5128,6.9468,7.5129,618140
API,20191101,10.5518,11.4230,10.5518,11.4230,500
APL,20191101,12.7994,12.7994,12.7994,12.7994,0
APP,20191101,7.0000,7.0000,7.0000,7.0000,0
APS,20191101,2.1000,2.1000,2.1000,2.1000,31600
APT,20191101,3.2000,3.2000,3.2000,3.2000,0
AQN,20191101,7.5000,7.5000,7.5000,7.5000,0
ARM,20191101,32.6340,32.6340,32.6340,32.6340,0
ART,20191101,2.1000,2.2000,2.0000,2.2000,880480
ASA,20191101,1.6000,1.6000,1.4000,1.5000,31200
ASD,20191101,3.3000,3.3000,3.3000,3.3000,0
ASM,20191101,6.7100,6.8000,6.5400,6.6000,1803700
ASP,20191101,5.9792,6.3931,5.9792,6.3932,160360
AST,20191101,68.6008,69.5509,68.6008,69.3609,52710
ATA,20191101,0.3000,0.3000,0.2000,0.3000,39800
ATB,20191101,0.8000,0.8000,0.8000,0.8000,0
ATD,20191101,9.6000,9.6000,9.6000,9.6000,0
ATG,20191101,1.0000,1.0800,1.0000,1.0200,118890
ATS,20191101,21.6000,21.6000,21.6000,21.6000,0
AUD-X,20191101,1.4508,1.4508,1.4508,1.4508,0
AUDUSD,20191101,0.0000,0.0000,0.0000,0.6900,50022
AUM,20191101,10.5000,10.5000,10.5000,10.5000,0
AVC,20191101,26.1120,26.1120,26.1120,26.1120,0
AVF,20191101,0.5000,0.5000,0.4000,0.4000,382110
B82,20191101,0.3000,0.4000,0.3000,0.4000,13600
BAB,20191101,16.6055,16.6055,16.5138,16.5138,9600
BAL,20191101,10.1000,10.1000,10.1000,10.1000,0
BAX,20191101,32.7281,32.7281,31.4131,32.1437,2600
BBC,20191101,63.3000,63.3000,61.4000,63.3000,90
BBM,20191101,10.9137,10.9137,10.9137,10.9137,0
BBS,20191101,10.8685,10.8685,10.8685,10.8685,0
BBT,20191101,16.9000,16.9000,16.9000,16.9000,0
BCB,20191101,6.5964,6.5964,6.5964,6.5964,0
BCC,20191101,6.4286,6.5179,6.4286,6.5179,192223
BCE,20191101,5.8895,5.9679,5.8721,5.8721,17450
BCG,20191101,6.1569,6.1569,5.9605,6.0437,209830
BCM,20191101,29.6824,29.9792,29.4845,29.9792,14720
BCP,20191101,13.5000,13.5000,13.5000,13.5000,0
BDB,20191101,8.6795,8.6795,8.6795,8.6795,0
BDG,20191101,28.2544,28.2544,28.2544,28.2544,100
BDT,20191101,12.6699,12.6699,12.6699,12.6699,7000
BDW,20191101,6.3553,6.3553,6.3553,6.3553,0
BED,20191101,29.4970,29.4970,29.4970,29.4970,0
BEL,20191101,10.9720,10.9720,10.7107,10.8849,8100
BFC,20191101,13.2480,13.3357,13.2041,13.3357,415900
BGW,20191101,17.9225,17.9225,17.9225,17.9225,0
BHA,20191101,9.2000,9.2000,9.2000,9.2000,0
BHC,20191101,4.1000,4.1000,4.1000,4.1000,100
BHG,20191101,12.0278,12.0278,12.0278,12.0278,0
BHK,20191101,9.6797,9.6797,9.6797,9.6797,0
BHN,20191101,75.0883,75.3828,74.5975,74.5976,1230
BHP,20191101,9.2980,9.2980,9.2980,9.2980,0
BHT,20191101,2.7000,2.7000,2.7000,2.7000,0
BIC,20191101,24.5004,24.9808,24.5004,24.9808,1510
BID,20191101,39.1650,39.7452,38.9716,39.6486,1180640
