<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210221,3707.1899,3717.2700,3642.4399,3642.4399,488800
AUD-X,20210221,1.2677,1.2677,1.2677,1.2677,0
BRL-X,20210221,5.3807,5.3807,5.3807,5.3807,0
BTCUSD-X,20210221,56068.5703,58330.5703,55672.6094,57539.9492,51897585191
CAD-X,20210221,1.2599,1.2599,1.2599,1.2599,0
CL-F,20210221,58.8800,59.6400,58.8200,59.6400,81
CNY-X,20210221,6.4858,6.4858,6.4858,6.4858,0
DOGE-USD,20210221,0.0544,0.0584,0.0536,0.0560,2450293068
ETHUSD-X,20210221,1918.6700,1974.2600,1890.3700,1935.6000,23626547717
EUR-X,20210221,0.8246,0.8246,0.8246,0.8246,0
GBP-X,20210221,0.7127,0.7127,0.7127,0.7127,0
GC-F,20210221,1782.0000,1787.4000,1780.4000,1783.6000,5220
HKD-X,20210221,7.7527,7.7527,7.7527,7.7527,0
INR-X,20210221,72.5530,72.5530,72.5530,72.5530,0
JPY-X,20210221,105.5140,105.5140,105.5140,105.5140,0
KRW-X,20210221,1103.9399,1103.9399,1103.9399,1103.9399,0
LINK-USD,20210221,34.0700,35.2300,33.4300,34.1500,1768919688
RUB-X,20210221,74.1436,74.1436,74.1436,74.1436,0
SAR-X,20210221,3.7500,3.7500,3.7500,3.7500,0
SGD-X,20210221,1.3234,1.3234,1.3234,1.3234,0
SI-F,20210221,27.5600,27.6300,27.4000,27.5100,2991
VND-X,20210221,22727.7031,22727.7031,22727.7031,22727.7031,0
XRP-USD,20210221,0.5169,0.5584,0.5085,0.5486,6569716153
ZAR-X,20210221,14.6571,14.6571,14.6571,14.6571,0
^AORD,20210221,7064.0000,7098.2002,7053.8999,7061.6001,982868000
^BSESN,20210221,50910.5117,50986.0312,49617.3711,49744.3203,16300
^HSI,20210221,31071.6094,31071.6094,30298.5801,30319.8301,4449910100
^JKSE,20210221,6267.0200,6312.8701,6255.3101,6255.3101,145005700
^KS11,20210221,3114.0300,3142.4800,3079.1599,3079.7500,1832000
^N225,20210221,30281.7793,30458.1309,30089.1797,30156.0293,62800000
^NZ50,20210221,12426.2402,12426.2402,12426.2402,12426.2402,0
^TWII,20210221,16445.8691,16579.1699,16410.1602,16410.1602,6377000
