<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161128,3270.0500,3288.3401,3267.6699,3277.0000,281600
AAA,20161128,17.8757,17.9355,17.2181,17.5768,172720
AAM,20161128,6.8088,6.9038,6.3337,6.9037,1090
ABC,20161128,16.4102,16.4102,16.4102,16.4102,900
ABI,20161128,20.5553,20.5553,20.5553,20.5553,0
ABT,20161128,31.4812,31.4812,30.0502,31.4812,960
ACB,20161128,6.5997,6.6337,6.4976,6.4976,110554
ACC,20161128,15.1533,15.1533,14.5306,15.0495,820
ACE,20161128,16.8528,17.0321,16.7931,17.0321,5500
ACL,20161128,3.1709,3.3742,3.1384,3.3742,510
ACM,20161128,2.1000,2.1000,1.9000,2.0000,460900
ACV,20161128,39.7668,43.3555,38.3119,41.1246,1303935
ADC,20161128,10.3683,10.3683,10.3683,10.3683,5600
ADP,20161128,13.2897,14.5356,13.2897,14.5356,200
ADS,20161128,12.5080,12.5381,12.4178,12.4479,103770
AGF,20161128,8.1000,8.1000,8.0000,8.0500,13400
AGM,20161128,8.2686,8.6739,8.0740,8.0740,13060
AGP,20161128,18.0793,18.0793,18.0793,18.0792,100
AGR,20161128,2.2000,2.2400,2.1600,2.2400,60410
AGX,20161128,17.7108,17.7108,17.7108,17.7108,0
ALT,20161128,8.9876,8.9876,8.9876,8.9876,0
ALV,20161128,2.8810,2.8810,2.7849,2.7850,15600
AMC,20161128,18.2629,18.8427,18.2629,18.8427,1100
AMD,20161128,14.9571,14.9571,14.7596,14.9077,363620
AME,20161128,2.8478,2.8478,2.8478,2.8478,100
AMV,20161128,4.0118,4.0118,4.0118,4.0118,4800
ANV,20161128,2.4493,2.5586,2.4192,2.5585,2050
APC,20161128,18.1390,18.1390,17.9429,17.9429,9330
APG,20161128,5.1214,5.1214,5.1214,5.1214,0
API,20161128,8.5189,8.5189,8.0349,8.2285,495600
APL,20161128,13.1662,13.1662,13.1662,13.1662,0
APP,20161128,6.5353,6.5353,6.5353,6.5353,0
APS,20161128,2.5000,2.6000,2.4000,2.5000,79900
