<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200703,3104.0000,3152.8101,3104.0000,3152.8101,458800
A32,20200703,25.2763,25.2763,25.2763,25.2763,0
AAA,20200703,11.1561,11.2476,11.1104,11.2018,1454720
AAM,20200703,11.3000,11.4500,11.0000,11.0000,960
AAV,20200703,5.7000,5.8000,5.6000,5.7000,337650
ABC,20200703,9.9520,9.9520,9.7711,9.7711,4210
ABI,20200703,27.6346,27.6346,27.1515,27.4414,19000
ABR,20200703,28.4000,28.4000,28.4000,28.4000,0
ABS,20200703,9.2308,9.4615,9.0000,9.4615,121590
ABT,20200703,32.1127,32.1127,30.1753,30.1753,17980
AC4,20200703,3.0000,3.0000,3.0000,3.0000,0
ACB,20200703,14.2769,14.3385,14.1539,14.1538,1271360
ACC,20200703,11.6472,11.6472,10.6488,11.2146,12180
ACE,20200703,26.2588,0.0000,0.0000,26.2588,10
ACL,20200703,10.2273,10.2273,9.8182,10.0909,8450
ACM,20200703,0.6000,0.7000,0.6000,0.7000,252441
ACS,20200703,11.0000,11.0000,11.0000,11.0000,200
ACV,20200703,59.9000,59.9000,57.0000,59.1000,83392
ADC,20200703,13.0793,13.0793,12.8898,12.8898,2100
ADG,20200703,49.9070,49.9070,49.7675,49.8605,19200
ADP,20200703,9.8180,9.8180,9.8180,9.8180,0
ADS,20200703,8.4390,8.4565,8.4303,8.4565,1930
AFX,20200703,4.9000,5.1000,4.9000,5.1000,16390
AG1,20200703,10.0000,10.0000,10.0000,10.0000,0
AGF,20200703,2.8000,2.8000,2.5000,2.8000,1754
AGG,20200703,24.4567,24.6840,24.2295,24.4568,321030
AGM,20200703,12.2095,12.2999,12.1191,12.2547,20710
AGP,20200703,15.8566,15.8566,15.8566,15.8565,1000
AGR,20200703,3.5200,3.5900,3.5200,3.5300,75050
AGX,20200703,26.2009,26.2009,26.2009,26.2009,0
ALT,20200703,10.7646,11.5998,10.7646,11.5999,5606
ALV,20200703,2.0000,2.0000,2.0000,2.0000,1720
AMC,20200703,16.4057,16.4057,16.4057,16.4058,300
AMD,20200703,3.0900,3.1100,3.0700,3.0900,1326680
AME,20200703,7.8000,7.8000,7.8000,7.8000,0
AMP,20200703,10.2000,10.2000,10.2000,10.2000,0
AMS,20200703,7.8182,7.8182,6.8182,7.1818,11500
AMV,20200703,11.5473,11.6153,11.4115,11.5473,337258
ANT,20200703,10.7000,10.7000,10.7000,10.7000,0
ANV,20200703,16.3464,16.5376,16.1552,16.1552,92460
APC,20200703,18.0000,18.2000,17.7000,18.0000,19960
APF,20200703,21.9238,21.9238,21.9238,21.9238,0
APG,20200703,7.8044,7.9760,7.6844,7.8045,714750
API,20200703,9.1965,9.1965,9.1965,9.1965,0
APL,20200703,12.8000,12.8000,12.8000,12.8000,0
APP,20200703,3.8000,3.8000,3.8000,3.8000,120
APS,20200703,2.4000,2.4000,2.4000,2.4000,3000
APT,20200703,3.2000,3.3000,3.2000,3.3000,26500
AQN,20200703,7.5000,7.5000,7.5000,7.5000,0
ARM,20200703,18.7500,18.7500,18.7500,18.7500,100
ART,20200703,2.7000,2.7000,2.6000,2.6000,726636
ASA,20200703,1.2000,1.2000,1.2000,1.2000,100
ASD,20200703,3.1000,3.1000,3.1000,3.1000,0
ASM,20200703,5.8000,5.9000,5.7000,5.7000,2482220
ASP,20200703,5.1237,5.1237,4.9673,5.1053,19710
AST,20200703,48.6423,50.7912,48.6423,49.0330,31170
ATA,20200703,0.3000,0.3000,0.2000,0.3000,25422
ATB,20200703,0.6000,0.7000,0.6000,0.7000,160400
ATD,20200703,9.6000,9.6000,9.6000,9.6000,0
ATG,20200703,0.7300,0.7800,0.7300,0.7800,156360
ATS,20200703,26.7000,26.7000,26.7000,26.7000,0
AUD-X,20200703,1.4453,1.4453,1.4453,1.4453,0
AUDUSD,20200703,0.0000,0.0000,0.0000,0.6900,75092
AUM,20200703,10.5000,10.5000,10.5000,10.5000,0
AVC,20200703,21.6159,0.0000,0.0000,21.6159,1
AVF,20200703,0.3000,0.4000,0.3000,0.4000,496891
B82,20200703,0.4000,0.0000,0.0000,0.4000,62
BAB,20200703,16.7890,16.7890,16.5138,16.7890,3400
BAL,20200703,7.0000,7.0000,6.7000,6.7000,800
BAX,20200703,33.6436,34.5462,32.8230,34.5463,2300
BBC,20200703,49.3000,49.3000,49.0000,49.0000,160
BBH,20200703,25.5994,25.5994,25.5994,25.5994,0
BBM,20200703,13.6535,13.6535,13.6535,13.6535,0
BBS,20200703,10.9622,10.9622,10.9622,10.9622,34
BBT,20200703,18.3000,18.3000,18.3000,18.3000,2000
BCB,20200703,6.6000,6.6000,6.6000,6.6000,0
BCC,20200703,6.5179,6.5179,6.4286,6.5179,57661
BCE,20200703,6.9176,6.9524,6.8828,6.9002,13350
BCF,20200703,43.2770,43.2770,43.2770,43.2770,0
BCG,20200703,5.2126,5.2126,4.9860,4.9860,439680
BCM,20200703,26.4173,26.4173,26.1205,26.4173,7410
BCP,20200703,11.5000,11.5000,11.5000,11.5000,0
BDB,20200703,10.1247,10.1247,10.1247,10.1247,0
BDG,20200703,24.9613,25.2134,24.8772,25.2134,1600
BDT,20200703,14.6523,15.2556,14.3075,14.3937,42500
BDW,20200703,13.4810,13.4810,13.4810,13.4810,0
BED,20200703,30.3644,30.3644,30.3644,30.3644,30
BEL,20200703,9.4916,9.4916,9.4916,9.4916,0
BFC,20200703,11.3746,11.3746,11.2294,11.3262,190910
BGW,20200703,18.8913,18.8913,18.8913,18.8913,0
BHA,20200703,11.2000,11.2000,11.2000,11.2000,0
BHC,20200703,2.8000,2.8000,2.8000,2.8000,107
BHG,20200703,12.0278,12.0278,12.0278,12.0278,0
BHK,20200703,10.9996,10.9996,10.9996,10.9996,0
BHN,20200703,51.9238,51.9238,50.4515,51.5312,2220
BHP,20200703,6.6000,6.6000,6.6000,6.6000,0
BHT,20200703,6.3000,6.3000,6.3000,6.3000,100
BIC,20200703,19.1199,19.1199,18.5915,18.9758,61570
BID,20200703,38.5977,38.6469,38.1552,38.4502,547350
BII,20200703,0.7000,0.8000,0.7000,0.7000,244010
BIO,20200703,9.4507,9.4507,9.4507,9.4507,0
BKC,20200703,5.5000,5.5000,5.5000,5.5000,121
BKH,20200703,40.6644,40.6644,40.6644,40.6644,0
BLF,20200703,2.7000,3.0000,2.7000,3.0000,10760
BLI,20200703,6.9806,6.9806,6.9806,6.9806,108
BLN,20200703,1.2000,1.2000,1.2000,1.2000,0
BLT,20200703,14.0000,14.0000,14.0000,14.0000,0
BLU,20200703,10.0000,10.0000,10.0000,10.0000,0
BLW,20200703,17.0493,17.0493,17.0493,17.0493,0
BMC,20200703,10.8068,10.8068,10.6205,10.8068,13000
BMD,20200703,10.7999,10.7999,10.7999,10.7999,0
BMF,20200703,15.2000,15.2000,15.2000,15.2000,0
