<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200325,2775.3000,2788.6399,2757.8000,2781.5901,273100
A32,20200325,23.4158,23.8841,21.2615,21.2615,4800
AAA,20200325,9.2358,9.7387,9.4187,9.6930,1874300
AAM,20200325,11.2000,11.2000,11.1500,11.2000,3810
AAV,20200325,4.4000,4.8000,4.4000,4.8000,132100
ABC,20200325,7.8712,7.8712,7.0569,7.8712,5400
ABI,20200325,22.6102,22.6102,22.6102,22.6102,2200
ABR,20200325,30.2000,39.9000,30.2000,39.9000,6600
ABS,20200325,13.4047,13.4047,13.4047,13.4047,124850
ABT,20200325,32.0644,32.2581,32.0644,32.2581,9290
AC4,20200325,3.0000,3.0000,3.0000,3.0000,0
ACB,20200325,12.3077,12.8000,12.3077,12.6154,4115341
ACC,20200325,12.6455,12.6455,12.6455,12.6455,10
ACE,20200325,21.9288,21.9288,21.9288,21.9288,0
ACL,20200325,7.7500,8.1364,7.7273,7.8636,3240
ACM,20200325,0.5000,0.6000,0.4000,0.5000,594100
ACS,20200325,10.5000,10.5000,10.5000,10.5000,0
ACV,20200325,46.9000,46.9000,45.3000,46.8000,125617
ADC,20200325,12.0368,12.7002,12.0368,12.7002,200
ADG,20200325,43.3488,43.8605,43.3488,43.8605,3700
ADP,20200325,9.5313,9.5313,9.5313,9.5313,400
ADS,20200325,8.2907,9.1197,8.2907,9.1197,4210
AFX,20200325,3.0000,3.0000,3.0000,3.0000,12200
AG1,20200325,3.5826,3.5826,3.5826,3.5826,0
AGF,20200325,2.8000,2.8000,2.8000,2.8000,0
AGG,20200325,24.1386,24.7295,24.0476,24.7295,188900
AGM,20200325,9.0440,9.0440,9.0440,9.0440,1500
AGP,20200325,18.5937,18.5937,18.5937,18.5937,0
AGR,20200325,2.6500,2.7100,2.6000,2.7000,100330
AGX,20200325,13.1004,13.1004,13.1004,13.1004,0
ALT,20200325,11.5999,11.5999,11.5999,11.5999,0
ALV,20200325,2.3000,2.3000,2.3000,2.3000,0
AMC,20200325,14.4272,14.4272,14.4272,14.4272,0
AMD,20200325,3.6400,3.7000,3.6400,3.6400,13307930
AME,20200325,6.7000,6.8000,6.7000,6.8000,4000
