<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160219,2854.8999,2872.7200,2840.4900,2860.0200,163400
AAA,20160219,8.6623,8.6623,8.3754,8.6049,398570
AAM,20160219,7.1571,7.5372,7.1571,7.4738,23140
ABI,20160219,9.6328,9.6328,9.6328,9.6328,0
ABT,20160219,31.5714,31.9109,31.5714,31.9109,4180
ACB,20160219,6.5996,6.5996,6.4976,6.5316,162020
ACC,20160219,10.6014,10.9342,10.6014,10.6490,28470
ACE,20160219,9.8940,9.8940,9.8940,9.8940,100
ACL,20160219,3.6589,3.6589,3.5369,3.6588,2790
ACM,20160219,4.5274,4.5274,4.3388,4.3388,666100
ADC,20160219,17.8700,17.8700,17.8700,17.8700,100
ADP,20160219,5.9841,5.9841,5.9841,5.9841,0
AGF,20160219,12.1000,12.1000,11.9000,11.9000,1220
AGM,20160219,7.2835,7.2835,7.2835,7.2835,200
AGP,20160219,11.8851,11.8851,11.8851,11.8851,0
AGR,20160219,2.9000,2.9000,2.8000,2.9000,80560
AGX,20160219,19.1338,19.1338,19.1338,19.1338,0
ALT,20160219,11.1605,11.1605,11.1605,11.1605,0
ALV,20160219,4.3215,4.3215,4.3215,4.3215,8900
AMC,20160219,12.4406,12.4406,12.4406,12.4406,0
AMD,20160219,10.0555,10.1469,9.7813,9.8726,419000
AME,20160219,2.9190,2.9190,2.9190,2.9190,0
AMV,20160219,1.6227,1.6227,1.6227,1.6227,0
ANV,20160219,2.9391,3.0145,2.7884,3.0145,12850
APC,20160219,16.2812,16.5668,16.1860,16.1860,9590
APG,20160219,4.6486,5.0426,4.5698,5.0426,102200
API,20160219,10.1646,10.4550,9.3901,10.3582,457600
APP,20160219,7.8687,7.8687,7.8026,7.8026,436
APS,20160219,2.7000,2.8000,2.6000,2.8000,100800
ARM,20160219,18.5084,18.5084,18.5084,18.5084,100
ASA,20160219,2.5118,2.5118,2.4152,2.5118,47200
ASD,20160219,0.4000,0.4000,0.4000,0.4000,0
ASM,20160219,14.0876,14.2468,13.9284,14.0081,1536940
ASP,20160219,2.5923,2.7448,2.5923,2.7448,24920
ATA,20160219,2.4000,2.4000,2.3000,2.3000,29360
AUD-X,20160219,1.3986,1.3986,1.3986,1.3986,0
AVF,20160219,0.9000,1.0000,0.9000,1.0000,461214
B82,20160219,6.0000,6.3000,6.0000,6.3000,3700
BBC,20160219,60.9208,69.5552,60.9208,69.5552,160
BBS,20160219,10.7336,10.7336,10.7336,10.7336,0
BCC,20160219,9.9912,10.1300,9.9218,10.1299,56378
BCE,20160219,3.5027,3.6073,3.4504,3.6073,1080
BCG,20160219,14.4796,14.8293,14.2697,14.4796,1554780
BCP,20160219,7.8684,7.8684,7.8684,7.8684,0
BDB,20160219,3.4221,3.4221,3.4221,3.4221,0
BDW,20160219,8.3888,8.3888,8.3888,8.3888,0
BED,20160219,16.2935,16.2935,16.2935,16.2935,0
BFC,20160219,13.8756,14.1279,13.8756,14.0270,17200
BHC,20160219,1.2000,1.2000,1.2000,1.2000,0
BHP,20160219,9.4350,9.4350,9.4350,9.4350,0
BHT,20160219,3.9667,3.9667,3.8723,3.8723,3100
BIC,20160219,15.6563,15.6563,15.6563,15.6563,42370
BID,20160219,14.4148,14.8597,14.3258,14.6818,1647780
BII,20160219,10.8000,10.8000,10.6000,10.6000,248300
BKC,20160219,12.1000,12.1000,12.1000,12.1000,0
BLF,20160219,2.6667,2.6667,2.6667,2.6667,100
BLI,20160219,4.6041,4.6041,4.6041,4.6041,0
BMC,20160219,10.0753,10.2152,9.9354,10.0753,15140
BMI,20160219,17.3449,17.6891,17.3449,17.6890,102880
BMJ,20160219,2.0544,2.0544,2.0544,2.0544,0
BMP,20160219,47.2841,47.2841,46.9147,47.2841,57870
BPC,20160219,8.5920,8.5920,8.5920,8.5920,2900
BRC,20160219,5.5803,5.9608,5.5803,5.9608,2700
BRL-X,20160219,4.0246,4.0246,4.0246,4.0246,0
BSC,20160219,19.8128,19.8128,19.8128,19.8128,100
BSI,20160219,6.6475,6.6475,6.4461,6.5803,13500
BST,20160219,9.4512,9.4512,9.4512,9.4512,0
BT6,20160219,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160219,422.7300,417.6040,423.1040,420.7850,5571130000
BTG,20160219,3.2430,3.2430,3.2430,3.2430,0
BTH,20160219,9.3000,9.3000,9.3000,9.3000,0
BTP,20160219,7.8564,7.9188,7.7940,7.8564,57370
BTS,20160219,8.4466,8.4466,8.4466,8.4466,100
BTT,20160219,27.5940,27.8734,27.5940,27.8734,23000
BTW,20160219,9.9200,11.5349,9.9200,11.5349,600
BVG,20160219,1.2000,1.2000,1.2000,1.2000,0
BVH,20160219,46.2577,47.9330,46.2577,46.5369,1177350
BVN,20160219,6.6905,6.6905,6.6905,6.6905,0
BVS,20160219,9.7538,9.9164,9.7538,9.7538,67904
BWA,20160219,3.4191,3.4191,3.4191,3.4191,0
BXH,20160219,13.1111,13.1111,13.1111,13.1111,0
C21,20160219,9.0875,9.0875,9.0875,9.0875,0
C32,20160219,19.0670,19.8098,18.9679,19.0669,213380
C47,20160219,7.1459,7.3408,7.1459,7.2758,8860
C71,20160219,8.6102,8.6102,8.6102,8.6102,0
C92,20160219,25.1000,25.1000,25.1000,25.1000,0
CAD,20160219,1.7000,1.7000,1.5000,1.6000,23700
CAD-X,20160219,1.3738,1.3738,1.3738,1.3738,0
CAN,20160219,34.2136,34.2136,34.2136,34.2136,0
CAP,20160219,17.4354,17.6134,17.4354,17.5778,3600
CAV,20160219,23.9457,24.7714,23.9457,24.5649,116980
