<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170804,3269.3201,3287.1899,3261.3101,3262.0801,275900
AAA,20170804,20.9973,21.0939,20.7075,20.7397,681990
AAM,20170804,6.8069,6.8069,6.7073,6.8069,40
ABC,20170804,17.5349,17.5349,16.3824,16.4646,80587
ABI,20170804,30.2997,30.2997,29.3764,30.2158,3200
ABT,20170804,26.4396,27.9768,26.4396,27.9768,1450
AC4,20170804,4.3645,4.3645,4.3645,4.3645,0
ACB,20170804,9.6546,9.6920,9.6171,9.6546,1200627
ACC,20170804,14.3897,14.3897,14.3897,14.3897,0
ACE,20170804,17.2905,17.2905,17.2905,17.2905,0
ACL,20170804,3.6182,3.6182,3.3742,3.5978,5260
ACM,20170804,2.2000,2.4000,2.2000,2.4000,2555762
ACS,20170804,15.0274,15.0274,15.0274,15.0274,0
ACV,20170804,50.4359,50.4359,49.7569,49.7569,4550
ADC,20170804,10.9068,10.9068,10.9068,10.9068,100
ADP,20170804,13.9892,13.9892,13.9018,13.9892,1100
ADS,20170804,12.5488,12.5488,12.4167,12.5487,78310
AFX,20170804,3.7297,3.7297,3.7297,3.7298,1700
AGF,20170804,9.5000,9.5000,9.4000,9.4000,4290
AGM,20170804,6.6635,7.5876,6.6635,7.5876,900
AGP,20170804,14.7892,14.7892,14.7892,14.7892,0
AGR,20170804,5.4600,5.7200,5.2000,5.7000,1909710
AGX,20170804,30.1086,30.1086,30.1086,30.1086,0
ALT,20170804,10.9016,10.9016,10.9016,10.9016,0
ALV,20170804,12.4844,12.5804,12.3883,12.3884,40110
AMC,20170804,17.3061,17.3061,17.3061,17.3061,0
AMD,20170804,10.8000,11.5000,10.8000,11.5000,2279560
AME,20170804,3.2038,3.2038,3.2038,3.2038,0
AMP,20170804,22.9995,22.9995,22.9995,22.9995,0
AMS,20170804,6.8071,6.8071,6.8071,6.8071,400
AMV,20170804,7.0319,7.2122,7.0319,7.0319,10400
ANT,20170804,9.9000,9.9000,9.9000,9.9000,500
ANV,20170804,6.7742,7.2611,6.6895,6.7953,32370
APC,20170804,36.5000,36.5000,36.0000,36.4000,59540
APF,20170804,26.5447,26.5447,26.5447,26.5447,1000
