<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170707,3203.8201,3219.5200,3195.2900,3217.9600,176700
AAA,20170707,22.3499,22.8008,22.1567,22.1567,1343590
AAM,20170707,6.9729,7.0394,6.9729,7.0393,550
ABC,20170707,23.0212,23.0212,22.0366,22.2711,56914
ABI,20170707,28.5371,28.5371,28.5371,28.5371,100
ABT,20170707,28.8223,29.2066,28.4380,29.2066,2910
AC4,20170707,8.1358,8.1358,8.1358,8.1358,100
ACB,20170707,9.9165,10.0662,9.8417,9.9165,2656919
ACC,20170707,14.4453,14.4453,14.3897,14.3897,2220
ACE,20170707,17.6003,17.6003,17.6003,17.6003,400
ACL,20170707,3.4515,3.4515,3.4515,3.4515,100
ACM,20170707,2.0000,2.2000,2.0000,2.2000,1552665
ACV,20170707,49.3690,49.5630,49.0780,49.4660,62324
ADC,20170707,11.7793,11.7793,11.7793,11.7793,0
ADP,20170707,16.6122,16.6122,16.6122,16.6122,100
ADS,20170707,12.5818,12.7799,12.5488,12.7469,192890
AFX,20170707,3.9900,3.9900,3.9900,3.9900,900
AGF,20170707,10.0000,10.0000,9.6000,9.6000,10110
AGM,20170707,7.2958,7.5308,7.2958,7.5309,37220
AGP,20170707,14.7892,14.7892,14.7892,14.7892,0
AGR,20170707,4.5000,4.5000,4.1700,4.1700,1790370
AGX,20170707,21.5166,21.5166,21.5166,21.5166,0
ALT,20170707,10.5507,10.5507,10.5507,10.5507,0
ALV,20170707,9.6034,10.5637,9.6034,9.7954,50100
AMC,20170707,18.0244,18.0244,18.0244,18.0244,800
AMD,20170707,9.5000,9.9600,9.3500,9.9600,1623570
AME,20170707,2.9902,2.9902,2.9902,2.9902,400
AMP,20170707,22.9995,22.9995,22.9995,22.9995,0
AMS,20170707,6.0336,6.0336,5.6468,5.8015,8500
AMV,20170707,7.3474,7.6629,7.3474,7.4376,11620
ANT,20170707,12.0000,12.0000,12.0000,12.0000,1000
ANV,20170707,5.0594,5.1653,5.0594,5.0806,33490
APC,20170707,28.0000,28.0000,27.3000,27.3000,16980
APF,20170707,25.9274,25.9274,25.9274,25.9274,0
APG,20170707,4.0183,4.0183,3.7662,3.8765,255380
API,20170707,31.9458,31.9458,31.9458,31.9458,1200
APL,20170707,13.1658,13.1658,13.1658,13.1658,0
APP,20170707,8.8279,8.8279,8.8279,8.8279,0
APS,20170707,3.9000,4.0000,3.8000,3.9000,240700
ARM,20170707,21.3391,21.3391,21.3391,21.3391,0
ASA,20170707,2.4000,2.5000,2.3000,2.4000,178200
ASD,20170707,0.5000,0.5000,0.5000,0.5000,0
ASM,20170707,11.0632,11.1826,10.9836,10.9836,1629280
ASP,20170707,4.0028,4.1019,3.8732,3.9952,56640
ATA,20170707,0.8000,0.8000,0.8000,0.8000,290400
ATG,20170707,4.0100,4.1000,3.7300,3.7400,984440
ATS,20170707,18.6000,18.6000,18.6000,18.6000,25019
AUD-X,20170707,1.3193,1.3193,1.3193,1.3193,0
AUM,20170707,10.5184,10.5184,10.5184,10.5184,0
AVF,20170707,0.5000,0.5000,0.5000,0.5000,739225
B82,20170707,2.8000,2.8000,2.8000,2.8000,0
BAX,20170707,14.4499,14.4499,14.4499,14.4499,0
BBC,20170707,110.2189,110.2189,110.2189,110.2189,0
BBS,20170707,11.2102,12.6312,11.2102,12.2365,5500
BCC,20170707,12.5271,12.6867,12.2877,12.2878,345387
BCE,20170707,3.9492,3.9492,3.9230,3.9361,7140
BCG,20170707,6.0361,6.0739,6.0059,6.0285,483260
BCP,20170707,4.9607,4.9607,4.9607,4.9607,0
BDB,20170707,6.1997,6.1997,6.1997,6.1997,0
BDG,20170707,17.2064,17.2064,17.2064,17.2064,0
BDW,20170707,6.2171,6.2171,6.2171,6.2171,0
BED,20170707,26.9369,26.9369,26.9369,26.9369,0
BEL,20170707,6.1826,6.1826,6.1826,6.1826,0
BFC,20170707,29.0251,29.1681,28.3102,28.3102,219670
BHC,20170707,3.2000,3.2000,3.2000,3.2000,0
BHN,20170707,68.2165,68.6594,68.1279,68.3050,5030
BHP,20170707,8.8613,8.8613,8.8613,8.8613,0
BHT,20170707,4.8000,4.8000,4.8000,4.8000,100
BIC,20170707,35.0374,35.3559,33.9908,35.3560,7570
BID,20170707,19.0222,19.3033,18.8816,18.9285,4883780
BII,20170707,3.8000,3.8000,3.6000,3.7000,524626
BKC,20170707,6.8000,6.8000,6.8000,6.8000,327
BLF,20170707,4.0000,4.2000,4.0000,4.2000,12620
BLI,20170707,5.4061,5.4061,5.4061,5.4060,100
BLN,20170707,9.0638,9.0638,9.0638,9.0638,0
BMC,20170707,16.0710,16.0710,15.4014,15.9036,11320
BMD,20170707,7.3177,7.3177,7.3177,7.3177,0
BMI,20170707,22.6746,22.7974,22.2653,22.6746,33820
BMJ,20170707,5.3742,5.3742,5.3742,5.3742,100
BMN,20170707,5.5751,5.5751,5.5751,5.5751,0
BMP,20170707,69.7538,69.7538,69.0528,69.0528,56490
BMV,20170707,9.9522,9.9522,9.9522,9.9522,0
BPC,20170707,12.7585,12.9019,12.7585,12.9018,10000
BRC,20170707,7.9287,7.9287,7.9287,7.9287,0
BRL-X,20170707,3.2973,3.2973,3.2973,3.2973,0
BRR,20170707,12.1822,12.1822,12.1822,12.1822,0
BRS,20170707,4.8505,4.8505,4.8505,4.8505,0
BSC,20170707,14.8925,14.8925,14.8925,14.8925,0
BSD,20170707,31.0641,31.0641,31.0641,31.0641,0
BSG,20170707,8.2947,8.2947,8.2947,8.2947,100
BSI,20170707,11.2967,11.2967,10.7554,11.2607,84700
BSL,20170707,12.7654,13.1200,12.7654,12.7654,23600
BSP,20170707,15.8086,15.8086,15.4380,15.4381,14100
BSQ,20170707,18.1864,18.1864,18.1077,18.1077,24000
BST,20170707,10.8901,10.8901,10.8901,10.8901,100
BT1,20170707,12.6662,12.6662,12.6662,12.6662,0
BT6,20170707,5.0000,5.1000,5.0000,5.0000,9500
BTB,20170707,8.5000,8.5000,8.5000,8.5000,0
BTCUSD-X,20170707,2608.5906,2498.8699,2916.1396,2518.6602,91741196800
BTD,20170707,11.1368,11.1368,11.1368,11.1368,17000
BTG,20170707,3.4518,3.4518,3.4518,3.4518,0
BTP,20170707,8.8941,8.9300,8.8941,8.8941,15200
BTR,20170707,4.9403,4.9403,4.9403,4.9403,0
BTS,20170707,7.5728,7.5728,7.5728,7.5728,0
BTT,20170707,25.4092,27.8256,25.4092,27.8256,190
BTU,20170707,6.5658,6.5658,6.5658,6.5658,100
BTV,20170707,19.8715,19.8715,19.8715,19.8715,0
BTW,20170707,13.0013,13.0013,13.0013,13.0013,100
BVG,20170707,1.5000,1.5000,1.5000,1.5000,17400
BVH,20170707,54.7170,56.1321,54.6227,55.1887,573330
BVN,20170707,8.5802,8.5802,8.5802,8.5801,100
BVS,20170707,17.6382,18.2885,17.5569,17.8008,47718
BWA,20170707,5.2489,5.2489,5.2489,5.2489,0
BXH,20170707,9.1511,9.1511,9.1511,9.1511,0
C12,20170707,16.0000,16.0000,16.0000,16.0000,0
C21,20170707,11.2688,11.2688,11.2055,11.2688,5200
C32,20170707,27.2065,27.2065,26.6992,26.7625,113380
C36,20170707,11.1154,11.1154,11.1154,11.1154,0
C47,20170707,14.6751,14.6751,14.2849,14.5191,164330
C69,20170707,4.8966,4.9628,4.6319,4.8305,109300
C71,20170707,8.8463,8.8463,8.8463,8.8463,0
C92,20170707,9.0000,9.0000,9.0000,9.0000,0
CAD,20170707,0.7000,0.8000,0.7000,0.8000,11200
CAD-X,20170707,1.2978,1.2978,1.2978,1.2978,0
