<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20171011,3381.4900,3395.7800,3379.1599,3388.2800,181500
AAA,20171011,22.9969,23.1604,22.5716,22.7352,972350
AAM,20171011,6.7737,6.7737,6.7737,6.7737,0
ABC,20171011,14.4889,14.4889,14.2420,14.2419,22200
ABI,20171011,24.3404,24.3404,24.3404,24.3405,100
ABT,20171011,24.8256,25.5558,24.8256,25.2099,1230
AC4,20171011,6.8646,6.8646,6.8646,6.8646,0
ACB,20171011,11.9746,12.0495,11.8998,11.9746,1813951
ACC,20171011,13.6118,14.1118,13.5007,14.1119,1080
ACE,20171011,16.6986,17.7005,16.6986,17.7006,3500
ACL,20171011,3.5369,3.5694,3.4556,3.5694,9220
ACM,20171011,1.8000,1.9000,1.7000,1.8000,367633
ACS,20171011,5.6352,6.3866,5.6352,6.3866,10100
ACV,20171011,64.2088,64.9847,64.2088,64.9847,19202
ADC,20171011,13.1608,13.1608,13.1608,13.1608,0
ADP,20171011,13.2867,13.2867,13.2867,13.2867,0
ADS,20171011,13.1432,13.1762,13.0111,13.1101,81440
AFX,20171011,3.4695,3.4695,3.0358,3.0359,2000
AGF,20171011,8.9000,8.9000,8.9000,8.9000,500
AGM,20171011,7.5309,7.5309,7.5309,7.5309,3010
AGP,20171011,13.9019,13.9019,13.9019,13.9019,0
AGR,20171011,5.6500,5.8600,5.6200,5.6700,533410
AGX,20171011,30.1086,30.1086,30.1086,30.1086,0
ALT,20171011,11.0656,11.0656,11.0656,11.0656,4
ALV,20171011,11.1000,11.1000,10.5000,10.5000,45600
AMC,20171011,16.9795,16.9795,16.9795,16.9795,2000
AMD,20171011,10.5500,10.9000,10.5000,10.5000,1159740
AME,20171011,3.1326,3.1326,3.1326,3.1326,0
AMP,20171011,16.8000,16.8000,16.8000,16.8000,0
AMS,20171011,7.0483,7.2122,6.8844,7.2122,11700
AMV,20171011,6.5811,6.7614,6.5811,6.7615,3600
ANT,20171011,9.5000,9.5000,9.5000,9.5000,0
ANV,20171011,7.8834,7.9638,7.8030,7.8834,213340
APC,20171011,48.3000,49.0000,48.2000,48.7000,29210
APF,20171011,22.4880,22.4880,22.4880,22.4880,1000
APG,20171011,4.0577,4.1207,4.0498,4.0735,218120
API,20171011,28.8480,30.7841,28.8480,30.5905,700
APL,20171011,13.1658,13.1658,13.1658,13.1658,0
APP,20171011,8.4075,8.4075,8.4075,8.4075,0
APS,20171011,3.3000,3.4000,3.3000,3.4000,173000
ARM,20171011,16.7728,16.7728,16.7728,16.7728,0
ART,20171011,13.5437,15.7484,13.5437,14.6776,976800
ASA,20171011,2.6000,2.7000,2.5000,2.5000,79100
ASD,20171011,0.5000,0.5000,0.5000,0.5000,0
ASM,20171011,9.2803,9.4554,9.2365,9.3241,2777640
ASP,20171011,5.0245,5.0245,4.9254,5.0092,23510
ATA,20171011,1.1000,1.1000,1.1000,1.1000,0
ATB,20171011,4.0000,4.0000,3.8000,4.0000,851100
ATG,20171011,3.5800,3.6900,3.5800,3.6100,102310
ATS,20171011,24.3000,24.4000,24.3000,24.4000,51800
AUD-X,20171011,1.2843,1.2843,1.2843,1.2843,0
AUM,20171011,10.4867,10.4867,10.4867,10.4867,0
AVF,20171011,0.4000,0.4000,0.4000,0.4000,0
B82,20171011,2.5000,2.5000,2.5000,2.5000,0
BAX,20171011,13.6437,13.6437,13.6437,13.6437,0
BBC,20171011,111.2109,111.2109,111.2109,111.2109,0
BBS,20171011,11.4471,11.4471,11.4471,11.4471,20
BCC,20171011,7.5000,7.5893,7.5000,7.5893,25520
BCE,20171011,3.7858,3.7923,3.7269,3.7269,167180
BCG,20171011,5.2806,5.2882,5.2504,5.2882,522840
BCP,20171011,4.6063,4.6063,4.4646,4.4646,9000
BDB,20171011,6.8885,6.8885,6.8885,6.8885,0
BDG,20171011,17.2064,17.2064,17.2064,17.2064,0
BDT,20171011,7.6967,7.6967,7.6967,7.6967,0
BDW,20171011,5.5954,5.5954,5.5954,5.5954,0
BED,20171011,25.9139,25.9139,25.9139,25.9139,0
BEL,20171011,6.1826,6.1826,6.1826,6.1826,0
BFC,20171011,28.9179,29.0966,28.8822,28.9537,38830
BHA,20171011,13.0538,13.0538,13.0538,13.0538,0
BHC,20171011,2.8000,2.8000,2.8000,2.8000,0
BHN,20171011,115.5982,118.6664,113.7032,118.2152,22500
BHP,20171011,8.6941,8.6941,8.6941,8.6941,0
BHT,20171011,4.4000,4.4000,4.4000,4.4000,0
BIC,20171011,30.5326,30.5326,28.6215,29.1220,50270
BID,20171011,19.4375,19.7760,19.3892,19.6309,2054250
BII,20171011,2.7000,2.9000,2.7000,2.7000,314000
BKC,20171011,8.2000,8.2000,8.2000,8.2000,0
BLF,20171011,4.4000,4.4000,4.4000,4.4000,0
BLI,20171011,5.1839,5.1839,5.1839,5.1839,2300
BLN,20171011,9.0638,9.0638,9.0638,9.0638,0
BLT,20171011,25.2790,25.2790,25.2790,25.2790,0
BMC,20171011,15.5688,15.8199,15.5269,15.6524,14340
BMD,20171011,5.2969,5.2969,5.2969,5.2969,0
BMI,20171011,23.0020,23.0838,22.7564,23.0839,5900
BMJ,20171011,4.9456,4.9456,4.9456,4.9456,10
BMN,20171011,5.5751,5.5751,5.5751,5.5751,0
BMP,20171011,52.5783,54.3309,52.2278,52.8587,182610
BMV,20171011,9.9522,9.9522,9.9522,9.9522,0
BPC,20171011,13.2351,13.2351,13.2351,13.2351,3300
BRC,20171011,8.2307,8.2307,8.2307,8.2307,0
BRL-X,20171011,3.1778,3.1778,3.1778,3.1778,0
BRR,20171011,10.0939,10.0939,10.0939,10.0939,0
BRS,20171011,4.7831,4.7831,4.7831,4.7831,0
BSC,20171011,13.9255,13.9255,13.9255,13.9255,0
BSD,20171011,31.0641,31.0641,31.0641,31.0641,0
BSG,20171011,9.8746,9.8746,9.8746,9.8746,0
BSI,20171011,10.3944,10.5749,10.2501,10.5027,1140
BSL,20171011,11.3889,11.3889,11.3889,11.3888,1000
BSP,20171011,15.7469,16.2409,15.7469,16.0556,5700
BSQ,20171011,18.5013,18.5013,18.5013,18.5013,0
BST,20171011,9.4163,9.4163,9.4163,9.4163,100
BT1,20171011,12.3238,12.3238,12.3238,12.3238,0
BT6,20171011,4.9000,4.9000,4.9000,4.9000,0
BTB,20171011,10.0000,10.0000,10.0000,10.0000,0
BTCUSD-X,20171011,4789.2490,4751.6299,4873.7290,4826.4810,122227993600
BTD,20171011,15.3736,15.8046,13.7931,14.0805,30100
BTG,20171011,4.8144,4.8144,4.8144,4.8144,0
BTH,20171011,7.3000,7.3000,7.3000,7.3000,0
BTP,20171011,7.5671,7.6389,7.4954,7.6388,13950
BTR,20171011,3.8596,3.8596,3.8596,3.8596,0
BTS,20171011,5.3398,5.3398,5.3398,5.3398,0
BTT,20171011,31.3710,34.1525,31.3710,34.1524,530
BTU,20171011,3.9910,3.9910,3.9910,3.9910,0
BTV,20171011,19.1489,19.1489,19.1489,19.1489,0
BTW,20171011,13.3368,13.3368,13.3368,13.3368,110
BVG,20171011,1.3000,1.4000,1.3000,1.4000,5900
BVH,20171011,51.1529,51.7287,51.1529,51.4409,185600
BVN,20171011,8.0144,8.0144,8.0144,8.0144,0
BVS,20171011,16.2564,16.2564,15.4436,16.0126,16300
BWA,20171011,4.4288,4.4288,4.4288,4.4288,0
BWE,20171011,22.4769,22.6955,22.4769,22.6955,107260
BXH,20171011,17.4772,17.4772,17.4772,17.4772,0
C12,20171011,16.0000,16.0000,16.0000,16.0000,0
C21,20171011,15.6371,15.8270,15.6371,15.7004,21820
C32,20171011,21.6563,21.6563,21.3282,21.3282,108010
C36,20171011,11.1154,11.1154,11.1154,11.1154,0
C47,20171011,16.1940,16.1940,15.0954,15.0954,231110
C69,20171011,5.1690,5.1690,4.9594,5.0991,56800
C71,20171011,8.6854,8.6854,8.6854,8.6854,0
C92,20171011,6.9000,7.1000,6.9000,7.1000,400
CAD,20171011,0.9000,0.9000,0.9000,0.9000,0
CAD-X,20171011,1.2508,1.2508,1.2508,1.2508,0
CAN,20171011,23.8105,23.8105,23.8105,23.8105,200
CAP,20171011,22.6118,22.9746,22.6118,22.8536,6500
CAV,20171011,41.3423,42.3450,41.2652,41.3423,31980
CBI,20171011,5.9000,5.9000,5.9000,5.9000,0
CBS,20171011,14.8568,14.8568,14.8568,14.8568,0
CC1,20171011,15.8605,15.8605,15.8605,15.8605,100
CC4,20171011,4.9000,4.9000,4.9000,4.9000,0
CCH,20171011,9.5003,9.5003,9.5003,9.5003,0
CCI,20171011,11.4080,11.4811,11.4080,11.4811,9000
CCL,20171011,2.9273,3.0737,2.8460,3.0331,748560
CCM,20171011,25.7653,25.7653,25.7653,25.7652,100
CCP,20171011,15.6174,15.6174,15.6174,15.6174,0
CCR,20171011,16.0609,16.0609,16.0609,16.0609,0
CCT,20171011,10.0000,10.0000,10.0000,10.0000,0
CCV,20171011,5.5875,5.5875,5.5875,5.5875,0
CDC,20171011,9.5426,9.5426,8.9393,9.1038,130
CDG,20171011,5.7161,5.7161,5.7161,5.7161,0
CDH,20171011,6.4241,6.4241,6.4241,6.4241,0
CDN,20171011,14.8218,15.0221,14.8218,15.0221,1200
CDO,20171011,3.4400,3.4500,3.3600,3.4000,268550
CDR,20171011,8.9151,8.9151,8.9151,8.9151,0
CE1,20171011,10.7856,10.7856,10.7856,10.7856,0
CEC,20171011,11.3000,11.3000,11.3000,11.3000,0
CEE,20171011,24.4000,25.0000,24.3000,24.6000,267020
CEG,20171011,12.6033,12.6033,12.6033,12.6033,0
CEO,20171011,8.3611,8.4456,8.3611,8.4455,1521939
CET,20171011,5.1818,5.1818,4.8182,5.0909,45800
CFC,20171011,13.0478,13.0478,13.0478,13.0478,0
CGV,20171011,2.8000,2.8000,2.8000,2.8000,1000
CH5,20171011,19.1878,19.1878,19.1878,19.1878,0
CHC,20171011,1.3817,1.3817,1.3817,1.3817,0
CHP,20171011,19.3944,19.3944,19.1102,19.1812,176700
CHS,20171011,8.1747,8.1747,8.1747,8.1747,0
CI5,20171011,15.9113,15.9113,15.9113,15.9113,0
CID,20171011,5.7000,5.7000,5.7000,5.7000,100
CIG,20171011,2.4000,2.4000,2.3400,2.3400,8420
CII,20171011,31.9743,32.7311,31.8797,32.4473,1848290
CIP,20171011,11.6000,11.6000,11.6000,11.6000,0
CJC,20171011,22.3363,22.3363,22.3363,22.3363,0
CKD,20171011,7.7341,7.7341,7.7341,7.7341,0
CKH,20171011,2.3318,2.3318,2.3318,2.3318,0
CKV,20171011,15.7338,15.7338,15.7338,15.7338,0
CL-F,20171011,50.9400,51.4200,50.6100,51.3000,664839
CLC,20171011,35.0986,35.5762,35.0986,35.5762,3180
CLG,20171011,5.9300,5.9300,5.6200,5.8800,4950
CLH,20171011,7.6169,7.6169,7.6169,7.6169,0
CLL,20171011,21.5368,21.5368,21.5368,21.5368,0
CLM,20171011,10.1401,10.1401,10.1401,10.1401,0
CLW,20171011,15.7942,15.7942,15.6253,15.6253,12000
CLX,20171011,10.1788,10.1788,10.1788,10.1788,500
CMC,20171011,5.8000,5.8000,5.8000,5.8000,0
CMF,20171011,80.8510,80.8510,80.8510,80.8510,0
CMG,20171011,14.2742,14.2742,14.0252,14.0252,8660
CMI,20171011,3.0000,3.0000,3.0000,3.0000,0
CMK,20171011,7.4998,7.4998,7.4998,7.4998,0
CMN,20171011,27.8102,27.8102,27.8102,27.8102,900
CMP,20171011,8.2581,8.2581,8.2581,8.2581,0
CMS,20171011,4.3200,4.3200,4.3200,4.3200,1000
CMT,20171011,9.2701,9.2701,9.2701,9.2701,110
CMV,20171011,15.9663,15.9663,15.6115,15.6115,160
CMW,20171011,9.5608,9.5608,9.5608,9.5608,0
CMX,20171011,3.3151,3.3225,3.3151,3.3151,7770
CNC,20171011,20.8289,20.8289,20.8289,20.8288,300
CNG,20171011,21.9814,21.9814,21.5202,21.8277,10310
CNN,20171011,10.2120,10.2120,10.2120,10.2120,0
CNT,20171011,1.7000,1.7000,1.7000,1.7000,0
CNY-X,20171011,6.5714,6.5714,6.5714,6.5714,0
COM,20171011,42.1103,42.1103,42.1103,42.1103,100
CPC,20171011,28.0526,28.0526,28.0526,28.0526,0
CPH,20171011,1.8244,1.8244,1.8244,1.8244,0
CPI,20171011,1.9000,1.9000,1.9000,1.9000,0
CQT,20171011,2.8000,2.8000,2.8000,2.8000,1200
CSC,20171011,12.6041,12.7230,12.5645,12.7230,21800
CSM,20171011,13.2338,13.2338,13.0056,13.0512,127740
CSV,20171011,25.9072,25.9072,25.2702,25.5533,6050
CT3,20171011,8.1993,8.1993,8.1993,8.1993,0
CT6,20171011,6.0000,6.0000,6.0000,6.0000,500
CTA,20171011,1.6000,1.6000,1.6000,1.6000,1400
CTB,20171011,22.0179,22.0179,22.0179,22.0179,0
CTC,20171011,4.0000,4.0000,4.0000,4.0000,0
CTD,20171011,182.7661,187.9157,182.7661,187.0122,36110
CTF,20171011,13.3005,13.3450,12.9002,13.3005,14900
CTG,20171011,18.8307,18.9293,18.5842,18.6335,1764540
CTI,20171011,23.3605,23.4023,23.0674,23.1930,472300
CTN,20171011,0.8000,0.8000,0.8000,0.8000,0
CTP,20171011,13.7190,13.8016,12.3967,12.3967,1612750
CTS,20171011,9.2244,9.3064,9.1834,9.1834,214280
CTT,20171011,5.8723,5.8723,5.8723,5.8724,100
CTW,20171011,4.0454,4.0454,4.0454,4.0454,0
CTX,20171011,7.5146,7.5146,6.8132,6.9468,12200
CVH,20171011,10.7283,10.7283,10.7283,10.7283,0
CVN,20171011,3.4445,3.4445,3.0618,3.0618,30000
CVT,20171011,31.4493,31.8601,30.9213,30.9800,846820
CX8,20171011,7.5590,7.5590,7.5590,7.5590,1000
CXH,20171011,7.8261,7.8261,7.8261,7.8261,0
CYC,20171011,2.1000,2.4000,2.1000,2.4000,13180
D11,20171011,10.7946,10.7946,10.7946,10.7946,0
D2D,20171011,14.8195,15.1972,14.4999,14.4999,46870
DAC,20171011,12.8000,12.8000,12.8000,12.8000,0
DAD,20171011,13.4613,13.8155,13.4613,13.8155,200
DAE,20171011,11.8452,11.8452,11.8452,11.8452,67
DAG,20171011,9.0357,9.0713,8.9290,9.0001,410980
DAH,20171011,4.3313,4.3391,4.2617,4.2772,73210
DAP,20171011,30.7455,30.7455,30.7455,30.7455,100
DAR,20171011,2.3588,2.3588,2.3588,2.3588,0
DAS,20171011,3.2717,3.2717,3.2717,3.2717,0
DAT,20171011,24.0166,24.0166,24.0166,24.0166,0
DBC,20171011,17.5197,17.7143,17.5197,17.7143,3252
DBD,20171011,39.2115,39.3715,38.4113,38.4113,36680
DBH,20171011,5.2911,5.2911,5.2911,5.2911,0
DBM,20171011,16.5832,16.5832,16.5832,16.5832,100
DBT,20171011,11.1204,11.2612,10.9796,11.2612,10650
DBW,20171011,10.0000,10.0000,10.0000,10.0000,0
DC1,20171011,7.7877,7.9031,7.6723,7.9031,2300
DC2,20171011,10.7507,10.7507,10.7507,10.7507,0
DC4,20171011,8.7810,8.7810,8.0492,8.0492,10600
DCF,20171011,7.5517,7.5517,7.5517,7.5517,0
DCI,20171011,3.3082,3.3082,3.3082,3.3082,0
DCL,20171011,21.4825,22.0631,21.4825,21.5309,66560
DCM,20171011,10.9431,11.0212,10.7868,10.8649,1600830
DCS,20171011,2.4000,2.4000,2.3000,2.3000,102873
DCT,20171011,1.8000,1.8000,1.8000,1.8000,0
DDH,20171011,9.8116,9.8116,9.8116,9.8116,0
DDM,20171011,0.9000,0.9000,0.9000,0.9000,0
DDN,20171011,11.6245,11.6245,11.6245,11.6245,0
DDV,20171011,7.0000,7.0000,6.9000,6.9000,18100
DFC,20171011,32.5631,32.5631,32.5631,32.5631,100
DGC,20171011,19.1531,19.1531,18.9856,18.9855,19000
DGT,20171011,21.8000,21.8000,19.0000,19.5000,15758
DGW,20171011,17.3738,17.6525,17.0950,17.3737,585900
DHA,20171011,26.7819,27.0148,26.5491,26.5876,69530
DHB,20171011,6.8000,6.8000,6.8000,6.8000,0
DHC,20171011,21.1282,21.4336,21.0672,21.3114,157950
DHD,20171011,18.4127,18.4127,18.4127,18.4127,0
DHG,20171011,91.9263,92.7150,91.5757,92.1892,32350
DHM,20171011,5.0400,5.0900,4.9900,5.0100,163470
DHP,20171011,7.3693,7.5096,7.3693,7.5096,900
DHT,20171011,32.4355,35.1213,30.9893,34.0882,38030
DIC,20171011,6.0915,6.0915,5.9771,5.9771,75010
DID,20171011,4.9000,4.9000,4.9000,4.9000,0
DIG,20171011,10.3715,10.5286,10.2772,10.3400,1272710
DIH,20171011,10.5822,10.5822,10.5822,10.5822,2800
DL1,20171011,24.9000,25.7000,24.9000,25.6000,39824
DLD,20171011,6.9000,6.9000,6.9000,6.9000,0
DLG,20171011,3.6762,3.6952,3.6000,3.6095,952400
DLR,20171011,9.3000,9.3000,9.3000,9.3000,200
DLT,20171011,7.1832,7.1832,7.1832,7.1832,0
DMC,20171011,94.1769,95.8069,94.1769,95.8069,90
DNC,20171011,20.0343,20.0343,20.0343,20.0343,100
DND,20171011,12.2576,12.2576,12.2576,12.2576,0
DNE,20171011,4.8568,4.8568,4.8568,4.8568,0
DNH,20171011,15.9905,15.9905,15.9905,15.9905,0
DNL,20171011,8.3520,8.3520,8.3520,8.3520,253
DNM,20171011,21.6471,21.6471,21.6471,21.6471,0
DNN,20171011,0.2076,0.2076,0.2076,0.2076,0
DNP,20171011,18.2389,18.2389,18.2389,18.2389,0
DNR,20171011,6.0775,6.0775,6.0775,6.0775,0
DNS,20171011,10.0617,10.0617,10.0617,10.0617,35440
DNW,20171011,10.4114,10.4114,10.4114,10.4114,0
DNY,20171011,7.1000,7.1000,7.1000,7.1000,1000
DOC,20171011,9.0552,9.0552,9.0552,9.0552,0
DOGE-USD,20171011,0.0010,0.0011,0.0010,0.0010,2390280
DOP,20171011,9.7174,9.7174,9.7174,9.7174,0
DP2,20171011,10.9000,10.9000,10.8000,10.8000,600
DP3,20171011,39.3847,40.4806,39.3847,40.4806,11380
DPC,20171011,12.8373,12.8373,12.8373,12.8373,0
DPG,20171011,13.0214,13.1624,12.6923,12.9273,11500
DPH,20171011,18.3377,18.3377,18.3377,18.3377,0
DPM,20171011,17.2190,17.2190,17.1811,17.2190,643020
DPP,20171011,10.0368,10.0368,10.0368,10.0368,0
DPR,20171011,25.4057,25.7163,25.2194,25.7163,54960
DPS,20171011,2.6000,2.7000,2.6000,2.7000,104700
DQC,20171011,28.3296,28.4457,28.0200,28.1748,47840
DRC,20171011,17.2536,17.4910,17.1349,17.3327,521560
DRH,20171011,17.8988,18.2734,17.0663,17.4825,371510
DRI,20171011,9.5162,9.5162,9.1262,9.3602,331184
DRL,20171011,31.8443,31.8443,31.8443,31.8442,710
DS3,20171011,14.2068,14.2904,14.1232,14.2068,134500
DSG,20171011,10.0000,10.0000,10.0000,10.0000,0
DSN,20171011,39.3123,39.3123,38.6103,39.2421,2520
DSS,20171011,6.3139,6.3139,6.3139,6.3139,0
DST,20171011,31.1000,33.1000,31.1000,32.0000,1491140
DSV,20171011,5.7964,5.7964,5.7964,5.7964,0
DT4,20171011,6.9796,6.9796,6.9796,6.9796,0
DTA,20171011,7.3333,7.3333,7.3333,7.3333,1100
DTC,20171011,13.2000,13.2000,13.2000,13.2000,0
DTG,20171011,14.3674,14.3674,14.3674,14.3674,0
DTK,20171011,11.8341,11.8341,11.8341,11.8341,0
DTL,20171011,35.5000,35.5500,35.5000,35.5000,6130
DTT,20171011,10.2394,10.2394,10.2394,10.2394,0
DTV,20171011,11.0233,11.0233,11.0233,11.0233,0
DVC,20171011,7.2076,7.2076,7.2076,7.2076,0
DVN,20171011,14.0607,14.0607,13.7776,13.8719,206510
DVP,20171011,51.0718,51.8067,51.0718,51.8067,1050
DXG,20171011,14.0480,14.2137,13.8161,13.9155,2944350
DXL,20171011,2.1000,2.1000,2.1000,2.1000,0
DXP,20171011,11.4000,11.7000,11.3000,11.3000,4460
DXV,20171011,4.5182,4.5182,4.1678,4.5182,30
DZM,20171011,5.7000,6.0000,5.7000,6.0000,400
E1VFVN30,20171011,13.2300,13.3600,13.2300,13.3100,201600
EAD,20171011,11.4399,11.4399,11.4399,11.4399,0
EBS,20171011,6.5150,6.5150,6.5150,6.5150,5000
ECI,20171011,9.7156,9.7156,9.7156,9.7156,0
EFI,20171011,8.0000,8.0000,8.0000,8.0000,4500
EIB,20171011,11.8000,12.0000,11.7500,12.0000,158160
EIC,20171011,7.8359,7.8359,7.8359,7.8359,0
EID,20171011,10.6674,10.6674,10.6674,10.6674,100
EIN,20171011,3.1847,3.1847,3.1847,3.1847,0
ELC,20171011,15.3500,15.4000,15.2000,15.3000,101620
EMC,20171011,18.6908,21.2944,18.5513,18.5512,80
EME,20171011,17.3493,17.3493,17.3493,17.3494,54000
EMG,20171011,13.0967,13.0967,13.0967,13.0967,0
ETHUSD-X,20171011,301.1810,299.0960,304.3900,303.4560,26414600000
EUR-X,20171011,0.8464,0.8464,0.8464,0.8464,0
EVE,20171011,12.4629,12.6149,12.4249,12.4629,51210
EVG,20171011,5.9012,5.9012,5.7599,5.9012,54090
FBA,20171011,0.9000,0.9000,0.9000,0.9000,0
FCC,20171011,11.0000,11.0000,11.0000,11.0000,0
FCM,20171011,6.1359,6.1359,6.0415,6.1280,118510
FCN,20171011,14.9111,15.2805,14.9111,15.1798,875820
FCS,20171011,8.6000,8.6000,8.6000,8.6000,0
FDC,20171011,25.2000,26.9000,25.1500,26.9000,610
FDG,20171011,1.2000,1.2000,1.2000,1.2000,0
