<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190214,2715.5400,2729.4600,2707.4900,2719.7000,197000
A32,20190214,21.6176,21.6176,21.6176,21.6176,100
AAA,20190214,13.8109,13.9442,13.7221,13.7665,1405670
AAM,20190214,9.6570,9.9453,9.5129,9.5129,670
AAV,20190214,8.6401,8.6401,8.4601,8.6401,21801
ABC,20190214,7.7384,7.7384,7.4914,7.4914,2300
ABI,20190214,21.2190,21.2190,21.2190,21.2189,300
ABR,20190214,5.6000,5.6000,5.6000,5.6000,0
ABT,20190214,38.7260,38.7260,38.7260,38.7260,0
AC4,20190214,3.0001,3.0001,3.0001,3.0001,0
ACB,20190214,14.4379,14.4379,14.2486,14.2485,1357835
ACC,20190214,12.7617,13.5518,12.7617,13.3694,2210
ACE,20190214,16.8974,16.8974,16.8974,16.8974,0
ACL,20190214,18.3503,18.3503,17.8346,17.8346,48260
ACM,20190214,0.7000,0.7000,0.6000,0.7000,204300
ACS,20190214,12.8514,12.8514,12.8514,12.8514,0
ACV,20190214,84.8077,84.9066,84.5112,84.5112,28180
ADC,20190214,13.9452,13.9452,13.9452,13.9452,0
ADP,20190214,13.8071,13.8071,13.8071,13.8071,0
ADS,20190214,10.0693,10.0693,9.9936,10.0693,15160
AFX,20190214,3.0346,3.0346,3.0346,3.0346,1000
AG1,20190214,7.9115,7.9115,7.9115,7.9115,0
AGF,20190214,4.4500,4.7600,4.4500,4.4700,720
AGM,20190214,9.8528,9.8528,9.7243,9.7672,2140
AGP,20190214,19.2260,19.2260,19.2260,19.2260,0
AGR,20190214,3.5000,3.5300,3.4800,3.5100,54270
AGX,20190214,26.6886,26.6886,26.6886,26.6886,0
ALT,20190214,10.6853,10.6853,10.6853,10.6853,0
ALV,20190214,3.1000,3.1000,3.1000,3.1000,0
AMC,20190214,16.1062,16.1062,16.1062,16.1062,0
AMD,20190214,2.6700,2.8600,2.6700,2.8600,4770540
AME,20190214,14.9000,14.9000,14.9000,14.9000,0
AMP,20190214,19.0000,19.0000,19.0000,19.0000,0
AMS,20190214,7.1528,7.1528,7.1528,7.1528,300
AMV,20190214,14.8301,15.7767,14.8301,15.3260,11100
ANT,20190214,7.4000,7.4000,7.4000,7.4000,0
