<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170509,3064.8501,3084.2100,3056.5601,3080.5300,135100
AAA,20170509,18.3887,18.8074,18.0989,18.4210,1536630
AAM,20170509,6.2425,6.6409,6.2225,6.6409,5060
ABC,20170509,15.3788,15.3788,15.3788,15.3787,100
ABI,20170509,24.7601,24.7601,24.7601,24.7601,100
ABT,20170509,32.1963,32.1963,32.1963,32.1963,0
AC4,20170509,5.1005,5.1005,5.1005,5.1005,0
ACB,20170509,8.6442,8.9061,8.6068,8.8687,1873308
ACC,20170509,12.9737,13.4926,12.9737,13.4408,4590
ACE,20170509,16.6088,17.1665,16.6088,17.1046,3000
ACL,20170509,3.2929,3.3742,3.2929,3.2929,1620
ACM,20170509,1.6000,1.7000,1.6000,1.6000,299900
ACV,20170509,47.9141,48.0111,47.6231,47.9141,37600
ADC,20170509,11.6339,11.6339,11.6339,11.6339,0
ADP,20170509,15.3331,15.3331,15.1201,15.1201,7060
ADS,20170509,13.0111,13.2753,12.8790,13.1432,27110
AFX,20170509,3.2093,3.2093,3.2093,3.2093,0
AGF,20170509,9.5000,9.8900,9.4000,9.8900,15890
AGM,20170509,7.7822,7.9038,7.3850,7.8551,2910
AGP,20170509,18.0428,18.0428,18.0428,18.0428,0
AGR,20170509,3.4300,3.5500,3.3700,3.5500,888940
AGX,20170509,22.5825,22.5825,22.5825,22.5825,0
ALT,20170509,12.1137,12.1137,12.1137,12.1138,20682
ALV,20170509,4.1294,4.4175,4.1294,4.4176,50700
AMC,20170509,17.7991,17.7991,17.7991,17.7991,400
AMD,20170509,13.3500,13.4000,12.9500,13.3500,201350
AME,20170509,2.8478,2.8478,2.8478,2.8478,0
AMP,20170509,12.4581,12.4581,12.4581,12.4581,0
AMS,20170509,5.1054,5.1054,5.1054,5.1054,0
AMV,20170509,7.6630,7.6630,7.0319,7.4376,14030
ANT,20170509,12.3305,12.5201,12.3305,12.5202,16100
ANV,20170509,3.1500,3.3448,3.1500,3.3447,45540
APC,20170509,24.2181,25.0515,24.2181,24.7083,133960
APG,20170509,4.0183,4.1680,4.0183,4.1680,366400
API,20170509,23.1365,24.9758,22.7493,24.2014,32222
APL,20170509,13.1658,13.1658,13.1658,13.1658,0
APP,20170509,4.3567,4.3567,4.3567,4.3567,0
APS,20170509,2.6000,2.8000,2.5000,2.8000,229400
ARM,20170509,25.1937,25.1937,25.1937,25.1937,0
ASA,20170509,1.8000,1.8000,1.8000,1.8000,42500
ASD,20170509,0.5000,0.5000,0.5000,0.5000,0
ASM,20170509,12.2173,12.2173,12.0183,12.0581,1623080
ASP,20170509,3.4919,3.5072,3.4919,3.5072,710
ATA,20170509,0.6000,0.6000,0.6000,0.6000,0
ATG,20170509,1.9500,2.0900,1.8400,2.0500,437200
ATS,20170509,12.0000,12.1000,11.6000,12.1000,76600
AUD-X,20170509,1.3534,1.3534,1.3534,1.3534,0
AUM,20170509,10.5184,10.5184,10.5184,10.5184,0
AVF,20170509,0.3000,0.3000,0.3000,0.3000,0
B82,20170509,2.4000,2.5000,2.4000,2.4000,4800
BAX,20170509,12.1008,12.1008,12.1008,12.1008,100
BBC,20170509,110.6143,110.6143,99.8395,99.8395,2460
BBS,20170509,11.2892,11.2892,11.2892,11.2892,300
BCC,20170509,11.7292,11.8090,11.5696,11.6494,111400
BCE,20170509,3.7645,3.9842,3.7645,3.9784,27770
BCG,20170509,5.3260,5.3562,5.0087,5.3335,1750080
BCP,20170509,5.8109,5.8109,5.7441,5.8109,800
BDB,20170509,6.8885,6.8885,6.8885,6.8885,0
BDG,20170509,18.7364,18.7364,18.7364,18.7364,0
BDW,20170509,6.2169,6.2169,6.2169,6.2169,0
BED,20170509,27.9105,27.9105,27.9105,27.9105,100
BEL,20170509,6.1826,6.1826,6.1826,6.1826,0
BFC,20170509,26.5167,27.1447,26.1678,26.5167,964490
BHC,20170509,2.9000,2.9000,2.9000,2.9000,0
BHN,20170509,73.8864,74.4180,73.2663,73.9750,3040
BHP,20170509,8.7777,8.7777,8.7777,8.7777,1200
BHT,20170509,2.6000,2.6000,2.6000,2.6000,0
BIC,20170509,35.7655,35.9020,34.5824,34.5824,3010
BID,20170509,15.3677,15.6488,15.3208,15.5551,3390050
BII,20170509,2.5000,2.6000,2.5000,2.6000,25725
BKC,20170509,5.9000,5.9000,5.9000,5.9000,5
BLF,20170509,4.1000,4.2000,4.1000,4.2000,5100
BLI,20170509,4.3519,4.3519,4.3519,4.3519,1600
BLN,20170509,9.0172,9.0172,9.0172,9.0172,0
BMC,20170509,17.7763,17.8575,17.0052,17.4516,26600
BMI,20170509,20.9204,22.0651,20.9204,21.7493,26290
BMJ,20170509,4.4766,4.4766,4.4766,4.4766,0
BMN,20170509,5.5955,5.5955,5.5955,5.5955,0
BMP,20170509,69.9965,70.1121,69.3416,70.1120,81760
BPC,20170509,13.1885,13.1885,13.1885,13.1885,3100
BRC,20170509,7.4419,7.4419,7.4419,7.4419,0
BRL-X,20170509,3.1964,3.1964,3.1964,3.1964,0
BRS,20170509,6.9389,6.9389,6.9389,6.9389,0
BSC,20170509,14.8925,14.8925,14.8925,14.8925,0
BSD,20170509,27.4645,27.4645,27.4645,27.4645,0
BSG,20170509,7.4059,7.4059,7.4059,7.4059,100
BSI,20170509,7.9138,8.4041,7.9138,8.4040,7070
BSP,20170509,14.6372,14.6372,14.6372,14.6372,100
BSQ,20170509,16.8731,16.8731,16.8731,16.8732,16300
BST,20170509,10.2351,10.2351,10.2351,10.2351,0
BT1,20170509,10.9101,10.9101,10.9101,10.9101,0
BT6,20170509,5.4000,5.4000,4.8000,4.8000,6430
BTB,20170509,10.1000,10.1000,10.1000,10.1000,0
BTCUSD-X,20170509,1723.8900,1716.3002,1833.4902,1755.3601,116792000000
BTD,20170509,10.7888,12.5289,10.7888,12.5289,3300
BTG,20170509,4.9961,4.9961,4.9961,4.9961,0
BTP,20170509,8.7130,8.7130,8.6465,8.7130,22240
BTR,20170509,4.9403,4.9403,4.9403,4.9403,0
BTS,20170509,7.4757,7.4757,7.4757,7.4757,0
BTT,20170509,29.7661,29.7661,29.7661,29.7661,0
BTU,20170509,4.8121,4.8121,4.8121,4.8121,100
BTV,20170509,19.8715,19.8715,19.8715,19.8715,800
BTW,20170509,12.6616,12.6616,12.6616,12.6616,0
BVG,20170509,1.6000,1.7000,1.6000,1.6000,54800
BVH,20170509,53.9623,54.3396,53.9623,54.2453,215210
BVN,20170509,7.3544,7.3544,7.3544,7.3544,200
BVS,20170509,14.2243,14.7933,14.0617,14.6308,240330
BWA,20170509,7.5453,7.5453,7.5453,7.5453,0
BXH,20170509,12.0765,12.0765,12.0765,12.0765,100
C12,20170509,13.9535,13.9535,13.9535,13.9535,2900
C21,20170509,11.5220,11.5220,11.2688,11.2688,13400
C32,20170509,24.2665,24.3182,23.7502,23.9568,99860
C47,20170509,8.5865,8.7426,8.5865,8.5865,29250
C69,20170509,4.9628,4.9628,4.9628,4.9628,10400
C71,20170509,7.2965,7.2965,7.2965,7.2965,0
C92,20170509,9.1000,9.1000,9.1000,9.1000,1300
CAD,20170509,0.5000,0.5000,0.5000,0.5000,0
CAD-X,20170509,1.3694,1.3694,1.3694,1.3694,0
CAN,20170509,22.3975,22.3975,22.3975,22.3975,0
CAP,20170509,17.4176,17.4722,17.4176,17.4722,3800
CAV,20170509,41.9539,41.9539,41.4332,41.6563,45260
CCI,20170509,9.8213,9.8565,9.3637,9.5397,28100
CCL,20170509,2.2850,2.2931,2.2443,2.2850,75150
