<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190521,2867.7100,2919.2400,2862.5000,2905.9700,211400
A32,20190521,22.0499,22.0499,22.0499,22.0499,0
AAA,20190521,15.7205,15.9425,15.5873,15.5873,2810270
AAM,20190521,12.8304,13.3091,12.0165,12.8303,18240
AAV,20190521,9.3601,9.3601,9.0001,9.0901,599120
ABC,20190521,7.7384,7.8207,7.7384,7.8207,1200
ABI,20190521,21.5936,21.5936,21.5936,21.5936,600
ABR,20190521,5.0000,5.0000,5.0000,5.0000,0
ABT,20190521,35.5389,35.5389,35.5389,35.5389,0
AC4,20190521,3.0001,3.0001,3.0001,3.0001,0
ACB,20190521,13.9171,14.0591,13.8698,13.9172,1385291
ACC,20190521,11.6983,12.0325,11.6679,12.0325,30
ACE,20190521,19.2188,19.2188,19.2188,19.2188,0
ACL,20190521,16.7172,16.9751,16.6313,16.7602,22610
ACM,20190521,0.6000,0.6000,0.5000,0.5000,24100
ACS,20190521,12.8523,12.8523,12.8523,12.8523,0
ACV,20190521,80.0632,82.9297,80.0632,81.8424,70690
ADC,20190521,12.4537,12.4537,12.4537,12.4537,0
ADP,20190521,11.2275,11.2275,11.2275,11.2275,0
ADS,20190521,12.6541,12.6541,12.1741,12.2178,13480
AFX,20190521,2.8000,2.8000,2.8000,2.8000,200
AG1,20190521,8.9566,8.9566,8.9566,8.9566,0
AGF,20190521,4.4700,4.4900,4.4700,4.4900,90
AGM,20190521,8.9961,9.0818,8.8247,8.9532,1570
AGP,20190521,19.0722,19.0722,19.0722,19.0722,800
AGR,20190521,3.7800,3.8000,3.6700,3.7100,92530
AGX,20190521,24.1833,24.1833,24.1833,24.1833,0
ALT,20190521,9.7375,9.7375,9.7375,9.7375,0
ALV,20190521,2.7000,2.7000,2.7000,2.7000,0
AMC,20190521,15.4319,15.4319,15.4319,15.4319,200
AMD,20190521,1.8700,1.9000,1.8500,1.8700,787970
AME,20190521,8.1000,8.1000,8.1000,8.1000,0
AMP,20190521,16.2000,16.2000,16.2000,16.2000,0
AMS,20190521,6.8122,6.8122,6.8122,6.8122,200
AMV,20190521,15.0555,15.5514,14.7400,14.7400,163000
ANT,20190521,5.5000,5.5000,5.5000,5.5000,0
ANV,20190521,27.4345,27.4790,26.3211,26.3210,865470
APC,20190521,28.7000,28.7000,28.1500,28.4000,19310
APF,20190521,18.6810,18.6810,18.6810,18.6810,0
APG,20190521,6.6124,6.8525,6.5609,6.7581,414160
API,20190521,23.7173,23.7173,20.1355,21.2004,2400
APL,20190521,12.7994,12.7994,12.7994,12.7994,0
APP,20190521,5.0000,5.0000,5.0000,5.0000,0
APS,20190521,3.0000,3.0000,2.9000,2.9000,10600
AQN,20190521,12.4138,12.4138,12.4138,12.4138,0
ARM,20190521,52.5880,52.5880,52.5880,52.5880,0
ART,20190521,2.7000,2.9000,2.6000,2.8000,1780568
ASA,20190521,0.7000,0.7000,0.7000,0.7000,0
ASD,20190521,9.9000,9.9000,9.9000,9.9000,0
ASM,20190521,6.6363,6.6538,6.5575,6.5575,1698590
ASP,20190521,5.3575,5.3575,5.2888,5.3575,1950
AST,20190521,57.2940,60.2395,57.2940,60.0494,140480
ATA,20190521,0.4000,0.4000,0.4000,0.4000,0
ATB,20190521,0.8000,0.8000,0.8000,0.8000,15700
ATG,20190521,1.3900,1.3900,1.3300,1.3600,58550
ATS,20190521,22.0000,22.0000,22.0000,22.0000,100
AUD-X,20190521,1.4450,1.4450,1.4450,1.4450,0
AUDUSD,20190521,0.0000,0.0000,0.0000,0.6900,37602
AUM,20190521,10.5000,10.5000,10.5000,10.5000,0
AVC,20190521,19.9731,19.9731,19.9731,19.9731,0
AVF,20190521,0.3000,0.3000,0.3000,0.3000,0
B82,20190521,1.1000,1.1000,1.1000,1.1000,0
BAB,20190521,18.8991,18.8991,18.8991,18.8991,4100
BAL,20190521,6.4000,6.4000,6.4000,6.4000,0
BAX,20190521,27.2563,29.7667,27.2563,29.7667,9300
BBC,20190521,65.4000,65.4000,65.4000,65.4000,10
BBM,20190521,10.6456,10.6456,10.6456,10.6456,0
BBS,20190521,10.9573,10.9573,10.9573,10.9574,100
BBT,20190521,17.3000,17.3000,17.3000,17.3000,100
BCB,20190521,6.5629,6.5629,6.5629,6.5629,0
BCC,20190521,7.9464,8.0357,7.8571,7.8571,498384
BCE,20190521,5.2336,5.2786,5.2336,5.2711,18050
BCG,20190521,4.5252,4.5705,4.4647,4.5327,735890
BCM,20190521,20.9548,22.2101,20.9548,22.2101,11810
BCP,20190521,11.0000,11.0000,11.0000,11.0000,500
BDB,20190521,8.6795,8.6795,8.6795,8.6795,0
BDG,20190521,24.7488,25.5102,24.7488,25.5103,200
BDT,20190521,8.7890,8.8711,8.7890,8.8711,3600
BDW,20190521,7.4307,7.4307,7.4307,7.4307,0
BED,20190521,44.2455,44.2455,44.2455,44.2455,0
BEL,20190521,3.3961,3.3961,3.3961,3.3961,0
BFC,20190521,18.4813,18.6525,18.3102,18.6525,40350
BGW,20190521,9.4941,9.4941,9.4941,9.4941,0
BHA,20190521,18.1962,18.1962,18.0973,18.0973,2100
BHC,20190521,2.3000,2.3000,2.3000,2.3000,0
BHG,20190521,11.9284,11.9284,11.9284,11.9284,0
BHK,20190521,11.8795,11.8795,11.8795,11.8795,0
BHN,20190521,92.0454,94.5722,91.8649,94.5721,9540
BHP,20190521,11.6225,11.6225,11.6225,11.6225,0
BHT,20190521,2.7000,2.7000,2.7000,2.7000,0
BIC,20190521,21.0349,21.0349,21.0349,21.0350,1100
BID,20190521,31.6221,32.1540,31.5254,31.9606,1716340
BII,20190521,1.1000,1.1000,0.9000,1.0000,562890
BIO,20190521,9.4507,9.4507,9.4507,9.4507,0
BKC,20190521,6.2000,6.2000,6.2000,6.2000,0
BLF,20190521,2.9000,2.9000,2.9000,2.9000,0
BLI,20190521,5.0131,5.0981,5.0131,5.0981,2000
BLN,20190521,6.8500,6.8500,6.8500,6.8500,0
BLT,20190521,15.8674,15.8674,15.8674,15.8674,0
BLU,20190521,10.0000,10.0000,10.0000,10.0000,0
BLW,20190521,11.1146,11.1146,11.1146,11.1146,0
BMC,20190521,12.8564,12.9961,12.8564,12.9495,3730
BMD,20190521,4.0727,4.0727,4.0727,4.0727,0
BMF,20190521,40.3000,40.3000,40.3000,40.3000,0
BMG,20190521,21.0697,21.0697,21.0697,21.0697,0
