<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191219,3017.1499,3021.4199,3007.9900,3017.0701,3682557216
A32,20191219,26.6467,26.6467,26.6467,26.6467,0
AAA,20191219,12.6649,12.7107,12.3906,12.3906,2332890
AAM,20191219,11.5856,11.5856,10.8675,11.4899,130
AAV,20191219,7.9000,7.9000,7.7000,7.8000,50421
ABC,20191219,8.9568,8.9568,8.9568,8.9568,10600
ABI,20191219,28.2664,28.2664,27.3396,27.9883,6960
ABR,20191219,12.1000,12.1000,12.1000,12.1000,2000
ABT,20191219,31.9675,31.9675,31.8735,31.8735,40
AC4,20191219,3.0000,3.0000,3.0000,3.0000,0
ACB,20191219,13.9077,13.9077,13.7847,13.8462,625416
ACC,20191219,12.6455,12.6455,11.8468,12.6455,20
ACE,20191219,22.9898,22.9898,22.9898,22.9898,0
ACL,20191219,10.5455,10.5455,10.2728,10.5455,10910
ACM,20191219,0.4000,0.5000,0.4000,0.4000,42800
ACS,20191219,12.5000,12.5000,12.5000,12.5000,0
ACV,20191219,74.5000,75.1000,74.1000,75.1000,28428
ADC,20191219,13.6645,13.6645,13.6645,13.6645,0
ADP,20191219,10.2516,10.2516,9.1434,9.1434,600
ADS,20191219,9.7306,9.7306,9.3815,9.7306,5640
AFX,20191219,3.5000,3.5000,3.4000,3.5000,3600
AG1,20191219,3.5826,3.5826,3.5826,3.5826,0
AGF,20191219,3.6000,3.6000,3.6000,3.6000,180
AGM,20191219,9.4510,9.4510,8.8179,9.2249,17500
AGP,20191219,16.9891,16.9891,16.9891,16.9891,0
AGR,20191219,3.4000,3.4800,3.4000,3.4700,43210
AGX,20191219,26.2009,26.2009,26.2009,26.2009,0
ALT,20191219,11.0431,11.0431,11.0431,11.0431,0
ALV,20191219,2.4000,2.4000,2.4000,2.4000,0
AMC,20191219,14.4272,14.4272,14.4272,14.4272,0
AMD,20191219,2.6400,2.6300,2.4600,2.4600,9084280
AME,20191219,6.5000,6.5000,6.5000,6.5000,4000
AMP,20191219,14.0000,14.0000,14.0000,14.0000,0
AMS,20191219,6.9091,6.9091,6.9091,6.9091,200
AMV,20191219,16.4380,16.4380,16.0304,16.4380,164250
ANT,20191219,7.9000,7.9000,7.9000,7.9000,1000
ANV,20191219,20.1818,20.1818,19.8214,19.8214,184540
APC,20191219,21.0000,20.9500,20.7000,20.7000,140
APF,20191219,14.2821,14.2821,14.2821,14.2821,1000
APG,20191219,8.3190,8.3190,8.1561,8.2333,325950
API,20191219,10.7453,10.7453,10.7453,10.7454,100
APL,20191219,12.7994,12.7994,12.7994,12.7994,0
APP,20191219,7.0000,7.0000,7.0000,7.0000,0
APS,20191219,2.0000,2.0000,2.0000,2.0000,0
APT,20191219,3.6000,3.6000,3.6000,3.6000,0
AQN,20191219,7.5000,7.5000,7.5000,7.5000,0
ARM,20191219,29.9145,29.9145,29.9145,29.9145,0
ART,20191219,2.6000,2.8000,2.5000,2.7000,2328171
ASA,20191219,1.5000,1.5000,1.5000,1.5000,0
ASD,20191219,3.7000,3.7000,3.7000,3.7000,0
ASM,20191219,6.7000,6.7500,6.5600,6.6900,2429020
ASP,20191219,6.6691,6.9819,6.5771,6.9359,122350
AST,20191219,78.1403,79.9961,77.3589,78.1403,37090
ATA,20191219,0.2000,0.2000,0.2000,0.2000,0
ATB,20191219,0.8000,0.8000,0.8000,0.8000,1108
