<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170112,3133.6001,3144.9700,3115.9800,3119.2900,148900
AAA,20170112,15.4648,15.6198,14.9999,15.6198,876040
AAM,20170112,6.9671,6.9671,6.4921,6.8404,2820
ABC,20170112,17.3949,17.3949,17.3949,17.3949,0
ABI,20170112,17.9958,17.9958,17.1160,17.5160,900
ABT,20170112,31.0877,31.0877,30.1575,30.1576,510
ACB,20170112,8.0455,8.3074,7.9706,8.0829,1158392
ACC,20170112,15.7241,15.7241,15.7241,15.7241,60
ACE,20170112,15.8369,15.8369,15.8369,15.8369,0
ACL,20170112,3.3661,3.3661,3.3336,3.3336,1050
ACM,20170112,1.8000,1.9000,1.8000,1.8000,424400
ACV,20170112,47.3322,49.6600,47.0412,48.1081,575092
ADC,20170112,10.1676,10.1676,10.1676,10.1676,0
ADP,20170112,14.6811,14.6811,14.6811,14.6811,110
ADS,20170112,12.4178,12.5681,12.3276,12.4479,165400
AFX,20170112,3.0359,3.0359,3.0359,3.0359,0
AGF,20170112,7.5000,7.5000,7.5000,7.5000,5070
AGM,20170112,7.7173,8.0983,7.7173,8.0821,6120
AGP,20170112,16.9840,16.9840,16.9840,16.9839,2000
AGR,20170112,2.5700,2.5700,2.5200,2.5600,113890
AGX,20170112,17.0434,17.0434,17.0434,17.0434,0
ALT,20170112,9.6129,9.6129,9.6129,9.6129,0
ALV,20170112,2.5929,2.6889,2.5929,2.6889,2500
AMC,20170112,19.0166,19.0166,19.0166,19.0166,100
AMD,20170112,15.9444,16.0431,15.8456,15.8456,363100
AME,20170112,2.7766,2.7766,2.7766,2.7766,300
AMP,20170112,21.1787,21.1787,21.1787,21.1787,10100
AMV,20170112,3.3807,3.3807,3.3807,3.3807,0
ANT,20170112,14.2274,14.2274,14.2274,14.2274,0
ANV,20170112,2.2383,2.2383,2.0385,2.0725,140
APC,20170112,18.3352,18.3842,18.2371,18.3842,6740
APG,20170112,4.6486,4.8850,4.6486,4.8614,404280
API,20170112,10.1646,10.3582,10.1646,10.3582,20500
APL,20170112,13.1662,13.1662,13.1662,13.1662,0
APP,20170112,7.8423,7.8423,7.8423,7.8423,0
APS,20170112,2.3000,2.3000,2.3000,2.3000,100
ARM,20170112,20.6853,20.6853,20.6853,20.6853,0
ASA,20170112,1.6000,1.7000,1.6000,1.7000,13100
ASD,20170112,0.5000,0.5000,0.5000,0.5000,0
ASM,20170112,11.8591,11.9785,11.7795,11.7795,1407110
ASP,20170112,2.8210,2.9507,2.8210,2.9354,2470
ATA,20170112,0.6100,0.6100,0.6100,0.6100,47110
ATG,20170112,3.1000,3.1000,2.9900,2.9900,26570
ATS,20170112,10.2000,10.2000,10.0000,10.2000,33600
AUD-X,20170112,1.3428,1.3428,1.3428,1.3428,0
AUM,20170112,10.5184,10.5184,10.5184,10.5184,0
AVF,20170112,0.3000,0.3000,0.3000,0.3000,0
B82,20170112,4.2000,4.2000,4.2000,4.2000,0
BBC,20170112,92.4393,92.4393,92.4393,92.4393,460
BBS,20170112,11.7628,12.2365,11.7628,12.0786,300
BCC,20170112,12.1282,12.9261,12.1282,12.5271,332865
BCE,20170112,3.7240,3.7587,3.7009,3.7066,26800
BCG,20170112,3.7923,3.8830,3.7772,3.8830,352220
BCP,20170112,7.0132,7.0132,7.0132,7.0132,0
BDB,20170112,6.5273,6.5273,6.5273,6.5273,0
BDG,20170112,16.9163,16.9163,16.9163,16.9163,0
BDW,20170112,6.2169,6.2169,6.2169,6.2169,0
BED,20170112,21.3360,21.3360,21.3360,21.3360,0
BEL,20170112,5.2248,5.2248,5.2248,5.2248,0
BFC,20170112,21.1436,22.2601,21.1436,22.2601,406440
BHC,20170112,3.2000,3.2000,3.2000,3.2000,0
BHN,20170112,118.3599,118.3599,118.3599,118.3599,0
BHP,20170112,11.2086,11.2086,10.5635,10.6441,3000
BHT,20170112,6.8001,6.8001,6.8001,6.8002,100
BIC,20170112,36.6564,36.6564,34.8683,36.2094,8120
BID,20170112,15.5551,15.5551,15.3677,15.4614,3541500
BII,20170112,2.1000,2.1000,2.0000,2.0000,27130
BKC,20170112,7.1000,7.1000,7.1000,7.1000,0
BLF,20170112,6.2000,6.2000,6.2000,6.2000,0
BLI,20170112,5.1498,5.1498,5.1498,5.1498,3000
BLN,20170112,9.5637,9.5637,9.5637,9.5637,0
BMC,20170112,11.8902,12.1280,11.8902,11.8902,2910
BMI,20170112,21.3151,21.3941,20.8415,21.1572,88940
BMJ,20170112,3.9959,3.9959,3.9959,3.9959,0
BMN,20170112,5.5955,5.5955,5.5955,5.5955,0
BMP,20170112,71.9996,72.9627,71.3448,72.9242,21990
BPC,20170112,14.6938,14.6938,14.1920,14.1920,3200
BRC,20170112,7.1637,7.1637,7.1637,7.1637,200
BRL-X,20170112,3.1963,3.1963,3.1963,3.1963,0
BSC,20170112,29.1081,29.1081,29.1081,29.1081,0
BSG,20170112,9.5784,9.5784,9.3809,9.3809,800
BSI,20170112,7.3536,7.5637,7.3536,7.5636,7120
BSP,20170112,16.6077,16.6077,15.7632,15.7632,1400
BST,20170112,9.8585,9.8585,9.8585,9.8585,0
BT1,20170112,11.3465,11.3465,11.3465,11.3465,0
BTB,20170112,11.0000,11.0000,11.0000,11.0000,0
BTCUSD-X,20170112,775.1780,755.7560,826.2460,804.8339,22232600000
BTG,20170112,3.2430,3.2430,3.2430,3.2430,0
BTP,20170112,9.3449,9.4447,9.3449,9.4447,15110
BTR,20170112,4.7964,4.7964,4.7964,4.7964,0
BTS,20170112,7.7670,8.2524,7.7670,8.2524,1900
BTT,20170112,23.9081,24.2010,23.9081,24.2010,210
BTU,20170112,7.5862,7.5862,7.5862,7.5862,0
BTW,20170112,12.1006,12.1006,12.1006,12.1006,0
BVG,20170112,1.0000,1.0000,1.0000,1.0000,0
BVH,20170112,57.4529,58.9623,57.2642,58.9623,424200
BVN,20170112,6.5569,6.5569,6.5569,6.5570,100
BVS,20170112,13.2490,13.2490,12.9239,13.2490,20500
BWA,20170112,4.4800,4.4800,4.4800,4.4800,0
BXH,20170112,21.1526,21.1526,21.1526,21.1526,0
C12,20170112,18.6047,18.6047,18.6047,18.6047,0
