<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210218,3721.0901,3731.6899,3663.6599,3675.3601,340300
A32,20210218,34.5000,34.5000,34.5000,34.5000,0
AAA,20210218,13.6500,14.3500,13.6000,14.1500,3230400
AAM,20210218,11.2000,10.7000,10.7000,10.7000,300
AAS,20210218,7.6000,7.9000,7.5000,7.7000,1200900
AAV,20210218,12.8000,13.0000,12.6000,12.9000,286100
ABB,20210218,12.8000,13.2000,12.7000,13.0000,852700
ABC,20210218,16.6000,16.7000,16.5000,16.7000,24300
ABI,20210218,40.5312,41.5222,39.7384,40.1348,13800
ABR,20210218,24.8000,24.8000,24.8000,24.8000,0
ABS,20210218,31.0500,31.5000,30.8000,31.5000,36400
ABT,20210218,32.5000,32.5000,32.5000,32.5000,400
AC4,20210218,3.0000,3.0000,3.0000,3.0000,0
ACB,20210218,23.5200,23.5600,23.0400,23.3200,5547900
ACC,20210218,15.0000,15.2500,14.5000,14.9000,72300
ACE,20210218,28.1062,28.1062,28.1062,28.1062,0
ACL,20210218,12.5000,13.2000,12.3000,13.2000,149900
ACM,20210218,1.6000,1.6000,1.5000,1.5000,3829600
ACS,20210218,13.5000,13.5000,13.5000,13.5000,0
ACV,20210218,73.4000,73.4000,71.5000,71.7000,268000
ADC,20210218,22.7467,22.7467,22.7467,22.7467,0
ADG,20210218,58.0000,58.0000,58.0000,58.0000,0
ADP,20210218,21.4739,21.4739,21.4739,21.4739,0
ADS,20210218,12.6236,12.9596,12.4796,12.8156,333500
AFX,20210218,12.7000,12.9000,12.7000,12.9000,84200
AG1,20210218,10.1000,10.1000,9.5000,9.5000,200
AGF,20210218,4.2000,4.2000,4.2000,4.2000,0
AGG,20210218,36.5000,36.8000,35.5000,36.5000,2241400
AGM,20210218,12.8000,12.8000,12.5000,12.8000,12300
AGP,20210218,15.9000,15.9000,15.6000,15.9000,1500
AGR,20210218,11.9000,11.9000,11.4000,11.5000,1663100
AGX,20210218,36.9000,36.9000,36.9000,36.9000,0
ALT,20210218,12.2000,12.2000,12.2000,12.2000,0
ALV,20210218,1.7000,1.7000,1.7000,1.7000,0
AMC,20210218,16.3048,16.3048,16.3048,16.3048,800
AMD,20210218,3.0000,3.0800,2.9600,3.0000,3261000
AME,20210218,8.1000,8.1000,8.0000,8.0000,2130
AMP,20210218,10.2000,10.2000,10.2000,10.2000,0
AMS,20210218,12.5000,13.5000,11.4000,11.4000,6800
AMV,20210218,11.6000,11.9000,11.5000,11.8000,500010
ANT,20210218,11.0000,11.0000,11.0000,11.0000,0
ANV,20210218,20.5000,21.3000,20.2500,21.0000,228900
APC,20210218,22.3000,22.3000,21.9000,22.1000,35300
APF,20210218,46.2729,47.1298,46.2729,47.1298,47200
APG,20210218,7.6329,7.7187,7.5043,7.6244,1143000
APH,20210218,51.7150,51.7907,50.9578,51.3364,1010400
API,20210218,18.7000,19.3000,18.6000,19.2000,117000
APL,20210218,11.0000,11.0000,11.0000,11.0000,0
APP,20210218,4.5000,4.5000,4.5000,4.5000,0
APS,20210218,7.1000,7.3000,6.9000,7.1000,603252
APT,20210218,3.6000,3.6000,3.6000,3.6000,0
AQN,20210218,7.5000,7.5000,7.5000,7.5000,0
ARM,20210218,36.5000,36.5000,36.5000,36.5000,0
ART,20210218,5.2000,5.3000,4.9000,5.0000,4080009
ASA,20210218,1.4000,1.4000,1.4000,1.4000,0
ASD,20210218,7.0000,7.0000,7.0000,7.0000,0
ASG,20210218,35.1000,36.1000,35.1000,36.1000,4000
ASM,20210218,15.4000,16.0000,15.3000,15.6000,3587900
ASP,20210218,7.1400,7.1400,7.0000,7.1200,45100
AST,20210218,59.9000,61.0000,58.5000,60.2000,45300
ATA,20210218,0.4000,0.4000,0.4000,0.4000,0
ATB,20210218,1.7000,1.7000,1.5000,1.7000,426400
ATD,20210218,9.6000,9.6000,9.6000,9.6000,0
