<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201220,3394.3999,3423.6101,3381.1201,3420.5701,283800
BTCUSD-X,20201220,23861.7695,24209.6602,23147.7109,23477.2891,37844228422
CL-F,20201220,48.5400,48.6100,48.3100,48.4100,106
DOGE-USD,20201220,0.0039,0.0047,0.0038,0.0046,508066004
ETHUSD-X,20201220,659.1900,659.9200,625.0100,638.2900,13375855442
GC-F,20201220,1892.9000,1892.9000,1887.9000,1888.6000,2580
INR-X,20201220,73.5730,73.5730,73.5730,73.5730,0
LINK-USD,20201220,13.4900,13.7400,12.8000,13.0700,1142006160
SAR-X,20201220,3.7513,3.7513,3.7513,3.7513,0
SI-F,20201220,26.1100,26.1900,26.0000,26.0500,1121
VND-X,20201220,23176.0000,23176.0000,23176.0000,23176.0000,0
XRP-USD,20201220,0.5790,0.5856,0.5385,0.5561,9611613770
^BSESN,20201220,46932.1797,47055.6914,44923.0781,45553.9609,24400
^HSI,20201220,26422.6191,26498.6504,26274.6504,26306.6797,2044977300
^JKSE,20201220,6131.6201,6195.1499,6119.9199,6165.6201,238612700
^KS11,20201220,2771.9800,2780.2400,2747.0901,2778.6499,1139500
^N225,20201220,26834.0996,26905.6699,26533.6309,26714.4199,60700000
^NZ50,20201220,12607.7402,12607.7402,12607.7402,12607.7402,0
^TWII,20201220,14273.7900,14384.9600,14166.8896,14384.9600,6280700
