<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161130,3272.1399,3277.2700,3239.5200,3250.0300,243600
AAA,20161130,17.5768,17.6366,17.3377,17.5768,270300
AAM,20161130,6.4603,6.4603,6.4603,6.4604,40
ABC,20161130,16.4102,16.4102,16.4102,16.4102,1200
ABI,20161130,22.3949,22.3949,17.2761,19.1956,1500
ABT,20161130,31.4097,31.4812,30.0860,31.1235,670
ACB,20161130,6.4636,6.5316,6.4636,6.4976,151350
ACC,20161130,14.6343,15.5166,14.5824,15.5165,12760
ACE,20161130,16.7931,16.7931,16.7931,16.7931,0
ACL,20161130,3.3742,3.3742,3.2522,3.2523,5940
ACM,20161130,2.1000,2.1000,2.0000,2.0000,463600
ACV,20161130,39.7668,40.5427,38.9909,40.5427,743600
ADC,20161130,10.3683,10.3683,10.3683,10.3683,0
ADP,20161130,16.3214,16.3214,16.3214,16.3214,100
ADS,20161130,12.8689,12.8689,12.6885,12.7185,88430
AGF,20161130,7.9900,8.0700,7.9900,8.0700,110
AGM,20161130,8.2686,8.2686,7.8876,7.8876,4500
AGP,20161130,19.7741,19.7741,19.7741,19.7741,100
AGR,20161130,2.1600,2.2100,2.1600,2.1800,41180
AGX,20161130,18.4630,18.4630,18.4630,18.4630,12600
ALT,20161130,8.5187,8.5187,8.5187,8.5187,0
ALV,20161130,2.8810,3.2651,2.8810,3.2651,54700
AMC,20161130,18.8427,18.8427,18.8427,18.8427,0
AMD,20161130,14.9571,15.1052,14.9077,15.0064,267740
AME,20161130,2.7766,2.7766,2.7766,2.7766,0
AMV,20161130,3.6512,3.6512,3.6512,3.6512,0
ANV,20161130,2.5623,2.5623,2.5623,2.5623,40
APC,20161130,18.1390,18.3351,18.0409,18.3351,15990
APG,20161130,4.3493,6.1457,4.3493,6.1456,396310
API,20161130,8.4221,8.4221,7.8413,8.4221,3400
APL,20161130,13.1662,13.1662,13.1662,13.1662,0
APP,20161130,6.5353,6.5353,6.5353,6.5353,0
APS,20161130,2.5000,2.5000,2.4000,2.4000,7300
ARM,20161130,21.8788,21.8788,21.8145,21.8788,1100
ASA,20161130,1.8000,1.8000,1.8000,1.8000,30900
ASD,20161130,0.5000,0.5000,0.5000,0.5000,0
ASM,20161130,12.1775,12.2571,12.0979,12.2570,1625260
ASP,20161130,2.8973,2.8973,2.7905,2.8820,6000
ATA,20161130,1.0800,1.0800,1.0100,1.0300,94200
ATG,20161130,13.1000,13.2000,12.9500,13.1000,255500
ATS,20161130,10.2000,10.7000,10.1000,10.7000,58600
AUD-X,20161130,1.3361,1.3361,1.3361,1.3361,0
AUM,20161130,10.5184,10.5184,10.5184,10.5184,0
AVF,20161130,0.3000,0.3000,0.3000,0.3000,0
B82,20161130,4.5000,4.5000,4.5000,4.5000,0
BBC,20161130,84.5721,88.0140,82.6053,88.0140,2620
BBS,20161130,12.0787,12.8681,10.6577,12.6313,3800
BCC,20161130,11.9686,12.0484,11.9686,12.0484,162800
BCE,20161130,3.4175,3.5274,3.4175,3.5274,1100
BCG,20161130,4.0417,4.2155,3.9888,4.1550,2171140
BCP,20161130,5.8777,5.8777,5.8777,5.8777,0
BDB,20161130,5.1331,5.1331,5.1331,5.1331,0
BDG,20161130,25.5350,25.5350,25.5350,25.5350,0
BDW,20161130,8.4311,8.4311,8.4311,8.4311,0
BED,20161130,23.5688,23.5688,23.5688,23.5688,0
BEL,20161130,5.2248,5.2248,5.2248,5.2248,0
BFC,20161130,22.3299,22.9928,21.4227,22.0508,105690
BHC,20161130,2.8000,2.8000,2.8000,2.8000,0
BHN,20161130,93.9084,94.4399,93.0224,93.9969,17150
BHP,20161130,17.6596,18.5466,16.4500,16.9339,17610
BHT,20161130,2.6445,2.6445,2.6445,2.6445,0
BIC,20161130,32.0967,32.0967,31.2920,31.2921,12110
BID,20161130,14.4306,14.4775,14.1963,14.3369,2368910
BII,20161130,2.5000,2.5000,2.4000,2.5000,117800
