<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20191223,2999.0400,3009.3401,2960.4399,2962.7500,205700
A32,20191223,25.7584,25.7584,25.7584,25.7584,200
AAA,20191223,12.2534,12.4363,11.4305,11.5676,4820230
AAM,20191223,11.5856,11.9686,11.5856,11.9686,40
AAV,20191223,7.7000,7.7000,7.5000,7.7000,68000
ABC,20191223,9.5902,9.6807,9.5902,9.6806,300
ABI,20191223,27.3396,27.9883,27.3396,27.9883,1100
ABR,20191223,12.5000,12.5000,12.5000,12.5000,2000
ABT,20191223,31.8735,31.8735,31.8735,31.8735,30
AC4,20191223,3.0000,3.0000,3.0000,3.0000,0
ACB,20191223,13.9692,14.1538,13.9692,14.0308,1786089
ACC,20191223,12.5457,12.5457,12.5457,12.5457,4990
ACE,20191223,22.9898,22.9898,22.9898,22.9898,0
ACL,20191223,10.5909,10.5909,10.4545,10.5455,9270
ACM,20191223,0.5000,0.5000,0.4000,0.5000,63900
ACS,20191223,14.5000,14.5000,14.5000,14.5000,500
ACV,20191223,75.0000,75.2000,75.0000,75.1000,21210
ADC,20191223,13.6645,13.6645,13.6645,13.6645,0
ADP,20191223,9.3096,9.3096,9.3096,9.3096,0
ADS,20191223,9.4251,9.5124,9.2070,9.4252,4920
AFX,20191223,3.5000,3.5000,3.5000,3.5000,700
AG1,20191223,3.5826,3.5826,3.5826,3.5826,0
AGF,20191223,3.5900,3.5900,3.5900,3.5900,230
AGM,20191223,9.2249,9.2249,9.2249,9.2249,20
AGP,20191223,16.9891,16.9891,16.9891,16.9891,0
AGR,20191223,3.4800,3.4800,3.3800,3.4000,75780
AGX,20191223,26.2009,26.2009,26.2009,26.2009,0
ALT,20191223,10.2079,10.2079,10.2079,10.2079,100
ALV,20191223,2.6000,2.6000,2.6000,2.6000,0
AMC,20191223,14.4272,14.4272,14.4272,14.4272,0
AMD,20191223,2.6500,2.7000,2.4800,2.5000,4457490
AME,20191223,6.5000,6.5000,6.5000,6.5000,0
AMP,20191223,14.0000,14.0000,14.0000,14.0000,0
AMS,20191223,6.2727,6.2727,6.1818,6.1818,800
AMV,20191223,16.3021,16.5059,16.0984,16.4380,123280
ANT,20191223,8.0000,8.0000,8.0000,8.0000,500
ANV,20191223,19.9115,19.9565,19.6863,19.7313,186170
APC,20191223,20.9500,20.9500,20.0000,20.6500,3850
APF,20191223,14.2821,14.2821,14.2821,14.2821,2100
APG,20191223,8.4906,8.5335,8.3619,8.4477,447370
API,20191223,9.7774,9.7774,9.7774,9.7773,100
APL,20191223,12.7994,12.7994,12.7994,12.7994,0
APP,20191223,7.0000,7.0000,7.0000,7.0000,0
APS,20191223,1.9000,1.9000,1.9000,1.9000,24925
APT,20191223,3.6000,3.6000,3.6000,3.6000,0
AQN,20191223,7.5000,7.5000,7.5000,7.5000,0
ARM,20191223,29.9145,29.9145,29.9145,29.9145,0
ART,20191223,2.9000,3.1000,2.9000,3.1000,3950416
ASA,20191223,1.5000,1.5000,1.5000,1.5000,0
ASD,20191223,3.7000,3.7000,3.7000,3.7000,0
ASM,20191223,7.0500,7.1200,6.8900,6.9000,2402530
ASP,20191223,7.0831,7.1475,7.0831,7.0831,17750
AST,20191223,78.6286,81.4612,78.6286,80.0938,42140
ATA,20191223,0.3000,0.3000,0.3000,0.3000,0
ATB,20191223,0.8000,0.8000,0.8000,0.8000,498610
ATD,20191223,9.6000,9.6000,9.6000,9.6000,0
ATG,20191223,0.8000,0.8400,0.8000,0.8000,295240
ATS,20191223,32.8000,32.8000,32.8000,32.8000,0
AUD-X,20191223,1.4485,1.4485,1.4485,1.4485,0
AUDUSD,20191223,0.0000,0.0000,0.0000,0.6900,32047
AUM,20191223,10.5000,10.5000,10.5000,10.5000,0
AVC,20191223,25.9390,25.9390,25.9390,25.9390,0
AVF,20191223,0.4000,0.4000,0.4000,0.4000,0
B82,20191223,0.4000,0.4000,0.4000,0.4000,0
BAB,20191223,16.6055,16.6055,16.6055,16.6055,2500
BAL,20191223,10.9000,10.9000,9.7000,9.7000,200
BAX,20191223,40.1686,40.3243,38.9231,39.7016,2700
BBC,20191223,60.5000,62.4000,59.0000,61.8000,250
BBM,20191223,10.9137,10.9137,10.9137,10.9137,0
BBS,20191223,10.8685,10.8685,10.8685,10.8685,0
BBT,20191223,21.2000,24.0000,21.2000,22.5000,1200
BCB,20191223,6.5964,6.5964,6.5964,6.5964,0
BCC,20191223,6.3393,6.3393,6.1607,6.1607,38652
BCE,20191223,5.8982,5.9069,5.8546,5.8982,17130
BCG,20191223,6.0814,6.1419,6.0286,6.1343,203330
BCM,20191223,29.3856,29.6824,29.3856,29.5835,15800
BCP,20191223,12.5000,12.5000,12.5000,12.5000,0
BDB,20191223,8.6795,8.6795,8.6795,8.6795,0
BDG,20191223,29.4996,29.4996,29.4996,29.4996,0
BDT,20191223,10.9461,10.9461,10.9461,10.9461,5400
BDW,20191223,6.5479,6.5479,6.5479,6.5479,0
BED,20191223,33.8348,33.8348,33.8348,33.8348,0
BEL,20191223,10.4495,11.3203,10.4495,11.3203,200
BFC,20191223,11.0682,11.0682,10.7480,10.9310,19760
BGW,20191223,13.0786,13.0786,13.0786,13.0786,0
BHA,20191223,6.9000,6.9000,6.9000,6.9000,0
BHC,20191223,2.7000,2.7000,2.7000,2.7000,0
BHG,20191223,12.0278,12.0278,12.0278,12.0278,0
BHK,20191223,11.7037,11.7037,11.7037,11.7036,100
BHN,20191223,74.6957,76.0699,74.6957,76.0699,450
BHP,20191223,6.6016,6.6016,6.6016,6.6016,0
BHT,20191223,2.7000,2.7000,2.7000,2.7000,0
BIC,20191223,22.5788,23.0111,22.3866,23.0111,7720
BID,20191223,42.0395,44.2029,42.0395,44.0063,2442660
BII,20191223,0.9000,1.0000,0.9000,1.0000,93101
BIO,20191223,9.4507,9.4507,9.4507,9.4507,0
BKC,20191223,6.3000,6.3000,6.3000,6.3000,0
BKH,20191223,54.7901,54.7901,54.7901,54.7901,0
BLF,20191223,3.6000,3.6000,3.6000,3.6000,0
BLI,20191223,6.5426,6.5426,6.5426,6.5426,3101
BLN,20191223,1.2000,1.2000,1.2000,1.2000,0
BLT,20191223,8.8669,8.8669,8.8669,8.8669,0
BLU,20191223,10.0000,10.0000,10.0000,10.0000,0
BLW,20191223,17.0015,17.0015,17.0015,17.0015,0
BMC,20191223,13.5085,13.9743,13.4153,13.5551,6860
BMD,20191223,9.0610,9.0610,9.0610,9.0610,0
BMF,20191223,21.0000,21.0000,21.0000,21.0000,0
BMG,20191223,21.0697,21.0697,21.0697,21.0697,0
BMI,20191223,22.0896,22.2663,22.0012,22.0012,33390
BMJ,20191223,6.3577,6.3577,6.3577,6.3577,0
BMN,20191223,4.9657,4.9657,4.9657,4.9657,0
BMP,20191223,39.7299,39.8989,39.3917,39.8144,57070
BMS,20191223,4.0000,4.8000,4.0000,4.8000,2200
BMV,20191223,9.9522,9.9522,9.9522,9.9522,0
BNW,20191223,8.0474,8.0474,8.0474,8.0474,0
BOT,20191223,55.2000,55.5000,55.2000,55.3000,28000
BPC,20191223,9.2727,9.2727,9.2727,9.2727,0
BPW,20191223,21.4764,21.4764,21.4764,21.4764,0
BQB,20191223,5.1000,5.1000,5.1000,5.1000,0
BRC,20191223,9.6500,9.6500,9.6500,9.6500,0
BRL-X,20191223,4.0799,4.0799,4.0799,4.0799,0
BRR,20191223,9.5089,9.5089,9.5089,9.5089,0
BRS,20191223,11.1360,11.1360,11.1360,11.1360,0
BSA,20191223,11.1506,11.3209,11.1506,11.1506,22000
BSC,20191223,15.2000,15.2000,15.2000,15.2000,0
BSD,20191223,31.0619,31.0619,31.0619,31.0619,0
BSG,20191223,10.3000,10.3000,10.3000,10.3000,0
BSH,20191223,21.5197,21.5197,21.5197,21.5197,0
BSI,20191223,7.5000,7.5900,7.2000,7.5000,47260
BSL,20191223,11.2330,11.2330,11.2330,11.2330,0
BSP,20191223,21.5343,21.5343,21.5343,21.5343,200
BSQ,20191223,24.6077,24.6077,24.6077,24.6077,300
BSR,20191223,8.1000,8.6000,8.1000,8.4000,2040498
BST,20191223,41.6110,41.6110,41.6110,41.6110,0
BT1,20191223,12.0498,12.0498,12.0498,12.0498,0
BT6,20191223,1.5000,1.5000,1.5000,1.5000,0
BTB,20191223,7.0000,7.0000,7.0000,7.0000,0
BTCUSD,20191223,0.0000,0.0000,0.0000,7301.7500,280267
BTCUSD-X,20191223,7355.6294,7355.6294,7355.6294,7355.6294,0
BTD,20191223,14.0821,14.2538,14.0821,14.2538,1500
BTG,20191223,5.5000,5.5000,5.5000,5.5000,0
BTH,20191223,9.6000,9.6000,9.6000,9.6000,0
BTN,20191223,3.1000,3.1000,3.1000,3.1000,0
BTP,20191223,11.3372,11.3372,11.1513,11.3372,20390
BTR,20191223,2.5756,2.5756,2.5756,2.5756,0
BTS,20191223,4.4661,4.4661,4.4661,4.4660,100
BTT,20191223,33.6904,33.6904,33.6904,33.6904,0
BTU,20191223,8.8910,8.8910,8.8910,8.8910,0
BTV,20191223,35.6558,35.6558,35.6558,35.6558,0
BTW,20191223,27.5336,27.5336,27.5336,27.5336,200
BUD,20191223,4.2391,4.2391,4.2391,4.2391,100
BVG,20191223,1.8000,1.8000,1.8000,1.8000,0
BVH,20191223,71.4567,72.2452,70.9639,70.9639,325140
BVN,20191223,12.0000,12.0000,12.0000,12.0000,0
BVS,20191223,8.9302,9.1143,8.9302,9.1143,84700
BWA,20191223,4.5436,4.5436,4.5436,4.5436,0
BWE,20191223,23.1186,23.2573,22.5638,22.7024,146990
BWS,20191223,29.2355,29.2355,29.2355,29.2355,500
BXH,20191223,10.2148,10.2148,10.2148,10.2148,0
BXT,20191223,10.5000,10.5000,10.5000,10.5000,0
C12,20191223,4.4000,4.4000,4.4000,4.4000,100
C21,20191223,19.5541,19.5541,19.5541,19.5541,4438
C22,20191223,17.3898,17.3898,17.3898,17.3898,0
C32,20191223,18.1563,18.1563,17.9834,17.9833,9700
C36,20191223,9.5003,9.5003,9.5003,9.5003,0
C47,20191223,10.1941,10.5339,10.1941,10.5340,6190
C4G,20191223,4.7144,4.7957,4.6331,4.7144,176000
C69,20191223,8.6705,9.5375,7.8034,9.5376,1748600
C71,20191223,10.1000,10.1000,10.1000,10.1000,0
C92,20191223,8.9000,8.9000,8.9000,8.9000,0
CAB,20191223,140.9000,140.9000,140.9000,140.9000,0
CAD,20191223,0.4000,0.4000,0.4000,0.4000,0
CAD-X,20191223,1.3146,1.3146,1.3146,1.3146,0
CAG,20191223,84.3944,84.3944,84.3944,84.3944,0
CAM,20191223,15.7000,15.7000,15.7000,15.7000,0
CAN,20191223,25.9840,25.9840,25.9840,25.9840,0
CAP,20191223,24.8213,25.1567,24.8213,25.1567,2900
CAT,20191223,6.5220,6.5220,6.5220,6.5220,0
CAV,20191223,52.3877,53.6610,52.3877,52.7515,10620
CBC,20191223,9.7000,9.7000,9.7000,9.7000,13478
CBI,20191223,6.0000,6.0000,6.0000,6.0000,0
CBS,20191223,8.2000,8.2000,8.2000,8.2000,0
CC1,20191223,12.0248,12.0248,12.0248,12.0248,0
CC4,20191223,10.8000,10.8000,10.8000,10.8000,0
CCH,20191223,9.5000,9.5000,9.5000,9.5000,0
CCI,20191223,12.4680,12.4680,12.4680,12.4680,0
CCL,20191223,6.6564,6.7017,6.4481,6.4843,35970
CCM,20191223,25.2591,25.2591,25.2591,25.2591,0
CCP,20191223,21.9000,21.9000,21.9000,21.9000,0
CCR,20191223,22.3320,22.3320,16.7044,16.7043,200
CCT,20191223,10.0000,10.0000,10.0000,10.0000,0
CCV,20191223,29.1315,29.1315,29.1315,29.1315,0
CDC,20191223,11.3379,11.3379,11.3379,11.3379,100
CDG,20191223,5.4700,5.4700,5.4700,5.4700,0
CDH,20191223,1.5900,1.5900,1.5900,1.5900,0
CDN,20191223,16.3858,16.3858,16.3858,16.3858,0
CDO,20191223,1.0000,1.0000,0.9000,0.9000,47850
CDP,20191223,8.5561,8.7401,7.1761,8.7401,4000
CDR,20191223,5.6998,5.6998,5.6998,5.6998,0
CE1,20191223,8.0000,8.0000,8.0000,8.0000,0
CEC,20191223,15.0000,15.0000,15.0000,15.0000,2355
CEE,20191223,15.5000,15.9000,15.5000,15.7000,25000
CEG,20191223,9.0981,9.0981,9.0981,9.0981,0
CEN,20191223,13.6000,13.6000,12.8000,12.9000,7600
CEO,20191223,9.2000,9.7000,9.1000,9.5000,1390820
CET,20191223,3.5000,3.5000,3.5000,3.5000,0
CFC,20191223,15.5479,15.5479,15.5479,15.5479,0
CFV,20191223,21.3000,21.3000,21.3000,21.3000,0
CGV,20191223,4.0000,4.0000,4.0000,4.0000,0
CH5,20191223,5.6236,5.6236,5.6236,5.6236,0
CHC,20191223,1.1879,1.1879,1.1879,1.1879,0
CHP,20191223,18.3535,18.5768,18.1302,18.1302,16450
CHS,20191223,5.1129,5.1129,5.1129,5.1129,0
CI5,20191223,4.2000,4.2000,4.2000,4.2000,100
CIA,20191223,14.1369,14.1369,14.1369,14.1369,100
CID,20191223,13.3000,13.3000,13.3000,13.3000,0
CIG,20191223,2.2700,2.5000,2.2200,2.2700,2000
CII,20191223,21.3792,21.5211,20.9062,20.9063,558860
CIP,20191223,20.7000,20.7000,20.7000,20.7000,0
CJC,20191223,21.0000,21.0000,21.0000,21.0000,0
CKA,20191223,13.9376,13.9376,13.9376,13.9376,100
CKD,20191223,15.3485,15.3485,15.3485,15.3485,100
CKH,20191223,2.2001,2.2001,2.2001,2.2001,0
CKV,20191223,13.2275,13.2275,13.2275,13.2275,600
CL-F,20191223,60.4100,60.7700,60.1000,60.5200,552517
CLC,20191223,27.2872,27.2872,26.7756,26.8609,5030
CLG,20191223,3.7300,3.9000,3.4400,3.9000,128350
CLH,20191223,8.7153,8.7153,8.7153,8.7153,0
CLL,20191223,24.1801,24.1801,24.1801,24.1801,0
CLM,20191223,17.4903,17.4903,17.4903,17.4903,0
CLW,20191223,22.3999,22.3999,22.3999,22.3999,0
CLX,20191223,11.1995,11.3960,11.1013,11.3960,1200
CMC,20191223,8.9000,10.4000,8.9000,10.4000,25100
CMD,20191223,14.0790,14.0790,14.0790,14.0790,0
CMF,20191223,138.8120,138.8120,138.8120,138.8120,100
CMG,20191223,36.0124,36.0124,34.9446,34.9447,3850
CMI,20191223,2.2000,2.2000,2.2000,2.2000,0
CMK,20191223,7.4997,7.4997,7.4997,7.4997,0
CMN,20191223,43.1204,43.1204,43.1204,43.1204,0
CMP,20191223,8.2700,8.2700,8.2700,8.2700,0
CMS,20191223,3.0000,3.0000,3.0000,3.0000,0
CMT,20191223,8.8000,8.8000,8.2000,8.2000,2200
CMV,20191223,13.9798,13.9798,13.9798,13.9798,0
CMW,20191223,12.2855,12.2855,12.2855,12.2855,0
CMX,20191223,11.9240,11.9240,10.9642,11.2964,16990
CNC,20191223,19.4834,19.4834,19.4834,19.4834,0
CNG,20191223,20.7860,20.8306,20.7414,20.7414,8480
CNN,20191223,34.8212,34.8212,34.8212,34.8212,0
CNT,20191223,3.5000,3.5000,3.5000,3.5000,0
CNY-X,20191223,7.0057,7.0057,7.0057,7.0057,0
