<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20180117,3438.5801,3465.2100,3430.5100,3444.6699,261000
AAA,20180117,22.4735,23.2603,22.4735,22.5077,2182410
AAM,20180117,7.0061,7.0061,6.7737,6.8069,260
ABC,20180117,12.5954,12.5954,12.4308,12.4308,11100
ABI,20180117,23.2494,23.2494,23.2494,23.2494,300
ABT,20180117,24.9793,24.9793,23.4421,24.5950,2270
AC4,20180117,5.7629,5.7629,5.7629,5.7629,100
ACB,20180117,14.5193,15.0432,14.4819,14.5941,4081715
ACC,20180117,11.5284,11.5839,11.5284,11.5840,210
ACE,20180117,18.1013,18.1013,18.1013,18.1013,60
ACL,20180117,3.3376,3.4921,3.3376,3.4881,1670
ACM,20180117,1.6000,1.6000,1.5000,1.5000,231700
ACS,20180117,9.0164,9.0164,9.0164,9.0164,0
ACV,20180117,103.6547,105.5126,102.6768,103.1657,252210
ADC,20180117,11.6339,11.6339,11.6339,11.6339,1000
ADP,20180117,13.2416,13.2416,13.2416,13.2416,0
ADS,20180117,12.6523,12.6523,12.4836,12.5849,20670
AFX,20180117,3.4696,3.5563,3.4696,3.5563,16600
AG1,20180117,9.8270,9.8270,9.8270,9.8270,100
AGF,20180117,8.2900,8.2900,8.2900,8.2900,56470
AGM,20180117,6.7365,6.7365,6.7365,6.7364,10
AGP,20180117,14.7893,14.7893,14.7893,14.7892,200
AGR,20180117,6.1500,6.1600,5.8600,5.8600,814160
AGX,20180117,20.6347,20.6347,20.6347,20.6347,0
ALT,20180117,10.1639,10.1639,10.1639,10.1639,0
ALV,20180117,10.2000,10.4000,9.7000,10.1000,82300
AMC,20180117,15.0203,15.0203,15.0203,15.0203,100
AMD,20180117,9.6300,9.6300,8.8600,8.8600,1191460
AME,20180117,5.1972,5.1972,4.8412,4.8412,2700
AMP,20180117,16.2000,16.2000,16.2000,16.2000,0
AMS,20180117,5.3272,5.3272,5.3272,5.3272,0
AMV,20180117,6.7615,6.7615,6.7615,6.7615,1700
ANT,20180117,9.7000,9.7000,9.7000,9.7000,100
ANV,20180117,9.6531,10.2564,9.6129,10.2163,1110220
APC,20180117,69.0000,72.8000,67.1000,71.0000,56790
APF,20180117,21.1401,21.1401,21.1401,21.1401,0
APG,20180117,4.2547,4.2862,4.2153,4.2704,326110
API,20180117,28.1704,28.1704,27.9768,27.9768,250
APL,20180117,13.1658,13.1658,13.1658,13.1658,0
