<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170410,3285.4600,3285.4600,3265.0100,3269.3899,232700
AAA,20170410,16.3277,16.6497,16.4243,16.5531,1674730
AAM,20170410,6.3753,6.6409,6.3753,6.6409,1160
ABC,20170410,15.9414,15.9414,15.9414,15.9414,10
ABI,20170410,20.5635,20.5635,20.5635,20.5635,0
ABT,20170410,30.6988,31.2978,29.9501,30.6614,2210
AC4,20170410,5.1005,5.1005,5.1005,5.1005,0
ACB,20170410,9.2804,9.3552,9.0559,9.1307,4172644
ACC,20170410,14.8420,15.4128,14.8420,15.4128,80
ACE,20170410,18.0961,18.0961,17.3524,17.3525,19910
ACL,20170410,3.2523,3.2930,3.2523,3.2929,2400
ACM,20170410,1.8000,1.8000,1.7000,1.7000,234600
ACV,20170410,48.7870,49.2720,48.7870,49.0780,63220
ADC,20170410,11.4158,11.4158,11.4158,11.4157,500
ADP,20170410,16.1849,16.1849,16.0997,16.0997,12500
ADS,20170410,13.0492,13.1093,12.6283,12.9891,275830
AFX,20170410,3.1226,3.1226,3.1226,3.1226,0
AGF,20170410,9.9000,10.0000,9.6000,10.0000,14890
AGM,20170410,7.9929,8.1470,7.9443,7.9443,13390
AGP,20170410,17.5696,17.5696,17.5696,17.5696,0
AGR,20170410,3.3900,3.6000,3.3900,3.4100,2128150
AGX,20170410,13.4217,13.4217,13.4217,13.4217,0
ALT,20170410,12.1138,12.1138,12.1138,12.1138,30
ALV,20170410,3.3612,3.3612,3.3612,3.3612,0
AMC,20170410,17.3932,17.3932,17.3932,17.3933,300
AMD,20170410,13.5000,13.5500,13.3000,13.5000,155280
AME,20170410,2.7766,2.7766,2.7766,2.7766,0
AMP,20170410,14.3747,14.3747,14.3747,14.3747,0
AMS,20170410,5.8015,5.8015,5.8015,5.8015,100
AMV,20170410,7.1671,7.4376,7.1671,7.2122,14400
ANT,20170410,11.7614,11.7614,11.7614,11.7614,0
ANV,20170410,3.1652,3.1652,2.9015,3.0522,41640
APC,20170410,23.3356,23.5317,23.2376,23.2376,24310
APG,20170410,4.8850,4.8850,4.4910,4.7668,160090
API,20170410,22.4588,22.8460,21.2972,22.3621,141980
APL,20170410,13.1662,13.1662,13.1662,13.1662,0
APP,20170410,7.1083,7.1083,6.1911,6.1911,240
APS,20170410,2.7000,2.7000,2.6000,2.7000,67800
ARM,20170410,19.3594,19.3594,19.3594,19.3594,200
ASA,20170410,2.1000,2.1000,2.1000,2.1000,200
ASD,20170410,0.5000,0.5000,0.5000,0.5000,0
ASM,20170410,12.3366,12.4162,12.2570,12.3366,1369620
ASP,20170410,3.0192,3.1946,2.9887,3.1565,63720
ATA,20170410,0.6000,0.6000,0.6000,0.6000,0
ATG,20170410,2.1100,2.3000,2.1100,2.1100,261010
ATS,20170410,13.7000,13.7000,13.7000,13.7000,3000
AUD-X,20170410,1.3320,1.3320,1.3320,1.3320,0
AUM,20170410,10.5184,10.5184,10.5184,10.5184,0
AVF,20170410,0.3000,0.3000,0.3000,0.3000,0
B82,20170410,3.1000,3.2000,3.1000,3.1000,5500
BAX,20170410,12.9652,13.8913,12.9652,13.8913,1400
BBC,20170410,118.0076,118.0076,109.1570,117.9092,540
BBS,20170410,10.3418,10.3418,10.3418,10.3418,100
BCC,20170410,12.9261,13.0059,12.7665,12.7665,220610
BCE,20170410,3.6893,3.7240,3.6893,3.7009,31750
BCG,20170410,3.6337,3.6488,3.6262,3.6337,314950
BCP,20170410,6.3452,6.3452,6.3452,6.3453,17
BDB,20170410,6.8885,6.8885,6.8885,6.8885,0
BDG,20170410,18.7364,18.7364,18.7364,18.7364,0
BDW,20170410,6.2169,6.2169,6.2169,6.2169,0
BED,20170410,22.9486,22.9486,22.9486,22.9486,0
BEL,20170410,6.1826,6.1826,6.1826,6.1826,0
BFC,20170410,24.3535,24.3535,23.9348,24.0744,95340
BHC,20170410,2.9000,2.9000,2.9000,2.9000,0
BHN,20170410,78.8476,81.7712,78.8476,79.7335,35300
BHP,20170410,8.4433,9.6137,8.4433,9.6136,900
BHT,20170410,2.9278,2.9278,2.9278,2.9278,0
BIC,20170410,35.6283,35.6283,35.5389,35.5389,150
BID,20170410,16.1173,16.1642,15.9299,15.9299,3210070
BII,20170410,2.7000,2.7000,2.6000,2.6000,228200
BKC,20170410,6.0000,6.0000,6.0000,6.0000,0
BLF,20170410,3.9000,3.9000,3.7000,3.7000,200
BLI,20170410,5.3674,5.3674,5.3674,5.3674,0
BLN,20170410,9.0172,9.0172,9.0172,9.0172,0
BMC,20170410,18.6692,19.0751,17.8575,18.6692,28390
BMI,20170410,21.6308,22.0256,21.6308,21.8677,48840
BMJ,20170410,4.4766,4.4766,4.4766,4.4766,16
BMN,20170410,5.5955,5.5955,5.5955,5.5955,0
BMP,20170410,75.5053,77.0463,74.8504,77.0462,97170
BPC,20170410,13.9770,13.9770,13.6186,13.6186,1400
BRC,20170410,7.6506,7.6506,7.6506,7.6506,300
BRL-X,20170410,3.1447,3.1447,3.1447,3.1447,0
BRS,20170410,6.9389,6.9389,6.9389,6.9389,0
BSC,20170410,12.1848,12.1848,12.1848,12.1848,0
BSG,20170410,9.8746,9.8746,9.8746,9.8746,900
BSI,20170410,8.7542,8.7542,8.3340,8.7542,4560
BSP,20170410,14.1868,14.1868,14.1868,14.1869,1800
BSQ,20170410,18.9362,18.9362,18.9362,18.9363,3200
BST,20170410,11.0539,11.0539,11.0539,11.0539,0
BT1,20170410,10.5984,10.5984,10.5984,10.5984,0
BT6,20170410,5.1000,5.2000,5.0000,5.0000,9800
BTB,20170410,9.3000,9.3000,9.2000,9.2000,500
BTCUSD-X,20170410,1187.3000,1179.0400,1190.3400,1187.1300,21588300800
BTD,20170410,12.1113,12.5290,12.1113,12.5289,2000
BTG,20170410,5.7847,5.7847,5.7847,5.7847,0
BTP,20170410,8.9791,8.9791,8.9126,8.9791,10190
BTR,20170410,4.8444,4.8444,4.8444,4.8444,0
BTS,20170410,8.2524,8.2524,8.2524,8.2524,0
BTT,20170410,31.7065,31.7065,27.6791,27.6792,3970
BTU,20170410,7.3597,7.3597,7.3597,7.3597,0
BTV,20170410,19.9618,19.9618,19.9618,19.9618,0
BTW,20170410,11.6999,11.6999,11.6999,11.7000,106
BVG,20170410,0.9000,0.9000,0.9000,0.9000,0
BVH,20170410,55.0000,56.7925,54.7170,56.1321,375080
