<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160926,3028.2400,3028.2400,2980.1201,2980.4299,144300
AAA,20160926,18.2344,18.4138,17.8757,17.8757,335410
AAM,20160926,6.4603,6.5237,6.4603,6.5237,14000
ABC,20160926,15.0037,15.0037,15.0037,15.0037,600
ABI,20160926,14.7966,15.0365,14.7966,14.7966,1600
ABT,20160926,32.9122,33.4845,32.9122,33.4846,25880
ACB,20160926,5.9193,5.9193,5.8513,5.8512,55181
ACC,20160926,15.7241,16.6063,15.7241,16.5544,1300
ACE,20160926,18.2274,18.7055,18.1676,18.7055,2800
ACL,20160926,3.7605,3.7605,3.7605,3.7605,0
ACM,20160926,2.0000,2.0000,2.0000,2.0000,414720
ADC,20160926,11.0372,11.0372,10.9703,10.9703,12500
ADP,20160926,18.6887,18.6887,18.6887,18.6887,1000
ADS,20160926,9.7934,9.7934,9.5643,9.5643,49970
AGF,20160926,8.8800,8.8800,8.8800,8.8800,2120
AGM,20160926,9.4035,9.4035,8.9171,9.0792,7220
AGP,20160926,11.5520,11.5520,11.5520,11.5520,0
AGR,20160926,2.5000,2.5300,2.5000,2.5300,13860
AGX,20160926,18.4630,18.4630,18.4630,18.4630,0
ALT,20160926,8.0498,8.0498,8.0498,8.0498,0
ALV,20160926,4.8017,4.8977,4.7057,4.8017,82800
AMC,20160926,18.8427,18.8427,18.8427,18.8427,0
AMD,20160926,11.2054,11.3535,11.2054,11.2548,212480
AME,20160926,2.7766,2.7766,2.7766,2.7766,0
AMV,20160926,1.5776,1.5776,1.4875,1.5326,1600
ANV,20160926,2.9391,2.9391,2.5962,2.5962,480
APC,20160926,18.1390,19.6097,18.1390,19.6098,19850
APG,20160926,7.3275,7.3275,6.8547,7.1699,65300
API,20160926,8.8093,8.8093,8.8093,8.8093,200
APP,20160926,7.1888,7.1888,7.1888,7.1888,39
APS,20160926,2.5000,2.6000,2.5000,2.6000,11200
ARM,20160926,21.8788,21.8788,21.8788,21.8788,100
ASA,20160926,2.2000,2.3000,2.1000,2.2000,26700
ASD,20160926,0.5000,0.5000,0.5000,0.5000,0
ASM,20160926,12.0979,12.0979,11.9387,12.0979,1513500
ASP,20160926,2.8973,2.9583,2.8973,2.9583,3120
ATA,20160926,0.7600,0.8600,0.7600,0.8600,116560
ATG,20160926,15.2000,16.0000,15.2000,15.2000,294820
ATS,20160926,8.6000,8.8000,8.5000,8.8000,18200
AUD-X,20160926,1.3130,1.3130,1.3130,1.3130,0
AUM,20160926,10.5184,10.5184,10.5184,10.5184,0
AVF,20160926,0.3000,0.3000,0.3000,0.3000,0
B82,20160926,5.1000,5.1000,5.1000,5.1000,0
BBC,20160926,82.6053,83.5887,82.6053,83.5887,160
BBS,20160926,10.2629,10.2629,10.2629,10.2629,100
BCC,20160926,13.2522,13.4603,13.1828,13.4603,342315
BCE,20160926,3.7009,3.7529,3.7009,3.7009,31380
BCG,20160926,4.4572,4.4799,4.3817,4.4572,332180
BCP,20160926,5.6105,5.6105,5.6105,5.6105,0
BDB,20160926,4.3093,4.3093,4.3093,4.3093,0
BDG,20160926,18.0835,18.0835,18.0835,18.0836,2000
BDW,20160926,8.4311,8.4311,8.4311,8.4311,0
BED,20160926,23.1347,23.1347,23.1347,23.1347,0
BEL,20160926,5.0506,5.0506,5.0506,5.0506,0
BFC,20160926,24.6603,24.6603,24.3636,24.5944,97420
BHC,20160926,2.6000,2.6000,2.6000,2.6000,0
BHP,20160926,10.9667,10.9667,10.9667,10.9667,0
BHT,20160926,2.7389,2.7389,2.7389,2.7389,500
BIC,20160926,33.9743,34.7789,33.6166,34.6448,30730
BID,20160926,14.2813,14.2813,14.0588,14.1924,775690
BII,20160926,21.6000,21.6000,21.1000,21.4000,133040
BKC,20160926,6.5000,6.5000,6.4000,6.4000,9200
BLF,20160926,4.0000,4.0000,3.8000,3.8000,1710
BLI,20160926,5.5249,5.5249,5.5249,5.5249,600
BLN,20160926,9.1083,9.1083,9.1083,9.1083,0
BMC,20160926,11.4939,11.8902,11.4146,11.8902,6900
BMI,20160926,22.1045,22.5782,22.1045,22.4992,133160
BMJ,20160926,4.0560,4.0560,4.0560,4.0560,0
BMN,20160926,5.5955,5.5955,5.5955,5.5955,0
BMP,20160926,67.5917,69.1929,67.5917,68.2398,209890
BPC,20160926,15.4105,15.4105,13.9770,15.2672,6780
BRC,20160926,8.0679,8.0679,8.0679,8.0679,0
BRL-X,20160926,3.2432,3.2432,3.2432,3.2432,0
BSC,20160926,32.2993,32.2993,32.2993,32.2993,0
BSI,20160926,7.8438,7.8438,7.4936,7.7037,14010
BSP,20160926,20.2669,20.2669,19.7039,19.7040,1500
BST,20160926,9.0761,9.0761,9.0761,9.0761,0
BT6,20160926,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160926,600.8070,600.3490,608.1430,608.0430,5915380000
BTG,20160926,3.2430,3.2430,3.2430,3.2430,0
BTH,20160926,9.3000,9.3000,9.3000,9.3000,0
BTP,20160926,9.1454,9.1454,9.0788,9.1454,19290
BTR,20160926,4.7964,4.7964,4.7964,4.7964,0
BTS,20160926,8.7378,9.6116,8.7378,9.6117,500
BTT,20160926,27.0934,28.9240,27.0934,28.9240,20
BTU,20160926,5.7745,5.7745,5.7745,5.7745,0
BTW,20160926,12.8219,12.8219,12.8219,12.8219,0
BVG,20160926,0.9000,0.9000,0.9000,0.9000,0
BVH,20160926,61.6981,64.1509,61.3207,64.1510,519810
BVN,20160926,6.3797,6.3797,6.3797,6.3797,0
BVS,20160926,13.7367,13.7367,13.3303,13.4928,203392
BWA,20160926,5.5803,5.5803,5.5803,5.5803,200
BXH,20160926,16.3520,16.3520,16.3520,16.3520,0
C21,20160926,9.7926,9.7926,9.7926,9.7926,0
C32,20160926,37.0242,37.7849,36.6691,37.1763,52930
C47,20160926,8.2503,8.2503,7.9905,8.1204,11570
C71,20160926,5.5627,5.5627,5.5627,5.5627,0
C92,20160926,30.0000,30.0000,30.0000,30.0000,0
CAD,20160926,0.6000,0.6000,0.6000,0.6000,0
CAD-X,20160926,1.3152,1.3152,1.3152,1.3152,0
CAN,20160926,25.9811,25.9811,25.9811,25.9811,0
CAP,20160926,23.9697,23.9697,23.6421,23.6421,10010
CAV,20160926,41.2195,41.5630,40.5755,40.8331,64950
CCI,20160926,7.5710,7.5710,7.0397,7.0397,210
CCL,20160926,2.3094,2.3582,2.2769,2.3581,25160
CCM,20160926,10.6015,10.6015,10.6015,10.6015,0
CCR,20160926,12.8063,12.8063,12.8063,12.8063,0
CDC,20160926,6.3234,6.5307,6.3234,6.4270,19030
CDH,20160926,6.4469,6.4469,6.4469,6.4469,0
CDN,20160926,16.6784,16.6784,16.6784,16.6783,100
CDO,20160926,31.5000,32.1500,31.4000,32.1000,890590
CEC,20160926,14.0741,14.0741,14.0741,14.0741,200
CEO,20160926,7.1642,7.3119,6.9426,7.3119,406650
CFC,20160926,8.1548,8.1548,8.1548,8.1548,0
CHP,20160926,13.7790,13.7790,13.7790,13.7790,0
CI5,20160926,14.4202,14.4202,14.4202,14.4202,100
CID,20160926,4.1000,4.1000,4.1000,4.1000,0
CIG,20160926,3.4000,3.4000,3.3000,3.3000,3900
CII,20160926,26.3893,26.3893,25.9798,25.9798,1999600
CJC,20160926,20.0426,20.0426,20.0426,20.0426,0
CKD,20160926,7.6882,7.9839,7.6882,7.9839,1800
