<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170302,3250.5200,3256.8101,3228.6699,3230.0300,181200
AAA,20170302,15.6198,16.3016,15.6508,16.1466,1070610
AAM,20170302,7.0061,7.0061,6.9065,6.9065,140
ABC,20170302,16.4102,16.4102,16.4102,16.4102,0
ABI,20170302,21.1952,21.1952,19.9954,19.9954,1100
ABT,20170302,30.7363,31.4476,30.7363,31.0732,150
AC4,20170302,5.1005,5.1005,5.1005,5.1005,0
ACB,20170302,8.4571,8.4571,8.3074,8.4197,356057
ACC,20170302,14.9457,14.9976,14.9457,14.9457,2770
ACE,20170302,17.0919,17.0919,17.0322,17.0321,1000
ACL,20170302,3.5775,3.5775,3.5775,3.5775,60
ACM,20170302,1.9000,2.0000,1.9000,2.0000,1017600
ACV,20170302,49.6599,49.6599,48.9810,49.3690,141079
ADC,20170302,12.6426,12.6426,12.6426,12.6426,9
ADP,20170302,14.9755,15.0597,14.9755,15.0597,1600
ADS,20170302,13.4702,13.5604,13.3800,13.5303,252220
AFX,20170302,4.0768,4.0768,4.0768,4.0767,100
AGF,20170302,9.5800,9.8700,9.1000,9.1000,6860
AGM,20170302,8.0334,8.2685,8.0253,8.2686,5040
AGP,20170302,17.5696,17.5696,17.5696,17.5696,0
AGR,20170302,3.2500,3.3000,3.1500,3.2000,202490
AGX,20170302,10.2260,10.2260,10.2260,10.2260,0
ALT,20170302,10.9415,10.9415,10.9415,10.9415,0
ALV,20170302,2.9770,2.9770,2.9770,2.9770,100
AMC,20170302,17.7411,17.7411,17.7411,17.7411,0
AMD,20170302,14.0500,14.1000,13.8000,13.9000,316050
AME,20170302,2.7766,2.7766,2.7766,2.7766,0
AMP,20170302,11.2123,11.2123,11.2123,11.2123,100
AMS,20170302,4.6413,4.6413,4.6413,4.6412,10000
AMV,20170302,5.4092,5.6346,5.3641,5.6345,30330
ANT,20170302,12.8047,12.8047,12.8047,12.8047,0
