<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AUD-X,20190101,1.4201,1.4201,1.4201,1.4201,0
BRL-X,20190101,3.8800,3.8800,3.8800,3.8800,0
BTCUSD-X,20190101,3843.5195,3843.5195,3843.5195,3843.5195,0
CAD-X,20190101,1.3394,1.3394,1.3394,1.3394,0
CNY-X,20190101,6.8776,6.8776,6.8776,6.8776,0
DOGE-USD,20190101,0.0023,0.0024,0.0023,0.0024,17364744
ETHUSD-X,20190101,140.8194,140.8194,140.8194,140.8194,0
EUR-X,20190101,0.8701,0.8701,0.8701,0.8701,0
GBP-X,20190101,0.7850,0.7850,0.7850,0.7850,0
HKD-X,20190101,7.8320,7.8320,7.8320,7.8320,0
INR-X,20190101,69.7100,69.7100,69.7100,69.7100,0
JPY-X,20190101,109.6300,109.6300,109.6300,109.6300,0
KRW-X,20190101,1112.5000,1112.5000,1112.5000,1112.5000,0
LINK-USD,20190101,0.2895,0.3020,0.2894,0.2994,1522528
RUB-X,20190101,69.1740,69.1740,69.1740,69.1740,0
SAR-X,20190101,3.7473,3.7473,3.7473,3.7473,0
SGD-X,20190101,1.3622,1.3622,1.3622,1.3622,0
VND-X,20190101,23160.0000,23160.0000,23160.0000,23160.0000,0
XRP-USD,20190101,0.3525,0.3648,0.3504,0.3648,449347621
ZAR-X,20190101,14.1258,14.1258,14.1258,14.1258,0
^BSESN,20190101,36254.5703,36254.5703,36254.5703,36254.5703,0
