<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAA,20180405,18.1293,18.1293,17.1031,17.7531,919550
AAM,20180405,7.3758,7.3758,6.9583,7.3062,5120
ABC,20180405,12.5131,12.6777,12.2661,12.2662,16900
ABI,20180405,24.2125,24.2125,24.2125,24.2125,0
ABT,20180405,29.2261,29.2261,27.2064,28.7905,40
AC4,20180405,5.7629,5.7629,5.7629,5.7629,0
ACB,20180405,20.2522,20.4991,20.1698,20.4991,3934100
ACC,20180405,11.8895,11.8895,11.3339,11.3340,310
ACE,20180405,17.7309,17.7309,17.7309,17.7309,0
ACL,20180405,3.4555,3.4555,3.4555,3.4556,3000
ACM,20180405,1.1000,1.1000,1.0000,1.0000,127190
ACS,20180405,10.5943,10.5943,10.5943,10.5943,0
ACV,20180405,95.8317,95.9295,92.8981,93.2892,153683
ADC,20180405,13.8660,13.8660,13.8660,13.8660,500
ADP,20180405,7.8261,7.8261,7.8261,7.8261,0
ADS,20180405,11.9270,12.0004,11.8169,12.0004,17850
AFX,20180405,3.5563,3.5563,3.5563,3.5563,0
AG1,20180405,8.6709,8.6709,8.6709,8.6709,0
AGF,20180405,5.7000,5.7000,5.7000,5.7000,270
AGM,20180405,7.7011,7.7011,7.3039,7.7011,1170
AGP,20180405,17.4513,17.4513,17.4513,17.4513,0
AGR,20180405,5.1000,5.2000,5.1000,5.1100,136550
AGX,20180405,31.6863,31.6863,31.6863,31.6863,0
ALT,20180405,10.7377,10.7377,10.7377,10.7377,0
ALV,20180405,7.8000,8.0000,7.4000,7.7000,251631
AMC,20180405,16.6530,16.6530,16.6530,16.6530,200
AMD,20180405,4.1600,4.2400,4.1100,4.1700,785180
AME,20180405,8.8281,8.8281,8.8281,8.8281,0
AMP,20180405,16.2000,16.2000,16.2000,16.2000,0
AMS,20180405,6.3107,6.3107,6.3107,6.3106,200
AMV,20180405,7.6630,7.7982,7.6179,7.6179,4800
ANT,20180405,10.3000,10.3000,10.3000,10.3000,0
ANV,20180405,20.7814,21.5386,20.7814,21.2021,811690
APC,20180405,35.9500,37.3000,35.9500,37.1500,113100
APF,20180405,21.0931,21.1401,21.0461,21.1401,2300
APG,20180405,4.8456,4.8885,4.7513,4.8456,286020
API,20180405,25.1694,25.2662,25.1694,25.2662,200
APL,20180405,13.1658,13.1658,13.1658,13.1658,0
APP,20180405,8.2394,8.2394,8.2394,8.2394,0
APS,20180405,3.1000,3.1000,3.0000,3.0000,4200
ARM,20180405,39.7630,39.7630,39.7630,39.7630,0
ART,20180405,7.7778,7.7778,7.6069,7.6923,246161
ASA,20180405,2.7000,2.9000,2.7000,2.7000,38820
ASD,20180405,1.2000,1.2000,1.2000,1.2000,0
ASM,20180405,10.8124,11.3377,10.6373,11.2940,6649570
ASP,20180405,5.8984,5.8984,5.6625,5.8198,2500
AST,20180405,59.1167,59.1167,57.7453,58.3949,146820
ATA,20180405,1.4000,1.4000,1.4000,1.4000,0
ATB,20180405,1.5000,1.5000,1.4000,1.4000,133500
ATG,20180405,2.3800,2.3800,2.3000,2.3300,14870
ATS,20180405,49.5000,49.6000,49.3000,49.3000,14800
AUD-X,20180405,1.2953,1.2953,1.2953,1.2953,0
AUDUSD,20180405,0.0000,0.0000,0.0000,0.7700,114579
AUM,20180405,10.4867,10.4867,10.4867,10.4867,0
AVC,20180405,21.2813,21.4389,21.2813,21.4389,1000
AVF,20180405,0.3000,0.3000,0.3000,0.3000,0
B82,20180405,2.3000,2.3000,2.3000,2.3000,0
BAB,20180405,20.8257,20.9174,20.8257,20.9174,17900
BAL,20180405,20.9604,20.9604,20.9604,20.9604,0
BAX,20180405,16.7445,16.7445,16.7445,16.7445,0
BBC,20180405,84.4803,84.4803,84.1811,84.1811,100
BBM,20180405,8.9688,8.9688,8.9688,8.9688,0
BBS,20180405,9.3518,9.3518,9.3518,9.3518,0
BCC,20180405,6.5179,6.5179,6.4286,6.5179,17000
BCE,20180405,4.0865,4.2173,4.0865,4.2042,73140
BCG,20180405,4.5478,4.6007,4.5327,4.6007,1771350
BCM,20180405,25.1071,25.3968,24.7208,25.3002,206800
BCP,20180405,6.8740,7.0158,6.6614,6.6615,7300
BDB,20180405,2.8932,2.8932,2.8932,2.8932,0
BDG,20180405,17.8604,17.8604,17.8604,17.8604,0
BDT,20180405,8.3545,8.3545,8.3545,8.3545,0
BDW,20180405,13.4112,13.4112,13.4112,13.4112,0
BED,20180405,20.1174,20.1174,20.1174,20.1174,0
BEL,20180405,6.1826,6.1826,6.1826,6.1826,0
BFC,20180405,26.4076,26.4454,25.8409,26.2943,86270
BGW,20180405,9.3080,9.3080,9.3080,9.3080,0
BHA,20180405,18.7895,18.7895,17.8006,17.8006,3000
BHC,20180405,3.0000,3.0000,3.0000,3.0000,0
BHK,20180405,9.2931,9.2931,9.2931,9.2931,0
BHN,20180405,113.5227,113.5227,111.4471,111.6276,5810
BHP,20180405,8.5269,8.5269,8.1925,8.1925,1210
BHT,20180405,4.4000,4.4000,4.4000,4.4000,0
BIC,20180405,31.6702,32.0342,29.6681,32.0342,35720
BID,20180405,43.3233,43.3233,42.3079,42.5497,1744010
BII,20180405,0.9000,0.9000,0.9000,0.9000,0
BKC,20180405,8.8000,8.8000,8.8000,8.8000,0
BLF,20180405,2.9000,2.9000,2.9000,2.9000,0
BLI,20180405,4.7396,4.7396,4.6655,4.6655,2000
BLN,20180405,6.8212,6.8212,6.8212,6.8212,0
BLT,20180405,15.2464,20.4602,15.2464,20.4602,800
BMC,20180405,11.0488,11.0488,10.8813,11.0488,12010
BMD,20180405,5.1497,5.1497,5.1497,5.1497,1000
BMI,20180405,25.3439,26.2701,25.3018,26.2701,43220
BMJ,20180405,3.9565,3.9565,3.9565,3.9565,0
BMN,20180405,5.5751,5.5751,5.5751,5.5751,0
BMP,20180405,49.9073,50.9767,49.1943,50.6202,222110
BMV,20180405,9.9522,9.9522,9.9522,9.9522,0
BPC,20180405,14.8797,14.8797,14.8797,14.8797,0
BPW,20180405,9.9890,9.9890,9.9890,9.9890,0
BQB,20180405,14.0000,14.0000,14.0000,14.0000,0
BRC,20180405,7.5134,7.5134,7.4756,7.4756,190
BRL-X,20180405,3.3277,3.3277,3.3277,3.3277,0
BRR,20180405,9.3107,9.3107,9.3107,9.3107,0
BRS,20180405,4.8505,4.8505,4.8505,4.8505,0
BSC,20180405,13.9255,13.9255,13.9255,13.9255,0
BSD,20180405,31.0628,31.0628,31.0628,31.0628,0
BSG,20180405,9.8746,9.8746,9.8746,9.8746,0
BSI,20180405,11.2931,11.4447,11.1415,11.3689,176530
BSL,20180405,10.6295,10.6295,10.6295,10.6296,1000
BSP,20180405,15.4523,15.4523,15.4523,15.4523,5740
BSQ,20180405,18.0479,18.2940,18.0479,18.2940,1100
BSR,20180405,25.0000,25.0000,24.1000,24.3000,1953982
BST,20180405,9.8625,11.2074,9.8625,11.2074,200
BT1,20180405,11.6392,11.6392,11.6392,11.6392,0
BT6,20180405,5.0000,5.0000,5.0000,5.0000,0
BTB,20180405,10.0000,10.0000,10.0000,10.0000,0
BTCUSD,20180405,0.0000,0.0000,0.0000,6705.0000,154263
BTCUSD-X,20180405,6811.4692,6811.4692,6811.4692,6811.4692,0
BTD,20180405,12.3564,12.7156,12.3564,12.3564,16700
BTG,20180405,5.4503,5.4503,5.4503,5.4503,0
BTH,20180405,5.2000,5.2000,5.2000,5.2000,0
BTN,20180405,7.8526,7.8526,7.8526,7.8526,0
BTP,20180405,8.1768,8.1768,8.1768,8.1768,10000
BTR,20180405,4.4256,4.4256,4.4256,4.4256,0
BTS,20180405,4.3690,4.3690,4.3690,4.3689,7090
BTT,20180405,30.1855,30.1855,30.1855,30.1855,10
BTU,20180405,5.5745,5.5745,5.5745,5.5745,0
BTV,20180405,19.1484,19.1484,19.1484,19.1484,0
BTW,20180405,12.8335,12.8335,12.8335,12.8335,0
BUD,20180405,13.1171,13.1171,13.1171,13.1172,4400
BVG,20180405,1.7000,1.7000,1.7000,1.7000,100
BVH,20180405,96.9315,103.6495,96.9315,102.8817,503350
BVN,20180405,15.0860,15.0860,15.0860,15.0860,0
BVS,20180405,16.9066,16.9066,15.8500,16.5002,28550
BWA,20180405,10.3338,10.3338,10.3338,10.3338,0
BWE,20180405,22.5167,22.8307,22.3373,22.8309,303800
BWS,20180405,18.2253,18.2253,18.2253,18.2253,2500
BXH,20180405,11.3940,11.3940,11.3940,11.3941,1000
C12,20180405,14.5000,14.5000,14.5000,14.5000,0
C21,20180405,17.5431,17.5431,17.3359,17.4049,1705
C32,20180405,24.0188,24.0844,23.8219,24.0188,27250
C36,20180405,11.1154,11.1154,11.1154,11.1154,0
C47,20180405,10.7418,10.8232,10.4977,10.7825,44970
C69,20180405,3.6322,3.8418,3.5623,3.7021,1500
C71,20180405,8.4442,8.4442,8.4442,8.4442,0
C92,20180405,10.0000,10.0000,10.0000,10.0000,0
CAD,20180405,0.7000,0.7000,0.7000,0.7000,0
CAD-X,20180405,1.2754,1.2754,1.2754,1.2754,0
CAG,20180405,41.5114,41.5114,41.5114,41.5114,0
CAN,20180405,25.6421,25.6421,25.6421,25.6421,0
CAP,20180405,20.1933,20.1933,19.7701,20.1329,7800
CAT,20180405,4.3659,4.3659,4.3659,4.3659,0
CAV,20180405,41.7759,43.0467,41.2994,42.8878,101740
CBI,20180405,5.9000,5.9000,5.9000,5.9000,0
CBS,20180405,11.2000,11.2000,11.2000,11.2000,0
CC1,20180405,16.8929,16.8929,16.8929,16.8929,0
CC4,20180405,12.1000,12.1000,12.1000,12.1000,0
CCH,20180405,6.9352,6.9352,6.9352,6.9352,0
CCI,20180405,11.5067,11.5067,11.5067,11.5067,0
CCL,20180405,3.2689,3.3258,3.2282,3.2526,336320
CCM,20180405,21.2584,21.2584,21.2584,21.2584,3400
CCP,20180405,22.2547,22.2547,22.2547,22.2548,100
CCR,20180405,15.4597,15.4597,15.4597,15.4597,0
CCT,20180405,10.0000,10.0000,10.0000,10.0000,0
CCV,20180405,27.5438,27.5438,27.5438,27.5438,0
CDC,20180405,9.8716,10.0910,9.8716,10.0910,10070
CDG,20180405,8.5133,8.5133,8.5133,8.5133,0
CDH,20180405,3.3431,3.3431,3.3431,3.3431,0
CDN,20180405,16.6280,17.6358,15.1164,16.3761,1400
CDO,20180405,1.4000,1.4000,1.3500,1.3700,64960
