<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170120,3095.8201,3125.6599,3095.2200,3123.1399,122400
AAA,20170120,14.6900,14.6900,14.0392,14.0702,1345300
AAM,20170120,6.7770,6.7770,6.7770,6.7771,1150
ABC,20170120,17.3949,17.3949,17.3949,17.3949,0
ABI,20170120,18.3958,18.3958,17.5960,18.3158,3400
ABT,20170120,30.7657,31.7316,30.1933,31.7316,9340
ACB,20170120,8.6068,8.8687,8.6068,8.6442,614473
ACC,20170120,15.8279,15.8279,15.8279,15.8279,10
ACE,20170120,15.5381,15.8369,15.5381,15.8369,2200
ACL,20170120,3.4027,3.4027,3.4027,3.4027,0
ACM,20170120,1.8000,1.8000,1.7000,1.7000,138800
ACV,20170120,47.3321,47.5261,47.0411,47.0412,182700
ADC,20170120,10.1676,10.1676,10.1676,10.1676,0
ADP,20170120,14.7652,14.7652,14.7652,14.7652,100
ADS,20170120,13.0191,13.3799,12.9891,13.3800,184080
AFX,20170120,3.0359,3.0359,3.0359,3.0359,0
AGF,20170120,8.0900,8.0900,7.6000,7.6000,1910
AGM,20170120,7.8227,7.9443,7.7416,7.9443,7710
AGP,20170120,16.7497,16.7497,16.7497,16.7497,0
AGR,20170120,2.6000,2.6400,2.6000,2.6300,118770
AGX,20170120,17.0434,17.0434,17.0434,17.0434,0
ALT,20170120,9.7692,9.8473,9.7692,9.8473,1600
ALV,20170120,2.4969,2.4969,2.4969,2.4969,0
AMC,20170120,18.0310,18.0310,17.9730,17.9730,8100
AMD,20170120,14.6500,14.9000,14.5000,14.6500,324990
AME,20170120,2.7766,2.7766,2.7766,2.7766,0
AMP,20170120,16.2913,16.2913,16.2913,16.2913,0
AMV,20170120,4.0118,4.0118,4.0118,4.0118,0
ANT,20170120,14.2274,14.2274,14.2274,14.2274,0
ANV,20170120,1.8463,1.8463,1.6579,1.6580,85510
APC,20170120,18.9234,18.9234,18.4822,18.4822,3320
APG,20170120,4.3256,4.3335,4.0341,4.0341,8210
API,20170120,10.6486,11.6167,10.6486,11.3262,39500
APL,20170120,13.1662,13.1662,13.1662,13.1662,0
APP,20170120,7.8423,7.8423,7.8423,7.8423,0
APS,20170120,2.1000,2.2000,2.1000,2.2000,3500
ARM,20170120,22.6080,22.6080,22.6080,22.6080,0
ASA,20170120,1.6000,1.7000,1.6000,1.6000,68200
ASD,20170120,0.5000,0.5000,0.5000,0.5000,0
ASM,20170120,11.7795,11.8989,11.6999,11.8193,1397210
ASP,20170120,2.7906,2.7906,2.7906,2.7905,8500
ATA,20170120,0.6800,0.6800,0.6700,0.6800,91140
ATG,20170120,1.9700,1.9700,1.9700,1.9700,280
ATS,20170120,10.6000,10.6000,10.6000,10.6000,12800
AUD-X,20170120,1.3216,1.3216,1.3216,1.3216,0
AUM,20170120,10.5184,10.5184,10.5184,10.5184,0
AVF,20170120,0.3000,0.3000,0.3000,0.3000,135310
B82,20170120,4.2000,4.2000,4.2000,4.2000,0
BBC,20170120,87.0306,93.3244,87.0306,93.3243,230
BBS,20170120,10.8156,11.3682,10.8156,11.2892,500
BCC,20170120,12.2877,12.4473,12.2877,12.3675,108066
BCE,20170120,3.8165,3.8975,3.7876,3.8686,122170
BCG,20170120,3.7471,3.8302,3.7471,3.8302,329650
BCP,20170120,7.0132,7.0132,7.0132,7.0132,0
BDB,20170120,6.5273,6.5273,6.5273,6.5273,0
BDG,20170120,16.9163,16.9163,16.9163,16.9163,0
BDW,20170120,6.2169,6.2169,6.2169,6.2169,0
BED,20170120,23.4448,23.4448,23.4448,23.4448,0
BEL,20170120,5.2248,5.2248,5.2248,5.2248,0
BFC,20170120,21.1436,22.1205,21.1436,22.0508,173740
BHC,20170120,3.2000,3.2000,3.2000,3.2000,0
BHN,20170120,127.5735,127.5735,120.4861,123.1439,41550
BHP,20170120,11.4505,11.5311,11.4505,11.5312,2100
BHT,20170120,8.0280,8.0280,8.0280,8.0280,100
BIC,20170120,37.1035,38.4446,35.1366,36.8353,16810
BID,20170120,15.4614,15.8362,15.3676,15.6019,3226890
BII,20170120,2.0000,2.0000,1.9000,1.9000,41300
BKC,20170120,7.1000,7.1000,7.1000,7.1000,0
BLF,20170120,6.4000,6.4000,6.4000,6.4000,100
