<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAA,20161006,18.2344,18.7725,18.2942,18.5334,294240
AAM,20161006,6.9670,7.2837,6.9037,6.9037,230
ABC,20161006,14.3004,14.7692,14.3004,14.7692,200
ABI,20161006,15.4365,15.9964,14.7966,15.1965,5900
ABT,20161006,32.5544,33.1268,32.5544,33.1268,5020
ACB,20161006,6.6677,6.6677,6.5316,6.6337,445683
ACC,20161006,15.8280,16.2431,15.8280,16.2431,990
ACE,20161006,17.8688,18.0481,17.8688,18.0481,3937
ACL,20161006,3.5775,3.6995,3.5369,3.6182,6170
ACM,20161006,1.8000,1.9000,1.8000,1.9000,456409
ADC,20161006,10.9703,10.9703,10.9703,10.9703,0
ADP,20161006,16.6121,16.6121,16.6121,16.6121,0
ADS,20161006,9.5929,9.7075,9.5643,9.6216,97520
AGF,20161006,8.7000,8.9000,8.6500,8.7000,2680
AGM,20161006,8.0659,8.2281,7.7011,8.1064,18440
AGP,20161006,9.9430,9.9430,9.9430,9.9430,0
AGR,20161006,2.2400,2.3500,2.2400,2.3200,50570
AGX,20161006,18.4630,18.4630,18.4630,18.4630,0
ALT,20161006,7.8153,7.8153,7.8153,7.8153,0
ALV,20161006,4.8017,4.8978,4.7057,4.8017,41100
AMC,20161006,19.7123,19.7123,19.5384,19.5384,9500
AMD,20161006,12.6370,12.7357,12.5383,12.6863,326880
AME,20161006,2.8478,2.8478,2.8478,2.8478,0
AMV,20161006,1.5777,1.5777,1.5777,1.5777,0
ANV,20161006,2.7884,2.9391,2.7884,2.9391,5510
APC,20161006,18.6293,18.6293,18.3352,18.6293,21520
APG,20161006,7.1699,7.4063,6.8547,6.8548,102400
API,20161006,8.4221,8.4221,8.3253,8.3253,6200
APP,20161006,7.1888,7.1888,7.1888,7.1888,0
APS,20161006,2.6000,2.7000,2.5000,2.7000,26200
ARM,20161006,20.0770,20.0770,20.0770,20.0770,100
ASA,20161006,2.2000,2.2000,2.1000,2.1000,35800
ASD,20161006,0.5000,0.5000,0.5000,0.5000,0
ASM,20161006,12.2570,12.6550,11.7795,12.4958,2228000
ASP,20161006,2.9659,2.9659,2.8210,2.9583,3070
ATA,20161006,0.9300,0.9300,0.8900,0.9300,41080
ATG,20161006,15.0000,15.3000,15.0000,15.2000,234800
ATS,20161006,8.8000,9.0000,8.3000,9.0000,28100
AUD-X,20161006,1.3117,1.3117,1.3117,1.3117,0
AUM,20161006,10.5184,10.5184,10.5184,10.5184,0
AVF,20161006,0.3000,0.3000,0.3000,0.3000,0
B82,20161006,4.9000,4.9000,4.9000,4.9000,0
BBC,20161006,81.0319,81.2286,81.0319,81.2286,5580
BBS,20161006,10.8155,10.8155,10.8155,10.8155,0
BCC,20161006,12.7665,12.9052,12.6277,12.8359,278720
BCE,20161006,3.6488,3.6488,3.6199,3.6430,43070
BCG,20161006,4.1777,4.3212,4.1173,4.3061,261410
BCP,20161006,5.8777,5.8777,5.8777,5.8777,0
BDB,20161006,4.3093,4.3093,4.3093,4.3093,0
BDG,20161006,18.6002,18.6002,18.6002,18.6003,200
BDW,20161006,8.4311,8.4311,8.4311,8.4311,0
