<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160601,2917.1499,2929.0801,2909.5100,2913.5100,188400
AAA,20160601,14.4680,14.4680,14.2288,14.4680,412550
AAM,20160601,7.5371,7.5371,7.5371,7.5371,0
ABI,20160601,13.7568,13.7568,13.7568,13.7568,100
ABT,20160601,32.4540,33.2688,32.4540,33.2688,3740
ACB,20160601,6.3616,6.3616,6.2595,6.2935,72389
ACC,20160601,14.4784,14.4784,14.2189,14.4268,6340
ACE,20160601,15.0564,15.3291,15.0018,15.3291,500
ACL,20160601,3.8214,3.8621,3.6588,3.6995,1750
ACM,20160601,4.3388,4.5274,4.2445,4.2445,1212800
ADC,20160601,12.7095,12.7095,12.4419,12.4419,3000
ADP,20160601,8.8623,8.8623,8.8623,8.8623,0
AGF,20160601,9.9000,9.9000,9.6000,9.6000,1880
AGM,20160601,10.3762,10.4573,10.2141,10.4573,11130
AGP,20160601,9.3242,9.3242,9.3242,9.3241,200
AGR,20160601,3.0000,3.0000,2.9000,2.9000,76650
AGX,20160601,21.9712,21.9712,21.9712,21.9712,0
ALT,20160601,9.5236,9.5236,9.5236,9.5236,75
ALV,20160601,4.0334,4.0334,4.0334,4.0334,0
AMC,20160601,18.2629,18.2629,18.2629,18.2629,0
AMD,20160601,12.6370,12.7357,12.4395,12.6370,940180
AME,20160601,2.7766,2.7766,2.7766,2.7766,0
AMV,20160601,1.6678,1.6678,1.6678,1.6678,200
ANV,20160601,2.7507,2.8261,2.7130,2.7130,570
APC,20160601,16.0907,16.1859,15.8051,16.1860,32240
APG,20160601,5.9093,6.6184,5.9093,6.4608,132920
API,20160601,7.0668,7.0668,7.0668,7.0668,200
APP,20160601,7.8779,7.8779,7.8779,7.8779,0
APS,20160601,2.8000,3.0000,2.8000,3.0000,393100
ARM,20160601,16.9882,16.9882,16.9882,16.9882,10
ASA,20160601,3.2000,3.2000,3.0000,3.1000,64600
ASD,20160601,0.4000,0.4000,0.4000,0.4000,0
ASM,20160601,13.4509,13.4509,13.2121,13.2121,1060170
ASP,20160601,3.4309,3.5072,3.4309,3.4310,38910
ATA,20160601,6.3000,6.3000,6.3000,6.3000,84440
ATS,20160601,11.5000,11.5000,11.5000,11.5000,5100
AUD-X,20160601,1.3818,1.3818,1.3818,1.3818,0
AVF,20160601,0.6000,0.6000,0.6000,0.6000,0
B82,20160601,5.5000,5.6000,5.5000,5.6000,400
BBC,20160601,71.2465,71.2465,71.2465,71.2465,50
BBS,20160601,11.7538,12.5774,11.1549,11.1549,1700
BCC,20160601,9.7830,9.7830,9.5749,9.5749,125500
BCE,20160601,3.8164,3.9732,3.8164,3.9209,280820
BCG,20160601,4.5467,4.6166,4.5467,4.5467,203280
BCP,20160601,5.0764,5.0764,5.0764,5.0764,0
BDB,20160601,3.9290,3.9290,3.9290,3.9290,0
BDG,20160601,13.5369,13.5369,13.5369,13.5369,700
BDW,20160601,8.3888,8.3888,8.3888,8.3888,0
BED,20160601,25.0574,25.0574,25.0574,25.0574,0
BFC,20160601,16.0957,16.0957,15.8434,16.0452,15150
BHC,20160601,2.5000,2.5000,2.5000,2.5000,0
BHP,20160601,6.9348,6.9348,6.9348,6.9348,0
BHT,20160601,3.4945,3.4945,3.4945,3.4945,0
BIC,20160601,18.7753,19.3117,18.7753,19.0435,67950
BID,20160601,16.0164,16.3724,16.0164,16.2834,1032960
BII,20160601,15.5000,15.5000,15.3000,15.4000,336200
BKC,20160601,10.8000,10.8000,10.8000,10.8000,0
BLF,20160601,4.0000,4.2000,3.8000,4.0000,14600
BLI,20160601,4.3207,4.7457,4.3207,4.7458,1000
BMC,20160601,12.3594,12.5883,12.2831,12.5120,3110
BMI,20160601,17.3678,17.3678,17.0090,17.2243,26970
BMJ,20160601,3.3650,3.3650,3.3650,3.3649,100
BMN,20160601,5.5955,5.5955,5.5955,5.5955,0
BMP,20160601,52.6095,52.6095,51.8470,51.8470,63490
BPC,20160601,12.1133,12.4717,11.3249,12.4718,22300
BRC,20160601,6.2144,6.2144,6.2144,6.2144,6590
BRL-X,20160601,3.5832,3.5832,3.5832,3.5832,0
BSC,20160601,19.1475,19.1475,19.1475,19.1475,0
BSI,20160601,6.0432,6.1103,6.0432,6.0432,19300
BST,20160601,9.7512,9.7512,9.7512,9.7512,0
BT6,20160601,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160601,531.1070,525.6360,543.0800,536.9200,8606180000
BTG,20160601,3.2430,3.2430,3.2430,3.2430,0
BTH,20160601,9.3000,9.3000,9.3000,9.3000,0
BTP,20160601,9.1659,9.3529,9.1659,9.2282,88090
BTS,20160601,8.1553,8.1553,7.9611,7.9612,1600
BTT,20160601,23.2124,23.2124,23.2124,23.2124,10
BTU,20160601,5.7745,5.7745,5.7745,5.7745,0
BTW,20160601,12.8219,12.8219,12.8219,12.8219,0
BVG,20160601,1.3000,1.3000,1.3000,1.3000,0
BVH,20160601,55.3789,56.7750,55.3789,55.8443,188800
BVN,20160601,8.4177,8.4177,8.4177,8.4177,0
BVS,20160601,10.5667,10.5667,10.5667,10.5667,47710
