<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210117,3554.8000,3608.7700,3544.2600,3596.2200,301700
AUD-X,20210117,1.3006,1.3006,1.3006,1.3006,0
BRL-X,20210117,5.2913,5.2913,5.2913,5.2913,0
BTCUSD-X,20210117,36163.6484,36722.3516,34069.3203,35791.2812,52359854336
CAD-X,20210117,1.2765,1.2765,1.2765,1.2765,0
CL-F,20210117,52.0000,52.3200,51.8900,52.1300,1391
CNY-X,20210117,6.4797,6.4797,6.4797,6.4797,0
DOGE-USD,20210117,0.0093,0.0094,0.0088,0.0091,254487989
ETHUSD-X,20210117,1233.4500,1265.6400,1174.3900,1230.1700,29258032819
EUR-X,20210117,0.8286,0.8286,0.8286,0.8286,0
GBP-X,20210117,0.7366,0.7366,0.7366,0.7366,0
GC-F,20210117,1828.8000,1830.0000,1800.8000,1811.4000,17995
HKD-X,20210117,7.7533,7.7533,7.7533,7.7533,0
INR-X,20210117,73.1590,73.1590,73.1590,73.1590,0
JPY-X,20210117,103.9080,103.9080,103.9080,103.9080,0
KRW-X,20210117,1102.9600,1102.9600,1102.9600,1102.9600,0
LINK-USD,20210117,20.2200,23.6100,19.4600,23.1700,5027606263
RUB-X,20210117,73.5986,73.5986,73.5986,73.5986,0
SAR-X,20210117,3.7508,3.7508,3.7508,3.7508,0
SGD-X,20210117,1.3314,1.3314,1.3314,1.3314,0
SI-F,20210117,24.8300,24.9000,24.0400,24.3000,4163
VND-X,20210117,22818.8262,22818.8262,22818.8262,22818.8262,0
XRP-USD,20210117,0.2801,0.2853,0.2707,0.2774,3488557208
ZAR-X,20210117,15.2250,15.2250,15.2250,15.2250,0
^AORD,20210117,6986.0000,6986.0000,6923.3999,6935.3999,695258900
^BSESN,20210117,49061.2188,49122.2305,48403.9688,48564.2695,16600
^HSI,20210117,28454.5898,28864.2500,28390.2891,28862.7695,2956444000
^JKSE,20210117,6365.0298,6428.3101,6316.8799,6389.8301,337569400
^KS11,20210117,3079.8999,3079.8999,3003.8899,3013.9299,1472000
^N225,20210117,28238.6797,28349.9707,28111.5391,28242.2109,51900000
^NZ50,20210117,12838.3604,12838.3604,12838.3604,12838.3604,0
^TWII,20210117,15676.4502,15676.4502,15320.9697,15612.0000,5431000
