<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200402,2720.2300,2780.6399,2719.8999,2780.6399,217900
AUD-X,20200402,1.6417,1.6417,1.6417,1.6417,0
AUDUSD,20200402,0.0000,0.0000,0.0000,0.6100,219313
BRL-X,20200402,5.2482,5.2482,5.2482,5.2482,0
BTCUSD,20200402,0.0000,0.0000,0.0000,6631.7798,246569
BTCUSD-X,20200402,6793.6260,6793.6260,6793.6260,6793.6260,0
CAD-X,20200402,1.4151,1.4151,1.4151,1.4151,0
CL-F,20200402,21.2500,27.3800,21.2200,24.7700,437151540
CNY-X,20200402,7.0993,7.0993,7.0993,7.0993,0
DOGE-USD,20200402,0.0019,0.0019,0.0018,0.0019,165879605
ETHUSD-X,20200402,142.0291,142.0291,142.0291,142.0291,0
EUR-X,20200402,0.9129,0.9129,0.9129,0.9129,0
EURUSD,20200402,0.0000,0.0000,0.0000,1.0900,196234
GBP-X,20200402,0.8076,0.8076,0.8076,0.8076,0
GBPJPY,20200402,0.0000,0.0000,0.0000,133.7100,447185
GBPUSD,20200402,0.0000,0.0000,0.0000,1.2400,274383
GC-F,20200402,1598.7000,1645.6000,1586.0000,1637.7000,81969792
HKD-X,20200402,7.7519,7.7519,7.7519,7.7519,0
INR-X,20200402,77.5700,77.5700,77.5700,77.5700,0
JPY-X,20200402,107.2570,107.2570,107.2570,107.2570,0
KRW-X,20200402,1234.7300,1234.7300,1234.7300,1234.7300,0
LINK-USD,20200402,2.2746,2.3898,2.2659,2.3017,294353542
RUB-X,20200402,78.6662,78.6662,78.6662,78.6662,0
SAR-X,20200402,3.7575,3.7575,3.7575,3.7575,0
SGD-X,20200402,1.4344,1.4344,1.4344,1.4344,0
SI-F,20200402,14.0900,14.7200,14.0600,14.6100,27395148
USDCAD,20200402,0.0000,0.0000,0.0000,1.4100,193118
USDCHF,20200402,0.0000,0.0000,0.0000,0.9700,170872
USDJPY,20200402,0.0000,0.0000,0.0000,107.8700,190119
USOIL,20200402,0.0000,0.0000,0.0000,26.0000,97638
VND-X,20200402,23631.0000,23631.0000,23631.0000,23631.0000,0
XAGUSD,20200402,0.0000,0.0000,0.0000,14.4500,66154
XAUUSD,20200402,0.0000,0.0000,0.0000,1612.2500,385110
XRP-USD,20200402,0.1752,0.1833,0.1743,0.1786,2352651038
ZAR-X,20200402,18.1294,18.1294,18.1294,18.1294,0
^AEX,20200402,473.9800,482.6600,468.1200,478.2800,175468100
^AORD,20200402,5290.7002,5290.7002,5100.1001,5188.7002,1393658100
^ATX,20200402,1953.7400,1992.7800,1952.8800,1981.6801,5935200
^BFX,20200402,2878.2600,2912.7300,2829.2200,2895.3999,47392800
^DJI,20200402,20819.4609,21477.7695,20735.0195,21413.4395,529540000
^FCHI,20200402,4243.8398,4265.5601,4143.1602,4220.9600,135203200
^FTSE,20200402,5454.6001,5552.3999,5395.1001,5480.2002,1554286900
^GDAXI,20200402,9587.4502,9650.2695,9337.0195,9570.8203,144225800
^GSPC,20200402,2458.5400,2533.2200,2455.7900,2526.8999,6454990000
^HSI,20200402,22838.6699,23280.0605,22756.1309,23280.0605,2560937400
^IXIC,20200402,7317.4502,7501.7002,7307.9502,7487.3101,3608190000
^JKSE,20200402,4466.0400,4531.6899,4393.6699,4531.6899,46011500
^KLSE,20200402,1320.6200,1332.6100,1316.9399,1330.9000,154382300
^KS11,20200402,1693.5300,1726.7600,1664.1300,1724.8600,766300
^N225,20200402,17934.4199,18132.0391,17707.6602,17818.7207,107300
^NYA,20200402,9815.2695,10142.0098,9813.5098,10062.3701,6454990000
^NZ50,20200402,9870.5596,9941.1602,9870.5596,9925.2197,4597100
^OMXSPI,20200402,539.9200,540.5200,527.9400,536.4800,361146000
^OSEAX,20200402,791.3200,809.1600,778.9900,788.7100,257000
^SSMI,20200402,9212.0898,9318.6104,9075.1504,9270.9600,83439000
^STI,20200402,2402.4299,2453.8101,2390.8799,2453.0300,405555200
