<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161026,3129.8401,3129.8401,3110.3899,3116.3101,191700
AAA,20161026,17.6964,17.7561,17.3377,17.7561,157226
AAM,20161026,6.7771,6.7771,6.7771,6.7771,0
ABC,20161026,15.0037,15.0037,15.0037,15.0037,2000
ABI,20161026,16.4762,16.7161,15.9163,15.9163,20802
ABT,20161026,32.0536,32.1967,30.7657,32.1967,700
ACB,20161026,6.5316,6.5316,6.4636,6.4976,123409
ACC,20161026,15.8279,16.0874,15.0495,15.2052,1710
ACE,20161026,17.6895,17.6895,17.3907,17.3907,4100
ACL,20161026,3.4962,3.5328,3.3743,3.5328,390
ACM,20161026,1.7000,1.8000,1.7000,1.8000,417700
ADC,20161026,10.3683,10.3683,10.3683,10.3683,0
ADP,20161026,17.0274,17.0274,17.0274,17.0274,0
ADS,20161026,9.4784,9.7934,9.3925,9.7934,154530
AGF,20161026,8.8500,8.8800,8.8500,8.8800,500
AGM,20161026,8.0254,8.0254,7.4012,7.8632,4550
AGP,20161026,12.3771,12.3771,12.3771,12.3771,0
AGR,20161026,2.3800,2.4100,2.3500,2.4100,13350
AGX,20161026,18.4630,18.4630,18.4630,18.4630,0
ALT,20161026,9.3784,9.3784,9.3784,9.3784,0
ALV,20161026,3.1691,3.4572,3.1691,3.3612,78700
AMC,20161026,19.4804,19.4804,19.4804,19.4804,1000
AMD,20161026,14.5128,14.7102,14.5128,14.6115,466440
AME,20161026,2.9902,2.9902,2.9902,2.9902,0
AMV,20161026,2.2538,2.2538,2.2538,2.2538,3200
ANV,20161026,2.7507,2.9730,2.7507,2.9730,920
APC,20161026,20.0020,20.0020,19.2176,19.8549,71800
APG,20161026,6.6184,6.6184,5.9881,6.0669,99100
API,20161026,8.3253,8.3253,8.3253,8.3253,200
APL,20161026,13.1662,13.1662,13.1662,13.1662,0
APP,20161026,7.2614,7.2614,7.2614,7.2614,0
APS,20161026,2.6000,2.6000,2.6000,2.6000,11800
ARM,20161026,20.0770,20.0770,20.0770,20.0770,0
ASA,20161026,2.0000,2.0000,1.9000,2.0000,62100
ASD,20161026,0.5000,0.5000,0.5000,0.5000,0
ASM,20161026,12.4958,12.4958,12.3366,12.4958,1119910
ASP,20161026,3.1260,3.1260,2.9812,3.1031,220
ATA,20161026,0.7100,0.7100,0.6500,0.6500,49560
ATG,20161026,13.7000,13.9000,13.6000,13.7500,169180
ATS,20161026,8.8000,9.0000,8.0000,8.8000,17900
AUD-X,20161026,1.3071,1.3071,1.3071,1.3071,0
AUM,20161026,10.5184,10.5184,10.5184,10.5184,0
AVF,20161026,0.4000,0.4000,0.4000,0.4000,0
B82,20161026,4.4000,4.4000,4.4000,4.4000,100
BBC,20161026,86.5389,88.5057,86.5389,86.5389,240
BBS,20161026,10.2629,10.2629,10.2629,10.2629,0
BCC,20161026,12.6069,12.6867,12.2079,12.2080,373500
BCE,20161026,3.3481,3.3539,3.2961,3.3539,59930
BCG,20161026,4.3061,4.3363,4.2381,4.3363,99430
BCP,20161026,5.8777,5.8777,5.8777,5.8777,0
BDB,20161026,4.3093,4.3093,4.3093,4.3093,0
BDG,20161026,17.9286,17.9286,17.9286,17.9286,0
BDW,20161026,8.4311,8.4311,8.4311,8.4311,0
BED,20161026,23.1347,23.1347,23.1347,23.1347,0
BEL,20161026,5.4860,5.4860,5.4860,5.4860,0
BFC,20161026,22.3526,22.3526,21.6932,21.7591,156930
BHC,20161026,2.3000,2.3000,2.3000,2.3000,0
BHP,20161026,10.4829,10.4829,10.4829,10.4829,0
BHT,20161026,2.5501,2.5501,2.5501,2.5501,0
BIC,20161026,29.0570,30.3981,29.0570,30.2192,10200
BID,20161026,15.3936,15.5716,15.1267,15.3491,1230860
BII,20161026,3.0000,3.0000,3.0000,3.0000,232108
BKC,20161026,7.2000,7.2000,7.2000,7.2000,200
BLF,20161026,3.5000,3.5000,3.5000,3.5000,1100
BLI,20161026,4.8875,4.9583,4.8875,4.9583,1300
BLN,20161026,9.1083,9.1083,9.1083,9.1083,0
BMC,20161026,11.4939,11.4939,11.4939,11.4939,0
BMI,20161026,20.9993,20.9993,20.5256,20.8809,16900
BMJ,20161026,3.7555,3.7555,3.7555,3.7555,0
BMN,20161026,5.5955,5.5955,5.5955,5.5955,0
BMP,20161026,74.4539,76.2456,74.4539,76.0550,34110
BPC,20161026,16.5573,16.5573,16.1272,16.5573,1612
BRC,20161026,7.5810,7.5810,7.5810,7.5810,0
BRL-X,20161026,3.1104,3.1104,3.1104,3.1104,0
BSC,20161026,32.2993,32.2993,32.2993,32.2993,0
BSI,20161026,8.0539,8.0539,7.4936,8.0539,30020
BSP,20161026,16.1010,16.1010,14.6936,14.6935,4200
BST,20161026,8.4502,8.4502,8.4502,8.4502,0
BT6,20161026,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20161026,657.6780,657.6780,679.7280,678.3040,8887710400
BTG,20161026,3.2430,3.2430,3.2430,3.2430,0
BTH,20161026,9.3000,9.3000,9.3000,9.3000,0
BTP,20161026,8.9459,8.9459,8.7131,8.7463,13750
BTR,20161026,4.7964,4.7964,4.7964,4.7964,0
BTS,20161026,9.5146,9.5146,9.5146,9.5146,0
BTT,20161026,28.1551,28.1551,28.1551,28.1551,0
BTU,20161026,7.5862,7.5862,7.5862,7.5862,0
BTW,20161026,12.1006,12.1006,12.1006,12.1006,0
BVG,20161026,0.9000,0.9000,0.9000,0.9000,0
BVH,20161026,63.9623,64.3397,63.4906,63.5849,32840
BVN,20161026,7.8860,7.8860,7.8860,7.8861,100
BVS,20161026,13.3303,13.3303,12.9239,12.9238,71110
BWA,20161026,3.4582,3.4582,3.4582,3.4582,0
BXH,20161026,19.5024,19.5024,19.5024,19.5024,0
C21,20161026,9.7926,9.7926,9.7926,9.7926,0
C32,20161026,33.0438,33.0438,32.0112,32.8373,66820
C47,20161026,8.1204,8.1204,8.0230,8.0554,25000
C71,20161026,10.4752,10.4752,10.4752,10.4752,0
C92,20161026,30.0000,30.0000,30.0000,30.0000,0
CAD,20161026,0.5000,0.5000,0.5000,0.5000,0
CAD-X,20161026,1.3352,1.3352,1.3352,1.3352,0
CAN,20161026,25.9810,25.9810,25.5331,25.5331,35000
CAP,20161026,16.9262,16.9262,16.4894,16.4894,8752
CAV,20161026,42.8082,42.8082,41.0049,42.0783,12210
CCI,20161026,7.3718,7.3718,7.3718,7.3718,0
CCL,20161026,2.3581,2.3581,2.3012,2.3419,16010
CCM,20161026,10.6015,10.6015,10.6015,10.6015,0
CCR,20161026,12.8063,12.8063,12.8063,12.8063,0
CDC,20161026,5.8050,5.9605,5.8050,5.8050,22550
CDH,20161026,6.4469,6.4469,6.4469,6.4469,0
