<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190627,2982.6101,3011.5400,2981.0400,2996.7900,195400
A32,20190627,20.4291,20.4291,20.4291,20.4291,0
AAA,20190627,16.2978,16.3866,15.9869,15.9869,2751900
AAM,20190627,11.2984,11.2984,10.9633,10.9632,1470
AAV,20190627,9.0001,9.0001,8.9101,9.0001,127718
ABC,20190627,8.5045,8.6854,8.1426,8.1426,43100
ABI,20190627,26.3202,26.3202,26.2275,26.2275,604
ABR,20190627,6.2000,6.2000,6.2000,6.2000,0
ABT,20190627,35.6280,35.6280,34.3810,35.6280,60
AC4,20190627,3.0000,3.0000,3.0000,3.0000,0
ACB,20190627,13.7278,13.7751,13.5385,13.5385,873525
ACC,20190627,12.0932,12.0932,12.0932,12.0932,2410
ACE,20190627,19.2188,19.2188,19.2188,19.2188,20000
ACL,20190627,17.0825,17.0825,16.1156,16.3090,20800
ACM,20190627,0.6000,0.6000,0.4000,0.6000,177100
ACS,20190627,12.8523,12.8523,12.8523,12.8523,0
ACV,20190627,83.9181,84.8077,82.9297,82.9297,128528
ADC,20190627,14.3563,14.3563,14.3563,14.3563,0
ADP,20190627,7.7690,7.7690,7.7690,7.7690,0
ADS,20190627,11.5197,11.5197,11.2579,11.4760,8400
AFX,20190627,3.1000,3.4000,2.6000,3.4000,89700
AG1,20190627,7.7922,7.7922,6.7174,6.7174,600
AGF,20190627,3.3400,3.3400,3.3400,3.3400,0
AGM,20190627,8.6823,8.6823,7.6875,7.6874,2890
AGP,20190627,15.4577,15.4577,15.4577,15.4577,0
AGR,20190627,3.8900,3.8900,3.8100,3.8800,92310
AGX,20190627,24.1833,24.1833,24.1833,24.1833,0
ALT,20190627,13.2705,13.2705,13.2705,13.2705,100
ALV,20190627,2.7000,2.7000,2.7000,2.7000,0
AMC,20190627,16.4058,16.4058,16.0760,16.0760,5200
AMD,20190627,1.7700,1.7900,1.7400,1.7600,815340
AME,20190627,7.3000,7.3000,7.3000,7.3000,4730
AMP,20190627,16.2000,16.2000,16.2000,16.2000,0
AMS,20190627,6.8122,6.8122,6.8122,6.8122,100
AMV,20190627,13.3877,13.3877,13.3426,13.3426,25900
ANT,20190627,5.3000,5.3000,5.3000,5.3000,0
ANV,20190627,24.9569,25.1821,24.6416,24.7767,698220
APC,20190627,27.0000,27.0000,26.5000,26.9000,15000
APF,20190627,17.0689,17.0689,17.0689,17.0689,200
APG,20190627,8.0274,8.6621,8.0274,8.4048,625690
API,20190627,19.9419,22.7492,19.9419,21.8780,500
APL,20190627,12.7994,12.7994,12.7994,12.7994,0
APP,20190627,5.2941,5.2941,5.2941,5.2941,100
APS,20190627,2.7000,2.7000,2.7000,2.7000,20000
APT,20190627,2.8000,2.8000,2.8000,2.8000,0
AQN,20190627,12.4138,12.4138,12.4138,12.4138,0
ARM,20190627,44.4444,44.4444,44.4444,44.4444,0
ART,20190627,2.5000,2.5000,2.4000,2.5000,276429
ASA,20190627,0.9000,0.9000,0.9000,0.9000,0
ASD,20190627,9.9000,9.9000,9.9000,9.9000,0
ASM,20190627,6.1548,6.2861,6.1373,6.2073,1872570
ASP,20190627,5.4863,5.4863,5.3232,5.3232,16200
AST,20190627,60.6195,60.9996,60.6195,60.8095,60840
ATA,20190627,0.3000,0.3000,0.3000,0.3000,0
ATB,20190627,0.9000,1.0000,0.9000,1.0000,197500
ATG,20190627,1.1600,1.1600,1.1400,1.1600,181140
ATS,20190627,26.9000,26.9000,24.2000,24.2000,200
AUD-X,20190627,1.4313,1.4313,1.4313,1.4313,0
AUDUSD,20190627,0.0000,0.0000,0.0000,0.7000,68622
AUM,20190627,10.5000,10.5000,10.5000,10.5000,0
AVC,20190627,27.1495,27.1495,27.1495,27.1495,0
AVF,20190627,0.4000,0.4000,0.4000,0.4000,0
B82,20190627,1.1000,1.1000,1.1000,1.1000,0
BAB,20190627,18.8073,18.8073,18.8073,18.8073,5200
BAL,20190627,7.6000,7.6000,7.6000,7.6000,0
BAX,20190627,40.1066,40.1797,38.7186,40.1066,2700
BBC,20190627,67.3000,67.3000,67.3000,67.3000,10
BBM,20190627,6.4409,6.4409,6.4409,6.4409,0
BBS,20190627,9.0133,9.0133,9.0133,9.0133,0
BBT,20190627,19.5000,19.5000,19.5000,19.5000,0
BCB,20190627,6.5964,6.5964,6.5964,6.5964,0
BCC,20190627,7.5000,7.5000,7.3214,7.4107,140620
BCE,20190627,5.4452,5.4713,5.4016,5.4016,17090
