<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201229,3399.2900,3407.0901,3376.0901,3379.0400,311800
A32,20201229,33.4455,33.4455,33.4455,33.4455,0
AAA,20201229,14.1000,14.2500,13.9000,14.0000,3781120
AAM,20201229,11.0500,11.7000,11.0000,11.6500,1440
AAS,20201229,8.0000,8.6000,8.0000,8.6000,4092631
AAV,20201229,14.8000,14.9000,14.0000,14.8000,618917
ABB,20201229,13.8000,14.1000,13.5000,13.5000,1886191
ABC,20201229,19.5000,19.8000,17.1000,18.8000,95440
ABI,20201229,39.0447,40.6303,39.0447,39.5402,8470
ABR,20201229,29.2000,29.2000,29.2000,29.2000,0
ABS,20201229,20.0000,20.4500,19.4500,20.0000,180710
ABT,20201229,30.0300,30.0300,29.6425,30.0300,2200
AC4,20201229,3.0000,3.0000,3.0000,3.0000,0
ACB,20201229,22.2400,22.3600,22.0800,22.1600,6501920
ACC,20201229,14.2000,14.2000,14.0500,14.1000,8240
ACE,20201229,28.7846,28.7846,28.7846,28.7846,5000
ACL,20201229,13.5000,13.7000,13.1000,13.7000,100920
ACM,20201229,1.1000,1.2000,1.0000,1.2000,4919943
ACS,20201229,12.0000,12.0000,12.0000,12.0000,0
ACV,20201229,76.2000,78.6000,76.2000,78.0000,321090
ADC,20201229,18.1025,18.1025,18.1025,18.1025,700
ADG,20201229,64.5000,67.2000,63.8000,66.7000,134476
ADP,20201229,15.8362,15.8362,15.8362,15.8362,90
ADS,20201229,9.8877,10.1757,10.0797,10.1277,12530
AFX,20201229,11.8000,11.8000,11.5000,11.7000,150595
AG1,20201229,9.8000,9.8000,9.8000,9.8000,0
AGF,20201229,6.0000,6.0000,6.0000,6.0000,0
AGG,20201229,28.8000,29.1000,28.1500,28.5500,673610
AGM,20201229,12.8000,12.8500,12.7000,12.7500,16690
AGP,20201229,16.3000,16.3000,15.5000,16.0000,28424
AGR,20201229,8.5500,8.6800,8.5000,8.5500,1600570
AGX,20201229,31.5000,31.5000,31.5000,31.5000,0
ALT,20201229,10.3000,10.3000,10.3000,10.3000,7500
ALV,20201229,1.7000,1.7000,1.7000,1.7000,0
AMC,20201229,17.6788,17.6788,17.6788,17.6788,1200
AMD,20201229,2.7600,2.8100,2.7100,2.7600,2789980
AME,20201229,7.0000,7.2000,7.0000,7.2000,1300
AMP,20201229,10.2000,10.2000,10.2000,10.2000,0
AMS,20201229,9.0000,9.0000,9.0000,9.0000,225
AMV,20201229,15.1474,15.4191,14.2643,14.4681,3419288
ANT,20201229,9.8000,9.8000,9.8000,9.8000,0
ANV,20201229,23.5000,23.9000,23.4500,23.5000,268950
APC,20201229,23.5500,24.0000,23.2000,23.6500,87000
APF,20201229,31.7055,31.7055,30.8486,31.2770,3678
APG,20201229,10.1201,10.2916,9.9486,10.0772,1322750
APH,20201229,56.4095,57.4695,56.0309,56.4095,502260
API,20201229,13.0000,13.7000,12.5000,12.6000,473500
APL,20201229,11.0000,11.0000,11.0000,11.0000,0
APP,20201229,3.6000,3.6000,3.6000,3.6000,1270
APS,20201229,4.9000,4.9000,4.7000,4.8000,728790
APT,20201229,3.6000,3.6000,3.6000,3.6000,0
AQN,20201229,7.5000,7.5000,7.5000,7.5000,0
ARM,20201229,50.0000,50.0000,50.0000,50.0000,0
ART,20201229,3.5000,3.5000,3.2000,3.3000,3945047
ASA,20201229,1.1000,1.1000,1.1000,1.1000,0
ASD,20201229,5.6000,5.6000,5.6000,5.6000,100
ASG,20201229,41.0000,41.6000,40.0000,41.0000,16380
ASM,20201229,17.2000,17.7000,17.1000,17.2000,3479320
ASP,20201229,6.1000,6.1800,6.0500,6.1400,17570
AST,20201229,56.3000,56.5000,54.9000,56.3000,112050
ATA,20201229,0.2000,0.2000,0.2000,0.2000,0
ATB,20201229,0.8000,0.9000,0.7000,0.9000,787600
ATD,20201229,9.6000,9.6000,9.6000,9.6000,0
ATG,20201229,0.6100,0.6100,0.6100,0.6100,0
ATS,20201229,30.9000,30.9000,30.9000,30.9000,0
AUD-X,20201229,1.3177,1.3177,1.3177,1.3177,0
AUM,20201229,10.5000,10.5000,10.5000,10.5000,0
AVC,20201229,23.8683,23.8683,23.8683,23.8683,100
AVF,20201229,0.2000,0.2000,0.2000,0.2000,0
B82,20201229,0.7000,0.7000,0.7000,0.7000,0
BAB,20201229,18.2000,20.5000,18.2000,20.5000,3605
BAL,20201229,8.0000,8.0000,8.0000,8.0000,100
BAX,20201229,67.4741,70.7613,67.4741,67.7336,14630
BBC,20201229,66.3000,70.9000,66.3000,70.9000,23600
BBH,20201229,16.0000,16.0000,16.0000,16.0000,0
BBM,20201229,12.5235,12.5235,12.5235,12.5235,0
BBS,20201229,10.8000,10.8000,10.8000,10.8000,0
BBT,20201229,16.9000,17.7000,16.9000,17.7000,8990
BCB,20201229,6.6000,6.6000,6.6000,6.6000,0
BCC,20201229,9.1000,10.0000,9.0000,9.8000,1921410
BCE,20201229,13.9000,13.9000,13.3000,13.9000,1121610
BCF,20201229,43.1001,43.1001,43.0035,43.1001,5300
BCG,20201229,11.8784,12.2177,11.4541,11.7935,2279640
BCM,20201229,42.0000,42.0000,41.3000,41.6000,77380
BCP,20201229,9.8000,9.8000,9.8000,9.8000,0
BDB,20201229,10.1247,10.1247,10.1247,10.1247,0
BDG,20201229,40.8000,41.4000,40.8000,41.0000,2700
BDT,20201229,21.7782,21.8729,21.7782,21.7782,5300
BDW,20201229,12.0000,12.0000,12.0000,12.0000,0
BED,20201229,30.3644,30.3644,30.3644,30.3644,0
BEL,20201229,10.9775,10.9775,10.9775,10.9775,0
BFC,20201229,16.4000,16.8500,16.3000,16.5500,730260
BGW,20201229,18.5965,18.5965,18.5965,18.5965,4100
BHA,20201229,10.0000,10.0000,10.0000,10.0000,2000
BHC,20201229,2.9000,2.9000,2.9000,2.9000,0
BHG,20201229,12.0278,12.0278,12.0278,12.0278,0
BHK,20201229,12.2000,12.2000,12.2000,12.2000,0
BHN,20201229,74.5976,74.5976,73.6161,74.5976,150
BHP,20201229,8.1000,8.1000,7.1000,7.1000,400
BHT,20201229,6.7000,6.7000,6.7000,6.7000,0
BIC,20201229,22.8000,23.0000,22.2000,22.7000,464650
BID,20201229,46.5139,47.8415,46.5139,47.5465,3031270
BII,20201229,3.5000,3.6000,3.5000,3.6000,1985606
BIO,20201229,9.4509,9.4509,9.4509,9.4509,0
BKC,20201229,5.4000,5.4000,5.4000,5.4000,1510
BKH,20201229,21.6686,21.6686,21.6686,21.6686,0
BLF,20201229,3.2000,3.2000,3.2000,3.2000,0
BLI,20201229,8.1906,9.1213,8.1906,9.1214,8000
BLN,20201229,1.6000,1.6000,1.6000,1.6000,0
BLT,20201229,18.9000,18.9000,18.9000,18.9000,0
BLU,20201229,10.0000,10.0000,10.0000,10.0000,0
BLW,20201229,17.0493,17.0493,17.0493,17.0493,0
BMC,20201229,14.8000,15.3000,14.5000,14.5000,167850
BMD,20201229,8.0000,8.0000,8.0000,8.0000,0
BMF,20201229,20.0000,20.0000,20.0000,20.0000,0
BMG,20201229,26.5001,26.5001,26.5001,26.5001,0
BMI,20201229,27.9456,29.6450,27.6624,29.2674,1903170
BMJ,20201229,12.2145,12.2145,12.2145,12.2145,1400
BMN,20201229,5.0000,5.0000,5.0000,5.0000,0
BMP,20201229,59.5306,60.2853,59.4362,59.8136,58190
BMS,20201229,5.0000,5.0000,5.0000,5.0000,50
BMV,20201229,10.0000,10.0000,10.0000,10.0000,0
BNA,20201229,33.8000,34.0000,33.8000,33.8000,51000
BNW,20201229,8.9416,8.9416,8.9416,8.9416,0
BOT,20201229,52.6000,52.6000,52.3000,52.5000,7500
BPC,20201229,10.5000,10.5000,10.5000,10.5000,400
BPW,20201229,22.5000,22.5000,22.5000,22.5000,0
BQB,20201229,5.4000,5.4000,5.4000,5.4000,0
BRC,20201229,11.6000,11.6000,11.1000,11.1000,150
BRL-X,20201229,5.2459,5.2459,5.2459,5.2459,0
BRR,20201229,12.5000,12.5000,12.5000,12.5000,400
BRS,20201229,13.1175,13.1175,13.1175,13.1175,0
BSA,20201229,13.0000,13.0000,12.9000,12.9000,1750
BSC,20201229,11.7000,11.7000,11.7000,11.7000,0
BSD,20201229,26.2493,26.2493,26.2493,26.2493,0
BSG,20201229,8.0000,8.0000,8.0000,8.0000,300
BSH,20201229,22.7365,22.7365,22.7365,22.7365,0
BSI,20201229,12.2500,12.4500,12.2000,12.2500,591030
BSL,20201229,9.3423,9.3423,9.3423,9.3422,2000
BSP,20201229,17.5353,17.7199,17.5353,17.7199,50
BSQ,20201229,19.3000,19.3000,19.3000,19.3000,0
BSR,20201229,10.2000,10.4000,9.9000,10.1000,9118460
BST,20201229,13.0915,13.0915,13.0915,13.0915,0
BT1,20201229,11.8440,11.8440,11.8440,11.8440,0
BT6,20201229,1.6000,1.6000,1.6000,1.6000,0
BTB,20201229,4.4000,4.4000,4.4000,4.4000,0
BTCUSD-X,20201229,27081.8105,27370.7207,25987.3008,27362.4395,45265946774
BTD,20201229,23.9000,24.1000,23.6000,23.7000,11359
BTG,20201229,5.8000,5.8000,5.8000,5.8000,0
BTH,20201229,3.6000,3.6000,3.6000,3.6000,100
BTN,20201229,2.6000,2.6000,2.6000,2.6000,15577
BTP,20201229,14.4000,14.8000,14.4000,14.6000,8910
BTR,20201229,2.5417,2.5417,2.5417,2.5417,0
BTS,20201229,4.5000,4.7000,4.4000,4.7000,17812
BTT,20201229,48.0000,51.3000,48.1000,50.0000,48510
BTU,20201229,10.9830,10.9830,10.9830,10.9830,0
BTV,20201229,27.5000,31.6000,27.5000,31.6000,2910
BTW,20201229,22.6640,27.2736,22.4720,27.2736,6110
BUD,20201229,5.9017,6.1660,5.9017,6.1659,9300
BVB,20201229,14.5349,14.5349,14.0504,14.2442,1698629
BVG,20201229,1.8000,2.0000,1.8000,2.0000,58300
BVH,20201229,67.0000,67.0000,63.2000,67.0000,1342220
BVN,20201229,7.1000,7.1000,7.1000,7.1000,0
BVS,20201229,15.3000,16.1000,15.2000,16.0000,1289853
BWA,20201229,8.2478,8.2478,8.2478,8.2478,0
BWE,20201229,29.6643,31.1596,29.5196,30.4843,623300
BWS,20201229,34.2100,34.6055,34.1111,34.2100,2549
BXH,20201229,12.0000,12.0000,12.0000,12.0000,0
BXT,20201229,10.6000,10.6000,10.6000,10.6000,0
C12,20201229,2.5000,2.5000,2.5000,2.5000,0
C21,20201229,14.6000,14.7000,14.6000,14.6000,2512
C22,20201229,11.8669,11.8669,11.8669,11.8669,0
C32,20201229,23.5867,23.6345,22.9660,23.5867,255370
C36,20201229,9.1000,9.1000,9.1000,9.1000,0
C47,20201229,10.0000,10.2912,9.9029,10.0000,305140
C4G,20201229,10.7547,10.8490,10.5660,10.5660,1683343
C69,20201229,10.3000,10.3000,10.2000,10.3000,754015
C71,20201229,7.8000,7.8000,7.8000,7.8000,100
C92,20201229,3.3000,3.7000,3.3000,3.6000,3640
CAB,20201229,140.9000,140.9000,140.9000,140.9000,0
CAD,20201229,0.5000,0.5000,0.5000,0.5000,0
CAD-X,20201229,1.2840,1.2840,1.2840,1.2840,0
