<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160201,2730.9800,2735.2500,2655.6201,2688.8501,156400
AAA,20160201,7.8018,8.1460,7.8018,8.1460,929010
AAM,20160201,6.5870,6.6504,6.4604,6.4604,140
ABI,20160201,9.6329,9.6329,9.6329,9.6328,100
ABT,20160201,32.2503,32.5898,32.2503,32.5898,60
ACB,20160201,6.4296,6.4636,6.3615,6.4296,158690
ACC,20160201,10.5064,10.9342,10.5064,10.9342,30
ACE,20160201,8.9046,8.9046,8.9046,8.9046,0
ACL,20160201,3.6588,3.6588,3.6182,3.6182,1990
ACM,20160201,4.5274,4.5274,4.2445,4.2445,1082800
ADC,20160201,12.8005,12.8005,12.8005,12.8005,0
ADP,20160201,5.9349,5.9349,5.9349,5.9349,0
AGF,20160201,12.0000,12.0000,12.0000,12.0000,10
AGM,20160201,7.1435,7.1435,7.1435,7.1435,0
AGP,20160201,11.8851,11.8851,11.8851,11.8851,0
AGR,20160201,3.0000,3.0000,2.9000,3.0000,92270
AGX,20160201,22.3228,22.3228,22.3228,22.3228,0
ALT,20160201,10.2677,10.2677,10.2677,10.2677,0
ALV,20160201,4.6096,4.8017,4.3215,4.8017,32500
AMC,20160201,12.3356,12.3356,12.3356,12.3356,500
AMD,20160201,9.4156,9.4156,9.1414,9.2327,347030
AME,20160201,3.1326,3.1326,3.1326,3.1326,0
AMV,20160201,1.7580,1.8031,1.7580,1.8031,1100
ANV,20160201,2.7884,2.7884,2.6377,2.6377,800
APC,20160201,16.3764,16.5668,15.9003,16.5668,4820
APG,20160201,4.5698,4.7274,4.5698,4.5698,110000
API,20160201,9.9710,10.2614,9.8742,10.0678,361000
APP,20160201,7.4719,7.4719,7.4719,7.4719,2300
APS,20160201,2.7000,2.8000,2.6000,2.6000,18100
ARM,20160201,16.1202,16.1202,16.1202,16.1202,100
ASA,20160201,2.5118,2.5118,2.3186,2.3186,24500
ASD,20160201,0.4000,0.4000,0.4000,0.4000,0
ASM,20160201,13.6897,13.7693,13.5305,13.6101,1560020
ASP,20160201,2.5923,2.5923,2.5161,2.5923,5020
ATA,20160201,2.8000,2.8000,2.6000,2.7000,5780
AUD-X,20160201,1.4147,1.4147,1.4147,1.4147,0
AVF,20160201,0.7000,0.7000,0.6000,0.7000,709200
B82,20160201,6.2000,6.2000,6.2000,6.2000,700
BBC,20160201,66.6770,70.0348,61.8801,64.7583,1220
BBS,20160201,10.5951,10.5951,10.5951,10.5951,0
BCC,20160201,9.5055,9.6443,9.4361,9.5749,102500
BCE,20160201,3.6072,3.6072,3.6072,3.6073,2070
BCG,20160201,13.6402,13.7101,13.5703,13.6402,258840
BCP,20160201,6.8530,6.8530,6.8530,6.8531,100
BDB,20160201,3.4221,3.4221,3.4221,3.4221,0
BDW,20160201,8.3888,8.3888,8.3888,8.3888,0
BED,20160201,19.7679,19.7679,19.7679,19.7679,6000
BFC,20160201,12.6142,12.7151,12.6142,12.7151,17800
BHC,20160201,1.1000,1.1000,1.1000,1.1000,0
BHP,20160201,9.8281,9.8281,9.8281,9.8281,0
BHT,20160201,3.2111,3.2111,2.8334,2.8334,1100
BIC,20160201,13.7427,13.8297,13.2208,13.2208,38390
BID,20160201,14.6818,15.0377,14.5038,14.5038,1626710
BII,20160201,11.0000,11.0000,10.9000,10.9000,209300
BKC,20160201,11.5000,11.5000,11.5000,11.5000,0
BLF,20160201,2.5714,2.7619,2.5714,2.7619,200
BLI,20160201,4.5333,4.5333,4.5333,4.5333,100
BMC,20160201,10.2852,10.2852,9.9354,10.0753,17660
BMI,20160201,16.7254,16.7254,16.5190,16.5189,20060
BMJ,20160201,1.7805,1.7805,1.7805,1.7805,100
BMP,20160201,43.9595,45.0677,43.5901,43.9594,55690
BPC,20160201,8.2615,8.2615,8.2615,8.2615,200
BRC,20160201,5.5803,5.5803,5.5803,5.5803,100
BRL-X,20160201,3.9971,3.9971,3.9971,3.9971,0
BSC,20160201,18.0116,18.0116,18.0116,18.0116,0
BSI,20160201,5.9760,6.0432,5.7746,5.7746,16800
BST,20160201,9.4512,9.4512,9.4512,9.4512,0
BT6,20160201,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160201,369.3500,367.9570,378.0720,373.0560,5165670000
BTG,20160201,3.2430,3.2430,3.2430,3.2430,0
BTH,20160201,9.3000,9.3000,9.3000,9.3000,0
BTP,20160201,7.2953,7.2953,7.2329,7.2953,3390
BTS,20160201,7.1845,7.1845,7.1845,7.1845,100
BTT,20160201,27.2447,27.2447,27.2447,27.2447,0
BTW,20160201,10.3814,12.3039,10.3814,12.3039,300
BVG,20160201,1.2000,1.2000,1.2000,1.2000,100
BVH,20160201,47.4677,48.3984,46.5370,46.5369,555480
BVN,20160201,8.0286,8.0286,8.0286,8.0286,0
BVS,20160201,9.4287,9.7538,9.4287,9.5913,95100
BWA,20160201,5.6984,5.6984,5.6984,5.6984,0
BXH,20160201,11.9380,11.9380,11.9380,11.9380,0
C21,20160201,9.0875,9.0875,9.0875,9.0875,0
C32,20160201,16.8383,16.8383,16.3431,16.3431,50870
C47,20160201,7.4057,7.6656,7.4057,7.6656,6900
C71,20160201,8.6102,8.6102,8.6102,8.6102,0
C92,20160201,25.1000,25.1000,25.1000,25.1000,0
CAD,20160201,1.6000,1.7000,1.6000,1.7000,1700
CAD-X,20160201,1.3973,1.3973,1.3973,1.3973,0
CAN,20160201,31.1267,31.1267,31.1267,31.1267,0
CAP,20160201,16.3680,16.4036,16.3324,16.4035,4760
CAV,20160201,23.3264,23.3264,22.2943,22.2942,69360
CCI,20160201,6.8275,6.8275,6.1687,6.1687,1020
CCL,20160201,2.2768,2.3581,2.1955,2.1955,97240
CCM,20160201,10.7447,10.7447,10.7447,10.7447,0
CCR,20160201,8.4655,8.4655,8.4655,8.4655,0
CDC,20160201,3.6998,3.7478,3.6518,3.7478,50840
CDO,20160201,18.3148,18.3831,18.2465,18.3148,1281710
CEC,20160201,3.7674,3.7674,3.7674,3.7674,100
CEO,20160201,9.1604,9.3461,9.1604,9.2223,46500
CFC,20160201,6.7288,6.7288,6.7288,6.7288,100
CHP,20160201,11.8285,11.8285,11.8285,11.8285,10810
CI5,20160201,10.6510,10.6510,10.6510,10.6510,0
CID,20160201,4.5000,4.5000,4.5000,4.5000,100
CIG,20160201,1.9000,1.9000,1.9000,1.9000,0
CII,20160201,19.7994,20.2433,19.7994,19.9770,1546360
CJC,20160201,19.3528,19.3528,19.3528,19.3528,0
CKD,20160201,5.4504,5.4504,5.4504,5.4504,0
CKV,20160201,11.9166,11.9166,11.9166,11.9166,0
CL-F,20160201,33.8300,34.1800,31.2900,31.6200,618110
CLC,20160201,20.2324,20.4940,19.4039,20.4068,5270
CLG,20160201,4.4000,4.4000,4.4000,4.4000,200
