<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20181116,2669.7800,2695.5701,2657.0300,2679.1101,242200
A32,20181116,21.3456,21.3456,21.3456,21.3456,0
AAA,20181116,12.2122,12.5675,12.2122,12.4343,1649470
AAM,20181116,9.3688,9.5129,9.2967,9.5129,5150
AAV,20181116,10.2601,10.3501,10.1701,10.2601,104020
ABC,20181116,9.0556,9.0556,8.2323,8.7263,30090
ABI,20181116,23.7723,23.7723,23.7723,23.7723,0
ABR,20181116,5.9000,5.9000,5.9000,5.9000,0
ABT,20181116,39.8750,39.9176,39.8750,39.9176,1370
AC4,20181116,3.0001,3.0001,3.0001,3.0001,0
ACB,20181116,13.0178,13.6805,13.0178,13.4911,3519615
ACC,20181116,11.4855,11.4855,11.4247,11.4248,30
ACE,20181116,18.0495,18.1263,18.0495,18.1263,600
ACL,20181116,15.3671,15.6517,14.7573,15.2451,69210
ACM,20181116,0.8000,0.8000,0.7000,0.8000,13800
ACS,20181116,11.1646,11.1646,11.1646,11.1646,0
ACV,20181116,80.0633,80.4586,79.2725,80.4586,14002
ADC,20181116,13.9452,13.9452,13.9452,13.9452,0
ADP,20181116,8.9895,8.9895,8.9895,8.9895,0
ADS,20181116,10.4100,10.4858,10.3343,10.4857,18900
AFX,20181116,2.8450,2.8450,2.8450,2.8450,20000
AG1,20181116,7.5159,7.5159,7.5159,7.5159,0
AGF,20181116,4.9600,4.9600,4.9600,4.9600,0
AGM,20181116,13.1086,13.1086,12.2090,12.2089,29650
AGP,20181116,16.9189,16.9189,16.9189,16.9189,0
AGR,20181116,3.2300,3.3000,3.2300,3.2600,67730
AGX,20181116,19.8687,19.9515,19.8687,19.9515,15200
ALT,20181116,11.4609,11.4609,11.4609,11.4609,0
ALV,20181116,1.9000,2.0000,1.9000,1.9000,6510
AMC,20181116,14.4581,15.9563,14.4581,14.9076,14100
AMD,20181116,3.2500,3.3200,3.2000,3.2100,604460
AME,20181116,10.8928,10.8928,10.8928,10.8928,0
AMP,20181116,18.7000,18.7000,18.7000,18.7000,100
AMS,20181116,6.8122,6.8122,6.3864,6.8122,8500
AMV,20181116,15.7767,16.0472,15.7767,16.0472,130400
ANT,20181116,7.0000,7.0000,7.0000,7.0000,500
ANV,20181116,24.7164,24.9295,24.2051,24.8017,603350
APC,20181116,36.2000,36.2000,35.6000,36.0500,22000
APF,20181116,19.1660,19.1660,19.1660,19.1660,200
APG,20181116,6.6896,6.7753,6.3465,6.5180,634280
API,20181116,17.8122,17.8122,17.4250,17.7154,1600
APL,20181116,13.1655,13.1655,13.1655,13.1655,0
APP,20181116,7.6471,7.6471,7.6471,7.6471,38
APS,20181116,2.9000,2.9000,2.9000,2.9000,29500
ARM,20181116,42.2649,42.2649,42.2649,42.2649,0
ART,20181116,4.3000,4.3000,4.2000,4.3000,882610
ASA,20181116,0.7000,0.7000,0.7000,0.7000,0
ASD,20181116,6.5000,6.5000,6.5000,6.5000,0
ASM,20181116,9.1053,9.1928,9.0177,9.0615,2691030
ASP,20181116,5.3146,5.3232,5.2373,5.2373,13300
AST,20181116,47.9911,48.3631,47.2471,47.2470,87730
ATA,20181116,0.5000,0.5000,0.4000,0.5000,241500
ATB,20181116,0.8000,0.9000,0.8000,0.9000,23000
ATG,20181116,2.0700,2.0700,1.9100,2.0300,52210
ATS,20181116,39.2000,39.9000,39.2000,39.8000,15700
AUD-X,20181116,1.3752,1.3752,1.3752,1.3752,0
AUDUSD,20181116,0.0000,0.0000,0.0000,0.7300,124309
