<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20190221,2759.9399,2794.0100,2744.9800,2751.8000,298600
A32,20190221,19.0235,19.0235,19.0235,19.0235,0
AAA,20190221,13.3224,13.5445,13.2780,13.3668,1219140
AAM,20190221,10.0167,10.2369,10.0167,10.2746,2070
AAV,20190221,8.5501,8.5501,8.4601,8.5501,18716
ABC,20190221,7.8207,7.8207,7.8207,7.8207,16807
ABI,20190221,21.1309,21.1309,21.1309,21.1309,1000
ABR,20190221,4.6000,4.6000,4.6000,4.6000,0
ABT,20190221,38.7454,38.7454,38.3001,38.3001,370
AC4,20190221,3.0001,3.0001,3.0001,3.0001,0
ACB,20190221,14.3905,14.5325,14.2485,14.2485,2970459
ACC,20190221,13.4909,13.4909,13.0656,13.3086,3140
ACE,20190221,17.0510,17.0510,17.0510,17.0510,0
ACL,20190221,17.5767,17.5767,16.5453,16.6743,123850
ACM,20190221,0.6000,0.7000,0.5000,0.6000,303801
ACS,20190221,12.8519,12.8519,12.8519,12.8519,0
ACV,20190221,88.0695,88.8603,88.0695,88.5638,46730
ADC,20190221,12.7567,12.7567,12.7567,12.7567,30
ADP,20190221,15.8434,15.8434,15.8434,15.8433,100
ADS,20190221,10.0315,10.0315,9.9558,10.0315,14530
AFX,20190221,3.1294,3.1294,3.1294,3.1294,0
AG1,20190221,7.9115,7.9115,7.9115,7.9115,0
AGF,20190221,4.2500,4.2500,4.2500,4.2500,1810
AGM,20190221,9.7672,9.7672,9.7672,9.7672,0
AGP,20190221,19.2260,19.2260,19.2260,19.2260,0
AGR,20190221,3.5000,3.5100,3.4500,3.5000,19780
AGX,20190221,25.7385,25.7385,25.7385,25.7385,200
ALT,20190221,10.6853,10.6853,10.6853,10.6853,0
ALV,20190221,3.1000,3.1000,3.1000,3.1000,0
AMC,20190221,17.6044,17.6044,17.6044,17.6044,0
AMD,20190221,2.8700,2.9000,2.7200,2.7500,7000490
AME,20190221,14.9000,14.9000,14.9000,14.9000,0
AMP,20190221,19.0000,19.0000,19.0000,19.0000,0
AMS,20190221,7.0676,7.0676,6.8973,6.8974,2200
AMV,20190221,14.5597,14.5597,14.3794,14.5146,14520
ANT,20190221,7.4000,7.4000,7.4000,7.4000,0
ANV,20190221,24.6312,24.6312,24.3329,24.3329,286390
APC,20190221,31.6000,32.1500,31.5500,32.0000,16220
APF,20190221,18.3079,18.5940,18.3079,18.5939,3400
APG,20190221,6.8610,7.1612,6.8610,7.1612,138220
API,20190221,20.2323,20.6195,20.1355,20.1355,600
APL,20190221,13.1655,13.1655,13.1655,13.1655,0
APP,20190221,4.4118,4.4118,4.4118,4.4118,0
APS,20190221,3.1000,3.1000,3.0000,3.1000,14100
ARM,20190221,36.2805,36.2805,36.2805,36.2805,0
ART,20190221,2.3000,2.4000,2.2000,2.3000,966470
ASA,20190221,0.7000,0.7000,0.7000,0.7000,0
ASD,20190221,5.2000,5.2000,5.2000,5.2000,0
ASM,20190221,7.3630,7.4330,6.9778,7.1354,2945710
ASP,20190221,5.5807,5.6150,5.5807,5.6151,16550
AST,20190221,51.7113,51.7113,51.2649,51.5625,59010
ATA,20190221,0.3000,0.3000,0.3000,0.3000,0
ATB,20190221,0.6000,0.7000,0.6000,0.7000,300
ATG,20190221,1.3600,1.4000,1.3600,1.3700,2790
ATS,20190221,38.6000,38.6000,38.6000,38.6000,400
AUD-X,20190221,1.3947,1.3947,1.3947,1.3947,0
AUDUSD,20190221,0.0000,0.0000,0.0000,0.7100,142111
AUM,20190221,10.5000,10.5000,10.5000,10.5000,0
AVC,20190221,25.0425,25.0425,25.0425,25.0425,1000
AVF,20190221,0.3000,0.3000,0.3000,0.3000,0
B82,20190221,1.1000,1.1000,1.1000,1.1000,0
BAB,20190221,18.8991,18.8991,18.8991,18.8991,6300
BAL,20190221,33.6675,33.6675,33.6675,33.6675,0
BAX,20190221,19.3663,19.3663,19.3663,19.3663,60
BBC,20190221,68.0000,68.0000,68.0000,68.0000,10
BBM,20190221,8.9691,8.9691,8.9691,8.9691,0
BBS,20190221,9.3668,9.3668,9.3668,9.3668,0
BBT,20190221,18.4000,18.4000,18.4000,18.4000,515
BCB,20190221,6.5629,6.5629,6.5629,6.5629,0
BCC,20190221,6.3393,6.3393,6.1607,6.3393,129028
BCE,20190221,4.6929,4.7680,4.6929,4.7680,5070
BCG,20190221,4.4799,4.4799,4.1928,4.3816,75620
BCM,20190221,22.7895,22.7895,22.7895,22.7895,5300
BCP,20190221,8.1554,8.1554,8.1554,8.1554,0
BDB,20190221,8.6795,8.6795,8.6795,8.6795,0
BDG,20190221,27.0257,27.0257,27.0257,27.0257,0
BDT,20190221,8.1319,8.1319,8.1319,8.1319,0
BDW,20190221,10.1243,10.1243,10.1243,10.1243,0
BED,20190221,22.1576,22.1576,22.1576,22.1575,200
BEL,20190221,13.6714,13.6714,13.6714,13.6714,0
BFC,20190221,19.0803,19.0803,18.7381,18.8236,610840
BGW,20190221,9.4719,9.4719,9.4719,9.4719,0
BHA,20190221,16.7128,16.7128,16.7128,16.7128,0
BHC,20190221,2.0000,2.0000,2.0000,2.0000,0
BHG,20190221,11.9284,11.9284,11.9284,11.9284,0
BHK,20190221,9.6975,9.6975,9.6975,9.6975,0
BHN,20190221,72.9144,73.3656,72.9144,72.9144,670
BHP,20190221,5.2104,5.2104,5.2104,5.2104,0
BHT,20190221,2.7000,2.7000,2.7000,2.7000,0
BIC,20190221,23.5536,23.5536,23.4603,23.5536,4550
BID,20190221,33.1211,33.5079,32.8793,33.1210,2157870
BII,20190221,0.7000,0.7000,0.6000,0.7000,70510
BIO,20190221,9.4507,9.4507,9.4507,9.4507,0
BKC,20190221,9.1000,9.1000,9.1000,9.1000,0
BLF,20190221,3.7000,3.7000,3.7000,3.7000,0
BLI,20190221,5.1815,5.1815,5.1815,5.1815,0
BLN,20190221,6.8500,6.8500,6.8500,6.8500,0
BLT,20190221,11.1072,11.1072,11.1072,11.1072,0
BLW,20190221,11.1146,11.1146,11.1146,11.1146,0
BMC,20190221,12.8403,13.0601,12.6644,12.8402,27150
BMD,20190221,4.0727,4.0727,4.0727,4.0727,0
BMF,20190221,33.7996,33.7996,33.7996,33.7996,0
BMG,20190221,12.3893,12.3893,12.3893,12.3893,0
BMI,20190221,18.5238,18.8606,18.3554,18.8606,82470
BMJ,20190221,4.3608,4.3608,4.3608,4.3608,200
BMN,20190221,5.5676,5.5676,5.5676,5.5676,0
BMP,20190221,38.4299,38.4299,37.7766,38.0456,26450
BMS,20190221,5.8000,5.8000,5.8000,5.8000,0
BMV,20190221,9.9522,9.9522,9.9522,9.9522,0
BNW,20190221,8.4709,8.4709,8.4709,8.4709,0
BOT,20190221,27.9000,27.9000,27.9000,27.9000,300
BPC,20190221,14.2673,14.2673,14.2673,14.2673,0
BPW,20190221,9.9890,9.9890,9.9890,9.9890,0
BQB,20190221,5.0000,5.0000,5.0000,5.0000,0
BRC,20190221,7.7762,7.7762,7.7762,7.7762,0
BRL-X,20190221,3.7240,3.7240,3.7240,3.7240,0
BRR,20190221,8.3255,8.3255,8.3255,8.3255,0
BRS,20190221,10.5500,10.5500,10.5500,10.5500,0
BSA,20190221,13.8277,13.8277,13.8277,13.8277,2200
BSC,20190221,15.2005,15.2005,15.2005,15.2005,0
BSD,20190221,31.0621,31.0621,31.0621,31.0621,0
BSG,20190221,9.6000,9.6000,9.6000,9.6000,0
BSH,20190221,19.4580,19.4580,19.4580,19.4580,0
BSI,20190221,7.9705,7.9705,7.8143,7.9705,17060
BSL,20190221,10.0870,10.0870,10.0870,10.0870,0
BSP,20190221,14.0746,14.0746,14.0746,14.0746,1000
BSQ,20190221,19.7499,19.9224,19.7499,19.8362,10600
BSR,20190221,14.3000,14.4000,14.1000,14.2000,1359556
BST,20190221,45.8178,45.8178,45.8178,45.8178,0
BT1,20190221,12.5462,12.5462,12.5462,12.5462,0
BT6,20190221,1.4000,1.4000,1.4000,1.4000,0
BTB,20190221,6.3000,6.3000,6.3000,6.3000,0
BTCUSD,20190221,0.0000,0.0000,0.0000,3873.8999,21022
BTCUSD-X,20190221,3954.1179,3954.1179,3954.1179,3954.1179,0
BTD,20190221,11.0835,11.0835,10.9295,10.9296,200
BTG,20190221,5.4501,5.4501,5.4501,5.4501,0
BTH,20190221,2.1000,2.1000,2.1000,2.1000,0
BTN,20190221,6.1824,6.1824,6.1824,6.1824,0
BTP,20190221,12.1098,12.1992,11.8864,11.9757,34070
BTR,20190221,4.3973,4.3973,4.3973,4.3973,0
BTS,20190221,4.1748,4.1748,4.1748,4.1748,4
BTT,20190221,31.1305,34.2248,31.1305,34.2248,15020
BTU,20190221,7.1590,7.1590,7.1590,7.1590,0
BTV,20190221,11.5784,11.9580,11.5784,11.9581,200
BTW,20190221,13.2437,13.2437,13.2437,13.2437,2
BUD,20190221,7.9183,7.9183,7.9183,7.9183,0
BVG,20190221,1.6000,1.6000,1.6000,1.6000,0
BVH,20190221,93.3306,93.3306,92.5528,92.7473,114100
BVN,20190221,14.8746,14.8746,14.8746,14.8746,0
BVS,20190221,10.4801,10.5697,10.3906,10.5697,64300
BWA,20190221,4.4546,4.4546,4.4546,4.4546,0
BWE,20190221,22.1938,22.3787,22.0551,22.1938,404390
BWS,20190221,21.7283,21.7283,21.7283,21.7283,100
BXH,20190221,11.3311,11.3311,11.3311,11.3311,1000
C12,20190221,13.8000,13.8000,13.8000,13.8000,0
C21,20190221,18.4213,18.4213,18.3507,18.3507,1900
C22,20190221,24.5029,24.5029,24.5029,24.5029,0
C32,20190221,21.9209,22.2341,21.8426,21.9210,42350
C36,20190221,11.1150,11.1150,11.1150,11.1150,0
C47,20190221,14.3689,14.4660,13.5922,14.4660,18440
C4G,20190221,6.9903,7.1528,6.5026,6.9903,928542
C69,20190221,3.9385,3.9385,3.9385,3.9385,0
C71,20190221,9.0667,9.0667,9.0667,9.0667,0
C92,20190221,7.9000,7.9000,7.9000,7.9000,0
CAD,20190221,0.6000,0.6000,0.6000,0.6000,0
CAD-X,20190221,1.3170,1.3170,1.3170,1.3170,0
CAG,20190221,115.5389,115.5389,115.5389,115.5389,0
CAN,20190221,36.4146,36.4146,36.4146,36.4146,0
CAP,20190221,28.7243,31.4665,28.7243,29.5470,28811
CAT,20190221,8.2256,8.2256,7.5929,7.5929,4500
CAV,20190221,47.6838,48.0913,46.8687,48.0913,120
CBI,20190221,4.1000,4.1000,4.0000,4.0000,1100
CBS,20190221,10.0000,10.0000,10.0000,10.0000,0
CC1,20190221,13.5143,13.5143,13.5143,13.5143,0
CC4,20190221,9.5000,9.5000,9.5000,9.5000,0
