<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210712,3545.2000,3565.0300,3527.3899,3547.8401,403600
A32,20210712,30.9000,30.9000,30.9000,30.9000,100
AAA,20210712,15.9000,15.9000,15.0000,15.4000,11423200
AAM,20210712,10.7000,11.0000,10.5000,11.0000,3600
AAS,20210712,12.7000,12.7000,11.2000,11.3000,4218617
AAT,20210712,18.5000,18.5000,17.3000,17.8000,504900
AAV,20210712,13.7000,13.8000,12.4000,12.6000,323130
ABB,20210712,23.5000,23.6000,20.0000,21.6000,4378431
ABC,20210712,11.3000,11.3000,10.6000,10.8000,34528
ABI,20210712,54.5000,56.9000,51.0000,52.2000,62050
ABR,20210712,20.2000,23.1000,20.2000,23.1000,600
ABS,20210712,24.3500,24.3500,24.3500,24.3500,312400
ABT,20210712,27.4000,27.4000,26.4000,27.4000,1100
AC4,20210712,4.2000,4.2000,4.2000,4.2000,0
ACB,20210712,34.5000,34.7500,32.7500,32.7500,18353700
ACC,20210712,14.8000,14.8000,13.7000,13.7500,109000
ACE,20210712,35.0000,36.2000,35.0000,36.2000,6500
ACL,20210712,11.5000,11.5000,10.8000,11.0000,56300
ACM,20210712,2.8000,2.9000,2.6000,2.6000,1563511
ACS,20210712,11.8000,11.8000,10.2000,10.2000,1200
ACV,20210712,75.0000,75.3000,72.0000,72.2000,200027
ADC,20210712,19.3847,19.3847,19.3847,19.3846,100
ADG,20210712,46.9000,47.1000,43.7500,45.2000,102000
ADP,20210712,27.9000,27.9000,25.9000,25.9000,5300
ADS,20210712,24.5000,24.8000,23.7000,24.7000,356500
AFX,20210712,13.5000,13.5000,12.6000,13.2000,236800
AG1,20210712,6.9000,7.0000,6.5000,6.5000,6300
AGF,20210712,3.4000,3.4000,3.4000,3.4000,0
AGG,20210712,50.9000,51.0000,50.0000,50.4000,2504600
AGM,20210712,30.7500,30.7500,28.6000,29.5000,19600
AGP,20210712,18.5000,18.5000,17.7000,17.7000,1017
AGR,20210712,13.0000,13.0000,12.6000,12.6000,3095800
AGX,20210712,29.0000,30.0000,29.0000,30.0000,1800
AIC,20210712,12.6000,12.6000,12.0000,12.0000,8600
ALT,20210712,14.6000,14.6000,14.6000,14.6000,150
ALV,20210712,2.9000,2.9000,2.9000,2.9000,0
AMC,20210712,19.0000,19.0000,19.0000,19.0000,2400
AMD,20210712,3.9600,4.0000,3.7700,3.7700,4013300
AME,20210712,8.5000,8.5000,8.1000,8.1000,1600
AMP,20210712,13.8000,13.8000,13.8000,13.8000,0
AMS,20210712,10.0000,10.3000,9.0000,9.1000,36954
AMV,20210712,8.8000,8.8000,7.9000,8.2000,1187908
ANT,20210712,10.4000,10.4000,9.6000,9.6000,1000
ANV,20210712,28.6000,28.6000,26.6000,26.6000,816800
APC,20210712,21.0500,21.4000,20.4500,20.6000,28600
APF,20210712,50.7000,50.7000,49.0000,49.5000,28102
APG,20210712,10.0000,10.1000,9.4900,9.5500,2184100
APH,20210712,54.3000,54.9000,50.5000,50.5000,4570400
API,20210712,19.0000,19.0000,17.6000,17.8000,102000
APL,20210712,17.6000,17.6000,17.6000,17.6000,0
APP,20210712,6.9000,6.9000,6.8000,6.9000,6500
APS,20210712,12.4756,12.5687,11.2653,11.2652,2094600
APT,20210712,3.6000,3.6000,3.6000,3.6000,0
AQN,20210712,9.5000,9.5000,9.5000,9.5000,0
ARM,20210712,48.0000,48.0000,48.0000,48.0000,0
ART,20210712,8.7000,8.7000,7.9000,7.9000,3633529
ASA,20210712,4.1000,4.1000,4.1000,4.1000,0
ASD,20210712,8.0000,8.0000,8.0000,8.0000,0
ASG,20210712,30.9000,30.9000,28.0000,28.2000,5724
ASM,20210712,12.1000,12.2000,11.4000,11.4000,3906300
ASP,20210712,7.4600,7.4700,6.9500,7.0800,114000
AST,20210712,50.0000,50.0000,46.8000,48.1000,117300
ATA,20210712,2.1000,2.1000,2.1000,2.1000,0
ATB,20210712,1.6000,1.6000,1.6000,1.6000,0
ATD,20210712,9.6000,9.6000,9.6000,9.6000,0
ATG,20210712,1.6000,1.6000,1.6000,1.6000,0
ATS,20210712,33.6000,33.6000,33.6000,33.6000,0
