<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200609,2939.5300,2957.1201,2932.9399,2956.1101,209000
A32,20200609,25.2763,25.2763,25.2763,25.2763,0
AAA,20200609,12.6649,12.6649,12.2534,12.3449,3798630
AAM,20200609,11.6000,11.6000,11.1500,11.1500,30
AAV,20200609,6.1000,6.2000,5.8000,5.9000,497639
ABC,20200609,9.3187,9.7711,9.3187,9.3187,30500
ABI,20200609,29.8570,30.4368,28.0212,28.0211,56544
ABR,20200609,31.8000,31.8000,31.8000,31.8000,110
ABS,20200609,10.6941,10.7312,10.4713,10.7312,138840
ABT,20200609,31.9675,31.9675,31.9191,31.9675,690
AC4,20200609,3.0000,3.0000,3.0000,3.0000,0
ACB,20200609,15.6923,15.7539,15.5077,15.6923,3531851
ACC,20200609,13.5107,13.5107,13.3111,13.3111,20
ACE,20200609,29.4836,29.4836,29.4836,29.4836,0
ACL,20200609,12.0455,12.0455,11.7273,11.7273,67220
ACM,20200609,0.5000,0.6000,0.5000,0.6000,1920310
ACS,20200609,8.8000,8.8000,8.8000,8.8000,0
ACV,20200609,68.8000,75.5000,66.8000,67.5000,633306
ADC,20200609,13.6480,13.6480,13.6480,13.6480,0
ADG,20200609,49.2558,49.3023,49.0697,49.1628,20540
ADP,20200609,9.1864,9.1864,9.1864,9.1864,500
ADS,20200609,8.6397,8.6397,8.6397,8.6397,5130
AFX,20200609,5.8000,6.2000,5.0000,5.8000,258610
AG1,20200609,9.4044,10.3896,9.2252,10.3896,9400
AGF,20200609,2.9000,2.9000,2.9000,2.9000,0
AGG,20200609,25.0023,25.0932,24.5023,24.8204,293450
AGM,20200609,14.4705,14.4705,14.0183,14.0183,84980
AGP,20200609,16.0453,16.0453,16.0453,16.0453,500
AGR,20200609,4.0400,4.0400,3.9500,4.0400,1987600
AGX,20200609,26.8802,26.8802,26.8802,26.8802,0
ALT,20200609,10.8574,11.9710,10.8574,11.9710,5600
ALV,20200609,1.8000,1.8000,1.8000,1.8000,0
AMC,20200609,15.6638,15.6638,15.6638,15.6638,0
AMD,20200609,3.8000,3.9900,3.5700,3.6100,10490340
AME,20200609,7.6000,7.6000,7.6000,7.6000,100
AMP,20200609,10.2000,10.2000,10.2000,10.2000,0
