<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160324,2986.8000,2998.1499,2960.5400,2960.9700,237000
AAA,20160324,9.9817,9.9817,9.6375,9.6375,564610
AAM,20160324,7.0304,7.0937,7.0304,7.0938,110
ABI,20160324,9.9177,9.9177,9.9177,9.9177,1300
ABT,20160324,32.9293,33.8119,32.9293,33.8119,20
ACB,20160324,6.4296,6.4296,6.3616,6.3615,60102
ACC,20160324,12.8358,13.0735,12.8358,13.0735,60
ACE,20160324,12.6015,13.0925,12.5470,13.0925,1600
ACL,20160324,3.7401,3.7401,3.7401,3.7401,2000
ACM,20160324,4.4331,4.4331,4.3388,4.3388,618250
ADC,20160324,18.1235,18.1235,16.4759,16.4759,1100
ADP,20160324,6.5259,6.5259,6.5259,6.5259,0
AGF,20160324,12.0000,12.0000,12.0000,12.0000,10170
AGM,20160324,7.2836,7.3536,7.2135,7.2135,6360
AGP,20160324,11.8851,11.8851,11.8851,11.8851,0
AGR,20160324,3.3000,3.3000,3.2000,3.2000,116500
AGX,20160324,19.1338,19.1338,19.1338,19.1338,0
ALT,20160324,9.0772,9.0772,9.0772,9.0772,0
ALV,20160324,4.1295,4.4176,4.1295,4.4176,1800
AMC,20160324,13.6479,13.6479,13.6479,13.6479,0
AMD,20160324,9.7812,10.0554,9.7812,9.9641,1363130
AME,20160324,2.8478,2.8478,2.8478,2.8478,0
AMV,20160324,1.5326,1.5326,1.5326,1.5326,10000
ANV,20160324,3.0145,3.0145,2.9768,2.9768,120
APC,20160324,16.3764,16.4716,16.1860,16.4716,10690
APG,20160324,4.4910,4.5698,4.4910,4.4910,92500
API,20160324,9.4869,9.4869,9.1965,9.2933,92200
APP,20160324,6.6123,6.6123,6.6123,6.6123,22
APS,20160324,3.0000,3.0000,2.9000,2.9000,136500
ARM,20160324,19.5830,19.5830,19.5830,19.5830,900
ASA,20160324,3.2000,3.5000,3.1000,3.5000,479440
ASD,20160324,0.4000,0.4000,0.4000,0.4000,0
ASM,20160324,13.9285,13.9285,13.4509,13.6897,1312920
ASP,20160324,2.9736,3.0498,2.9736,3.0498,450
ATA,20160324,3.5000,3.5000,3.5000,3.5000,393320
AUD-X,20160324,1.3274,1.3274,1.3274,1.3274,0
AVF,20160324,0.9000,1.0000,0.9000,1.0000,397711
B82,20160324,6.0000,6.0000,5.9000,5.9000,1800
BBC,20160324,65.3906,65.3906,65.3906,65.3906,260
BBS,20160324,10.1797,10.7337,10.1104,10.3874,4400
BCC,20160324,10.8238,11.1013,10.7544,10.8238,271810
BCE,20160324,3.6596,3.6596,3.5550,3.5550,25720
BCG,20160324,6.6452,6.9950,6.4354,6.7152,1276230
BCP,20160324,5.4571,5.8378,5.4571,5.8378,2300
BDB,20160324,3.1052,3.1052,3.1052,3.1052,0
BDW,20160324,8.3888,8.3888,8.3888,8.3888,0
BED,20160324,22.4036,22.4036,22.1640,22.4036,19600
BFC,20160324,14.8847,14.8847,14.5315,14.5315,14350
BHC,20160324,1.4000,1.4000,1.4000,1.4000,500
BHP,20160324,9.4350,9.4350,9.4350,9.4350,0
BHT,20160324,5.4779,5.4779,5.4779,5.4779,1000
BIC,20160324,16.8740,17.5699,16.8740,17.2219,98350
BID,20160324,15.5715,15.5715,15.3046,15.3046,943010
BII,20160324,13.3000,13.3000,13.1000,13.3000,347600
BKC,20160324,12.8000,12.8000,12.8000,12.8000,0
BLF,20160324,2.0952,2.0952,1.9047,1.9524,21700
BLI,20160324,4.5333,4.6041,4.5333,4.6041,4100
BMC,20160324,12.9697,12.9697,12.8934,12.8934,1450
BMI,20160324,17.3449,17.4826,17.0008,17.1384,42570
BMJ,20160324,2.9310,2.9310,2.6845,2.6845,700
BMP,20160324,52.4558,55.7805,52.4558,55.4111,362880
BPC,20160324,8.6580,8.6580,8.6580,8.6581,350
BRC,20160324,5.7071,5.7071,5.7071,5.7071,500
BRL-X,20160324,3.6801,3.6801,3.6801,3.6801,0
BSC,20160324,16.8409,16.8409,16.8409,16.8409,0
BSI,20160324,6.5803,6.5803,6.4460,6.4460,7030
BST,20160324,9.0011,9.0011,9.0011,9.0011,0
BT6,20160324,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160324,418.4240,415.4860,418.6800,416.3940,6834670400
BTG,20160324,3.2430,3.2430,3.2430,3.2430,0
BTH,20160324,9.3000,9.3000,9.3000,9.3000,0
BTP,20160324,9.5400,9.9764,9.5400,9.6023,134340
BTS,20160324,8.3495,8.3495,8.3495,8.3495,100
BTT,20160324,28.6418,28.6418,28.6418,28.6418,10
BTU,20160324,5.7673,5.7673,5.7673,5.7673,0
BTW,20160324,13.0729,13.2267,13.0729,13.2267,300
BVG,20160324,1.2000,1.2000,1.2000,1.2000,6600
BVH,20160324,49.7945,50.2599,48.8638,48.8638,527980
BVN,20160324,7.0250,7.0250,7.0250,7.0250,6700
BVS,20160324,10.8918,11.0544,10.7293,10.7292,224120
BWA,20160324,3.4191,3.4191,3.4191,3.4191,0
BXH,20160324,12.1450,12.1450,12.1450,12.1450,0
C21,20160324,9.6736,9.6736,9.6736,9.6736,0
C32,20160324,23.7718,23.9204,23.0289,23.2270,84470
C47,20160324,7.4707,7.7306,7.4057,7.6007,34360
C71,20160324,4.5462,4.5462,4.5462,4.5462,0
C92,20160324,30.0000,30.0000,30.0000,30.0000,0
CAD,20160324,1.7000,1.7000,1.6000,1.6000,58000
CAD-X,20160324,1.3210,1.3210,1.3210,1.3210,0
CAN,20160324,20.5796,20.5796,20.5796,20.5796,0
