<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20210203,3531.1499,3544.0100,3508.5100,3517.3101,297400
A32,20210203,33.0000,33.0000,33.0000,33.0000,0
AAA,20210203,12.5000,13.3500,12.5500,13.3000,2277600
AAM,20210203,10.8000,10.9500,10.8000,10.9500,800
AAS,20210203,6.7000,7.6000,6.6000,7.5000,1576926
AAV,20210203,11.0000,11.5000,10.7000,11.3000,464200
ABB,20210203,11.8000,12.4000,11.7000,12.3000,957886
ABC,20210203,16.0000,16.5000,15.6000,16.3000,26610
ABI,20210203,38.6483,38.6483,37.6573,38.6483,13100
ABR,20210203,22.0000,25.3000,22.0000,22.0000,10200
ABS,20210203,30.5000,31.0000,29.3000,29.3000,51000
ABT,20210203,30.5000,30.5000,30.5000,30.5000,0
AC4,20210203,3.0000,3.0000,3.0000,3.0000,0
ACB,20210203,21.8800,22.5600,21.7600,22.4800,7054500
ACC,20210203,13.8000,14.2000,13.7000,14.0000,93300
ACE,20210203,30.2384,30.2384,26.4586,28.1062,400
ACL,20210203,11.5000,12.4000,11.5000,12.3000,66500
ACM,20210203,1.4000,1.6000,1.4000,1.6000,6877131
ACS,20210203,13.4000,13.4000,13.4000,13.4000,0
ACV,20210203,72.0000,72.0000,70.0000,71.8000,73721
ADC,20210203,19.6190,19.6190,19.6190,19.6190,100
ADG,20210203,58.0000,61.2000,61.0000,61.0000,5500
ADP,20210203,21.7906,21.7906,21.7906,21.7906,105
ADS,20210203,11.5196,12.4796,11.5196,12.2876,41600
AFX,20210203,13.1000,13.1000,12.6000,12.9000,138210
AG1,20210203,10.1000,10.1000,9.0000,9.4000,106100
AGF,20210203,4.5000,4.5000,4.5000,4.5000,0
AGG,20210203,35.1000,36.2500,34.0000,35.9000,3088300
AGM,20210203,12.6000,13.0000,12.3000,12.4000,20800
AGP,20210203,15.8000,16.0000,15.8000,15.9000,3747
AGR,20210203,9.2000,9.6300,9.0000,9.6300,1112400
AGX,20210203,36.9000,36.9000,36.9000,36.9000,0
ALT,20210203,12.8000,12.8000,12.2000,12.2000,300
ALV,20210203,1.9000,1.9000,1.9000,1.9000,0
AMC,20210203,15.1140,15.1140,15.1140,15.1140,0
AMD,20210203,2.8700,2.9500,2.8500,2.8700,3358000
AME,20210203,8.7000,8.7000,8.7000,8.7000,0
AMP,20210203,10.2000,10.2000,10.2000,10.2000,0
AMS,20210203,12.1000,14.3000,12.1000,12.4000,6700
AMV,20210203,10.9000,11.3000,10.8000,11.3000,589800
ANT,20210203,9.9000,9.9000,9.9000,9.9000,0
ANV,20210203,19.4000,19.8000,18.7000,19.7000,264500
APC,20210203,19.8000,21.3000,19.8000,21.3000,28600
APF,20210203,37.7895,38.9892,37.7038,38.9892,9112
APG,20210203,7.2899,7.7530,7.1955,7.7187,1516100
APH,20210203,43.5375,45.6576,43.5375,45.6576,426200
API,20210203,16.9000,18.5000,16.9000,18.5000,142800
APL,20210203,11.0000,11.0000,11.0000,11.0000,0
APP,20210203,3.6000,4.4000,3.6000,4.4000,16800
APS,20210203,5.8000,6.4000,5.8000,6.4000,1017900
APT,20210203,3.6000,3.6000,3.6000,3.6000,0
AQN,20210203,7.5000,7.5000,7.5000,7.5000,0
ARM,20210203,40.5000,40.5000,40.5000,40.5000,0
ART,20210203,4.5000,5.0000,4.4000,4.9000,4039145
ASA,20210203,1.3000,1.3000,1.3000,1.3000,0
ASD,20210203,7.0000,7.0000,7.0000,7.0000,100
ASG,20210203,35.2000,35.2000,34.9000,34.9000,7200
ASM,20210203,15.4000,15.8000,14.7000,15.8000,3673300
ASP,20210203,6.8000,7.2000,6.8000,7.1000,79900
AST,20210203,57.3000,57.3000,55.5000,57.0000,55800
ATA,20210203,0.5000,0.5000,0.5000,0.5000,0
ATB,20210203,1.2000,1.4000,1.2000,1.4000,395200
ATD,20210203,9.6000,9.6000,9.6000,9.6000,0
ATG,20210203,0.6100,0.6100,0.6100,0.6100,0
ATS,20210203,34.0000,34.0000,34.0000,34.0000,0
AUD-X,20210203,1.3144,1.3144,1.3144,1.3144,0
AUM,20210203,10.5000,10.5000,10.5000,10.5000,0
AVC,20210203,23.4179,23.4179,23.4179,23.4179,500
AVF,20210203,0.4000,0.4000,0.4000,0.4000,0
B82,20210203,1.0000,1.0000,1.0000,1.0000,0
BAB,20210203,21.3000,21.3000,21.2000,21.2000,2700
BAL,20210203,13.6000,13.6000,13.6000,13.6000,0
BAX,20210203,57.9585,59.2561,57.7855,58.4775,7000
BBC,20210203,61.3000,61.4000,61.3000,61.4000,800
BBH,20210203,16.0000,16.0000,16.0000,16.0000,0
BBM,20210203,14.1243,14.1243,14.1243,14.1243,0
BBS,20210203,9.7000,9.7000,9.7000,9.7000,100
BBT,20210203,19.5000,23.0000,19.5000,23.0000,11500
BCB,20210203,6.6000,6.6000,6.6000,6.6000,0
BCC,20210203,7.6000,8.1000,7.6000,8.0000,467700
BCE,20210203,10.3000,11.0000,10.3000,10.6500,99200
BCF,20210203,39.9000,39.9000,39.9000,39.9000,100
BCG,20210203,11.0998,11.7010,11.0998,11.7010,630300
BCM,20210203,55.0000,57.0000,53.0000,56.5000,138800
BCP,20210203,9.0000,9.0000,9.0000,9.0000,0
BDB,20210203,9.8434,9.8434,9.8434,9.8434,0
BDG,20210203,41.4000,41.9000,41.4000,41.9000,5001
BDT,20210203,21.2101,21.2101,21.1154,21.1154,400
BDW,20210203,15.5000,15.5000,15.5000,15.5000,0
BED,20210203,29.4442,29.4442,29.4442,29.4442,0
BEL,20210203,11.9320,11.9320,11.9320,11.9320,0
BFC,20210203,15.7000,16.1000,15.1500,16.1000,264900
BGW,20210203,19.5752,19.5752,19.5752,19.5752,0
BHA,20210203,10.3000,10.9000,10.3000,10.9000,6400
BHC,20210203,2.5000,2.5000,2.5000,2.5000,0
BHG,20210203,10.2385,10.2385,10.2385,10.2386,140000
BHK,20210203,11.5000,11.5000,11.5000,11.5000,0
BHN,20210203,71.2603,76.4625,68.7083,69.3954,18500
BHP,20210203,6.0000,6.0000,6.0000,6.0000,0
BHT,20210203,7.2000,7.2000,7.2000,7.2000,0
BIC,20210203,20.0500,20.4000,19.9500,20.4000,81200
BID,20210203,40.1000,41.5000,39.7000,41.3500,1851900
BII,20210203,7.0000,7.5000,6.9000,7.5000,3135020
BIO,20210203,9.4509,9.4509,9.4509,9.4509,0
BKC,20210203,4.6000,4.6000,4.6000,4.6000,100
BKG,20210203,11.9000,12.2500,11.9000,12.2000,965700
BKH,20210203,28.6369,28.6369,28.6369,28.6369,600
BLF,20210203,3.3000,3.3000,3.3000,3.3000,0
BLI,20210203,13.6821,13.6821,13.6821,13.6821,0
BLN,20210203,1.6000,1.6000,1.6000,1.6000,0
BLT,20210203,20.0000,20.0000,20.0000,20.0000,300
BLU,20210203,10.0000,10.0000,10.0000,10.0000,0
BLW,20210203,17.0493,17.0493,17.0493,17.0493,0
BMC,20210203,12.9000,13.6000,12.8000,13.2000,141600
BMD,20210203,7.5000,7.5000,7.5000,7.5000,0
BMF,20210203,16.6000,16.6000,16.6000,16.6000,0
BMG,20210203,26.5001,26.5001,26.5001,26.5001,0
BMI,20210203,23.0362,24.0275,23.0362,23.8860,380900
BMJ,20210203,19.0000,19.0000,19.0000,19.0000,0
BMN,20210203,5.0000,5.0000,5.0000,5.0000,0
BMP,20210203,58.4928,58.7758,57.5493,58.4928,135000
BMS,20210203,5.7000,6.5000,5.7000,6.5000,10300
BMV,20210203,5.6000,5.6000,5.6000,5.6000,0
BNA,20210203,22.4000,24.8000,22.3000,24.8000,207000
BNW,20210203,8.9416,8.9416,8.9416,8.9416,0
BOT,20210203,55.4000,55.5000,55.4000,55.5000,3700
BPC,20210203,11.6000,11.6000,11.6000,11.6000,0
BPW,20210203,22.5000,22.5000,22.5000,22.5000,0
BQB,20210203,6.3000,6.3000,6.3000,6.3000,0
BRC,20210203,11.4000,11.4000,11.3000,11.3000,1000
BRL-X,20210203,5.3669,5.3669,5.3669,5.3669,0
BRR,20210203,11.3000,11.3000,11.0000,11.0000,600
BRS,20210203,13.1175,13.1175,13.1175,13.1175,0
BSA,20210203,13.0000,13.0000,12.9000,13.0000,20000
BSC,20210203,11.7000,11.7000,11.7000,11.7000,0
BSD,20210203,25.7632,25.7632,25.7632,25.7632,0
BSG,20210203,9.9000,10.0000,9.9000,10.0000,1800
BSH,20210203,20.0496,20.0496,20.0496,20.0496,0
BSI,20210203,11.7000,12.1000,11.3500,12.1000,812200
BSL,20210203,10.0095,10.0095,9.9142,9.9142,1600
BSP,20210203,15.6087,15.6087,15.6087,15.6087,0
BSQ,20210203,19.8000,19.8000,19.8000,19.8000,0
BSR,20210203,9.6000,10.6000,9.6000,10.6000,10952394
BST,20210203,14.4000,14.4000,14.4000,14.4000,0
BT1,20210203,15.1239,15.1239,15.1239,15.1239,0
BT6,20210203,2.0000,2.0000,2.0000,2.0000,0
BTB,20210203,4.7000,4.7000,4.7000,4.7000,0
BTCUSD-X,20210203,35510.8203,37480.1914,35443.9805,37472.0898,61166818159
BTD,20210203,22.9000,23.5000,22.8000,23.5000,6000
BTG,20210203,5.8000,5.8000,5.8000,5.8000,0
BTH,20210203,3.6000,3.6000,3.6000,3.6000,0
BTN,20210203,3.1000,3.1000,3.1000,3.1000,0
BTP,20210203,13.8000,13.9000,13.8000,13.8000,17400
BTR,20210203,2.5417,2.5417,2.5417,2.5417,0
BTS,20210203,3.7000,4.2000,3.7000,4.2000,35045
BTT,20210203,49.8000,49.8000,49.8000,49.8000,3100
BTU,20210203,11.3461,11.3461,11.3461,11.3461,0
BTV,20210203,27.2000,27.2000,27.2000,27.2000,100
BTW,20210203,26.6974,26.6974,26.6974,26.6974,1000
BUD,20210203,14.0055,14.0055,12.3319,12.9485,23941
BVB,20210203,11.6000,12.3000,11.5000,12.2000,898700
BVG,20210203,2.5000,2.6000,2.5000,2.6000,46409
BVH,20210203,56.0000,58.5000,56.0000,58.5000,810900
BVN,20210203,8.0000,8.0000,8.0000,8.0000,0
BVS,20210203,15.4000,16.8000,15.4000,16.8000,843037
BWA,20210203,7.0011,7.0011,7.0011,7.0011,0
BWE,20210203,27.6000,28.5000,27.0000,28.5000,552700
BWS,20210203,35.9000,36.1000,35.9000,36.1000,3500
BXH,20210203,12.0000,12.0000,12.0000,12.0000,0
BXT,20210203,10.6000,10.6000,10.6000,10.6000,0
C12,20210203,2.2000,2.2000,2.2000,2.2000,0
C21,20210203,11.1000,11.1000,11.1000,11.1000,2000
C22,20210203,10.1850,10.1850,10.1850,10.1850,0
C32,20210203,23.2524,24.2551,23.1569,23.9209,103300
C36,20210203,9.1000,9.1000,9.1000,9.1000,0
C47,20210203,10.4000,10.5000,10.3000,10.4000,103900
C4G,20210203,8.5849,9.6226,8.4905,9.5283,683733
C69,20210203,14.0000,14.3000,13.8000,14.2000,90544
C71,20210203,9.7000,9.7000,9.7000,9.7000,0
C92,20210203,3.6000,4.0000,3.6000,4.0000,2700
CAB,20210203,140.9000,140.9000,140.9000,140.9000,0
CAD,20210203,0.6000,0.6000,0.6000,0.6000,0
CAD-X,20210203,1.2785,1.2785,1.2785,1.2785,0
CAG,20210203,14.7754,17.5334,14.3814,17.5335,400
CAM,20210203,15.7000,15.7000,15.7000,15.7000,0
CAN,20210203,25.3000,25.3000,25.3000,25.3000,1100
CAP,20210203,40.2660,40.9215,40.2660,40.2659,8460
CAT,20210203,14.9628,14.9628,14.9628,14.9628,0
CAV,20210203,65.5000,65.5000,65.0000,65.0000,800
CBC,20210203,9.7000,9.7000,9.7000,9.7000,0
CBI,20210203,9.2000,9.2000,9.2000,9.2000,0
CBS,20210203,7.3000,7.3000,7.3000,7.3000,0
CC1,20210203,15.4000,15.4000,14.3000,14.5000,14700
CC4,20210203,13.4000,13.4000,13.4000,13.4000,100
CCA,20210203,10.0000,10.0000,10.0000,10.0000,0
CCH,20210203,3.9000,3.9000,3.9000,3.9000,0
CCI,20210203,14.9260,15.0647,14.9260,14.9723,15700
CCL,20210203,9.9900,10.2500,9.5900,10.0000,590400
CCM,20210203,35.1196,35.2153,35.1196,35.2153,500
CCP,20210203,7.5000,7.5000,7.5000,7.5000,100
CCR,20210203,12.2781,12.2781,12.2781,12.2781,0
CCT,20210203,10.0000,10.0000,10.0000,10.0000,0
CCV,20210203,18.1000,18.1000,18.1000,18.1000,0
CDC,20210203,16.0000,16.8500,15.9000,16.8500,20700
CDG,20210203,3.2000,3.2000,3.2000,3.2000,0
CDH,20210203,3.1000,3.1000,3.1000,3.1000,0
CDN,20210203,25.9000,26.6000,24.2000,26.6000,18400
CDO,20210203,1.3000,1.4000,1.3000,1.4000,163500
CDP,20210203,10.0000,10.0000,10.0000,10.0000,200
CDR,20210203,5.7000,5.7000,5.7000,5.7000,0
CE1,20210203,8.0000,8.0000,8.0000,8.0000,0
CEC,20210203,15.0000,15.0000,15.0000,15.0000,0
CEE,20210203,17.0000,17.0000,16.0000,16.0500,800
CEG,20210203,11.3000,11.3000,11.3000,11.3000,0
CEN,20210203,7.3000,7.3000,7.0000,7.3000,13639
CEO,20210203,8.9000,9.7000,8.5000,9.7000,5853768
CET,20210203,3.6000,3.9000,3.4000,3.8000,10500
CFC,20210203,14.8031,14.8031,14.8031,14.8031,0
CFPT2012,20210203,3.3500,5.6500,5.5600,5.6500,39500
CFPT2016,20210203,3.9000,6.2000,6.0500,6.0500,11100
CFPT2017,20210203,3.5000,6.0000,5.7500,6.0000,2900
CFV,20210203,21.3000,21.3000,21.3000,21.3000,0
CGL,20210203,34.0000,34.0000,34.0000,34.0000,0
CGV,20210203,2.6000,2.7000,2.6000,2.7000,2800
CH5,20210203,8.4939,8.4939,8.4939,8.4939,0
CHC,20210203,1.5152,1.5152,1.5152,1.5152,0
CHDB2007,20210203,2.6000,3.2000,3.1200,3.1600,26200
CHDB2008,20210203,2.2900,2.2200,2.2000,2.2200,7400
CHP,20210203,18.1000,19.2000,18.1000,18.9000,19700
CHPG2014,20210203,30.2000,30.2000,30.2000,30.2000,0
CHPG2018,20210203,3.9000,4.4000,4.3200,4.4000,58000
CHPG2020,20210203,16.5200,21.3000,21.3000,21.3000,300
CHPG2022,20210203,7.3000,10.1100,10.0000,10.1100,5500
CHPG2026,20210203,5.4000,6.1000,6.0000,6.0000,10100
CHS,20210203,13.3000,13.3000,13.3000,13.3000,100
CI5,20210203,4.6000,4.6000,4.6000,4.6000,0
CIA,20210203,12.6488,13.3928,12.4628,13.3929,4100
CID,20210203,6.5000,6.5000,6.5000,6.5000,900
CIG,20210203,2.7000,2.7000,2.7000,2.7000,21900
CII,20210203,20.6500,21.9500,20.6500,21.6500,1503800
CIP,20210203,4.6000,4.6000,4.6000,4.6000,100
CJC,20210203,20.2000,20.2000,20.2000,20.2000,0
CKA,20210203,22.5373,22.5373,22.5373,22.5373,0
CKD,20210203,25.0000,25.1000,25.0000,25.1000,1100
CKDH2001,20210203,2.2000,2.2000,2.1800,2.2000,35300
CKDH2002,20210203,2.0600,2.4800,2.4100,2.4800,16300
CKG,20210203,15.9500,16.2000,15.7000,15.9500,1266700
CKH,20210203,2.2001,2.2001,2.2001,2.2001,0
CKV,20210203,11.4000,11.4000,11.4000,11.4000,2000
CL-F,20210203,55.0500,56.3300,54.8100,55.6900,448693
CLC,20210203,30.2242,30.2242,30.2242,30.2242,0
CLG,20210203,0.7700,0.7700,0.7700,0.7700,0
CLH,20210203,17.3865,18.0408,17.3865,18.0408,16700
CLL,20210203,28.3000,29.9500,28.3000,29.9500,5200
CLM,20210203,17.2851,17.2851,17.2851,17.2851,0
CLW,20210203,24.1634,24.1634,24.1634,24.1634,1000
CLX,20210203,16.0000,16.9000,16.0000,16.9000,7300
CMBB2010,20210203,9.1900,13.2500,12.9100,13.2500,14600
CMC,20210203,6.1000,6.1000,6.1000,6.1000,300
CMD,20210203,21.7762,21.7762,21.7762,21.7762,2000
CMF,20210203,155.9926,155.9926,155.9926,155.9926,0
CMG,20210203,33.8000,34.0000,32.7500,32.8000,82100
CMI,20210203,1.4000,1.4000,1.4000,1.4000,0
CMK,20210203,7.4998,7.4998,7.4998,7.4998,0
