<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20170316,3247.1599,3269.7700,3247.1599,3268.9399,189400
AAA,20170316,15.5870,15.7802,15.4581,15.6192,1444720
AAM,20170316,6.5080,6.5744,6.5080,6.5081,2010
ABC,20170316,15.7070,15.7070,15.7070,15.7070,0
ABI,20170316,21.8225,21.8225,21.8225,21.8225,100
ABT,20170316,32.1215,32.1215,31.0732,32.0840,440
AC4,20170316,5.1005,5.1005,5.1005,5.1005,0
ACB,20170316,8.6816,8.7565,8.6442,8.6816,1849057
ACC,20170316,15.1533,15.1533,14.8419,14.8938,3230
ACE,20170316,16.5468,17.2285,16.4228,17.1046,10750
ACL,20170316,3.5775,3.5775,3.5775,3.5775,0
ACM,20170316,1.9000,1.9000,1.8000,1.9000,151300
ACV,20170316,49.4660,50.4359,49.4660,50.2419,84110
ADC,20170316,12.4337,12.4337,11.7066,11.7066,200
ADP,20170316,16.4058,17.6257,16.4058,17.6257,16020
ADS,20170316,14.1316,14.1617,13.2897,13.3800,209900
AFX,20170316,3.8165,3.8165,3.8165,3.8165,0
AGF,20170316,9.5000,9.6900,9.5000,9.6900,2420
AGM,20170316,8.1875,8.2686,7.9443,8.2280,5550
AGP,20170316,17.5696,17.5696,17.5696,17.5696,0
AGR,20170316,3.1900,3.3000,3.1100,3.3000,464130
AGX,20170316,10.2260,10.2260,10.2260,10.2260,0
ALT,20170316,10.9415,10.9415,10.9415,10.9415,0
ALV,20170316,3.1691,3.1691,3.1691,3.1691,0
AMC,20170316,17.9730,17.9730,17.9730,17.9730,100
AMD,20170316,13.6500,13.6500,13.4000,13.6000,368930
AME,20170316,2.6342,2.6342,2.6342,2.6342,800
AMP,20170316,12.5539,12.5539,12.5539,12.5539,0
AMS,20170316,5.1054,5.2601,5.1054,5.2601,38700
AMV,20170316,6.3107,6.3107,5.8599,6.0853,9100
ANT,20170316,12.3305,12.3305,12.3305,12.3305,4500
ANV,20170316,2.9391,3.1275,2.9391,3.1238,22100
APC,20170316,22.4532,22.7473,22.3551,22.7473,66340
APG,20170316,3.8528,3.8528,3.6243,3.8056,101210
API,20170316,20.8131,20.9099,20.2323,20.3291,10700
APL,20170316,13.1662,13.1662,13.1662,13.1662,0
APP,20170316,7.2614,7.2614,7.2614,7.2614,1100
APS,20170316,2.4000,2.5000,2.4000,2.5000,88000
ARM,20170316,21.8787,21.8787,21.8787,21.8787,0
ASA,20170316,2.2000,2.3000,2.2000,2.3000,114800
ASD,20170316,0.5000,0.5000,0.5000,0.5000,0
ASM,20170316,12.6550,12.7346,12.5754,12.5754,920930
ASP,20170316,2.9659,3.0421,2.9659,2.9659,7040
ATA,20170316,1.0000,1.0000,1.0000,1.0000,0
ATG,20170316,2.4800,2.6300,2.4500,2.6200,173120
ATS,20170316,12.1000,12.6000,12.1000,12.6000,29200
AUD-X,20170316,1.2977,1.2977,1.2977,1.2977,0
AUM,20170316,10.5184,10.5184,10.5184,10.5184,0
AVF,20170316,0.4000,0.4000,0.4000,0.4000,0
B82,20170316,3.6000,3.6000,3.6000,3.6000,0
BBC,20170316,118.0076,118.0076,117.0242,117.0242,1010
BBS,20170316,9.6313,10.6576,9.6313,10.6576,600
BCC,20170316,13.8038,14.5219,13.7240,14.2825,405100
BCE,20170316,3.7009,3.7009,3.6662,3.6662,11130
BCG,20170316,3.6866,3.6866,3.6262,3.6791,529500
BCP,20170316,8.0151,8.0151,8.0151,8.0151,0
BDB,20170316,7.0952,7.0952,7.0952,7.0952,0
BDG,20170316,18.2011,18.2011,18.2011,18.2011,0
BDW,20170316,6.2169,6.2169,6.2169,6.2169,0
BED,20170316,25.4295,25.4295,25.4295,25.4295,0
BEL,20170316,6.1826,6.1826,6.1826,6.1826,0
BFC,20170316,24.7374,26.1330,24.6327,25.7491,845990
BHC,20170316,3.3000,3.3000,3.3000,3.3000,0
BHN,20170316,83.7201,84.1631,78.3160,81.9483,16220
BHP,20170316,9.0314,9.0314,8.7895,8.7895,600
BHT,20170316,4.2501,4.2501,4.1557,4.1556,1200
BIC,20170316,34.8683,34.8683,34.8683,34.8683,0
BID,20170316,15.4145,15.5082,15.2271,15.3208,1860750
BII,20170316,2.9000,3.0000,2.8000,2.8000,307070
BKC,20170316,5.9000,5.9000,5.9000,5.9000,4300
BLF,20170316,4.3000,4.5000,4.3000,4.5000,4750
BLI,20170316,5.4399,5.4399,5.4399,5.4399,6000
BLN,20170316,9.0172,9.0172,9.0172,9.0172,0
BMC,20170316,13.9613,13.9613,13.7178,13.9613,24980
BMI,20170316,21.5519,21.5519,21.1572,21.4730,9010
BMJ,20170316,4.1761,4.1761,4.1761,4.1761,131
BMN,20170316,5.5955,5.5955,5.5955,5.5955,0
BMP,20170316,73.1939,73.1939,72.4234,73.1554,31020
BPC,20170316,13.9770,14.6221,13.9770,14.6221,11800
BRC,20170316,7.6506,8.1722,7.6506,8.0679,400
BRL-X,20170316,3.0999,3.0999,3.0999,3.0999,0
BRS,20170316,6.9389,6.9389,6.9389,6.9389,0
BSC,20170316,20.3080,20.3080,20.3080,20.3080,100
BSG,20170316,9.8746,9.8746,9.8746,9.8746,400
BSI,20170316,8.4741,9.1044,8.4741,8.8943,1090
BSP,20170316,15.2002,15.2002,14.0743,14.0743,1100
BSQ,20170316,19.1573,21.2941,18.1258,20.4836,24050
BST,20170316,10.8901,10.8901,10.8901,10.8901,0
BT1,20170316,9.8503,9.8503,9.8503,9.8503,0
BT6,20170316,5.4000,5.7000,5.2000,5.2000,25060
BTB,20170316,10.0000,10.0000,10.0000,10.0000,100
BTCUSD-X,20170316,1251.3301,1152.4399,1257.9800,1187.8102,63856800000
BTD,20170316,11.8329,11.8329,11.6241,11.8329,5500
BTG,20170316,4.4700,4.4700,4.4700,4.4700,0
BTP,20170316,9.1453,9.2451,9.1121,9.2451,13250
BTR,20170316,4.7964,4.7964,4.7964,4.7964,0
BTS,20170316,8.5437,8.5437,8.5437,8.5437,100
BTT,20170316,27.3130,27.3130,27.3130,27.3130,0
BTU,20170316,7.5862,7.5862,7.5862,7.5862,0
BTV,20170316,21.3167,21.4070,21.3167,21.3167,600
BTW,20170316,12.0205,12.0205,12.0205,12.0205,100
BVG,20170316,1.1000,1.1000,1.1000,1.1000,0
BVH,20170316,55.6604,55.9434,55.5661,55.5661,277890
BVN,20170316,6.8228,6.8228,6.8228,6.8228,0
BVS,20170316,13.6554,13.6554,13.2490,13.4115,274120
BWA,20170316,6.5235,6.6807,6.5235,6.6806,300
BXH,20170316,13.3517,13.3517,13.3517,13.3517,0
C12,20170316,18.6047,18.6047,18.6047,18.6047,0
C21,20170316,10.4455,10.4455,10.4455,10.4455,0
C32,20170316,28.0356,28.2938,27.6226,28.1389,302170
C47,20170316,6.4789,6.4789,6.4087,6.4087,8010
C71,20170316,8.3802,8.3802,8.3802,8.3802,100
C92,20170316,12.7000,12.7000,12.7000,12.7000,200
CAD,20170316,0.5000,0.5000,0.5000,0.5000,0
CAD-X,20170316,1.3297,1.3297,1.3297,1.3297,0
CAN,20170316,18.9931,18.9931,18.9931,18.9931,0
CAP,20170316,18.2912,18.5642,18.0182,18.5642,7200
CAV,20170316,42.7709,43.7525,42.7709,42.8410,100540
CCI,20170316,7.7444,7.7444,7.7444,7.7444,0
CCL,20170316,2.3093,2.3907,2.3012,2.3500,47490
CCM,20170316,9.5986,9.5986,9.5986,9.5986,0
CCP,20170316,10.9324,10.9324,10.8413,10.8413,2700
CCR,20170316,17.9288,17.9288,17.9288,17.9288,0
CCV,20170316,5.6112,5.6112,5.6112,5.6112,0
CDC,20170316,7.2045,7.2045,6.9972,7.1008,36530
CDG,20170316,5.6553,5.6553,5.6553,5.6553,0
CDH,20170316,6.4469,6.4469,6.4469,6.4469,0
CDN,20170316,16.0148,16.2762,15.8840,16.2762,3100
CDO,20170316,4.6000,4.7000,4.5000,4.7000,1212160
CEC,20170316,15.7407,15.7407,15.7407,15.7407,0
CEO,20170316,9.1584,9.3061,9.0845,9.3061,1106400
CFC,20170316,5.7990,5.7990,5.7990,5.7990,0
CHC,20170316,1.7133,1.7133,1.7133,1.7133,0
CHP,20170316,14.9384,14.9715,14.9053,14.9715,22530
CHS,20170316,10.9726,10.9726,10.8942,10.9726,3000
CI5,20170316,11.3614,11.3614,11.3614,11.3614,0
CID,20170316,5.1000,5.1000,5.1000,5.1000,0
CIG,20170316,2.2700,2.2700,2.1000,2.1000,23470
CII,20170316,35.4744,35.4744,35.0014,35.4271,1199520
CJC,20170316,25.3551,25.3551,25.3551,25.3551,0
CKD,20170316,8.9893,9.3441,8.9893,9.3441,400
CKH,20170316,2.7259,2.7259,2.7259,2.7259,0
CKV,20170316,11.0140,11.0140,11.0140,11.0140,0
CL-F,20170316,49.0100,49.6200,48.4500,48.7500,655788
CLC,20170316,26.0985,26.6528,26.0985,26.6528,1410
CLG,20170316,4.0900,4.1000,4.0000,4.1000,80
CLH,20170316,6.2275,6.8982,6.2275,6.8982,13000
CLL,20170316,21.0524,21.0524,20.3368,20.3369,2010
CLM,20170316,10.9605,10.9605,10.9605,10.9605,0
CLW,20170316,14.6549,14.7363,14.6549,14.6549,4960
CLX,20170316,12.4408,12.9120,12.0638,12.0638,5129
CMC,20170316,5.0000,5.0000,5.0000,5.0000,0
CMF,20170316,67.3736,67.3736,67.3736,67.3736,30
CMG,20170316,11.5143,11.5143,11.5143,11.5143,320
CMI,20170316,5.4000,5.5000,5.1000,5.2000,179700
CMK,20170316,7.4995,7.4995,7.4995,7.4995,0
CMP,20170316,8.2581,8.2581,8.2581,8.2581,0
CMS,20170316,5.1301,5.5801,5.1301,5.5801,111650
CMT,20170316,12.6001,12.6001,11.7001,12.6001,520
CMV,20170316,13.8407,13.8407,13.8407,13.8407,400
CMX,20170316,2.8057,2.9459,2.7687,2.8056,12360
CNC,20170316,22.8208,22.8208,22.8208,22.8208,0
CNG,20170316,28.5145,28.5145,26.5547,27.2846,18890
CNN,20170316,19.2256,19.2256,19.2256,19.2256,0
CNT,20170316,2.6000,2.6000,2.6000,2.6000,0
CNY-X,20170316,6.9136,6.9136,6.9136,6.9136,0
COM,20170316,53.1522,53.1522,51.3141,53.0756,220
CPC,20170316,19.1352,19.1352,19.1352,19.1351,120
CPH,20170316,1.8317,1.8317,1.8317,1.8317,0
CQT,20170316,6.9000,6.9000,6.9000,6.9000,0
CSC,20170316,10.9577,10.9577,10.9194,10.9194,11800
CSM,20170316,17.0753,17.3741,17.0753,17.3314,334690
