<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20160321,2978.4600,3028.3201,2973.7600,3018.8000,352400
AAA,20160321,9.4080,9.9817,9.4080,9.4654,636410
AAM,20160321,7.0304,7.0937,6.7137,7.0938,1150
ABI,20160321,10.1577,10.1577,9.9977,10.1577,800
ABT,20160321,33.2687,34.6266,32.7935,33.9477,2150
ACB,20160321,6.4296,6.5656,6.1914,6.4636,48938
ACC,20160321,13.0735,13.3112,12.8358,13.2162,170
ACE,20160321,13.6381,14.1836,13.6381,14.1836,3000
ACL,20160321,3.7808,3.7808,3.6588,3.7808,2340
ACM,20160321,4.4331,4.4331,4.2445,4.3388,960010
ADC,20160321,17.5532,17.5532,17.5532,17.5532,0
ADP,20160321,6.5259,6.5259,6.5259,6.5259,0
AGF,20160321,12.1000,12.1000,11.9000,12.1000,4970
AGM,20160321,7.3535,7.4936,7.3535,7.3536,6250
AGP,20160321,11.8851,11.8851,11.8851,11.8851,0
AGR,20160321,3.4000,3.4000,3.2000,3.3000,267270
AGX,20160321,19.1338,19.1338,19.1338,19.1338,0
ALT,20160321,9.0772,9.0772,9.0772,9.0772,58
ALV,20160321,4.4176,4.4176,4.4176,4.4176,0
AMC,20160321,13.6479,13.6479,13.6479,13.6479,0
AMD,20160321,9.5984,9.7812,9.5070,9.7812,618870
AME,20160321,2.8478,2.8478,2.8478,2.8478,200
AMV,20160321,1.7129,1.7129,1.7129,1.7129,0
ANV,20160321,2.9014,3.0145,2.8638,3.0145,8020
APC,20160321,16.2812,16.4716,16.1860,16.4716,6610
APG,20160321,4.2547,4.2547,4.0971,4.2547,87200
API,20160321,9.0029,9.1965,9.0029,9.0029,72200
APP,20160321,7.0090,7.0090,7.0090,7.0091,700
APS,20160321,3.0000,3.0000,2.9000,2.9000,189300
ARM,20160321,18.2098,18.2098,18.2098,18.2098,100
ASA,20160321,3.1000,3.2000,3.0000,3.1000,71700
ASD,20160321,0.4000,0.4000,0.4000,0.4000,0
ASM,20160321,14.7244,14.8836,13.9285,13.9285,1327250
ASP,20160321,3.0498,3.0498,2.9736,3.0498,6250
ATA,20160321,2.9000,2.9000,2.9000,2.9000,2380
AUD-X,20160321,1.3162,1.3162,1.3162,1.3162,0
AVF,20160321,0.9000,1.0000,0.8000,0.9000,346900
B82,20160321,6.0000,6.0000,5.9000,5.9000,4800
BBC,20160321,68.3185,68.8065,68.3185,68.8065,50
BBS,20160321,12.4648,12.4648,12.4648,12.4648,0
BCC,20160321,11.0319,11.1013,10.9625,11.0319,156924
BCE,20160321,3.6596,3.7119,3.6596,3.6595,9490
BCG,20160321,7.6945,7.9044,7.5546,7.5546,1112800
BCP,20160321,5.7109,5.7109,5.7109,5.7109,3000
BDB,20160321,3.1052,3.1052,3.1052,3.1052,100
BDW,20160321,8.3888,8.3888,8.3888,8.3888,0
BED,20160321,22.6432,22.7031,22.6432,22.7031,8800
BFC,20160321,15.3389,15.3389,14.5316,14.5315,38560
BHC,20160321,1.6000,1.6000,1.6000,1.6000,0
BHP,20160321,9.4350,9.4350,9.4350,9.4350,0
BHT,20160321,5.8556,6.2334,5.8556,6.2335,9100
BIC,20160321,17.3089,17.7438,17.3089,17.6568,41470
BID,20160321,15.7495,15.9274,15.6605,15.6605,1464080
BII,20160321,12.1000,13.1000,12.1000,13.0000,654350
BKC,20160321,12.9000,12.9000,12.9000,12.9000,100
BLF,20160321,2.1905,2.5715,2.1429,2.5238,14100
BLI,20160321,4.6041,4.6041,4.6041,4.6041,200
BMC,20160321,12.5882,12.9697,12.5882,12.6646,10220
BMI,20160321,17.4826,17.7579,17.3449,17.5514,53820
BMJ,20160321,2.5749,2.5749,2.5749,2.5749,0
BMP,20160321,53.1946,53.9334,53.1946,53.1946,385900
BPC,20160321,8.7242,8.7242,8.7242,8.7241,900
BRC,20160321,5.8339,5.8339,5.7071,5.8339,8000
BRL-X,20160321,3.6211,3.6211,3.6211,3.6211,0
BSC,20160321,18.6421,18.6421,18.6421,18.6421,0
BSI,20160321,6.7818,6.7818,6.5804,6.7146,19080
BST,20160321,9.3762,9.3762,9.3762,9.3762,0
BT6,20160321,5.5000,5.5000,5.5000,5.5000,0
BTCUSD-X,20160321,413.4180,410.3810,413.4180,413.3070,6165540000
BTG,20160321,3.2430,3.2430,3.2430,3.2430,0
BTH,20160321,9.3000,9.3000,9.3000,9.3000,0
BTP,20160321,9.1659,9.3529,9.1659,9.2282,119940
BTS,20160321,8.3495,8.6408,8.2524,8.6408,4300
BTT,20160321,27.4542,27.4542,27.4542,27.4542,0
BTU,20160321,5.7673,5.7673,5.7673,5.7673,0
BTW,20160321,12.9191,12.9191,12.9191,12.9191,0
BVG,20160321,1.2000,1.2000,1.2000,1.2000,1500
BVH,20160321,49.7945,50.7252,49.3291,49.3292,438280
BVN,20160321,6.9414,6.9414,6.9414,6.9414,2000
BVS,20160321,10.7292,11.3794,10.6479,11.1356,582920
BWA,20160321,3.4191,3.4191,3.4191,3.4191,0
BXH,20160321,12.1450,12.1450,12.1450,12.1450,0
C21,20160321,9.0875,9.0875,9.0875,9.0875,0
C32,20160321,22.6327,23.0784,22.5336,22.5336,178460
C47,20160321,7.4058,7.4708,7.2109,7.2758,26180
C71,20160321,4.5462,4.6150,4.5462,4.6150,3000
C92,20160321,30.0000,30.0000,30.0000,30.0000,0
CAD,20160321,1.6000,1.8000,1.6000,1.7000,20900
CAD-X,20160321,1.3046,1.3046,1.3046,1.3046,0
CAN,20160321,20.5796,20.5796,20.5796,20.5796,0
CAP,20160321,20.8399,21.0243,20.5079,20.5080,24400
CAV,20160321,28.2806,28.8999,28.2806,28.2807,125740
CCI,20160321,6.7560,6.7560,6.7560,6.7559,10
CCL,20160321,3.1713,3.3339,3.1713,3.3339,436860
CCM,20160321,9.6703,9.6703,9.6703,9.6703,0
CCR,20160321,8.4655,8.4655,8.4655,8.4655,0
CDC,20160321,4.6607,4.7088,4.5647,4.6127,26620
CDO,20160321,19.8182,19.8865,19.6815,19.8182,1372720
CEC,20160321,19.8092,19.8092,19.8092,19.8092,0
CEO,20160321,8.5515,8.5515,8.4147,8.4831,137700
CFC,20160321,8.5175,8.5175,8.5175,8.5175,0
CHP,20160321,12.1943,12.2553,12.1943,12.1943,28200
CI5,20160321,10.0770,10.0770,10.0770,10.0770,6800
CID,20160321,4.1000,4.1000,4.1000,4.1000,0
CIG,20160321,1.9000,1.9000,1.9000,1.9000,10
CII,20160321,20.9537,20.9537,20.7761,20.7761,2129690
CJC,20160321,17.6452,17.6452,17.6452,17.6452,0
CKD,20160321,5.5563,5.5563,5.5563,5.5563,0
CKV,20160321,11.9166,11.9166,11.9166,11.9166,0
CL-F,20160321,39.0600,40.3000,38.6100,39.9100,130151
CLC,20160321,23.1103,23.9824,22.6743,23.1103,8040
CLG,20160321,4.3000,4.3000,4.2000,4.3000,12960
CLL,20160321,18.1719,18.1719,17.9606,17.9606,4040
CLW,20160321,13.3039,13.5359,13.3039,13.5359,490
CMC,20160321,4.5000,4.5000,4.5000,4.5000,0
CMG,20160321,11.9891,12.0631,11.9891,11.9891,34310
CMI,20160321,8.6000,8.7000,8.5000,8.6000,20400
CMK,20160321,7.4996,7.4996,7.4996,7.4996,0
CMP,20160321,8.2646,8.2646,8.2646,8.2646,0
CMS,20160321,6.3830,6.4608,6.3830,6.3830,28500
CMT,20160321,11.8801,11.8801,10.8001,10.8001,4950
CMV,20160321,9.8513,9.8513,9.8513,9.8514,200
CMX,20160321,3.7655,3.7655,3.5440,3.5440,21520
CNC,20160321,13.9056,13.9056,13.9056,13.9056,0
CNG,20160321,23.2089,23.2089,22.7844,22.9258,24800
CNT,20160321,0.9000,1.0000,0.9000,1.0000,5700
CNY-X,20160321,6.4616,6.4616,6.4616,6.4616,0
COM,20160321,34.0963,34.0963,34.0963,34.0963,0
CPC,20160321,13.9665,13.9665,13.9665,13.9665,0
CSC,20160321,5.3193,5.3193,5.3193,5.3193,900
CSM,20160321,16.0622,16.0622,15.7333,15.7333,463990
CSV,20160321,13.6326,13.9541,13.5040,13.6326,103520
CT3,20160321,7.1143,7.1143,7.1143,7.1143,0
CT6,20160321,7.2156,7.2156,7.2156,7.2156,0
CTA,20160321,4.5000,4.5000,4.1000,4.5000,8600
CTB,20160321,13.7093,13.7093,13.7093,13.7093,0
CTC,20160321,7.3152,7.3152,7.3152,7.3152,1000
CTD,20160321,112.1661,112.8071,110.2433,111.5252,23970
CTG,20160321,15.8682,16.1418,15.7770,15.7770,633320
CTI,20160321,15.3349,15.5572,15.0386,15.1867,577470
CTN,20160321,2.8000,2.8000,2.8000,2.8000,100
CTS,20160321,5.0623,5.1326,4.9920,5.0623,33340
CTT,20160321,3.9777,3.9777,3.9777,3.9777,0
CTX,20160321,6.6128,6.7464,6.6128,6.7464,8600
CVN,20160321,1.4034,1.4034,1.4034,1.4033,45500
CVT,20160321,8.6080,8.6842,8.6080,8.6080,134560
CX8,20160321,5.9856,5.9856,5.9856,5.9856,100
CXH,20160321,9.5652,9.5652,9.5652,9.5652,0
CYC,20160321,2.9000,2.9000,2.9000,2.9000,0
D11,20160321,7.8982,7.8982,7.8982,7.8982,0
D2D,20160321,8.5608,8.5608,8.3266,8.3266,2040
DAC,20160321,5.8000,5.8000,5.8000,5.8000,0
DAD,20160321,11.9973,12.5106,11.0991,11.5482,5500
DAE,20160321,9.5096,9.5096,9.4458,9.4457,3400
DAG,20160321,7.3341,7.3996,7.2032,7.2031,273990
