<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20200910,3282.2300,3285.4700,3227.6399,3234.8201,312500
A32,20200910,28.8323,28.8323,28.8323,28.8323,0
AAA,20200910,11.6133,11.7048,11.5219,11.5219,1593510
AAM,20200910,10.8500,11.2000,10.8500,11.2000,320
AAS,20200910,9.5000,10.5000,8.0000,8.0000,973831
AAV,20200910,8.2000,8.5000,7.3000,8.0000,832964
ABC,20200910,13.3000,13.5000,13.2000,13.3000,27940
ABI,20200910,33.4952,33.4952,32.3060,32.4051,11600
ABR,20200910,29.9000,29.9000,29.9000,29.9000,0
ABS,20200910,11.2000,11.5000,11.1000,11.4000,518310
ABT,20200910,32.4518,32.4518,31.4831,31.4831,20
AC4,20200910,3.0000,3.0000,3.0000,3.0000,0
ACB,20200910,16.7200,16.9600,16.7200,16.7200,3249267
ACC,20200910,13.1779,13.1779,12.6455,12.9783,4930
ACE,20200910,23.3572,26.1679,23.3572,26.1679,400
ACL,20200910,15.5000,15.5000,15.3000,15.3500,48770
ACM,20200910,0.7000,0.8000,0.7000,0.8000,352800
ACS,20200910,11.4000,11.4000,11.4000,11.4000,0
ACV,20200910,58.5000,61.5000,58.5000,61.2000,735393
ADC,20200910,13.7428,13.7428,13.7428,13.7428,0
ADG,20200910,50.4000,51.0000,50.4000,50.9000,24100
ADP,20200910,12.1318,12.1318,12.1318,12.1318,0
ADS,20200910,8.5053,8.5245,8.1597,8.2557,29840
AFX,20200910,9.3000,9.3000,8.0000,8.3000,639454
AG1,20200910,7.6000,7.6000,7.6000,7.6000,0
AGF,20200910,3.3000,3.3000,3.3000,3.3000,0
AGG,20200910,29.5500,29.9000,29.5500,29.7500,670430
AGM,20200910,14.4000,14.4000,13.7000,13.9000,62920
AGP,20200910,17.5000,17.5000,17.2000,17.2000,3000
AGR,20200910,4.1600,4.4500,4.1600,4.4200,1259180
AGX,20200910,27.0000,27.0000,27.0000,27.0000,0
ALT,20200910,11.5999,11.5999,11.5999,11.5999,0
ALV,20200910,2.7000,2.7000,2.7000,2.7000,0
AMC,20200910,15.9384,15.9384,15.9384,15.9384,0
AMD,20200910,2.6000,2.6200,2.5700,2.6000,1551350
AME,20200910,7.5000,7.5000,7.5000,7.5000,0
AMP,20200910,10.2000,10.2000,10.2000,10.2000,0
AMS,20200910,7.2727,7.2727,7.2727,7.2727,500
