<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20190607,22.8273,22.8273,22.8273,22.8273,0
AAA,20190607,15.3652,15.8093,15.4540,15.7649,2334910
AAM,20190607,11.6814,12.0644,11.0112,12.0643,4130
AAV,20190607,9.0001,9.0901,8.9101,9.0001,99605
ABC,20190607,7.8207,7.9030,7.8207,7.9030,600
ABI,20190607,23.1692,23.1692,21.5937,21.5936,2100
ABR,20190607,5.7000,7.0000,5.7000,7.0000,7500
ABT,20190607,33.8466,33.8466,33.8466,33.8466,0
AC4,20190607,3.0000,3.0000,3.0000,3.0000,0
ACB,20190607,13.4911,13.6331,13.4911,13.5858,282088
ACC,20190607,12.2148,12.2148,11.6375,11.6375,50
ACE,20190607,19.2188,19.2188,19.2188,19.2188,0
ACL,20190607,15.9008,16.3950,15.9008,16.3734,20440
ACM,20190607,0.5000,0.6000,0.5000,0.5000,28200
ACS,20190607,12.8523,12.8523,12.8523,12.8523,0
ACV,20190607,78.9760,79.4702,78.9760,79.1737,56500
ADC,20190607,12.6267,12.6267,12.6267,12.6267,0
ADP,20190607,7.4181,7.4181,7.4181,7.4181,11
ADS,20190607,12.0433,12.0433,11.8687,11.8687,8510
AFX,20190607,2.7000,2.7000,2.7000,2.7000,0
AG1,20190607,8.9566,8.9566,8.9566,8.9566,0
AGF,20190607,3.8000,4.2000,3.8000,4.0000,340
AGM,20190607,8.5249,8.5677,8.5249,8.5677,2530
AGP,20190607,21.5331,23.8402,19.2260,19.2260,60810
AGR,20190607,3.5900,3.6100,3.5900,3.6100,24250
AGX,20190607,24.1833,24.1833,24.1833,24.1833,0
ALT,20190607,8.9619,8.9619,8.9619,8.9619,0
ALV,20190607,2.1000,2.1000,2.1000,2.1000,27000
AMC,20190607,15.3570,15.3570,15.3570,15.3570,0
AMD,20190607,1.6700,1.6900,1.6700,1.6800,227620
AME,20190607,8.1000,8.1000,8.1000,8.1000,0
AMP,20190607,16.2000,16.2000,16.2000,16.2000,0
AMS,20190607,6.7270,6.8122,6.7270,6.8122,1100
AMV,20190607,13.0722,13.2525,12.9820,13.2524,22700
ANT,20190607,5.5000,5.5000,5.5000,5.5000,0
ANV,20190607,24.8513,25.3857,24.8068,25.3858,555260
APC,20190607,26.5000,26.9000,26.5000,26.9000,7200
APF,20190607,18.1139,18.1139,18.1139,18.1139,1800
APG,20190607,6.9897,6.9897,6.6896,6.8096,251520
API,20190607,22.0716,23.6205,22.0716,23.6205,200
APL,20190607,12.7994,12.7994,12.7994,12.7994,0
APP,20190607,5.0000,5.0000,5.0000,5.0000,0
APS,20190607,2.8000,2.8000,2.8000,2.8000,20000
APT,20190607,2.5000,2.5000,2.5000,2.5000,0
AQN,20190607,12.4138,12.4138,12.4138,12.4138,0
ARM,20190607,40.1709,40.1709,40.1709,40.1709,0
ART,20190607,2.6000,2.6000,2.5000,2.6000,477560
ASA,20190607,0.7000,0.7000,0.7000,0.7000,0
ASD,20190607,9.9000,9.9000,9.9000,9.9000,0
ASM,20190607,6.2248,6.2861,6.1985,6.2598,1387250
ASP,20190607,5.4090,5.4948,5.4090,5.4949,4010
AST,20190607,60.0494,60.0494,59.6694,59.9544,80070
ATA,20190607,0.2000,0.4000,0.2000,0.3000,54500
ATB,20190607,0.8000,0.9000,0.8000,0.9000,101800
ATG,20190607,1.2300,1.2800,1.2300,1.2500,81330
ATS,20190607,27.5000,27.5000,25.0000,25.0000,200
AUD-X,20190607,1.4336,1.4336,1.4336,1.4336,0
AUDUSD,20190607,0.0000,0.0000,0.0000,0.7000,115594
AUM,20190607,10.5000,10.5000,10.5000,10.5000,0
AVC,20190607,19.9731,19.9731,19.9731,19.9731,0
AVF,20190607,0.3000,0.4000,0.2000,0.3000,311700
B82,20190607,1.1000,1.1000,1.1000,1.1000,0
BAB,20190607,18.8990,18.8990,18.8990,18.8991,5400
BAL,20190607,6.4000,6.4000,6.4000,6.4000,0
BAX,20190607,46.0239,46.7545,45.1473,45.1473,9500
BBC,20190607,64.0000,64.4000,64.0000,64.4000,90
BBM,20190607,10.6453,10.6453,10.6453,10.6453,0
BBS,20190607,9.0133,9.0133,9.0133,9.0133,0
BBT,20190607,15.8000,16.7000,15.8000,16.5000,4400
BCB,20190607,6.5964,6.5964,6.5964,6.5964,0
BCC,20190607,6.9643,7.1429,6.8750,7.1429,101700
BCE,20190607,5.3387,5.4813,5.3387,5.4062,35890
BCG,20190607,4.3665,4.4043,4.3514,4.3514,189170
BCM,20190607,21.2445,22.2101,21.2445,22.2101,26600
BCP,20190607,11.0000,11.0000,11.0000,11.0000,100
BDB,20190607,8.6795,8.6795,8.6795,8.6795,0
BDG,20190607,26.6525,26.6525,26.6525,26.6525,0
BDT,20190607,8.5426,8.5426,8.2140,8.2140,5000
BDW,20190607,9.7528,9.7528,9.7528,9.7528,0
BED,20190607,44.2455,44.2455,44.2455,44.2455,0
BEL,20190607,2.8736,2.8736,2.8736,2.8736,0
BFC,20190607,17.2835,17.4546,17.2407,17.4546,23250
BGW,20190607,9.4941,9.4941,9.4941,9.4941,0
BHA,20190607,12.8560,12.8560,12.8560,12.8560,0
BHC,20190607,2.5000,2.5000,2.5000,2.5000,0
BHG,20190607,11.9284,11.9284,11.9284,11.9284,0
BHK,20190607,11.8795,11.8795,11.8795,11.8795,0
BHN,20190607,87.5334,87.5334,87.5334,87.5334,200
BHP,20190607,11.9944,11.9944,11.9944,11.9944,0
BHT,20190607,2.7000,2.7000,2.7000,2.7000,0
BIC,20190607,19.4025,19.6824,19.1227,19.6824,9050
BID,20190607,30.2683,30.6551,30.2683,30.6551,459310
BII,20190607,1.0000,1.0000,0.9000,0.9000,987200
BIO,20190607,9.4507,9.4507,9.4507,9.4507,0
BKC,20190607,5.8000,5.8000,5.8000,5.8000,0
BLF,20190607,2.3000,2.3000,2.3000,2.3000,11400
BLI,20190607,5.0981,5.0981,5.0981,5.0981,0
BLN,20190607,6.8500,6.8500,6.8500,6.8500,0
BLT,20190607,15.8671,15.8671,15.8671,15.8671,0
BLU,20190607,10.0000,10.0000,10.0000,10.0000,0
BLW,20190607,11.1146,11.1146,11.1146,11.1146,0
BMC,20190607,15.5115,16.8158,15.4649,16.6760,123970
BMD,20190607,4.0727,4.0727,4.0727,4.0727,0
BMF,20190607,40.3000,40.3000,40.3000,40.3000,0
BMG,20190607,21.0697,21.0697,21.0697,21.0697,0
BMI,20190607,20.2077,21.4707,20.2077,21.4707,117430
BMJ,20190607,5.4510,5.4510,5.4510,5.4510,1000
BMN,20190607,4.9657,4.9657,4.9657,4.9657,0
BMP,20190607,34.7985,36.2197,34.7985,36.1385,233940
BMS,20190607,5.5000,5.5000,5.5000,5.5000,0
BMV,20190607,9.9522,9.9522,9.9522,9.9522,0
BNW,20190607,8.0474,8.0474,8.0474,8.0474,0
BOT,20190607,52.8000,53.5000,52.8000,53.5000,5700
BPC,20190607,14.1818,14.1818,14.1818,14.1818,0
BPW,20190607,9.9890,9.9890,9.9890,9.9890,0
BQB,20190607,5.0000,5.0000,5.0000,5.0000,0
BRC,20190607,8.6082,8.6082,8.6082,8.6082,0
BRL-X,20190607,3.8784,3.8784,3.8784,3.8784,0
BRR,20190607,8.5147,8.5147,8.5147,8.5147,0
BRS,20190607,10.5499,10.5499,10.5499,10.5499,0
BSA,20190607,13.2481,13.2481,12.9997,12.9997,23800
BSC,20190607,15.2005,15.2005,15.2005,15.2005,0
BSD,20190607,31.0619,31.0619,31.0619,31.0619,0
BSG,20190607,8.1000,8.1000,8.1000,8.1000,0
BSH,20190607,19.2042,19.2042,19.2042,19.2042,0
BSI,20190607,7.4126,7.5317,7.4126,7.5318,7900
BSL,20190607,8.8863,8.8863,8.8863,8.8862,13900
BSP,20190607,14.7754,14.7754,14.7754,14.7754,0
BSQ,20190607,26.9291,26.9291,26.9291,26.9291,0
BSR,20190607,13.1000,13.4000,13.1000,13.4000,780709
BST,20190607,45.8178,45.8178,45.8178,45.8178,0
BT1,20190607,16.1764,16.1764,16.1764,16.1764,0
BT6,20190607,1.3000,1.6000,1.3000,1.6000,739
BTB,20190607,6.8000,6.8000,6.8000,6.8000,0
BTCUSD,20190607,0.0000,0.0000,0.0000,7875.2500,49391
BTCUSD-X,20190607,8043.9521,8043.9521,8043.9521,8043.9521,0
BTD,20190607,12.3920,12.6229,12.3920,12.4689,4500
BTG,20190607,5.5000,5.5000,5.5000,5.5000,0
BTH,20190607,8.0000,8.0000,8.0000,8.0000,1603
BTN,20190607,4.7000,4.7000,4.7000,4.7000,0
BTP,20190607,10.9033,11.1714,10.9033,11.1714,11660
BTR,20190607,4.2717,4.2717,4.2717,4.2717,0
BTS,20190607,4.2718,4.2718,4.2718,4.2718,0
BTT,20190607,36.1938,36.1938,34.1310,34.1310,310
BTU,20190607,8.8102,8.8102,8.8102,8.8102,100
BTV,20190607,22.1130,22.1130,22.1130,22.1130,0
BTW,20190607,20.2098,20.2098,20.2098,20.2098,100
BUD,20190607,6.8785,6.8785,6.8785,6.8785,0
BVG,20190607,2.0000,2.0000,2.0000,2.0000,7130
BVH,20190607,75.4423,76.3172,75.4423,76.1228,305770
BVN,20190607,13.0000,13.0000,13.0000,13.0000,0
BVS,20190607,10.6593,10.6593,10.4801,10.6593,9329
BWA,20190607,9.5241,9.5241,9.5241,9.5241,0
BWE,20190607,23.3036,24.2746,23.3036,24.0433,353180
BWS,20190607,25.6788,26.3373,25.6788,25.6789,10000
BXH,20190607,13.1203,13.1203,11.9275,11.9275,1100
C12,20190607,5.0000,5.0000,5.0000,5.0000,100
C21,20190607,19.0958,19.0958,19.0958,19.0958,18700
C22,20190607,17.3891,17.3891,17.3891,17.3891,0
C32,20190607,22.0703,22.3155,21.8251,22.2338,62770
C36,20190607,11.1150,11.1150,11.1150,11.1150,0
C47,20190607,12.3786,12.6213,12.3786,12.4272,88090
C4G,20190607,7.3967,7.4780,7.3967,7.4780,126110
C69,20190607,8.1133,8.2708,7.9558,8.1921,354300
C71,20190607,5.7778,5.7778,5.7778,5.7778,0
C92,20190607,8.2000,8.2000,8.2000,8.2000,0
CAD,20190607,0.4000,0.5000,0.4000,0.5000,2100
CAD-X,20190607,1.3354,1.3354,1.3354,1.3354,0
CAG,20190607,115.5389,115.5389,115.5389,115.5389,0
CAN,20190607,39.5521,39.5521,39.5521,39.5521,0
CAP,20190607,27.7645,27.7645,27.7645,27.7645,600
CAT,20190607,5.6620,6.8804,5.6620,6.1637,1100
CAV,20190607,46.3211,46.3211,46.3211,46.3211,0
CBI,20190607,3.6000,3.6000,3.6000,3.6000,0
CBS,20190607,9.0000,9.0000,9.0000,9.0000,0
CC1,20190607,10.7927,10.7927,10.7927,10.7927,0
CC4,20190607,11.5000,12.0000,9.0000,9.0000,7650
CCH,20190607,9.5003,9.5003,9.5003,9.5003,0
CCI,20190607,11.8140,12.2359,11.8140,12.2359,330
CCL,20190607,3.4234,3.4803,3.3827,3.4315,229720
CCM,20190607,23.2602,23.2602,21.4430,21.4430,1100
CCP,20190607,14.3000,14.3000,14.3000,14.3000,0
CCR,20190607,13.9352,13.9352,13.9352,13.9352,0
CCT,20190607,10.0000,10.0000,10.0000,10.0000,0
CCV,20190607,24.9570,24.9570,24.9570,24.9570,0
CDC,20190607,9.6620,9.6620,9.2802,9.2803,60
CDG,20190607,5.6753,5.6753,5.6753,5.6753,0
CDH,20190607,2.5743,2.5743,2.5743,2.5743,0
CDN,20190607,16.8299,17.7396,16.8299,17.7396,500
CDO,20190607,1.0000,1.1000,1.0000,1.0000,251170
CDP,20190607,8.0964,8.0964,8.0964,8.0964,0
CDR,20190607,5.3490,5.3490,5.3490,5.3490,0
CE1,20190607,8.0000,8.0000,8.0000,8.0000,0
