<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20201028,3256.2200,3275.8701,3238.3799,3269.2400,173200
A32,20201028,26.4296,26.4296,26.4296,26.4296,0
AAA,20201028,11.2500,11.2500,10.8000,10.8000,1801280
AAM,20201028,10.4000,10.8500,10.4000,10.8500,890
AAS,20201028,6.6000,6.7000,6.4000,6.5000,277660
AAV,20201028,7.5000,7.5000,6.9000,7.2000,161812
ABC,20201028,12.7000,12.8000,12.4000,12.4000,5000
ABI,20201028,33.7925,36.1709,33.7925,34.6844,20180
ABR,20201028,26.0000,26.0000,26.0000,26.0000,0
ABS,20201028,10.6500,10.7000,10.4500,10.6500,120210
ABT,20201028,33.4205,33.4205,31.9675,31.9675,60
AC4,20201028,3.0000,3.0000,3.0000,3.0000,0
ACB,20201028,19.5200,19.6000,18.9600,19.0400,14916975
ACC,20201028,12.3793,12.5790,12.3127,12.3127,780
ACE,20201028,29.6569,29.6569,29.6569,29.6569,0
ACL,20201028,12.2500,12.9000,12.2500,12.3000,60570
ACM,20201028,0.8000,0.8000,0.7000,0.8000,626000
ACS,20201028,15.8000,15.8000,15.8000,15.8000,0
ACV,20201028,63.0000,63.3000,61.6000,62.0000,207779
ADC,20201028,13.0793,13.0793,13.0793,13.0793,0
ADG,20201028,55.0000,56.0000,54.0000,54.9000,80340
ADP,20201028,14.2808,14.2808,14.2808,14.2808,2100
ADS,20201028,8.9757,8.9949,8.4477,8.9277,12570
AFX,20201028,7.8000,7.8000,7.5000,7.6000,103000
AG1,20201028,7.8000,7.8000,7.8000,7.8000,100
AGF,20201028,4.2000,4.2000,4.2000,4.2000,0
AGG,20201028,28.6000,28.7000,27.7000,28.2000,651240
AGM,20201028,12.4000,12.7000,12.3000,12.5000,32160
AGP,20201028,14.4000,14.4000,14.4000,14.4000,1400
AGR,20201028,4.5000,4.6200,4.4000,4.4500,618510
AGX,20201028,29.0000,29.0000,29.0000,29.0000,40
ALT,20201028,12.5000,12.5000,12.5000,12.5000,0
ALV,20201028,2.0000,2.0000,2.0000,2.0000,0
AMC,20201028,15.0224,15.0224,15.0224,15.0224,0
AMD,20201028,2.6800,2.7800,2.6400,2.7200,3959420
AME,20201028,6.0000,6.0000,6.0000,6.0000,300
AMP,20201028,10.2000,10.2000,10.2000,10.2000,0
AMS,20201028,6.6364,6.6364,6.6364,6.6364,714
