<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
000001.SS,20161031,3097.1899,3102.3000,3081.0701,3100.4900,151500
AAA,20161031,17.6366,17.7561,17.4572,17.6366,153400
AAM,20161031,6.6504,7.2205,6.5554,7.2204,540
ABC,20161031,15.4725,15.4725,15.4725,15.4725,2000
ABI,20161031,17.0361,17.0361,15.9963,15.9963,9925
ABT,20161031,32.5544,32.5544,31.5527,31.5528,2990
ACB,20161031,6.5657,6.5997,6.4636,6.4636,200973
ACC,20161031,16.0874,16.0874,15.3090,15.5165,200
ACE,20161031,17.6297,17.7492,17.6297,17.7493,2900
ACL,20161031,3.5368,3.5368,3.5368,3.5369,10
ACM,20161031,1.7000,1.9000,1.7000,1.8000,231000
ADC,20161031,10.3683,10.3683,10.3683,10.3683,1000
ADP,20161031,16.6122,17.0275,16.6122,17.0274,1800
ADS,20161031,9.7934,10.6524,9.7934,10.6524,219600
AGF,20161031,8.9000,8.9000,8.9000,8.9000,0
AGM,20161031,7.9443,7.9443,7.9281,7.9281,30
AGP,20161031,12.3771,12.3771,12.3771,12.3771,0
AGR,20161031,2.3200,2.3500,2.2900,2.3500,43020
AGX,20161031,18.4630,18.4630,18.4630,18.4630,0
ALT,20161031,9.3784,9.3784,9.3784,9.3784,0
ALV,20161031,3.3612,3.3612,3.1691,3.1691,8300
AMC,20161031,19.4804,19.4804,19.4804,19.4804,0
AMD,20161031,14.6609,14.6609,14.5128,14.5128,289680
AME,20161031,2.9902,2.9902,2.9902,2.9902,0
AMV,20161031,2.6144,2.6144,2.6144,2.6144,7200
ANV,20161031,2.8260,2.8788,2.8260,2.8788,48030
APC,20161031,19.9039,20.4922,19.6098,20.3942,121320
APG,20161031,6.5396,6.5396,5.9093,6.5396,24000
API,20161031,8.3253,8.3253,8.2285,8.3253,6370
APL,20161031,13.1662,13.1662,13.1662,13.1662,0
APP,20161031,7.2614,7.2614,7.2614,7.2614,0
APS,20161031,2.5000,2.6000,2.5000,2.6000,19500
ARM,20161031,20.0770,20.0770,20.0770,20.0770,0
ASA,20161031,2.0000,2.0000,1.9000,2.0000,25200
ASD,20161031,0.5000,0.5000,0.5000,0.5000,0
ASM,20161031,12.3366,12.5754,12.1774,12.3366,827100
ASP,20161031,3.0497,3.0497,2.8896,2.9888,7290
ATA,20161031,0.7800,0.7800,0.7600,0.7800,193960
ATG,20161031,13.6500,13.6500,13.4000,13.4000,349720
ATS,20161031,8.5000,8.8000,8.1000,8.8000,25500
AUD-X,20161031,1.3161,1.3161,1.3161,1.3161,0
AUM,20161031,10.5184,10.5184,10.5184,10.5184,0
AVF,20161031,0.3000,0.3000,0.3000,0.3000,0
B82,20161031,4.4000,4.8000,4.4000,4.8000,400
BBC,20161031,85.5555,85.5555,82.6053,85.5555,540
BBS,20161031,10.8945,11.8418,10.8945,11.4471,600
BCC,20161031,12.2878,12.2878,12.1282,12.2080,124300
BCE,20161031,3.2961,3.2961,3.2383,3.2961,38070
BCG,20161031,4.2457,4.3061,4.2079,4.2306,184780
BCP,20161031,5.8777,5.8777,5.8777,5.8777,0
BDB,20161031,4.3093,4.3093,4.3093,4.3093,0
BDG,20161031,20.1503,20.1503,20.1503,20.1503,0
BDW,20161031,8.4311,8.4311,8.4311,8.4311,0
BED,20161031,23.6929,23.6929,23.6929,23.6929,200
BEL,20161031,5.4860,5.4860,5.4860,5.4860,0
BFC,20161031,22.6822,23.2097,22.6163,22.8801,134100
BHC,20161031,2.3000,2.3000,2.3000,2.3000,0
BHN,20161031,55.5477,55.5477,55.5477,55.5477,100
BHP,20161031,10.7248,12.0150,10.7248,12.0150,7520
